ENSGALP00000036437	ENSGALG00000015471	Gallus_gallus
ENSBTAP00000037680	ENSBTAG00000015744	Bos_taurus
ENSBIXP00005027583	ENSBIXG00005030448	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000033876	ENSBIXG00000002609	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBBBP00000011747	ENSBBBG00000019737	Bison_bison_bison
ENSBIXP00005036526	ENSBIXG00005018088	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000024763	ENSBIXG00000026899	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000066154	ENSBTAG00000015741	Bos_taurus
ENSBMUP00000017834	ENSBMUG00000013492	Bos_mutus
ENSBBBP00000025428	ENSBBBG00000020656	Bison_bison_bison
ENSBBBP00000025893	ENSBBBG00000021391	Bison_bison_bison
ENSCHIP00000002848	ENSCHIG00000006646	Capra_hircus
ENSVPAP00000001296	ENSVPAG00000001401	Vicugna_pacos
ENSTTRP00000004409	ENSTTRG00000004688	Tursiops_truncatus
ENSSSCP00000038595	ENSSSCG00000004353	Sus_scrofa_strain_reference
ENSMICP00000047820	ENSMICG00000046499	Microcebus_murinus
ENSMOCP00000000316	ENSMOCG00000000268	Microtus_ochrogaster
ENSCHOP00000002293	ENSCHOG00000002588	Choloepus_hoffmanni
ENSSTOP00000014828	ENSSTOG00000016566	Ictidomys_tridecemlineatus
ENSUPAP00010012460	ENSUPAG00010010134	Urocitellus_parryii
ENSSDAP00000000830	ENSSDAG00000000715	Spermophilus_dauricus
ENSMMMP00000013267	ENSMMMG00000011675	Marmota_marmota_marmota
ENSTBEP00000015248	ENSTBEG00000017525	Tupaia_belangeri
ENSTSYP00000034774	ENSTSYG00000014408	Carlito_syrichta
ENSTSYP00000021098	ENSTSYG00000033834	Carlito_syrichta
ENSMICP00000000996	ENSMICG00000001092	Microcebus_murinus
ENSPCOP00000023730	ENSPCOG00000024011	Propithecus_coquereli
ENSPSMP00000011222	ENSPSMG00000008062	Prolemur_simus
ENSSARP00000004290	ENSSARG00000004726	Sorex_araneus
ENSDNOP00000019377	ENSDNOG00000033278	Dasypus_novemcinctus
ENSHGLP00000001196	ENSHGLG00000000932	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100005869	ENSHGLG00100004433	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000026374	ENSHGLG00000018768	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100023260	ENSHGLG00100017087	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000006187	ENSFDAG00000015023	Fukomys_damarensis
ENSCLAP00000016989	ENSCLAG00000011657	Chinchilla_lanigera
ENSODEP00000001617	ENSODEG00000001277	Octodon_degus
ENSCPOP00000010607	ENSCPOG00000011792	Cavia_porcellus
ENSDORP00000027322	ENSDORG00000008393	Dipodomys_ordii
ENSDORP00000025611	ENSDORG00000025562	Dipodomys_ordii
ENSCJAP00000002504	ENSCJAG00000001388	Callithrix_jacchus
ENSSBOP00000014196	ENSSBOG00000023836	Saimiri_boliviensis_boliviensis
ENSCCAP00000000806	ENSCCAG00000005047	Cebus_capucinus_imitator
ENSANAP00000041729	ENSANAG00000038139	Aotus_nancymaae
ENSSBOP00000008867	ENSSBOG00000021310	Saimiri_boliviensis_boliviensis
ENSCCAP00000032368	ENSCCAG00000034186	Cebus_capucinus_imitator
ENSANAP00000015682	ENSANAG00000025722	Aotus_nancymaae
ENSANAP00000008100	ENSANAG00000022071	Aotus_nancymaae
ENSPTRP00000031501	ENSPTRG00000018444	Pan_troglodytes
ENSPPAP00000011180	ENSPPAG00000028772	Pan_paniscus
ENSGGOP00000007266	ENSGGOG00000007422	Gorilla_gorilla
ENSP00000428982	ENSG00000112237	Homo_sapiens
ENSNLEP00000039633	ENSNLEG00000013796	Nomascus_leucogenys
ENSCSAP00000010743	ENSCSAG00000014617	Chlorocebus_sabaeus
ENSMLEP00000000454	ENSMLEG00000001099	Mandrillus_leucophaeus
ENSMFAP00000015414	ENSMFAG00000030903	Macaca_fascicularis
ENSMNEP00000010130	ENSMNEG00000029454	Macaca_nemestrina
ENSRBIP00000018560	ENSRBIG00000033255	Rhinopithecus_bieti
ENSRROP00000017722	ENSRROG00000032953	Rhinopithecus_roxellana
ENSPTEP00000005034	ENSPTEG00000005848	Piliocolobus_tephrosceles
ENSCATP00000040589	ENSCATG00000042868	Cercocebus_atys
ENSPANP00000000563	ENSPANG00000018285	Papio_anubis
ENSPANP00000000202	ENSPANG00000010898	Papio_anubis
ENSMMUP00000041679	ENSMMUG00000004061	Macaca_mulatta
ENSTGEP00000027417	ENSTGEG00000022133	Theropithecus_gelada
ENSCANP00000006026	ENSCANG00000019141	Colobus_angolensis_palliatus
ENSPPYP00000018878	ENSPPYG00000016865	Pongo_abelii
ENSOCUP00000002872	ENSOCUG00000003309	Oryctolagus_cuniculus
ENSOGAP00000000993	ENSOGAG00000001116	Otolemur_garnettii
ENSDNOP00000009308	ENSDNOG00000011999	Dasypus_novemcinctus
ENSMSIP00000012276	ENSMSIG00000010655	Mus_spicilegus
ENSMUSP00000100062	ENSMUSG00000028252	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0063985	MGP_SPRETEiJ_G0026793	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0061552	MGP_CAROLIEiJ_G0025844	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0057221	MGP_PahariEiJ_G0023967	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000011442	ENSRNOG00000007719	Rattus_norvegicus
ENSMUGP00000009736	ENSMUGG00000008540	Meriones_unguiculatus
ENSCGRP00001022257	ENSCGRG00001020846	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000010344	ENSCGRG00000007580	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015013255	ENSCGRG00015010109	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000015085	ENSMAUG00000014657	Mesocricetus_auratus
ENSPEMP00000016863	ENSPEMG00000015952	Peromyscus_maniculatus_bairdii
ENSNGAP00000024344	ENSNGAG00000022635	Nannospalax_galili
ENSJJAP00000008980	ENSJJAG00000012978	Jaculus_jaculus
ENSJJAP00000000796	ENSJJAG00000000644	Jaculus_jaculus
ENSCCNP00000014654	ENSCCNG00000014861	Castor_canadensis
ENSLAFP00000001767	ENSLAFG00000002112	Loxodonta_africana
ENSPCAP00000013602	ENSPCAG00000014552	Procavia_capensis
ENSCHOP00000010311	ENSCHOG00000011681	Choloepus_hoffmanni
ENSCAFP00000052183	ENSCAFG00000046290	Canis_lupus_familiaris
ENSCAFP00020022083	ENSCAFG00020017456	Canis_lupus_dingo
ENSCAFP00020021271	ENSCAFG00020016799	Canis_lupus_dingo
ENSVURP00010009235	ENSVURG00010007161	Vombatus_ursinus
ENSPCIP00000045788	ENSPCIG00000000512	Phascolarctos_cinereus
ENSMEUP00000007266	ENSMEUG00000007960	Notamacropus_eugenii
ENSSHAP00000015354	ENSSHAG00000013087	Sarcophilus_harrisii
ENSMODP00000022557	ENSMODG00000018091	Monodelphis_domestica
ENSOANP00000014236	ENSOANG00000008940	Ornithorhynchus_anatinus
ENSXETP00000041593	ENSXETG00000002372	Xenopus_tropicalis
ENSLACP00000010927	ENSLACG00000009615	Latimeria_chalumnae
ENSLOCP00000021115	ENSLOCG00000017086	Lepisosteus_oculatus
ENSECRP00000006162	ENSECRG00000004082	Erpetoichthys_calabaricus
ENSPKIP00000032678	ENSPKIG00000012665	Paramormyrops_kingsleyae
ENSSFOP00015008409	ENSSFOG00015005484	Scleropages_formosus
ENSHHUP00000016396	ENSHHUG00000010201	Hucho_hucho
ENSHHUP00000059333	ENSHHUG00000035257	Hucho_hucho
ENSELUP00000004274	ENSELUG00000005452	Esox_lucius
ENSMZEP00005019724	ENSMZEG00005014792	Maylandia_zebra
ENSACLP00000011748	ENSACLG00000008033	Astatotilapia_calliptera
ENSPNYP00000020037	ENSPNYG00000015153	Pundamilia_nyererei
ENSHBUP00000030058	ENSHBUG00000014866	Haplochromis_burtoni
ENSNBRP00000028154	ENSNBRG00000021447	Neolamprologus_brichardi
ENSONIP00000000802	ENSONIG00000000631	Oreochromis_niloticus
ENSACIP00000010604	ENSACIG00000008302	Amphilophus_citrinellus
ENSPRNP00000041876	ENSPRNG00000020510	Parambassis_ranga
ENSORLP00020001930	ENSORLG00020002664	Oryzias_latipes_ASM223471v1
ENSORLP00000033442	ENSORLG00000016944	Oryzias_latipes_ASM223467v1
ENSORLP00015035246	ENSORLG00015021753	Oryzias_latipes_ASM223469v1
ENSOMEP00000032752	ENSOMEG00000018368	Oryzias_melastigma
ENSKMAP00000019805	ENSKMAG00000014710	Kryptolebias_marmoratus
ENSPFOP00000009861	ENSPFOG00000009757	Poecilia_formosa
ENSPMEP00000001837	ENSPMEG00000002820	Poecilia_mexicana
ENSPLAP00000024558	ENSPLAG00000010877	Poecilia_latipinna
ENSPREP00000018167	ENSPREG00000012296	Poecilia_reticulata
ENSXMAP00000007309	ENSXMAG00000007281	Xiphophorus_maculatus
ENSXCOP00000009984	ENSXCOG00000007575	Xiphophorus_couchianus
ENSGAFP00000007884	ENSGAFG00000005363	Gambusia_affinis
ENSCVAP00000023406	ENSCVAG00000006745	Cyprinodon_variegatus
ENSAPEP00000009299	ENSAPEG00000006657	Amphiprion_percula
ENSAPEP00000009206	ENSAPEG00000006579	Amphiprion_percula
ENSAOCP00000029770	ENSAOCG00000020314	Amphiprion_ocellaris
ENSAPOP00000015911	ENSAPOG00000019005	Acanthochromis_polyacanthus
ENSSPAP00000008516	ENSSPAG00000006494	Stegastes_partitus
ENSSDUP00000015671	ENSSDUG00000011414	Seriola_dumerili
ENSSLDP00000033253	ENSSLDG00000025447	Seriola_lalandi_dorsalis
ENSSMAP00000015092	ENSSMAG00000009243	Scophthalmus_maximus
ENSLCAP00010038519	ENSLCAG00010018034	Lates_calcarifer
ENSMAMP00000022861	ENSMAMG00000015362	Mastacembelus_armatus
ENSMALP00000024756	ENSMALG00000017230	Monopterus_albus
ENSATEP00000004189	ENSATEG00000002888	Anabas_testudineus
ENSBSLP00000028442	ENSBSLG00000014085	Betta_splendens
ENSCGOP00000029956	ENSCGOG00000013871	Cottoperca_gobio
ENSGACP00000017627	ENSGACG00000013322	Gasterosteus_aculeatus
ENSTRUP00000050407	ENSTRUG00000014987	Takifugu_rubripes
ENSTNIP00000019392	ENSTNIG00000016298	Tetraodon_nigroviridis
ENSLBEP00000009523	ENSLBEG00000007353	Labrus_bergylta
ENSGWIP00000050352	ENSGWIG00000024491	Gouania_willdenowi
ENSPMGP00000005381	ENSPMGG00000004528	Periophthalmus_magnuspinnatus
ENSCSEP00000030633	ENSCSEG00000019625	Cynoglossus_semilaevis
ENSGMOP00000007902	ENSGMOG00000007391	Gadus_morhua
ENSPNAP00000017140	ENSPNAG00000023383	Pygocentrus_nattereri
ENSAMXP00005045812	ENSAMXG00005021020	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSEEEP00000051295	ENSEEEG00000024059	Electrophorus_electricus
ENSIPUP00000025904	ENSIPUG00000017546	Ictalurus_punctatus
ENSDARP00000017380	ENSDARG00000009607	Danio_rerio
ENSCHAP00000028835	ENSCHAG00000013848	Clupea_harengus
ENSDCDP00000030451	ENSDCDG00000021403	Denticeps_clupeoides
ENSCMIP00000037101	ENSCMIG00000015645	Callorhinchus_milii
ENSPMAP00000006173	ENSPMAG00000005584	Petromyzon_marinus
ENSEBUP00000020047	ENSEBUG00000012452	Eptatretus_burgeri
ENSCSAVP00000006327	ENSCSAVG00000003791	Ciona_savignyi
ENSCINP00000005055	ENSCING00000002487	Ciona_intestinalis
