ENSPVAP00000015639	ENSPVAG00000016572	Pteropus_vampyrus
ENSOANP00000017434	ENSOANG00000011005	Ornithorhynchus_anatinus
ENSOANP00000030323	ENSOANG00000030321	Ornithorhynchus_anatinus
ENSPCIP00000008853	ENSPCIG00000007310	Phascolarctos_cinereus
ENSVURP00010012191	ENSVURG00010009230	Vombatus_ursinus
ENSMEUP00000000338	ENSMEUG00000000338	Notamacropus_eugenii
ENSSHAP00000013212	ENSSHAG00000011297	Sarcophilus_harrisii
ENSCPBP00000012932	ENSCPBG00000009722	Chrysemys_picta_bellii
ENSPSIP00000003016	ENSPSIG00000002915	Pelodiscus_sinensis
ENSLSDP00000011687	ENSLSDG00000008587	Lonchura_striata_domestica
ENSLSDP00000011678	ENSLSDG00000008584	Lonchura_striata_domestica
ENSJHYP00000006683	ENSJHYG00000005355	Junco_hyemalis
ENSZALP00000009514	ENSZALG00000008174	Zonotrichia_albicollis
ENSCCEP00000007496	ENSCCEG00000007863	Cyanistes_caeruleus
ENSMUNP00000014157	ENSMUNG00000011029	Melopsittacus_undulatus
ENSAPLP00000026447	ENSAPLG00000016984	Anas_platyrhynchos_platyrhynchos
ENSNPEP00000001744	ENSNPEG00000001357	Nothoprocta_perdicaria
ENSCPRP00005021988	ENSCPRG00005015171	Crocodylus_porosus
ENSSDUP00000011476	ENSSDUG00000008368	Seriola_dumerili
ENSSLDP00000033056	ENSSLDG00000025270	Seriola_lalandi_dorsalis
ENSSMAP00000034633	ENSSMAG00000021092	Scophthalmus_maximus
ENSLCAP00010021517	ENSLCAG00010010103	Lates_calcarifer
ENSCSEP00000028581	ENSCSEG00000018225	Cynoglossus_semilaevis
ENSMAMP00000007939	ENSMAMG00000004183	Mastacembelus_armatus
ENSMALP00000027411	ENSMALG00000018917	Monopterus_albus
ENSATEP00000022701	ENSATEG00000015194	Anabas_testudineus
ENSBSLP00000021544	ENSBSLG00000010993	Betta_splendens
ENSTRUP00000011842	ENSTRUG00000004953	Takifugu_rubripes
ENSTNIP00000009502	ENSTNIG00000006717	Tetraodon_nigroviridis
ENSMMOP00000010726	ENSMMOG00000008259	Mola_mola
ENSLCRP00005052140	ENSLCRG00005019416	Larimichthys_crocea
ENSCGOP00000014896	ENSCGOG00000002941	Cottoperca_gobio
ENSGACP00000011131	ENSGACG00000008403	Gasterosteus_aculeatus
ENSLBEP00000001216	ENSLBEG00000000748	Labrus_bergylta
ENSFHEP00000031321	ENSFHEG00000017604	Fundulus_heteroclitus
ENSCVAP00000014640	ENSCVAG00000018274	Cyprinodon_variegatus
ENSXMAP00000002677	ENSXMAG00000002629	Xiphophorus_maculatus
ENSXCOP00000006645	ENSXCOG00000005134	Xiphophorus_couchianus
ENSGAFP00000006155	ENSGAFG00000004191	Gambusia_affinis
ENSPFOP00000003038	ENSPFOG00000003041	Poecilia_formosa
ENSPLAP00000016579	ENSPLAG00000020761	Poecilia_latipinna
ENSPMEP00000012080	ENSPMEG00000014226	Poecilia_mexicana
ENSPREP00000015899	ENSPREG00000010725	Poecilia_reticulata
ENSKMAP00000007965	ENSKMAG00000005899	Kryptolebias_marmoratus
ENSORLP00000010265	ENSORLG00000008156	Oryzias_latipes_ASM223467v1
ENSORLP00020014390	ENSORLG00020015450	Oryzias_latipes_ASM223471v1
ENSORLP00015028397	ENSORLG00015011201	Oryzias_latipes_ASM223469v1
ENSOMEP00000023067	ENSOMEG00000002991	Oryzias_melastigma
ENSAPEP00000007022	ENSAPEG00000005033	Amphiprion_percula
ENSAOCP00000002569	ENSAOCG00000006698	Amphiprion_ocellaris
ENSAPOP00000018814	ENSAPOG00000022818	Acanthochromis_polyacanthus
ENSSPAP00000003930	ENSSPAG00000002631	Stegastes_partitus
ENSGWIP00000002205	ENSGWIG00000001017	Gouania_willdenowi
ENSMZEP00005022495	ENSMZEG00005016854	Maylandia_zebra
ENSACLP00000035790	ENSACLG00000023645	Astatotilapia_calliptera
ENSPNYP00000024195	ENSPNYG00000017647	Pundamilia_nyererei
ENSHBUP00000013113	ENSHBUG00000015093	Haplochromis_burtoni
ENSNBRP00000005577	ENSNBRG00000004223	Neolamprologus_brichardi
ENSONIP00000015949	ENSONIG00000012672	Oreochromis_niloticus
ENSACIP00000006202	ENSACIG00000004718	Amphilophus_citrinellus
ENSPRNP00000055782	ENSPRNG00000026120	Parambassis_ranga
ENSHCOP00000021482	ENSHCOG00000008405	Hippocampus_comes
ENSPMGP00000025355	ENSPMGG00000020454	Periophthalmus_magnuspinnatus
ENSGMOP00000001371	ENSGMOG00000001242	Gadus_morhua
ENSHHUP00000065161	ENSHHUG00000038464	Hucho_hucho
ENSELUP00000010463	ENSELUG00000011676	Esox_lucius
ENSAMXP00005002377	ENSAMXG00005001034	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000017238	ENSAMXG00000016743	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000005772	ENSPNAG00000001996	Pygocentrus_nattereri
ENSIPUP00000009688	ENSIPUG00000005830	Ictalurus_punctatus
ENSEEEP00000046348	ENSEEEG00000021814	Electrophorus_electricus
ENSDARP00000103740	ENSDARG00000074221	Danio_rerio
ENSSFOP00015032240	ENSSFOG00015020596	Scleropages_formosus
ENSPKIP00000023962	ENSPKIG00000007281	Paramormyrops_kingsleyae
ENSLOCP00000002952	ENSLOCG00000002469	Lepisosteus_oculatus
ENSCAFP00000029034	ENSCAFG00000019617	Canis_lupus_familiaris
ENSEBUP00000010186	ENSEBUG00000006540	Eptatretus_burgeri
ENSSMRP00000016699	ENSSMRG00000013008	Salvator_merianae
ENSEBUP00000009354	ENSEBUG00000006026	Eptatretus_burgeri
