ENSPMAP00000003112	ENSPMAG00000002847	Petromyzon_marinus
ENSLAFP00000008508	ENSLAFG00000010151	Loxodonta_africana
ENSPCAP00000013336	ENSPCAG00000014183	Procavia_capensis
ENSETEP00000016064	ENSETEG00000019773	Echinops_telfairi
ENSMODP00000056372	ENSMODG00000041249	Monodelphis_domestica
ENSMODP00000048510	ENSMODG00000045209	Monodelphis_domestica
ENSMODP00000017496	ENSMODG00000021291	Monodelphis_domestica
ENSPCIP00000016953	ENSPCIG00000013021	Phascolarctos_cinereus
ENSVURP00010015547	ENSVURG00010011883	Vombatus_ursinus
ENSMEUP00000008390	ENSMEUG00000009163	Notamacropus_eugenii
ENSSHAP00000018311	ENSSHAG00000015543	Sarcophilus_harrisii
ENSOANP00000017837	ENSOANG00000011256	Ornithorhynchus_anatinus
ENSECRP00000018425	ENSECRG00000012239	Erpetoichthys_calabaricus
ENSECRP00000030185	ENSECRG00000020492	Erpetoichthys_calabaricus
ENSSFOP00015021409	ENSSFOG00015013618	Scleropages_formosus
ENSPKIP00000034844	ENSPKIG00000013980	Paramormyrops_kingsleyae
ENSSFOP00015012412	ENSSFOG00015007895	Scleropages_formosus
ENSHHUP00000052395	ENSHHUG00000030910	Hucho_hucho
ENSHHUP00000080244	ENSHHUG00000046537	Hucho_hucho
ENSELUP00000032438	ENSELUG00000010730	Esox_lucius
ENSHCOP00000022586	ENSHCOG00000010454	Hippocampus_comes
ENSHCOP00000008194	ENSHCOG00000010410	Hippocampus_comes
ENSCGOP00000008710	ENSCGOG00000002429	Cottoperca_gobio
ENSGACP00000008100	ENSGACG00000006104	Gasterosteus_aculeatus
ENSLCRP00005038901	ENSLCRG00005014687	Larimichthys_crocea
ENSLBEP00000002119	ENSLBEG00000001582	Labrus_bergylta
ENSSLDP00000023680	ENSSLDG00000018445	Seriola_lalandi_dorsalis
ENSSDUP00000022703	ENSSDUG00000016508	Seriola_dumerili
ENSLCAP00010006250	ENSLCAG00010002723	Lates_calcarifer
ENSSMAP00000032204	ENSSMAG00000019704	Scophthalmus_maximus
ENSMALP00000028606	ENSMALG00000019808	Monopterus_albus
ENSMAMP00000018616	ENSMAMG00000012551	Mastacembelus_armatus
ENSATEP00000032576	ENSATEG00000022414	Anabas_testudineus
ENSBSLP00000007811	ENSBSLG00000003903	Betta_splendens
ENSAOCP00000013645	ENSAOCG00000018288	Amphiprion_ocellaris
ENSAPEP00000020737	ENSAPEG00000014737	Amphiprion_percula
ENSAPOP00000029478	ENSAPOG00000015378	Acanthochromis_polyacanthus
ENSSPAP00000029136	ENSSPAG00000021884	Stegastes_partitus
ENSPRNP00000045407	ENSPRNG00000020923	Parambassis_ranga
ENSXMAP00000031722	ENSXMAG00000000614	Xiphophorus_maculatus
ENSGAFP00000015878	ENSGAFG00000010726	Gambusia_affinis
ENSPLAP00000018206	ENSPLAG00000022930	Poecilia_latipinna
ENSPMEP00000023041	ENSPMEG00000004478	Poecilia_mexicana
ENSPFOP00000019281	ENSPFOG00000019122	Poecilia_formosa
ENSPREP00000033514	ENSPREG00000022699	Poecilia_reticulata
ENSXCOP00000010825	ENSXCOG00000008174	Xiphophorus_couchianus
ENSFHEP00000002795	ENSFHEG00000003653	Fundulus_heteroclitus
ENSCVAP00000027685	ENSCVAG00000014400	Cyprinodon_variegatus
ENSKMAP00000006616	ENSKMAG00000004892	Kryptolebias_marmoratus
ENSORLP00020004804	ENSORLG00020005597	Oryzias_latipes_ASM223471v1
ENSORLP00000043212	ENSORLG00000025942	Oryzias_latipes_ASM223467v1
ENSORLP00015023447	ENSORLG00015003469	Oryzias_latipes_ASM223469v1
ENSOMEP00000010292	ENSOMEG00000011605	Oryzias_melastigma
ENSGWIP00000023369	ENSGWIG00000005867	Gouania_willdenowi
ENSMZEP00005020746	ENSMZEG00005015554	Maylandia_zebra
ENSACLP00000038516	ENSACLG00000025964	Astatotilapia_calliptera
ENSPNYP00000018817	ENSPNYG00000014182	Pundamilia_nyererei
ENSHBUP00000023723	ENSHBUG00000004693	Haplochromis_burtoni
ENSNBRP00000027527	ENSNBRG00000020967	Neolamprologus_brichardi
ENSONIP00000004693	ENSONIG00000003733	Oreochromis_niloticus
ENSACIP00000030152	ENSACIG00000023329	Amphilophus_citrinellus
ENSTRUP00000006691	ENSTRUG00000002878	Takifugu_rubripes
ENSTNIP00000009564	ENSTNIG00000006777	Tetraodon_nigroviridis
ENSMMOP00000001872	ENSMMOG00000001566	Mola_mola
ENSCSEP00000002366	ENSCSEG00000001572	Cynoglossus_semilaevis
ENSPMGP00000000172	ENSPMGG00000000177	Periophthalmus_magnuspinnatus
ENSGMOP00000009113	ENSGMOG00000008504	Gadus_morhua
ENSAMXP00005038980	ENSAMXG00005017515	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000001535	ENSAMXG00000001413	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000020054	ENSPNAG00000026911	Pygocentrus_nattereri
ENSEEEP00000028597	ENSEEEG00000012527	Electrophorus_electricus
ENSIPUP00000036741	ENSIPUG00000024606	Ictalurus_punctatus
ENSDARP00000130385	ENSDARG00000101094	Danio_rerio
ENSDCDP00000063534	ENSDCDG00000035773	Denticeps_clupeoides
ENSCHAP00000042288	ENSCHAG00000017464	Clupea_harengus
ENSLOCP00000000784	ENSLOCG00000000659	Lepisosteus_oculatus
ENSCMIP00000033016	ENSCMIG00000014084	Callorhinchus_milii
ENSLACP00000020698	ENSLACG00000018187	Latimeria_chalumnae
ENSOANP00000019772	ENSOANG00000012500	Ornithorhynchus_anatinus
ENSXETP00000028011	ENSXETG00000011367	Xenopus_tropicalis
ENSCPGP00000019869	ENSCPGG00000013924	Calidris_pygmaea
ENSDNOP00000020430	ENSDNOG00000043071	Dasypus_novemcinctus
ENSEBUP00000018875	ENSEBUG00000011773	Eptatretus_burgeri
