ENSSMRP00000018531	ENSSMRG00000014415	Salvator_merianae
ENSHGLP00100001560	ENSHGLG00100001222	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000018964	ENSHGLG00000013595	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100007599	ENSHGLG00100005683	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000000078	ENSHGLG00000000103	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000013397	ENSFDAG00000020739	Fukomys_damarensis
ENSCLAP00000005980	ENSCLAG00000004236	Chinchilla_lanigera
ENSODEP00000011187	ENSODEG00000008322	Octodon_degus
ENSCPOP00000030228	ENSCPOG00000003960	Cavia_porcellus
ENSCAPP00000003657	ENSCAPG00000006370	Cavia_aperea
ENSCCNP00000021832	ENSCCNG00000021553	Castor_canadensis
ENSUPAP00010006944	ENSUPAG00010005558	Urocitellus_parryii
ENSSDAP00000014191	ENSSDAG00000012772	Spermophilus_dauricus
ENSSTOP00000009458	ENSSTOG00000010537	Ictidomys_tridecemlineatus
ENSMMMP00000023928	ENSMMMG00000020934	Marmota_marmota_marmota
MGP_SPRETEiJ_P0020629	MGP_SPRETEiJ_G0015346	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000031167	ENSMSIG00000026074	Mus_spicilegus
ENSMUSP00000027587	ENSMUSG00000026349	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0019601	MGP_CAROLIEiJ_G0014539	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0074899	MGP_PahariEiJ_G0027775	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000024602	ENSRNOG00000017113	Rattus_norvegicus
ENSMUGP00000004608	ENSMUGG00000004270	Meriones_unguiculatus
ENSMOCP00000003676	ENSMOCG00000002940	Microtus_ochrogaster
ENSPEMP00000034539	ENSPEMG00000020594	Peromyscus_maniculatus_bairdii
ENSCGRP00000017729	ENSCGRG00000012891	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001019490	ENSCGRG00001018905	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015009696	ENSCGRG00015007412	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000008219	ENSMAUG00000009688	Mesocricetus_auratus
ENSNGAP00000010680	ENSNGAG00000013037	Nannospalax_galili
ENSJJAP00000011073	ENSJJAG00000014495	Jaculus_jaculus
ENSDORP00000016976	ENSDORG00000026985	Dipodomys_ordii
ENSOCUP00000033784	ENSOCUG00000000661	Oryctolagus_cuniculus
ENSOPRP00000003421	ENSOPRG00000003705	Ochotona_princeps
ENSTBEP00000008939	ENSTBEG00000010341	Tupaia_belangeri
ENSPANP00000017932	ENSPANG00000020314	Papio_anubis
ENSTGEP00000001009	ENSTGEG00000000960	Theropithecus_gelada
ENSPTEP00000000842	ENSPTEG00000000944	Piliocolobus_tephrosceles
ENSNLEP00000029782	ENSNLEG00000008432	Nomascus_leucogenys
ENSMFAP00000000198	ENSMFAG00000042791	Macaca_fascicularis
ENSMNEP00000039777	ENSMNEG00000042821	Macaca_nemestrina
ENSMMUP00000036056	ENSMMUG00000010196	Macaca_mulatta
ENSCATP00000008759	ENSCATG00000026405	Cercocebus_atys
ENSMLEP00000040665	ENSMLEG00000044356	Mandrillus_leucophaeus
ENSRROP00000029697	ENSRROG00000038634	Rhinopithecus_roxellana
ENSRBIP00000019193	ENSRBIG00000033581	Rhinopithecus_bieti
ENSCANP00000009867	ENSCANG00000028310	Colobus_angolensis_palliatus
ENSPPAP00000028038	ENSPPAG00000037070	Pan_paniscus
ENSPTRP00000040990	ENSPTRG00000024043	Pan_troglodytes
ENSGGOP00000031995	ENSGGOG00000040615	Gorilla_gorilla
ENSP00000264157	ENSG00000082258	Homo_sapiens
ENSCJAP00000021341	ENSCJAG00000011573	Callithrix_jacchus
ENSSBOP00000035881	ENSSBOG00000034088	Saimiri_boliviensis_boliviensis
ENSCCAP00000014239	ENSCCAG00000024931	Cebus_capucinus_imitator
ENSTSYP00000024642	ENSTSYG00000005142	Carlito_syrichta
ENSPCOP00000024029	ENSPCOG00000024166	Propithecus_coquereli
ENSMICP00000047197	ENSMICG00000044355	Microcebus_murinus
ENSPSMP00000027811	ENSPSMG00000019335	Prolemur_simus
ENSOGAP00000015033	ENSOGAG00000016793	Otolemur_garnettii
ENSPVAP00000005569	ENSPVAG00000005887	Pteropus_vampyrus
ENSMLUP00000002691	ENSMLUG00000002954	Myotis_lucifugus
ENSUAMP00000000217	ENSUAMG00000000269	Ursus_americanus
ENSUMAP00000006682	ENSUMAG00000005230	Ursus_maritimus
ENSAMEP00000017265	ENSAMEG00000016341	Ailuropoda_melanoleuca
ENSNVIP00000018743	ENSNVIG00000014690	Neovison_vison
ENSCAFP00020019794	ENSCAFG00020015731	Canis_lupus_dingo
ENSCAFP00000053264	ENSCAFG00000005031	Canis_lupus_familiaris
ENSVVUP00000008339	ENSVVUG00000006262	Vulpes_vulpes
ENSPPRP00000022559	ENSPPRG00000013025	Panthera_pardus
ENSPTIP00000006959	ENSPTIG00000008723	Panthera_tigris_altaica
ENSFCAP00000055801	ENSFCAG00000003956	Felis_catus
ENSBBBP00000003880	ENSBBBG00000001744	Bison_bison_bison
ENSBIXP00000043081	ENSBIXG00000005692	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSCHIP00000016394	ENSCHIG00000016658	Capra_hircus
ENSTTRP00000014106	ENSTTRG00000014878	Tursiops_truncatus
ENSECAP00000044676	ENSECAG00000022763	Equus_caballus
ENSEEUP00000008721	ENSEEUG00000009570	Erinaceus_europaeus
ENSSARP00000007929	ENSSARG00000008767	Sorex_araneus
ENSEASP00005010478	ENSEASG00005007433	Equus_asinus_asinus
ENSMPUP00000002519	ENSMPUG00000002548	Mustela_putorius_furo
ENSBMUP00000006413	ENSBMUG00000005057	Bos_mutus
ENSBTAP00000067058	ENSBTAG00000014158	Bos_taurus
ENSBIXP00005009303	ENSBIXG00005014240	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSOARP00000012066	ENSOARG00000011259	Ovis_aries
ENSSSCP00000016638	ENSSSCG00000015697	Sus_scrofa_strain_reference
ENSVPAP00000001362	ENSVPAG00000001480	Vicugna_pacos
ENSPPYP00000014295	ENSPPYG00000012811	Pongo_abelii
ENSCSAP00000012477	ENSCSAG00000016413	Chlorocebus_sabaeus
ENSANAP00000000734	ENSANAG00000004283	Aotus_nancymaae
ENSOANP00000004391	ENSOANG00000002760	Ornithorhynchus_anatinus	ENSOANT00000004392
ENSXETP00000021081	ENSXETG00000012102	Xenopus_tropicalis	ENSXETT00000004877
ENSLACP00000000256	ENSLACG00000000230	Latimeria_chalumnae
ENSECRP00000009463	ENSECRG00000006331	Erpetoichthys_calabaricus
ENSECRP00000009440	ENSECRG00000006315	Erpetoichthys_calabaricus
ENSPNYP00000013311	ENSPNYG00000010051	Pundamilia_nyererei
ENSGWIP00000044385	ENSGWIG00000022106	Gouania_willdenowi
ENSMALP00000018250	ENSMALG00000012717	Monopterus_albus
ENSBSLP00000050171	ENSBSLG00000023823	Betta_splendens
ENSTRUP00000053959	ENSTRUG00000023299	Takifugu_rubripes
ENSTNIP00000010373	ENSTNIG00000007563	Tetraodon_nigroviridis
ENSCSEP00000029700	ENSCSEG00000019024	Cynoglossus_semilaevis
ENSHCOP00000022216	ENSHCOG00000009728	Hippocampus_comes
ENSGACP00000002841	ENSGACG00000002186	Gasterosteus_aculeatus
ENSMZEP00005001714	ENSMZEG00005001394	Maylandia_zebra
ENSACLP00000010530	ENSACLG00000007185	Astatotilapia_calliptera
ENSNBRP00000019252	ENSNBRG00000014815	Neolamprologus_brichardi
ENSONIP00000005610	ENSONIG00000004456	Oreochromis_niloticus
ENSHBUP00000015886	ENSHBUG00000017850	Haplochromis_burtoni
ENSORLP00000043132	ENSORLG00000018129	Oryzias_latipes_ASM223467v1
ENSORLP00020011080	ENSORLG00020012026	Oryzias_latipes_ASM223471v1
ENSORLP00015007301	ENSORLG00015008131	Oryzias_latipes_ASM223469v1
ENSOMEP00000010457	ENSOMEG00000011738	Oryzias_melastigma
ENSSLDP00000027854	ENSSLDG00000021564	Seriola_lalandi_dorsalis
ENSSDUP00000014397	ENSSDUG00000010512	Seriola_dumerili
ENSSMAP00000007447	ENSSMAG00000004571	Scophthalmus_maximus
ENSLCAP00010060350	ENSLCAG00010028073	Lates_calcarifer
ENSATEP00000017152	ENSATEG00000011936	Anabas_testudineus
ENSMAMP00000019969	ENSMAMG00000013387	Mastacembelus_armatus
ENSLCRP00005022314	ENSLCRG00005008833	Larimichthys_crocea
ENSMMOP00000007030	ENSMMOG00000005461	Mola_mola
ENSCGOP00000029304	ENSCGOG00000013482	Cottoperca_gobio
ENSLBEP00000033786	ENSLBEG00000025440	Labrus_bergylta
ENSACIP00000019606	ENSACIG00000015242	Amphilophus_citrinellus
ENSPRNP00000030478	ENSPRNG00000015190	Parambassis_ranga
ENSAPEP00000011833	ENSAPEG00000008355	Amphiprion_percula
ENSAOCP00000010135	ENSAOCG00000014329	Amphiprion_ocellaris
ENSAPOP00000000840	ENSAPOG00000002086	Acanthochromis_polyacanthus
ENSSPAP00000004410	ENSSPAG00000003415	Stegastes_partitus
ENSKMAP00000024616	ENSKMAG00000018253	Kryptolebias_marmoratus
ENSPLAP00000031604	ENSPLAG00000023755	Poecilia_latipinna
ENSPFOP00000000178	ENSPFOG00000000164	Poecilia_formosa
ENSPMEP00000020152	ENSPMEG00000000508	Poecilia_mexicana
ENSXMAP00000039664	ENSXMAG00000002028	Xiphophorus_maculatus
ENSPREP00000024213	ENSPREG00000016299	Poecilia_reticulata
ENSGAFP00000027139	ENSGAFG00000018342	Gambusia_affinis
ENSXCOP00000019303	ENSXCOG00000014516	Xiphophorus_couchianus
ENSFHEP00000023849	ENSFHEG00000005094	Fundulus_heteroclitus
ENSCVAP00000018296	ENSCVAG00000021531	Cyprinodon_variegatus
ENSGMOP00000005547	ENSGMOG00000005205	Gadus_morhua
ENSDCDP00000014801	ENSDCDG00000011117	Denticeps_clupeoides
ENSCHAP00000003946	ENSCHAG00000002533	Clupea_harengus
ENSDCDP00000025676	ENSDCDG00000019220	Denticeps_clupeoides
ENSEEEP00000052248	ENSEEEG00000024498	Electrophorus_electricus
ENSIPUP00000020424	ENSIPUG00000013854	Ictalurus_punctatus
ENSAMXP00000048529	ENSAMXG00000032955	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005052574	ENSAMXG00005023655	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000028238	ENSPNAG00000013866	Pygocentrus_nattereri
ENSDARP00000053044	ENSDARG00000036510	Danio_rerio
ENSKMAP00000017863	ENSKMAG00000013304	Kryptolebias_marmoratus
ENSHHUP00000036671	ENSHHUG00000023010	Hucho_hucho
ENSHCOP00000024236	ENSHCOG00000013409	Hippocampus_comes
ENSHCOP00000024244	ENSHCOG00000013436	Hippocampus_comes
ENSPFOP00000015420	ENSPFOG00000015355	Poecilia_formosa
ENSPMEP00000020667	ENSPMEG00000023862	Poecilia_mexicana
ENSGAFP00000009069	ENSGAFG00000006166	Gambusia_affinis
ENSXCOP00000023376	ENSXCOG00000017457	Xiphophorus_couchianus
ENSFHEP00000032357	ENSFHEG00000018866	Fundulus_heteroclitus
ENSORLP00000005423	ENSORLG00000004330	Oryzias_latipes_ASM223467v1
ENSORLP00020033207	ENSORLG00020000942	Oryzias_latipes_ASM223471v1
ENSOMEP00000003060	ENSOMEG00000003988	Oryzias_melastigma
ENSHBUP00000030346	ENSHBUG00000015447	Haplochromis_burtoni
ENSPNYP00000011307	ENSPNYG00000008506	Pundamilia_nyererei
ENSMZEP00005004434	ENSMZEG00005003399	Maylandia_zebra
ENSONIP00000015141	ENSONIG00000012028	Oreochromis_niloticus
ENSNBRP00000018019	ENSNBRG00000013889	Neolamprologus_brichardi
ENSSMAP00000002577	ENSSMAG00000001603	Scophthalmus_maximus
ENSGACP00000019700	ENSGACG00000014932	Gasterosteus_aculeatus
ENSATEP00000000552	ENSATEG00000000262	Anabas_testudineus
ENSBSLP00000044579	ENSBSLG00000021109	Betta_splendens
ENSMALP00000013024	ENSMALG00000009220	Monopterus_albus
ENSLCAP00010048823	ENSLCAG00010022687	Lates_calcarifer
ENSLCRP00005014196	ENSLCRG00005006109	Larimichthys_crocea
ENSTRUP00000057541	ENSTRUG00000024469	Takifugu_rubripes
ENSTNIP00000013270	ENSTNIG00000010364	Tetraodon_nigroviridis
ENSMMOP00000010096	ENSMMOG00000007796	Mola_mola
ENSMAMP00000007142	ENSMAMG00000004834	Mastacembelus_armatus
ENSSLDP00000006068	ENSSLDG00000004703	Seriola_lalandi_dorsalis
ENSSDUP00000014993	ENSSDUG00000010842	Seriola_dumerili
ENSACIP00000024332	ENSACIG00000018889	Amphilophus_citrinellus
ENSACIP00000024300	ENSACIG00000018869	Amphilophus_citrinellus
ENSAPEP00000022925	ENSAPEG00000016213	Amphiprion_percula
ENSAOCP00000001940	ENSAOCG00000002622	Amphiprion_ocellaris
ENSAPOP00000017685	ENSAPOG00000021056	Acanthochromis_polyacanthus
ENSSPAP00000006329	ENSSPAG00000004875	Stegastes_partitus
ENSPRNP00000003335	ENSPRNG00000002012	Parambassis_ranga
ENSPREP00000012074	ENSPREG00000008207	Poecilia_reticulata
ENSPLAP00000014309	ENSPLAG00000018013	Poecilia_latipinna
ENSXMAP00000007891	ENSXMAG00000007871	Xiphophorus_maculatus
ENSCVAP00000031960	ENSCVAG00000021682	Cyprinodon_variegatus
ENSKMAP00000017834	ENSKMAG00000013280	Kryptolebias_marmoratus
ENSORLP00015032354	ENSORLG00015017135	Oryzias_latipes_ASM223469v1
ENSGWIP00000012338	ENSGWIG00000007186	Gouania_willdenowi
ENSACLP00000040608	ENSACLG00000027342	Astatotilapia_calliptera
ENSCGOP00000007403	ENSCGOG00000003577	Cottoperca_gobio
ENSPMGP00000000914	ENSPMGG00000000838	Periophthalmus_magnuspinnatus
ENSCSEP00000014253	ENSCSEG00000009159	Cynoglossus_semilaevis
ENSGMOP00000006810	ENSGMOG00000006401	Gadus_morhua
ENSHHUP00000037576	ENSHHUG00000023512	Hucho_hucho
ENSELUP00000035205	ENSELUG00000014286	Esox_lucius
ENSSFOP00015031487	ENSSFOG00015020175	Scleropages_formosus
ENSDARP00000053281	ENSDARG00000036685	Danio_rerio
ENSIPUP00000002890	ENSIPUG00000002060	Ictalurus_punctatus
ENSCHAP00000045680	ENSCHAG00000021198	Clupea_harengus
ENSHHUP00000022226	ENSHHUG00000013919	Hucho_hucho
ENSHHUP00000090093	ENSHHUG00000052026	Hucho_hucho
ENSELUP00000003792	ENSELUG00000004981	Esox_lucius
ENSSFOP00015021480	ENSSFOG00015013826	Scleropages_formosus
ENSPKIP00000030820	ENSPKIG00000011538	Paramormyrops_kingsleyae
ENSAMXP00000043514	ENSAMXG00000010280	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005004260	ENSAMXG00005002387	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000037153	ENSPNAG00000028602	Pygocentrus_nattereri
ENSEEEP00000048233	ENSEEEG00000022710	Electrophorus_electricus
ENSPKIP00000019496	ENSPKIG00000004631	Paramormyrops_kingsleyae
ENSLOCP00000002040	ENSLOCG00000001764	Lepisosteus_oculatus
ENSCMIP00000017377	ENSCMIG00000008284	Callorhinchus_milii
ENSPMAP00000003601	ENSPMAG00000003277	Petromyzon_marinus
ENSEBUP00000026477	ENSEBUG00000016294	Eptatretus_burgeri
ENSPMAP00000007515	ENSPMAG00000006818	Petromyzon_marinus
ENSEBUP00000000522	ENSEBUG00000000603	Eptatretus_burgeri
