ENSPMAP00000003625	ENSPMAG00000003309	Petromyzon_marinus	ENSPMAT00000003640
ENSEBUP00000017694	ENSEBUG00000011060	Eptatretus_burgeri	ENSEBUT00000018270
ENSPVIP00000015007	ENSPVIG00000011560	Pogona_vitticeps	ENSPVIT00000018758
ENSACAP00000016125	ENSACAG00000016363	Anolis_carolinensis	ENSACAT00000016446
ENSNSUP00000009307	ENSNSUG00000006947	Notechis_scutatus
ENSSDUP00000003774	ENSSDUG00000002819	Seriola_dumerili
ENSSLDP00000019198	ENSSLDG00000015048	Seriola_lalandi_dorsalis
ENSLCAP00010049548	ENSLCAG00010023051	Lates_calcarifer
ENSMAMP00000002168	ENSMAMG00000001481	Mastacembelus_armatus
ENSMALP00000029623	ENSMALG00000020493	Monopterus_albus
ENSATEP00000006258	ENSATEG00000004368	Anabas_testudineus
ENSBSLP00000028915	ENSBSLG00000014109	Betta_splendens
ENSCGOP00000016123	ENSCGOG00000007145	Cottoperca_gobio
ENSGACP00000023759	ENSGACG00000017973	Gasterosteus_aculeatus
ENSLBEP00000023822	ENSLBEG00000018261	Labrus_bergylta
ENSLCRP00005065100	ENSLCRG00005023750	Larimichthys_crocea
ENSTRUP00000030670	ENSTRUG00000012115	Takifugu_rubripes
ENSTNIP00000000882	ENSTNIG00000018659	Tetraodon_nigroviridis
ENSMMOP00000015712	ENSMMOG00000011987	Mola_mola
ENSHCOP00000002878	ENSHCOG00000004134	Hippocampus_comes
ENSCSEP00000024295	ENSCSEG00000015496	Cynoglossus_semilaevis
ENSPMGP00000009126	ENSPMGG00000007546	Periophthalmus_magnuspinnatus
ENSGMOP00000010861	ENSGMOG00000010144	Gadus_morhua
ENSSFOP00015007241	ENSSFOG00015004744	Scleropages_formosus
ENSPKIP00000011168	ENSPKIG00000025580	Paramormyrops_kingsleyae
ENSLOCP00000012872	ENSLOCG00000010499	Lepisosteus_oculatus
ENSECRP00000014771	ENSECRG00000009785	Erpetoichthys_calabaricus
ENSCMIP00000045619	ENSCMIG00000018802	Callorhinchus_milii
ENSMMOP00000010003	ENSMMOG00000007739	Mola_mola
ENSLBEP00000001329	ENSLBEG00000001056	Labrus_bergylta
ENSECRP00000012404	ENSECRG00000008232	Erpetoichthys_calabaricus
ENSLCOP00000002708	ENSLCOG00000002078	Lepidothrix_coronata
ENSCCEP00000025819	ENSCCEG00000022776	Cyanistes_caeruleus
ENSMUNP00000016491	ENSMUNG00000012697	Melopsittacus_undulatus
ENSCPGP00000003361	ENSCPGG00000002480	Calidris_pygmaea
ENSCPUP00000005786	ENSCPUG00000004234	Calidris_pugnax
ENSAHAP00000010228	ENSAHAG00000007422	Apteryx_haastii
ENSNPEP00000006773	ENSNPEG00000005103	Nothoprocta_perdicaria
ENSPVAP00000009071	ENSPVAG00000009625	Pteropus_vampyrus
ENSPCAP00000001057	ENSPCAG00000001131	Procavia_capensis
ENSEBUP00000025447	ENSEBUG00000015689	Eptatretus_burgeri
ENSCINP00000012252	ENSCING00000005935	Ciona_intestinalis
Y105E8A.3.1	WBGene00013668	Caenorhabditis_elegans_strain_N2
