ENSPMAP00000001386	ENSPMAG00000001250	Petromyzon_marinus	ENSPMAT00000001392
ENSEBUP00000007190	ENSEBUG00000004699	Eptatretus_burgeri	ENSEBUT00000007664
ENSPVIP00000033278	ENSPVIG00000024335	Pogona_vitticeps	ENSPVIT00000040731
ENSACAP00000008894	ENSACAG00000008968	Anolis_carolinensis	ENSACAT00000009085
ENSNSUP00000006895	ENSNSUG00000005458	Notechis_scutatus
MGP_CAROLIEiJ_P0089894	MGP_CAROLIEiJ_G0032677	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0025572	MGP_PahariEiJ_G0015545	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000043843	ENSRNOG00000029572	Rattus_norvegicus
ENSMUGP00000021093	ENSMUGG00000017767	Meriones_unguiculatus
ENSNGAP00000016649	ENSNGAG00000017302	Nannospalax_galili
ENSJJAP00000019853	ENSJJAG00000020682	Jaculus_jaculus
ENSCCNP00000017565	ENSCCNG00000017874	Castor_canadensis
ENSDORP00000019193	ENSDORG00000007506	Dipodomys_ordii
ENSUPAP00010028787	ENSUPAG00010022710	Urocitellus_parryii
ENSSDAP00000016094	ENSSDAG00000014538	Spermophilus_dauricus
ENSSTOP00000012258	ENSSTOG00000013676	Ictidomys_tridecemlineatus
ENSMMMP00000005368	ENSMMMG00000004875	Marmota_marmota_marmota
ENSCLAP00000010082	ENSCLAG00000006987	Chinchilla_lanigera
ENSODEP00000025008	ENSODEG00000018298	Octodon_degus
ENSCPOP00000010262	ENSCPOG00000011416	Cavia_porcellus
ENSCAPP00000017547	ENSCAPG00000017180	Cavia_aperea
ENSHGLP00100025974	ENSHGLG00100019053	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000020446	ENSHGLG00000014615	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000010763	ENSFDAG00000018444	Fukomys_damarensis
ENSOCUP00000004319	ENSOCUG00000004990	Oryctolagus_cuniculus
ENSOPRP00000011788	ENSOPRG00000012908	Ochotona_princeps
ENSPPAP00000036661	ENSPPAG00000041077	Pan_paniscus
ENSPTRP00000080751	ENSPTRG00000014928	Pan_troglodytes
ENSGGOP00000040979	ENSGGOG00000010567	Gorilla_gorilla
ENSP00000296456	ENSG00000164062	Homo_sapiens
ENSPPYP00000015517	ENSPPYG00000013868	Pongo_abelii
ENSNLEP00000008359	ENSNLEG00000006859	Nomascus_leucogenys
ENSRROP00000001245	ENSRROG00000003710	Rhinopithecus_roxellana
ENSRBIP00000029909	ENSRBIG00000038835	Rhinopithecus_bieti
ENSPTEP00000004379	ENSPTEG00000005106	Piliocolobus_tephrosceles
ENSCANP00000013987	ENSCANG00000030394	Colobus_angolensis_palliatus
ENSMLEP00000022117	ENSMLEG00000035200	Mandrillus_leucophaeus
ENSCATP00000015635	ENSCATG00000031753	Cercocebus_atys
ENSMNEP00000038055	ENSMNEG00000042039	Macaca_nemestrina
ENSMMUP00000045090	ENSMMUG00000014540	Macaca_mulatta
ENSMFAP00000024061	ENSMFAG00000043600	Macaca_fascicularis
ENSTGEP00000007248	ENSTGEG00000005935	Theropithecus_gelada
ENSPANP00000032952	ENSPANG00000000282	Papio_anubis
ENSCSAP00000011066	ENSCSAG00000014962	Chlorocebus_sabaeus
ENSCCAP00000024621	ENSCCAG00000030064	Cebus_capucinus_imitator
ENSSBOP00000031352	ENSSBOG00000031846	Saimiri_boliviensis_boliviensis
ENSCJAP00000007435	ENSCJAG00000004025	Callithrix_jacchus
ENSANAP00000026745	ENSANAG00000031110	Aotus_nancymaae
ENSTSYP00000002619	ENSTSYG00000002846	Carlito_syrichta
ENSMICP00000009729	ENSMICG00000010662	Microcebus_murinus
ENSPCOP00000030579	ENSPCOG00000028013	Propithecus_coquereli
ENSPSMP00000018989	ENSPSMG00000013353	Prolemur_simus
ENSOGAP00000010552	ENSOGAG00000011788	Otolemur_garnettii
ENSUAMP00000007356	ENSUAMG00000006391	Ursus_americanus
ENSUMAP00000031611	ENSUMAG00000022664	Ursus_maritimus
ENSAMEP00000013170	ENSAMEG00000012459	Ailuropoda_melanoleuca
ENSNVIP00000030861	ENSNVIG00000023757	Neovison_vison
ENSMPUP00000013619	ENSMPUG00000013722	Mustela_putorius_furo
ENSCAFP00020026926	ENSCAFG00020021126	Canis_lupus_dingo
ENSCAFP00000016838	ENSCAFG00000011449	Canis_lupus_familiaris
ENSVVUP00000040747	ENSVVUG00000028983	Vulpes_vulpes
ENSPPRP00000027669	ENSPPRG00000019437	Panthera_pardus
ENSPTIP00000022095	ENSPTIG00000018977	Panthera_tigris_altaica
ENSEEUP00000006238	ENSEEUG00000006803	Erinaceus_europaeus
ENSBIXP00000004272	ENSBIXG00000010637	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005031198	ENSBIXG00005011475	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000015388	ENSBTAG00000011583	Bos_taurus
ENSBMUP00000025792	ENSBMUG00000019318	Bos_mutus
ENSBBBP00000005203	ENSBBBG00000013989	Bison_bison_bison
ENSOARP00000014356	ENSOARG00000013387	Ovis_aries
ENSCHIP00000003578	ENSCHIG00000007324	Capra_hircus
ENSTTRP00000002573	ENSTTRG00000002745	Tursiops_truncatus
ENSSSCP00000022971	ENSSSCG00000011385	Sus_scrofa_strain_reference
ENSECAP00000043931	ENSECAG00000012420	Equus_caballus
ENSEASP00005016712	ENSEASG00005011529	Equus_asinus_asinus
ENSPVAP00000008258	ENSPVAG00000008750	Pteropus_vampyrus
ENSOANP00000011372	ENSOANG00000007146	Ornithorhynchus_anatinus
ENSXETP00000050806	ENSXETG00000021240	Xenopus_tropicalis
ENSCMIP00000049276	ENSCMIG00000020078	Callorhinchus_milii
ENSPTEP00000003195	ENSPTEG00000003794	Piliocolobus_tephrosceles
ENSCINP00000028698	ENSCING00000016631	Ciona_intestinalis
R11E3.8a.1	WBGene00001058	Caenorhabditis_elegans_strain_N2
