ENSPMAP00000010834	ENSPMAG00000009857	Petromyzon_marinus	ENSPMAT00000010880
ENSEBUP00000002267	ENSEBUG00000001738	Eptatretus_burgeri	ENSEBUT00000002618
ENSSFOP00015027811	ENSSFOG00015017850	Scleropages_formosus
ENSGMOP00000019508	ENSGMOG00000018133	Gadus_morhua
ENSHHUP00000019814	ENSHHUG00000012394	Hucho_hucho
ENSHHUP00000031889	ENSHHUG00000020242	Hucho_hucho
ENSELUP00000007321	ENSELUG00000008105	Esox_lucius
ENSLOCP00000009267	ENSLOCG00000007637	Lepisosteus_oculatus
ENSECRP00000009007	ENSECRG00000006045	Erpetoichthys_calabaricus
ENSARWP00000014802	ENSARWG00000010240	Apteryx_rowi	ENSARWT00000016891
ENSAHAP00000005931	ENSAHAG00000004540	Apteryx_haastii	ENSAHAT00000006625
ENSAOWP00000027309	ENSAOWG00000018400	Apteryx_owenii	ENSAOWT00000030942
ENSDNVP00000008098	ENSDNVG00000005764	Dromaius_novaehollandiae	ENSDNVT00000009788
ENSNPEP00000006991	ENSNPEG00000005248	Nothoprocta_perdicaria
ENSGALP00000012210	ENSGALG00000007559	Gallus_gallus
ENSCJPP00005003806	ENSCJPG00005003925	Coturnix_japonica
ENSMGAP00000006893	ENSMGAG00000006830	Meleagris_gallopavo
ENSNMEP00000009312	ENSNMEG00000009045	Numida_meleagris
ENSABRP00000002632	ENSABRG00000002561	Anser_brachyrhynchus
ENSAPLP00000011389	ENSAPLG00000011581	Anas_platyrhynchos_platyrhynchos
ENSLCOP00000004090	ENSLCOG00000003098	Lepidothrix_coronata
ENSMVIP00005009529	ENSMVIG00005007026	Manacus_vitellinus
ENSLSDP00000002475	ENSLSDG00000001979	Lonchura_striata_domestica
ENSLSDP00000019540	ENSLSDG00000013891	Lonchura_striata_domestica
ENSTGUP00000001169	ENSTGUG00000001136	Taeniopygia_guttata
ENSSCAP00000012895	ENSSCAG00000009611	Serinus_canaria
ENSJHYP00000011549	ENSJHYG00000009004	Junco_hyemalis
ENSZALP00000020059	ENSZALG00000015824	Zonotrichia_albicollis
ENSFALP00000007513	ENSFALG00000007201	Ficedula_albicollis
ENSCCEP00000014985	ENSCCEG00000014249	Cyanistes_caeruleus
ENSPMJP00000007502	ENSPMJG00000006176	Parus_major
ENSCPUP00000001111	ENSCPUG00000000869	Calidris_pugnax
ENSCPGP00000025764	ENSCPGG00000017788	Calidris_pygmaea
ENSMUNP00000008721	ENSMUNG00000006897	Melopsittacus_undulatus
ENSCPRP00005011864	ENSCPRG00005008457	Crocodylus_porosus
ENSCABP00000017647	ENSCABG00000013115	Chelonoidis_abingdonii
ENSGAGP00000027852	ENSGAGG00000020243	Gopherus_agassizii
ENSCPBP00000022095	ENSCPBG00000015829	Chrysemys_picta_bellii
ENSPSIP00000017783	ENSPSIG00000015746	Pelodiscus_sinensis
ENSACAP00000007979	ENSACAG00000008138	Anolis_carolinensis
ENSACAP00000008157	ENSACAG00000008328	Anolis_carolinensis
ENSPVIP00000032102	ENSPVIG00000023555	Pogona_vitticeps
ENSNSUP00000001014	ENSNSUG00000000146	Notechis_scutatus
ENSSMRP00000018276	ENSSMRG00000014223	Salvator_merianae
ENSSPUP00000020057	ENSSPUG00000015388	Sphenodon_punctatus
ENSPCIP00000019138	ENSPCIG00000014621	Phascolarctos_cinereus
ENSVURP00010031971	ENSVURG00010024414	Vombatus_ursinus
ENSMEUP00000002361	ENSMEUG00000002579	Notamacropus_eugenii
ENSSHAP00000013496	ENSSHAG00000011535	Sarcophilus_harrisii
ENSMODP00000010609	ENSMODG00000008533	Monodelphis_domestica
ENSMICP00000006400	ENSMICG00000007027	Microcebus_murinus
ENSPSMP00000015952	ENSPSMG00000011345	Prolemur_simus
ENSPCOP00000025105	ENSPCOG00000024776	Propithecus_coquereli
ENSOGAP00000012484	ENSOGAG00000013945	Otolemur_garnettii
ENSPTRP00000081719	ENSPTRG00000052532	Pan_troglodytes
ENSPPAP00000031721	ENSPPAG00000038776	Pan_paniscus
ENSGGOP00000019840	ENSGGOG00000022573	Gorilla_gorilla
ENSNLEP00000042523	ENSNLEG00000027963	Nomascus_leucogenys
ENSRBIP00000001766	ENSRBIG00000008967	Rhinopithecus_bieti
ENSRROP00000034774	ENSRROG00000040926	Rhinopithecus_roxellana
ENSCANP00000034347	ENSCANG00000040844	Colobus_angolensis_palliatus
ENSMNEP00000018095	ENSMNEG00000032986	Macaca_nemestrina
ENSMLEP00000011592	ENSMLEG00000029968	Mandrillus_leucophaeus
ENSANAP00000042101	ENSANAG00000038325	Aotus_nancymaae
ENSCCAP00000008603	ENSCCAG00000022046	Cebus_capucinus_imitator
ENSPPAP00000005742	ENSPPAG00000023441	Pan_paniscus
ENSPTRP00000061946	ENSPTRG00000002374	Pan_troglodytes
ENSGGOP00000011367	ENSGGOG00000011654	Gorilla_gorilla
ENSP00000365388	ENSG00000148459	Homo_sapiens
ENSPPYP00000002513	ENSPPYG00000002163	Pongo_abelii
ENSNLEP00000023828	ENSNLEG00000016836	Nomascus_leucogenys
ENSCANP00000025410	ENSCANG00000036124	Colobus_angolensis_palliatus
ENSPTEP00000035725	ENSPTEG00000033676	Piliocolobus_tephrosceles
ENSRBIP00000027674	ENSRBIG00000037709	Rhinopithecus_bieti
ENSRROP00000016919	ENSRROG00000032574	Rhinopithecus_roxellana
ENSMMUP00000076830	ENSMMUG00000005076	Macaca_mulatta
ENSMFAP00000030904	ENSMFAG00000042603	Macaca_fascicularis
ENSMNEP00000024042	ENSMNEG00000035571	Macaca_nemestrina
ENSTGEP00000002809	ENSTGEG00000002429	Theropithecus_gelada
ENSPANP00000020012	ENSPANG00000023036	Papio_anubis
ENSCSAP00000008189	ENSCSAG00000012067	Chlorocebus_sabaeus
ENSCATP00000029133	ENSCATG00000037833	Cercocebus_atys
ENSMLEP00000017685	ENSMLEG00000033037	Mandrillus_leucophaeus
ENSCCAP00000038162	ENSCCAG00000036914	Cebus_capucinus_imitator
ENSSBOP00000017396	ENSSBOG00000025358	Saimiri_boliviensis_boliviensis
ENSANAP00000016830	ENSANAG00000026290	Aotus_nancymaae
ENSMUSP00000055689	ENSMUSG00000026784	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000033531	ENSMSIG00000028042	Mus_spicilegus
MGP_SPRETEiJ_P0051886	MGP_SPRETEiJ_G0024139	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0049876	MGP_CAROLIEiJ_G0023224	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0060892	MGP_PahariEiJ_G0024680	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000065114	ENSRNOG00000048849	Rattus_norvegicus
ENSMUGP00000023399	ENSMUGG00000019593	Meriones_unguiculatus
ENSCGRP00001001444	ENSCGRG00001001187	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000001291	ENSCGRG00000000999	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015032212	ENSCGRG00015024293	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000000049	ENSMAUG00000000067	Mesocricetus_auratus
ENSPEMP00000014138	ENSPEMG00000014017	Peromyscus_maniculatus_bairdii
ENSMOCP00000024494	ENSMOCG00000020894	Microtus_ochrogaster
ENSNGAP00000006163	ENSNGAG00000009014	Nannospalax_galili
ENSJJAP00000020106	ENSJJAG00000020874	Jaculus_jaculus
ENSDORP00000004347	ENSDORG00000004641	Dipodomys_ordii
ENSUPAP00010009014	ENSUPAG00010007288	Urocitellus_parryii
ENSSTOP00000001519	ENSSTOG00000001698	Ictidomys_tridecemlineatus
ENSSDAP00000018674	ENSSDAG00000017060	Spermophilus_dauricus
ENSMMMP00000019182	ENSMMMG00000016962	Marmota_marmota_marmota
ENSTSYP00000006037	ENSTSYG00000006574	Carlito_syrichta
ENSECAP00000019688	ENSECAG00000022169	Equus_caballus
ENSEASP00005009590	ENSEASG00005006820	Equus_asinus_asinus
ENSSARP00000010176	ENSSARG00000011287	Sorex_araneus
ENSMLUP00000008064	ENSMLUG00000008851	Myotis_lucifugus
ENSPVAP00000012424	ENSPVAG00000013172	Pteropus_vampyrus
ENSUMAP00000001486	ENSUMAG00000001406	Ursus_maritimus
ENSUMAP00000001510	ENSUMAG00000001414	Ursus_maritimus
ENSUAMP00000011730	ENSUAMG00000009521	Ursus_americanus
ENSAMEP00000002042	ENSAMEG00000001932	Ailuropoda_melanoleuca
ENSMPUP00000012135	ENSMPUG00000012232	Mustela_putorius_furo
ENSNVIP00000030613	ENSNVIG00000023576	Neovison_vison
ENSCAFP00020033068	ENSCAFG00020025669	Canis_lupus_dingo
ENSCAFP00000006434	ENSCAFG00000004332	Canis_lupus_familiaris
ENSVVUP00000012263	ENSVVUG00000009012	Vulpes_vulpes
ENSPTIP00000009534	ENSPTIG00000010573	Panthera_tigris_altaica
ENSPPRP00000006872	ENSPPRG00000002175	Panthera_pardus
ENSFCAP00000011250	ENSFCAG00000012126	Felis_catus
ENSTBEP00000010044	ENSTBEG00000011625	Tupaia_belangeri
ENSTSYP00000031814	ENSTSYG00000036526	Carlito_syrichta
ENSCJAP00000047232	ENSCJAG00000004695	Callithrix_jacchus
ENSOCUP00000008675	ENSOCUG00000010068	Oryctolagus_cuniculus
ENSOPRP00000005787	ENSOPRG00000006308	Ochotona_princeps
ENSEEUP00000002341	ENSEEUG00000002570	Erinaceus_europaeus
ENSLAFP00000015069	ENSLAFG00000017974	Loxodonta_africana
ENSPCAP00000010163	ENSPCAG00000010894	Procavia_capensis
ENSCHOP00000006620	ENSCHOG00000007475	Choloepus_hoffmanni
ENSDNOP00000014001	ENSDNOG00000018046	Dasypus_novemcinctus
ENSCHIP00000024016	ENSCHIG00000021352	Capra_hircus
ENSOARP00000017397	ENSOARG00000016202	Ovis_aries
ENSBIXP00000011320	ENSBIXG00000016588	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005011298	ENSBIXG00005015772	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000008576	ENSBTAG00000006529	Bos_taurus
ENSBMUP00000003889	ENSBMUG00000003055	Bos_mutus
ENSBBBP00000008084	ENSBBBG00000016082	Bison_bison_bison
ENSTTRP00000002894	ENSTTRG00000003085	Tursiops_truncatus
ENSSSCP00000051289	ENSSSCG00000011061	Sus_scrofa_strain_reference
ENSVPAP00000010049	ENSVPAG00000010793	Vicugna_pacos
ENSCLAP00000016947	ENSCLAG00000011631	Chinchilla_lanigera
ENSODEP00000004333	ENSODEG00000003307	Octodon_degus
ENSCPOP00000019814	ENSCPOG00000026219	Cavia_porcellus
ENSCAPP00000012965	ENSCAPG00000013686	Cavia_aperea
ENSHGLP00100020111	ENSHGLG00100014826	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000006669	ENSHGLG00000004870	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000002175	ENSFDAG00000011956	Fukomys_damarensis
ENSETEP00000014096	ENSETEG00000017360	Echinops_telfairi
ENSOANP00000009597	ENSOANG00000006032	Ornithorhynchus_anatinus
ENSXETP00000047799	ENSXETG00000017595	Xenopus_tropicalis
ENSLACP00000008042	ENSLACG00000007117	Latimeria_chalumnae
ENSCMIP00000002999	ENSCMIG00000001739	Callorhinchus_milii
ENSCSAVP00000011330	ENSCSAVG00000006633	Ciona_savignyi
ENSCINP00000002476	ENSCING00000001276	Ciona_intestinalis
FBpp0085131	FBgn0051005	Drosophila_melanogaster
C24A11.9.1	WBGene00000761	Caenorhabditis_elegans_strain_N2
ENSDNVP00000020334	ENSDNVG00000014242	Dromaius_novaehollandiae
ENSNPEP00000007670	ENSNPEG00000005746	Nothoprocta_perdicaria
ENSAHAP00000019929	ENSAHAG00000014061	Apteryx_haastii
ENSAOWP00000023918	ENSAOWG00000016146	Apteryx_owenii
ENSARWP00000014735	ENSARWG00000010173	Apteryx_rowi
ENSABRP00000002825	ENSABRG00000002702	Anser_brachyrhynchus
ENSAPLP00000017203	ENSAPLG00000009546	Anas_platyrhynchos_platyrhynchos
ENSGALP00000065801	ENSGALG00000015313	Gallus_gallus
ENSMGAP00000019132	ENSMGAG00000013514	Meleagris_gallopavo
ENSCJPP00005010916	ENSCJPG00005009434	Coturnix_japonica
ENSNMEP00000008663	ENSNMEG00000008433	Numida_meleagris
ENSLSDP00000007022	ENSLSDG00000005306	Lonchura_striata_domestica
ENSTGUP00000012536	ENSTGUG00000012168	Taeniopygia_guttata
ENSSCAP00000000697	ENSSCAG00000000586	Serinus_canaria
ENSZALP00000000362	ENSZALG00000000418	Zonotrichia_albicollis
ENSJHYP00000023575	ENSJHYG00000017726	Junco_hyemalis
ENSCCEP00000011354	ENSCCEG00000011135	Cyanistes_caeruleus
ENSPMJP00000020585	ENSPMJG00000015327	Parus_major
ENSFALP00000012216	ENSFALG00000011702	Ficedula_albicollis
ENSMVIP00005000691	ENSMVIG00005000580	Manacus_vitellinus
ENSLCOP00000022961	ENSLCOG00000016129	Lepidothrix_coronata
ENSCPGP00000004688	ENSCPGG00000003400	Calidris_pygmaea
ENSCPUP00000013187	ENSCPUG00000009372	Calidris_pugnax
ENSMUNP00000014650	ENSMUNG00000011389	Melopsittacus_undulatus
ENSCPRP00005001656	ENSCPRG00005001243	Crocodylus_porosus
ENSGAGP00000036130	ENSGAGG00000025608	Gopherus_agassizii
ENSCABP00000027041	ENSCABG00000019834	Chelonoidis_abingdonii
ENSCPBP00000007842	ENSCPBG00000006170	Chrysemys_picta_bellii
ENSPSIP00000005547	ENSPSIG00000005144	Pelodiscus_sinensis
ENSPVIP00000000002	ENSPVIG00000000003	Pogona_vitticeps
ENSACAP00000005641	ENSACAG00000005764	Anolis_carolinensis
ENSNSUP00000025111	ENSNSUG00000018098	Notechis_scutatus
ENSSMRP00000017087	ENSSMRG00000013317	Salvator_merianae
ENSSPUP00000009149	ENSSPUG00000007117	Sphenodon_punctatus
ENSPCIP00000027009	ENSPCIG00000020207	Phascolarctos_cinereus
ENSVURP00010013357	ENSVURG00010010278	Vombatus_ursinus
ENSMEUP00000005331	ENSMEUG00000005839	Notamacropus_eugenii
ENSSHAP00000018378	ENSSHAG00000015599	Sarcophilus_harrisii
ENSMODP00000022466	ENSMODG00000018016	Monodelphis_domestica
ENSPVAP00000004207	ENSPVAG00000004443	Pteropus_vampyrus
ENSEEUP00000003004	ENSEEUG00000003290	Erinaceus_europaeus
ENSBIXP00005001225	ENSBIXG00005029375	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000033687	ENSBIXG00000016516	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000029142	ENSBTAG00000021859	Bos_taurus
ENSBMUP00000013643	ENSBMUG00000010415	Bos_mutus
ENSBBBP00000001633	ENSBBBG00000010733	Bison_bison_bison
ENSCHIP00000013933	ENSCHIG00000015163	Capra_hircus
ENSTTRP00000007019	ENSTTRG00000007418	Tursiops_truncatus
ENSSSCP00000048106	ENSSSCG00000036168	Sus_scrofa_strain_reference
ENSVPAP00000010590	ENSVPAG00000011371	Vicugna_pacos
ENSMMUP00000075402	ENSMMUG00000002271	Macaca_mulatta
ENSMNEP00000006841	ENSMNEG00000027986	Macaca_nemestrina
ENSMFAP00000015870	ENSMFAG00000031137	Macaca_fascicularis
ENSPANP00000015539	ENSPANG00000017550	Papio_anubis
ENSCATP00000045337	ENSCATG00000045083	Cercocebus_atys
ENSMLEP00000038317	ENSMLEG00000043220	Mandrillus_leucophaeus
ENSCSAP00000010989	ENSCSAG00000014881	Chlorocebus_sabaeus
ENSCANP00000019583	ENSCANG00000033222	Colobus_angolensis_palliatus
ENSPTEP00000002106	ENSPTEG00000002413	Piliocolobus_tephrosceles
ENSRBIP00000021903	ENSRBIG00000034899	Rhinopithecus_bieti
ENSPPAP00000025641	ENSPPAG00000035956	Pan_paniscus
ENSPTRP00000031540	ENSPTRG00000018466	Pan_troglodytes
ENSGGOP00000051082	ENSGGOG00000040827	Gorilla_gorilla
ENSP00000358033	ENSG00000164494	Homo_sapiens
ENSPPYP00000018906	ENSPPYG00000016887	Pongo_abelii
ENSNLEP00000016329	ENSNLEG00000013484	Nomascus_leucogenys
ENSTGEP00000029449	ENSTGEG00000023684	Theropithecus_gelada
ENSSBOP00000009549	ENSSBOG00000021644	Saimiri_boliviensis_boliviensis
ENSCJAP00000055427	ENSCJAG00000006153	Callithrix_jacchus
ENSCCAP00000036495	ENSCCAG00000036171	Cebus_capucinus_imitator
ENSANAP00000001836	ENSANAG00000015555	Aotus_nancymaae
ENSTSYP00000003794	ENSTSYG00000004161	Carlito_syrichta
ENSSTOP00000014132	ENSSTOG00000015790	Ictidomys_tridecemlineatus
ENSMAUP00000004999	ENSMAUG00000006752	Mesocricetus_auratus
ENSSARP00000007352	ENSSARG00000008131	Sorex_araneus
ENSOARP00000011820	ENSOARG00000011026	Ovis_aries
ENSECAP00000022908	ENSECAG00000024085	Equus_caballus
ENSCAFP00000061031	ENSCAFG00000030036	Canis_lupus_familiaris
ENSRBIP00000042063	ENSRBIG00000044333	Rhinopithecus_bieti
ENSRROP00000018687	ENSRROG00000033386	Rhinopithecus_roxellana
ENSCHOP00000010277	ENSCHOG00000011631	Choloepus_hoffmanni
ENSPCAP00000015290	ENSPCAG00000016350	Procavia_capensis
ENSLAFP00000011079	ENSLAFG00000013247	Loxodonta_africana
ENSSDAP00000018880	ENSSDAG00000017216	Spermophilus_dauricus
ENSMMMP00000015484	ENSMMMG00000013802	Marmota_marmota_marmota
ENSUPAP00010014699	ENSUPAG00010011770	Urocitellus_parryii
ENSNGAP00000024616	ENSNGAG00000022824	Nannospalax_galili
ENSOPRP00000000525	ENSOPRG00000000582	Ochotona_princeps
ENSTBEP00000004448	ENSTBEG00000005164	Tupaia_belangeri
ENSPCOP00000001932	ENSPCOG00000005947	Propithecus_coquereli
ENSPSMP00000003935	ENSPSMG00000003161	Prolemur_simus
ENSMICP00000017766	ENSMICG00000032777	Microcebus_murinus
ENSVVUP00000005962	ENSVVUG00000004658	Vulpes_vulpes
ENSCAFP00020022560	ENSCAFG00020017808	Canis_lupus_dingo
ENSNVIP00000005231	ENSNVIG00000004192	Neovison_vison
ENSMPUP00000009606	ENSMPUG00000009682	Mustela_putorius_furo
ENSUMAP00000027351	ENSUMAG00000019867	Ursus_maritimus
ENSAMEP00000008467	ENSAMEG00000008056	Ailuropoda_melanoleuca
ENSPPRP00000011592	ENSPPRG00000005402	Panthera_pardus
ENSPTIP00000012626	ENSPTIG00000012627	Panthera_tigris_altaica
ENSFCAP00000052171	ENSFCAG00000024608	Felis_catus
ENSEASP00005008978	ENSEASG00005006444	Equus_asinus_asinus
ENSDORP00000001296	ENSDORG00000001388	Dipodomys_ordii
ENSCCNP00000025042	ENSCCNG00000024340	Castor_canadensis
ENSMOCP00000003164	ENSMOCG00000002520	Microtus_ochrogaster
ENSPEMP00000008862	ENSPEMG00000010336	Peromyscus_maniculatus_bairdii
ENSCGRP00001004105	ENSCGRG00001005143	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000012386	ENSCGRG00000009034	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015001990	ENSCGRG00015001611	Cricetulus_griseus_CriGri-PICR
ENSMUSP00000093393	ENSMUSG00000038240	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000036405	ENSMSIG00000030310	Mus_spicilegus
MGP_SPRETEiJ_P0023940	MGP_SPRETEiJ_G0016095	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0022799	MGP_CAROLIEiJ_G0015286	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0085980	MGP_PahariEiJ_G0030704	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000059060	ENSRNOG00000042962	Rattus_norvegicus
ENSJJAP00000016969	ENSJJAG00000018660	Jaculus_jaculus
ENSHGLP00000003081	ENSHGLG00000002304	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100024905	ENSHGLG00100018284	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000007389	ENSFDAG00000015905	Fukomys_damarensis
ENSCPOP00000026212	ENSCPOG00000009293	Cavia_porcellus
ENSCAPP00000000410	ENSCAPG00000000341	Cavia_aperea
ENSCLAP00000016026	ENSCLAG00000011033	Chinchilla_lanigera
ENSOCUP00000046819	ENSOCUG00000011259	Oryctolagus_cuniculus
ENSRROP00000036169	ENSRROG00000041554	Rhinopithecus_roxellana
ENSOGAP00000005665	ENSOGAG00000006339	Otolemur_garnettii
ENSMLUP00000002115	ENSMLUG00000002328	Myotis_lucifugus
ENSDNOP00000000427	ENSDNOG00000000559	Dasypus_novemcinctus
ENSETEP00000000345	ENSETEG00000000436	Echinops_telfairi
ENSOANP00000001214	ENSOANG00000000783	Ornithorhynchus_anatinus
ENSXETP00000035282	ENSXETG00000014342	Xenopus_tropicalis
ENSLACP00000009892	ENSLACG00000008720	Latimeria_chalumnae
ENSCHAP00000042116	ENSCHAG00000019637	Clupea_harengus
ENSDCDP00000045417	ENSDCDG00000028655	Denticeps_clupeoides
ENSEEEP00000049237	ENSEEEG00000023139	Electrophorus_electricus
ENSIPUP00000003080	ENSIPUG00000002179	Ictalurus_punctatus
ENSAMXP00000051094	ENSAMXG00000021223	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005023290	ENSAMXG00005011957	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000027507	ENSPNAG00000013018	Pygocentrus_nattereri
ENSDARP00000005394	ENSDARG00000012563	Danio_rerio
ENSMAMP00000020410	ENSMAMG00000013730	Mastacembelus_armatus
ENSBSLP00000044999	ENSBSLG00000021501	Betta_splendens
ENSLBEP00000027809	ENSLBEG00000021080	Labrus_bergylta
ENSHCOP00000007964	ENSHCOG00000010113	Hippocampus_comes
ENSTRUP00000052360	ENSTRUG00000011067	Takifugu_rubripes
ENSTNIP00000011768	ENSTNIG00000008914	Tetraodon_nigroviridis
ENSMMOP00000006045	ENSMMOG00000004747	Mola_mola
ENSLCRP00005062509	ENSLCRG00005022961	Larimichthys_crocea
ENSCGOP00000021828	ENSCGOG00000010500	Cottoperca_gobio
ENSGACP00000016878	ENSGACG00000012773	Gasterosteus_aculeatus
ENSSMAP00000019497	ENSSMAG00000011964	Scophthalmus_maximus
ENSCSEP00000025083	ENSCSEG00000016013	Cynoglossus_semilaevis
ENSSDUP00000024963	ENSSDUG00000018117	Seriola_dumerili
ENSSLDP00000031291	ENSSLDG00000024043	Seriola_lalandi_dorsalis
ENSLCAP00010047896	ENSLCAG00010022244	Lates_calcarifer
ENSATEP00000014957	ENSATEG00000010396	Anabas_testudineus
ENSMALP00000000162	ENSMALG00000000167	Monopterus_albus
ENSAPEP00000001455	ENSAPEG00000001075	Amphiprion_percula
ENSAOCP00000029339	ENSAOCG00000019640	Amphiprion_ocellaris
ENSAPOP00000007672	ENSAPOG00000009692	Acanthochromis_polyacanthus
ENSSPAP00000000166	ENSSPAG00000000135	Stegastes_partitus
ENSPRNP00000044639	ENSPRNG00000021683	Parambassis_ranga
ENSFHEP00000019595	ENSFHEG00000021530	Fundulus_heteroclitus
ENSCVAP00000032713	ENSCVAG00000022969	Cyprinodon_variegatus
ENSXMAP00000035868	ENSXMAG00000022672	Xiphophorus_maculatus
ENSXCOP00000017596	ENSXCOG00000013273	Xiphophorus_couchianus
ENSGAFP00000028939	ENSGAFG00000019533	Gambusia_affinis
ENSPFOP00000012896	ENSPFOG00000012829	Poecilia_formosa
ENSPLAP00000030957	ENSPLAG00000022528	Poecilia_latipinna
