ENSLACP00000020465	ENSLACG00000017987	Latimeria_chalumnae
ENSHCOP00000000959	ENSHCOG00000001860	Hippocampus_comes
ENSGMOP00000012424	ENSGMOG00000011622	Gadus_morhua
ENSSLDP00000018956	ENSSLDG00000014824	Seriola_lalandi_dorsalis
ENSSDUP00000002440	ENSSDUG00000001759	Seriola_dumerili
ENSLCAP00010029011	ENSLCAG00010013608	Lates_calcarifer
ENSATEP00000031048	ENSATEG00000021418	Anabas_testudineus
ENSMAMP00000002247	ENSMAMG00000001564	Mastacembelus_armatus
ENSMALP00000030874	ENSMALG00000021290	Monopterus_albus
ENSLCRP00005036871	ENSLCRG00005014360	Larimichthys_crocea
ENSLBEP00000001389	ENSLBEG00000001103	Labrus_bergylta
ENSCGOP00000040694	ENSCGOG00000018539	Cottoperca_gobio
ENSAOCP00000024901	ENSAOCG00000012167	Amphiprion_ocellaris
ENSAPEP00000008425	ENSAPEG00000006016	Amphiprion_percula
ENSAPOP00000026361	ENSAPOG00000010066	Acanthochromis_polyacanthus
ENSSPAP00000013580	ENSSPAG00000010228	Stegastes_partitus
ENSPRNP00000029111	ENSPRNG00000014520	Parambassis_ranga
ENSCVAP00000029540	ENSCVAG00000017385	Cyprinodon_variegatus
ENSFHEP00000002389	ENSFHEG00000003189	Fundulus_heteroclitus
ENSPMEP00000003835	ENSPMEG00000005020	Poecilia_mexicana
ENSPLAP00000025728	ENSPLAG00000012964	Poecilia_latipinna
ENSPFOP00000013062	ENSPFOG00000013037	Poecilia_formosa
ENSPREP00000032054	ENSPREG00000021721	Poecilia_reticulata
ENSXCOP00000015088	ENSXCOG00000011435	Xiphophorus_couchianus
ENSXMAP00000014337	ENSXMAG00000014313	Xiphophorus_maculatus
ENSGAFP00000026809	ENSGAFG00000018112	Gambusia_affinis
ENSKMAP00000017398	ENSKMAG00000012966	Kryptolebias_marmoratus
ENSACLP00000024705	ENSACLG00000016817	Astatotilapia_calliptera
ENSMZEP00005007422	ENSMZEG00005005686	Maylandia_zebra
ENSHBUP00000024799	ENSHBUG00000006426	Haplochromis_burtoni
ENSPNYP00000031162	ENSPNYG00000023497	Pundamilia_nyererei
ENSNBRP00000005707	ENSNBRG00000004489	Neolamprologus_brichardi
ENSONIP00000000141	ENSONIG00000000114	Oreochromis_niloticus
ENSACIP00000015275	ENSACIG00000011768	Amphilophus_citrinellus
ENSGWIP00000032893	ENSGWIG00000016907	Gouania_willdenowi
ENSTRUP00000057343	ENSTRUG00000020501	Takifugu_rubripes
ENSTNIP00000009051	ENSTNIG00000006291	Tetraodon_nigroviridis
ENSMMOP00000018079	ENSMMOG00000013707	Mola_mola
ENSCSEP00000032261	ENSCSEG00000020704	Cynoglossus_semilaevis
ENSSMAP00000034533	ENSSMAG00000021123	Scophthalmus_maximus
ENSORLP00020019310	ENSORLG00020020314	Oryzias_latipes_ASM223471v1
ENSOMEP00000030191	ENSOMEG00000014306	Oryzias_melastigma
ENSHCOP00000001084	ENSHCOG00000001990	Hippocampus_comes
ENSBSLP00000008344	ENSBSLG00000004241	Betta_splendens
ENSPMGP00000000381	ENSPMGG00000000349	Periophthalmus_magnuspinnatus
ENSHHUP00000062338	ENSHHUG00000036867	Hucho_hucho
ENSHHUP00000091588	ENSHHUG00000052825	Hucho_hucho
ENSELUP00000009605	ENSELUG00000001426	Esox_lucius
ENSAMXP00005008597	ENSAMXG00005004885	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000018925	ENSAMXG00000018378	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000006085	ENSPNAG00000002131	Pygocentrus_nattereri
ENSIPUP00000017635	ENSIPUG00000011937	Ictalurus_punctatus
ENSEEEP00000036042	ENSEEEG00000017141	Electrophorus_electricus
ENSDARP00000133309	ENSDARG00000077018	Danio_rerio
ENSCHAP00000004199	ENSCHAG00000002652	Clupea_harengus
ENSLOCP00000016942	ENSLOCG00000013736	Lepisosteus_oculatus
ENSECRP00000032662	ENSECRG00000022134	Erpetoichthys_calabaricus
ENSGALP00000067285	ENSGALG00000050797	Gallus_gallus
ENSCJPP00005000944	ENSCJPG00005001011	Coturnix_japonica
ENSABRP00000006259	ENSABRG00000005772	Anser_brachyrhynchus
ENSLSDP00000001646	ENSLSDG00000001290	Lonchura_striata_domestica
ENSJHYP00000010819	ENSJHYG00000008450	Junco_hyemalis
ENSLCOP00000000170	ENSLCOG00000000169	Lepidothrix_coronata
ENSCPGP00000008645	ENSCPGG00000006134	Calidris_pygmaea
ENSCPRP00005002939	ENSCPRG00005002145	Crocodylus_porosus
ENSGAGP00000022694	ENSGAGG00000016623	Gopherus_agassizii
ENSACAP00000007271	ENSACAG00000007418	Anolis_carolinensis
ENSPVIP00000023166	ENSPVIG00000017499	Pogona_vitticeps
ENSNSUP00000011564	ENSNSUG00000008683	Notechis_scutatus
ENSSMRP00000000399	ENSSMRG00000000374	Salvator_merianae
ENSSPUP00000023307	ENSSPUG00000017876	Sphenodon_punctatus
ENSCABP00000003452	ENSCABG00000002631	Chelonoidis_abingdonii
ENSPSIP00000006083	ENSPSIG00000005627	Pelodiscus_sinensis
ENSCPUP00000021040	ENSCPUG00000014381	Calidris_pugnax
ENSMUNP00000015195	ENSMUNG00000011763	Melopsittacus_undulatus
ENSTGUP00000003436	ENSTGUG00000003337	Taeniopygia_guttata
ENSNMEP00000005495	ENSNMEG00000005713	Numida_meleagris
ENSAPLP00000031878	ENSAPLG00000027219	Anas_platyrhynchos_platyrhynchos
ENSNPEP00000014334	ENSNPEG00000010733	Nothoprocta_perdicaria
ENSARWP00000027138	ENSARWG00000018350	Apteryx_rowi
ENSFALP00000003546	ENSFALG00000003403	Ficedula_albicollis
ENSCCEP00000024636	ENSCCEG00000021855	Cyanistes_caeruleus
ENSMVIP00005015649	ENSMVIG00005011243	Manacus_vitellinus
ENSMGAP00000019620	ENSMGAG00000017308	Meleagris_gallopavo
ENSPVAP00000010560	ENSPVAG00000011205	Pteropus_vampyrus
ENSMLUP00000002613	ENSMLUG00000002876	Myotis_lucifugus
ENSEEUP00000001712	ENSEEUG00000001880	Erinaceus_europaeus
ENSUAMP00000033217	ENSUAMG00000025322	Ursus_americanus
ENSAMEP00000004735	ENSAMEG00000004494	Ailuropoda_melanoleuca
ENSNVIP00000006561	ENSNVIG00000005194	Neovison_vison
ENSMPUP00000015082	ENSMPUG00000015192	Mustela_putorius_furo
ENSVVUP00000003746	ENSVVUG00000002941	Vulpes_vulpes
ENSCAFP00020029726	ENSCAFG00020023179	Canis_lupus_dingo
ENSPPRP00000022394	ENSPPRG00000012918	Panthera_pardus
ENSFCAP00000035949	ENSFCAG00000005815	Felis_catus
ENSEASP00005001880	ENSEASG00005001492	Equus_asinus_asinus
ENSECAP00000019120	ENSECAG00000021699	Equus_caballus
ENSBTAP00000011251	ENSBTAG00000008535	Bos_taurus
ENSBIXP00000005440	ENSBIXG00000011631	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005027681	ENSBIXG00005030269	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000001381	ENSBMUG00000001131	Bos_mutus
ENSOARP00000009577	ENSOARG00000008919	Ovis_aries
ENSCHIP00000009656	ENSCHIG00000012449	Capra_hircus
ENSBBBP00000014577	ENSBBBG00000005889	Bison_bison_bison
ENSTTRP00000006065	ENSTTRG00000006409	Tursiops_truncatus
ENSSSCP00000019132	ENSSSCG00000018057	Sus_scrofa_strain_reference
ENSPTRP00000092744	ENSPTRG00000051106	Pan_troglodytes
ENSPPAP00000008252	ENSPPAG00000027368	Pan_paniscus
ENSP00000499750	ENSG00000274211	Homo_sapiens
ENSNLEP00000000641	ENSNLEG00000000557	Nomascus_leucogenys
ENSCATP00000029812	ENSCATG00000038123	Cercocebus_atys
ENSCSAP00000015419	ENSCSAG00000002628	Chlorocebus_sabaeus
ENSPTEP00000032394	ENSPTEG00000031148	Piliocolobus_tephrosceles
ENSPANP00000020478	ENSPANG00000022062	Papio_anubis
ENSMLEP00000018452	ENSMLEG00000033380	Mandrillus_leucophaeus
ENSMFAP00000026555	ENSMFAG00000044702	Macaca_fascicularis
ENSMMUP00000027040	ENSMMUG00000020531	Macaca_mulatta
ENSMNEP00000016667	ENSMNEG00000032316	Macaca_nemestrina
ENSRBIP00000021901	ENSRBIG00000034893	Rhinopithecus_bieti
ENSRROP00000025793	ENSRROG00000036628	Rhinopithecus_roxellana
ENSCJAP00000014965	ENSCJAG00000008108	Callithrix_jacchus
ENSCCAP00000030013	ENSCCAG00000033044	Cebus_capucinus_imitator
ENSSBOP00000030542	ENSSBOG00000031544	Saimiri_boliviensis_boliviensis
ENSANAP00000020996	ENSANAG00000028278	Aotus_nancymaae
ENSTSYP00000031323	ENSTSYG00000000643	Carlito_syrichta
ENSPCOP00000023469	ENSPCOG00000023874	Propithecus_coquereli
ENSPSMP00000011206	ENSPSMG00000008100	Prolemur_simus
ENSMICP00000035735	ENSMICG00000000636	Microcebus_murinus
ENSOGAP00000011121	ENSOGAG00000012422	Otolemur_garnettii
ENSDORP00000022894	ENSDORG00000028979	Dipodomys_ordii
ENSCCNP00000027890	ENSCCNG00000026936	Castor_canadensis
ENSMSIP00000020962	ENSMSIG00000017810	Mus_spicilegus
ENSMUSP00000040896	ENSMUSG00000038485	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0030956	MGP_SPRETEiJ_G0017900	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0029536	MGP_CAROLIEiJ_G0017054	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0036254	MGP_PahariEiJ_G0018183	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000075105	ENSRNOG00000059008	Rattus_norvegicus
ENSMUGP00000012726	ENSMUGG00000011051	Meriones_unguiculatus
ENSMOCP00000016165	ENSMOCG00000015144	Microtus_ochrogaster
ENSPEMP00000000733	ENSPEMG00000000521	Peromyscus_maniculatus_bairdii
ENSCGRP00015021963	ENSCGRG00015016726	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001023846	ENSCGRG00001021949	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000007750	ENSCGRG00000005648	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000016267	ENSMAUG00000015461	Mesocricetus_auratus
ENSNGAP00000024042	ENSNGAG00000022421	Nannospalax_galili
ENSJJAP00000003770	ENSJJAG00000007563	Jaculus_jaculus
ENSOCUP00000013509	ENSOCUG00000015724	Oryctolagus_cuniculus
ENSOPRP00000004055	ENSOPRG00000004402	Ochotona_princeps
ENSUPAP00010008363	ENSUPAG00010006716	Urocitellus_parryii
ENSMMMP00000023106	ENSMMMG00000020236	Marmota_marmota_marmota
ENSSTOP00000029770	ENSSTOG00000000068	Ictidomys_tridecemlineatus
ENSSDAP00000003117	ENSSDAG00000002971	Spermophilus_dauricus
ENSTBEP00000002101	ENSTBEG00000002430	Tupaia_belangeri
ENSVPAP00000004616	ENSVPAG00000004979	Vicugna_pacos
ENSPPYP00000024167	ENSPPYG00000008873	Pongo_abelii
ENSCAFP00000024464	ENSCAFG00000016629	Canis_lupus_familiaris
ENSUMAP00000023148	ENSUMAG00000016879	Ursus_maritimus
ENSPTIP00000019529	ENSPTIG00000017283	Panthera_tigris_altaica
ENSCANP00000030927	ENSCANG00000039123	Colobus_angolensis_palliatus
ENSGGOP00000047429	ENSGGOG00000010961	Gorilla_gorilla
ENSLAFP00000012797	ENSLAFG00000015279	Loxodonta_africana
ENSDNOP00000004680	ENSDNOG00000006042	Dasypus_novemcinctus
ENSPCAP00000007079	ENSPCAG00000007514	Procavia_capensis
ENSETEP00000004142	ENSETEG00000005091	Echinops_telfairi
ENSCHOP00000002402	ENSCHOG00000002711	Choloepus_hoffmanni
ENSSARP00000011895	ENSSARG00000013178	Sorex_araneus
ENSCLAP00000022208	ENSCLAG00000015232	Chinchilla_lanigera
ENSODEP00000024005	ENSODEG00000017559	Octodon_degus
ENSCAPP00000010833	ENSCAPG00000012014	Cavia_aperea
ENSCPOP00000024405	ENSCPOG00000011473	Cavia_porcellus
ENSHGLP00100008856	ENSHGLG00100006590	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000016547	ENSHGLG00000011823	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000007486	ENSFDAG00000015984	Fukomys_damarensis
ENSPCIP00000001344	ENSPCIG00000001102	Phascolarctos_cinereus
ENSVURP00010009101	ENSVURG00010006912	Vombatus_ursinus
ENSMEUP00000000656	ENSMEUG00000000710	Notamacropus_eugenii
ENSSHAP00000021108	ENSSHAG00000017898	Sarcophilus_harrisii
ENSMODP00000015725	ENSMODG00000012566	Monodelphis_domestica
ENSCMIP00000036626	ENSCMIG00000015480	Callorhinchus_milii
ENSXETP00000050000	ENSXETG00000020133	Xenopus_tropicalis
ENSPMGP00000001144	ENSPMGG00000001032	Periophthalmus_magnuspinnatus
ENSCSAVP00000006413	ENSCSAVG00000003841	Ciona_savignyi
ENSCINP00000020168	ENSCING00000010048	Ciona_intestinalis
FBpp0301993	FBgn0030869	Drosophila_melanogaster
F39B2.5.1	WBGene00009556	Caenorhabditis_elegans_strain_N2
