ENSACAP00000011539	ENSACAG00000011763	Anolis_carolinensis
ENSACLP00000006628	ENSACLG00000004473	Astatotilapia_calliptera
ENSMZEP00005023470	ENSMZEG00005017562	Maylandia_zebra
ENSPNYP00000016672	ENSPNYG00000012638	Pundamilia_nyererei
ENSHBUP00000024076	ENSHBUG00000005254	Haplochromis_burtoni
ENSNBRP00000009489	ENSNBRG00000007409	Neolamprologus_brichardi
ENSACIP00000027868	ENSACIG00000021590	Amphilophus_citrinellus
ENSSPAP00000030757	ENSSPAG00000023078	Stegastes_partitus
ENSAPOP00000030316	ENSAPOG00000016818	Acanthochromis_polyacanthus
ENSMMOP00000022964	ENSMMOG00000017465	Mola_mola
ENSMAMP00000002108	ENSMAMG00000001484	Mastacembelus_armatus
ENSMALP00000032995	ENSMALG00000022701	Monopterus_albus
ENSSLDP00000010551	ENSSLDG00000008412	Seriola_lalandi_dorsalis
ENSLBEP00000000777	ENSLBEG00000000649	Labrus_bergylta
ENSSMAP00000025912	ENSSMAG00000015843	Scophthalmus_maximus
ENSATEP00000023245	ENSATEG00000016099	Anabas_testudineus
ENSPRNP00000015743	ENSPRNG00000008440	Parambassis_ranga
ENSLCRP00005025337	ENSLCRG00005010126	Larimichthys_crocea
ENSLCAP00010032519	ENSLCAG00010015296	Lates_calcarifer
ENSGMOP00000014181	ENSGMOG00000013235	Gadus_morhua
ENSELUP00000035173	ENSELUG00000014038	Esox_lucius
ENSHHUP00000006931	ENSHHUG00000004293	Hucho_hucho
ENSPKIP00000003002	ENSPKIG00000020688	Paramormyrops_kingsleyae
ENSSFOP00015005289	ENSSFOG00015003471	Scleropages_formosus
ENSLOCP00000014836	ENSLOCG00000012060	Lepisosteus_oculatus
