ENSPVIP00000003099	ENSPVIG00000002619	Pogona_vitticeps	ENSPVIT00000003995
ENSACAP00000004214	ENSACAG00000004321	Anolis_carolinensis	ENSACAT00000004313
ENSNSUP00000013081	ENSNSUG00000009800	Notechis_scutatus	ENSNSUT00000013943
ENSSMRP00000006885	ENSSMRG00000005572	Salvator_merianae
ENSGAFP00000014937	ENSGAFG00000010076	Gambusia_affinis
ENSPMEP00000026658	ENSPMEG00000010476	Poecilia_mexicana
ENSPFOP00000004355	ENSPFOG00000004406	Poecilia_formosa
ENSPLAP00000022579	ENSPLAG00000007257	Poecilia_latipinna
ENSPREP00000023121	ENSPREG00000015603	Poecilia_reticulata
ENSCVAP00000012949	ENSCVAG00000015428	Cyprinodon_variegatus
ENSFHEP00000006844	ENSFHEG00000007931	Fundulus_heteroclitus
ENSKMAP00000026894	ENSKMAG00000019934	Kryptolebias_marmoratus
ENSORLP00020016730	ENSORLG00020017793	Oryzias_latipes_ASM223471v1
ENSORLP00000019059	ENSORLG00000015211	Oryzias_latipes_ASM223467v1
ENSORLP00015002093	ENSORLG00015002734	Oryzias_latipes_ASM223469v1
ENSOMEP00000019371	ENSOMEG00000021188	Oryzias_melastigma
ENSACIP00000001219	ENSACIG00000001017	Amphilophus_citrinellus
ENSACIP00000001246	ENSACIG00000001047	Amphilophus_citrinellus
ENSACIP00000001183	ENSACIG00000000998	Amphilophus_citrinellus
ENSONIP00000009427	ENSONIG00000007477	Oreochromis_niloticus
ENSNBRP00000001947	ENSNBRG00000001559	Neolamprologus_brichardi
ENSACLP00000002519	ENSACLG00000001644	Astatotilapia_calliptera
ENSMZEP00005009979	ENSMZEG00005007552	Maylandia_zebra
ENSPNYP00000017177	ENSPNYG00000013000	Pundamilia_nyererei
ENSHBUP00000031883	ENSHBUG00000017833	Haplochromis_burtoni
ENSNBRP00000014788	ENSNBRG00000011439	Neolamprologus_brichardi
ENSPNYP00000017201	ENSPNYG00000013029	Pundamilia_nyererei
ENSMZEP00005009944	ENSMZEG00005007535	Maylandia_zebra
ENSPNYP00000017230	ENSPNYG00000013048	Pundamilia_nyererei
ENSONIP00000009428	ENSONIG00000007478	Oreochromis_niloticus
ENSCSEP00000019187	ENSCSEG00000012287	Cynoglossus_semilaevis
ENSATEP00000011476	ENSATEG00000007964	Anabas_testudineus
ENSATEP00000011202	ENSATEG00000007777	Anabas_testudineus
ENSATEP00000011093	ENSATEG00000007692	Anabas_testudineus
ENSATEP00000011532	ENSATEG00000008035	Anabas_testudineus
ENSATEP00000011371	ENSATEG00000007855	Anabas_testudineus
ENSBSLP00000044888	ENSBSLG00000021342	Betta_splendens
ENSSDUP00000015592	ENSSDUG00000011372	Seriola_dumerili
ENSSLDP00000028576	ENSSLDG00000022087	Seriola_lalandi_dorsalis
ENSSMAP00000007886	ENSSMAG00000004866	Scophthalmus_maximus
ENSCGOP00000040545	ENSCGOG00000018482	Cottoperca_gobio
ENSGACP00000016597	ENSGACG00000012528	Gasterosteus_aculeatus
ENSLCRP00005026273	ENSLCRG00005010491	Larimichthys_crocea
ENSTNIP00000007685	ENSTNIG00000005019	Tetraodon_nigroviridis
ENSTNIP00000007684	ENSTNIG00000005018	Tetraodon_nigroviridis
ENSTRUP00000024091	ENSTRUG00000009587	Takifugu_rubripes
ENSMMOP00000019084	ENSMMOG00000014454	Mola_mola
ENSLBEP00000032579	ENSLBEG00000024552	Labrus_bergylta
ENSPMEP00000008723	ENSPMEG00000010483	Poecilia_mexicana
ENSPFOP00000004247	ENSPFOG00000004399	Poecilia_formosa
ENSXMAP00000023987	ENSXMAG00000024588	Xiphophorus_maculatus
ENSXCOP00000010305	ENSXCOG00000007814	Xiphophorus_couchianus
ENSGAFP00000014948	ENSGAFG00000010095	Gambusia_affinis
ENSCVAP00000012899	ENSCVAG00000015391	Cyprinodon_variegatus
ENSPMGP00000009106	ENSPMGG00000007528	Periophthalmus_magnuspinnatus
ENSPMGP00000012957	ENSPMGG00000010684	Periophthalmus_magnuspinnatus
ENSHCOP00000020565	ENSHCOG00000006738	Hippocampus_comes
ENSHHUP00000022270	ENSHHUG00000013947	Hucho_hucho
ENSHHUP00000054352	ENSHHUG00000032609	Hucho_hucho
ENSELUP00000036868	ENSELUG00000016303	Esox_lucius
ENSSFOP00015030966	ENSSFOG00015019848	Scleropages_formosus
ENSPKIP00000007709	ENSPKIG00000023493	Paramormyrops_kingsleyae
ENSGMOP00000015955	ENSGMOG00000014903	Gadus_morhua
ENSLOCP00000006919	ENSLOCG00000005717	Lepisosteus_oculatus
ENSPMAP00000004639	ENSPMAG00000004229	Petromyzon_marinus
ENSECRP00000023568	ENSECRG00000015952	Erpetoichthys_calabaricus
FBpp0288428	FBgn0050022	Drosophila_melanogaster
ENSCINP00000005495	ENSCING00000002699	Ciona_intestinalis
ENSCSAVP00000016338	ENSCSAVG00000009618	Ciona_savignyi
ENSCSAVP00000014551	ENSCSAVG00000008516	Ciona_savignyi
ENSCINP00000027360	ENSCING00000010790	Ciona_intestinalis
C33A12.7.1	WBGene00007886	Caenorhabditis_elegans_strain_N2
