ENSPMAP00000010561	ENSPMAG00000009603	Petromyzon_marinus	ENSPMAT00000010607
ENSEBUP00000001920	ENSEBUG00000001561	Eptatretus_burgeri	ENSEBUT00000002263
ENSACAP00000015726	ENSACAG00000016005	Anolis_carolinensis
ENSPTRP00000019791	ENSPTRG00000011507	Pan_troglodytes
ENSP00000264552	ENSG00000108106	Homo_sapiens
ENSPTRP00000075639	ENSPTRG00000048409	Pan_troglodytes
ENSPPAP00000008598	ENSPPAG00000027540	Pan_paniscus
ENSPTRP00000088837	ENSPTRG00000042884	Pan_troglodytes
ENSGGOP00000040107	ENSGGOG00000023654	Gorilla_gorilla
ENSGGOP00000017056	ENSGGOG00000024881	Gorilla_gorilla
ENSPPYP00000011677	ENSPPYG00000010418	Pongo_abelii
ENSNLEP00000012790	ENSNLEG00000010512	Nomascus_leucogenys
ENSPANP00000008591	ENSPANG00000004031	Papio_anubis
ENSCATP00000043314	ENSCATG00000044206	Cercocebus_atys
ENSTGEP00000015899	ENSTGEG00000012837	Theropithecus_gelada
ENSMMUP00000021692	ENSMMUG00000016507	Macaca_mulatta
ENSMNEP00000024399	ENSMNEG00000035733	Macaca_nemestrina
ENSMFAP00000008899	ENSMFAG00000001052	Macaca_fascicularis
ENSCSAP00000016293	ENSCSAG00000001736	Chlorocebus_sabaeus
ENSPTEP00000043676	ENSPTEG00000039727	Piliocolobus_tephrosceles
ENSCANP00000039456	ENSCANG00000043387	Colobus_angolensis_palliatus
ENSRROP00000044083	ENSRROG00000045038	Rhinopithecus_roxellana
ENSRBIP00000012688	ENSRBIG00000030322	Rhinopithecus_bieti
ENSCCAP00000016542	ENSCCAG00000026054	Cebus_capucinus_imitator
ENSSBOP00000030327	ENSSBOG00000031440	Saimiri_boliviensis_boliviensis
ENSCCAP00000035665	ENSCCAG00000035745	Cebus_capucinus_imitator
ENSSBOP00000018831	ENSSBOG00000026030	Saimiri_boliviensis_boliviensis
ENSCJAP00000077012	ENSCJAG00000068677	Callithrix_jacchus
ENSANAP00000027358	ENSANAG00000031507	Aotus_nancymaae
ENSPCOP00000023529	ENSPCOG00000023911	Propithecus_coquereli
ENSPSMP00000010708	ENSPSMG00000007739	Prolemur_simus
ENSMICP00000050332	ENSMICG00000043168	Microcebus_murinus
ENSOGAP00000003490	ENSOGAG00000003923	Otolemur_garnettii
ENSTBEP00000012052	ENSTBEG00000013926	Tupaia_belangeri
ENSTTRP00000002274	ENSTTRG00000002427	Tursiops_truncatus
ENSSSCP00000032974	ENSSSCG00000035344	Sus_scrofa_strain_reference
ENSBIXP00005038555	ENSBIXG00005020620	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000034532	ENSBIXG00000017555	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000058650	ENSBTAG00000009211	Bos_taurus
ENSOARP00000001427	ENSOARG00000001369	Ovis_aries
ENSCHIP00000030639	ENSCHIG00000025320	Capra_hircus
ENSUMAP00000034224	ENSUMAG00000024628	Ursus_maritimus
ENSUAMP00000026012	ENSUAMG00000020199	Ursus_americanus
ENSAMEP00000003979	ENSAMEG00000003779	Ailuropoda_melanoleuca
ENSMPUP00000007390	ENSMPUG00000007446	Mustela_putorius_furo
ENSNVIP00000015697	ENSNVIG00000012321	Neovison_vison
ENSCAFP00020019482	ENSCAFG00020015492	Canis_lupus_dingo
ENSCAFP00000042803	ENSCAFG00000029379	Canis_lupus_familiaris
ENSVVUP00000009616	ENSVVUG00000007076	Vulpes_vulpes
ENSPPRP00000022517	ENSPPRG00000012998	Panthera_pardus
ENSPTIP00000009435	ENSPTIG00000010509	Panthera_tigris_altaica
ENSFCAP00000055763	ENSFCAG00000005640	Felis_catus
ENSECAP00000022767	ENSECAG00000026960	Equus_caballus
ENSEASP00005030514	ENSEASG00005020772	Equus_asinus_asinus
ENSOPRP00000012236	ENSOPRG00000013418	Ochotona_princeps
ENSLAFP00000014141	ENSLAFG00000016870	Loxodonta_africana
ENSPCAP00000011894	ENSPCAG00000012781	Procavia_capensis
ENSDNOP00000016217	ENSDNOG00000025375	Dasypus_novemcinctus
ENSCLAP00000000833	ENSCLAG00000000649	Chinchilla_lanigera
ENSCPOP00000011556	ENSCPOG00000012837	Cavia_porcellus
ENSHGLP00100008383	ENSHGLG00100006227	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000013032	ENSHGLG00000009317	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000013106	ENSFDAG00000020418	Fukomys_damarensis
ENSPCIP00000017095	ENSPCIG00000013120	Phascolarctos_cinereus
ENSMEUP00000014377	ENSMEUG00000015751	Notamacropus_eugenii
ENSVURP00010004373	ENSVURG00010003492	Vombatus_ursinus
ENSMODP00000046707	ENSMODG00000000279	Monodelphis_domestica
ENSCCEP00000004581	ENSCCEG00000005029	Cyanistes_caeruleus
ENSJHYP00000020095	ENSJHYG00000015259	Junco_hyemalis
ENSCAPP00000004508	ENSCAPG00000007041	Cavia_aperea
ENSCJPP00005001957	ENSCJPG00005002055	Coturnix_japonica
ENSGALP00000068083	ENSGALG00000052573	Gallus_gallus
ENSLACP00000007308	ENSLACG00000006481	Latimeria_chalumnae
ENSCHAP00000008925	ENSCHAG00000005336	Clupea_harengus
ENSDCDP00000019946	ENSDCDG00000015954	Denticeps_clupeoides
ENSEEEP00000026540	ENSEEEG00000012839	Electrophorus_electricus
ENSIPUP00000011861	ENSIPUG00000008075	Ictalurus_punctatus
ENSAMXP00000016565	ENSAMXG00000016088	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005033779	ENSAMXG00005016337	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000012481	ENSPNAG00000018226	Pygocentrus_nattereri
ENSDARP00000047451	ENSDARG00000031775	Danio_rerio
ENSSFOP00015001163	ENSSFOG00015000844	Scleropages_formosus
ENSPKIP00000032242	ENSPKIG00000012412	Paramormyrops_kingsleyae
ENSHHUP00000008072	ENSHHUG00000004960	Hucho_hucho
ENSHHUP00000078802	ENSHHUG00000045976	Hucho_hucho
ENSELUP00000036155	ENSELUG00000015376	Esox_lucius
ENSCVAP00000024004	ENSCVAG00000007772	Cyprinodon_variegatus
ENSFHEP00000030813	ENSFHEG00000016346	Fundulus_heteroclitus
ENSPFOP00000010111	ENSPFOG00000010144	Poecilia_formosa
ENSPREP00000011998	ENSPREG00000008152	Poecilia_reticulata
ENSPMEP00000014878	ENSPMEG00000017347	Poecilia_mexicana
ENSPLAP00000009799	ENSPLAG00000012616	Poecilia_latipinna
ENSGAFP00000019707	ENSGAFG00000013319	Gambusia_affinis
ENSXMAP00000024303	ENSXMAG00000025124	Xiphophorus_maculatus
ENSKMAP00000007149	ENSKMAG00000005409	Kryptolebias_marmoratus
ENSAOCP00000019376	ENSAOCG00000024636	Amphiprion_ocellaris
ENSAPEP00000011908	ENSAPEG00000008502	Amphiprion_percula
ENSAPOP00000013214	ENSAPOG00000015972	Acanthochromis_polyacanthus
ENSSPAP00000021767	ENSSPAG00000016440	Stegastes_partitus
ENSTRUP00000008749	ENSTRUG00000003724	Takifugu_rubripes
ENSTNIP00000010921	ENSTNIG00000008096	Tetraodon_nigroviridis
ENSPMGP00000014800	ENSPMGG00000012143	Periophthalmus_magnuspinnatus
ENSCSEP00000029259	ENSCSEG00000018741	Cynoglossus_semilaevis
ENSHBUP00000011904	ENSHBUG00000013589	Haplochromis_burtoni
ENSMZEP00005021950	ENSMZEG00005016458	Maylandia_zebra
ENSACLP00000032044	ENSACLG00000021715	Astatotilapia_calliptera
ENSPNYP00000002278	ENSPNYG00000001802	Pundamilia_nyererei
ENSNBRP00000003770	ENSNBRG00000003017	Neolamprologus_brichardi
ENSONIP00000016081	ENSONIG00000012775	Oreochromis_niloticus
ENSACIP00000007884	ENSACIG00000006174	Amphilophus_citrinellus
ENSORLP00015012314	ENSORLG00015013170	Oryzias_latipes_ASM223469v1
ENSORLP00020025450	ENSORLG00020007382	Oryzias_latipes_ASM223471v1
ENSORLP00000014279	ENSORLG00000011402	Oryzias_latipes_ASM223467v1
ENSOMEP00000009729	ENSOMEG00000010958	Oryzias_melastigma
ENSGWIP00000004434	ENSGWIG00000002383	Gouania_willdenowi
ENSPRNP00000054724	ENSPRNG00000025710	Parambassis_ranga
ENSSLDP00000029087	ENSSLDG00000022455	Seriola_lalandi_dorsalis
ENSSLDP00000000808	ENSSLDG00000000726	Seriola_lalandi_dorsalis
ENSSDUP00000012258	ENSSDUG00000008925	Seriola_dumerili
ENSLCAP00010019524	ENSLCAG00010009216	Lates_calcarifer
ENSSMAP00000021055	ENSSMAG00000012911	Scophthalmus_maximus
ENSMAMP00000029116	ENSMAMG00000019609	Mastacembelus_armatus
ENSMALP00000013520	ENSMALG00000009564	Monopterus_albus
ENSATEP00000032725	ENSATEG00000022544	Anabas_testudineus
ENSBSLP00000035289	ENSBSLG00000017246	Betta_splendens
ENSCGOP00000037992	ENSCGOG00000017445	Cottoperca_gobio
ENSGACP00000014141	ENSGACG00000010686	Gasterosteus_aculeatus
ENSMMOP00000021785	ENSMMOG00000016561	Mola_mola
ENSLCRP00005031747	ENSLCRG00005012597	Larimichthys_crocea
ENSLBEP00000021894	ENSLBEG00000016819	Labrus_bergylta
ENSHCOP00000028160	ENSHCOG00000020588	Hippocampus_comes
ENSGMOP00000005123	ENSGMOG00000004848	Gadus_morhua
ENSECRP00000027125	ENSECRG00000018360	Erpetoichthys_calabaricus
ENSCSAVP00000017452	ENSCSAVG00000010279	Ciona_savignyi
ENSCINP00000019401	ENSCING00000009528	Ciona_intestinalis
ENSXETP00000031793	ENSXETG00000011460	Xenopus_tropicalis
FBpp0312005	FBgn0030863	Drosophila_melanogaster
