ENSNSUP00000023370	ENSNSUG00000016920	Notechis_scutatus
ENSUMAP00000007047	ENSUMAG00000005478	Ursus_maritimus
ENSBIXP00005044946	ENSBIXG00005028800	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000029281	ENSBIXG00000010852	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000064171	ENSBTAG00000046406	Bos_taurus
ENSMLUP00000016920	ENSMLUG00000023914	Myotis_lucifugus
ENSPSMP00000032788	ENSPSMG00000022662	Prolemur_simus
ENSMICP00000009219	ENSMICG00000010124	Microcebus_murinus
ENSPCOP00000010618	ENSPCOG00000016785	Propithecus_coquereli
ENSOGAP00000015521	ENSOGAG00000025656	Otolemur_garnettii
ENSPPAP00000039329	ENSPPAG00000042371	Pan_paniscus
ENSGGOP00000022438	ENSGGOG00000008040	Gorilla_gorilla
ENSPTRP00000081388	ENSPTRG00000049897	Pan_troglodytes
ENSP00000355385	ENSG00000198858	Homo_sapiens
ENSPPYP00000010434	ENSPPYG00000009297	Pongo_abelii
ENSNLEP00000001197	ENSNLEG00000001022	Nomascus_leucogenys
ENSMNEP00000042778	ENSMNEG00000044115	Macaca_nemestrina
ENSMMUP00000012666	ENSMMUG00000009682	Macaca_mulatta
ENSMFAP00000025236	ENSMFAG00000044131	Macaca_fascicularis
ENSTGEP00000011489	ENSTGEG00000009368	Theropithecus_gelada
ENSCATP00000027874	ENSCATG00000037269	Cercocebus_atys
ENSMLEP00000022974	ENSMLEG00000035693	Mandrillus_leucophaeus
ENSPANP00000007341	ENSPANG00000015203	Papio_anubis
ENSCSAP00000008741	ENSCSAG00000012574	Chlorocebus_sabaeus
ENSCANP00000033548	ENSCANG00000040439	Colobus_angolensis_palliatus
ENSPTEP00000037161	ENSPTEG00000034794	Piliocolobus_tephrosceles
ENSRROP00000008808	ENSRROG00000028842	Rhinopithecus_roxellana
ENSRBIP00000007716	ENSRBIG00000027769	Rhinopithecus_bieti
ENSCCAP00000004724	ENSCCAG00000019955	Cebus_capucinus_imitator
ENSSBOP00000005074	ENSSBOG00000019298	Saimiri_boliviensis_boliviensis
ENSCJAP00000037385	ENSCJAG00000020114	Callithrix_jacchus
ENSANAP00000023994	ENSANAG00000029748	Aotus_nancymaae
ENSCCNP00000032246	ENSCCNG00000030612	Castor_canadensis
ENSDORP00000019072	ENSDORG00000006605	Dipodomys_ordii
ENSCGRP00001023415	ENSCGRG00001021650	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000018108	ENSCGRG00000013169	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015008755	ENSCGRG00015006782	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000009465	ENSMAUG00000010611	Mesocricetus_auratus
ENSMOCP00000003343	ENSMOCG00000002646	Microtus_ochrogaster
ENSPEMP00000006055	ENSPEMG00000008365	Peromyscus_maniculatus_bairdii
MGP_SPRETEiJ_P0024947	MGP_SPRETEiJ_G0016369	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000002483	ENSMSIG00000002357	Mus_spicilegus
ENSMUSP00000044570	ENSMUSG00000035781	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0023794	MGP_CAROLIEiJ_G0015551	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0086948	MGP_PahariEiJ_G0030964	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000015869	ENSRNOG00000011489	Rattus_norvegicus
ENSMUGP00000025325	ENSMUGG00000021128	Meriones_unguiculatus
ENSNGAP00000024061	ENSNGAG00000022432	Nannospalax_galili
ENSJJAP00000008301	ENSJJAG00000012475	Jaculus_jaculus
ENSSTOP00000015971	ENSSTOG00000023015	Ictidomys_tridecemlineatus
ENSUPAP00010018376	ENSUPAG00010014601	Urocitellus_parryii
ENSHGLP00000022708	ENSHGLG00000016194	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100018926	ENSHGLG00100013965	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000008898	ENSFDAG00000017040	Fukomys_damarensis
ENSCLAP00000010259	ENSCLAG00000007094	Chinchilla_lanigera
ENSODEP00000015942	ENSODEG00000011745	Octodon_degus
ENSCPOP00000030611	ENSCPOG00000036185	Cavia_porcellus
ENSCAPP00000009914	ENSCAPG00000011286	Cavia_aperea
ENSXETP00000038423	ENSXETG00000016849	Xenopus_tropicalis
ENSLACP00000018678	ENSLACG00000016445	Latimeria_chalumnae
ENSEEEP00000046328	ENSEEEG00000021810	Electrophorus_electricus
ENSIPUP00000009786	ENSIPUG00000006716	Ictalurus_punctatus
ENSAMXP00000043579	ENSAMXG00000042426	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005001739	ENSAMXG00005000986	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000026572	ENSPNAG00000011869	Pygocentrus_nattereri
ENSDARP00000086702	ENSDARG00000063254	Danio_rerio
ENSDCDP00000032253	ENSDCDG00000022206	Denticeps_clupeoides
ENSTNIP00000004434	ENSTNIG00000002020	Tetraodon_nigroviridis
ENSTRUP00000055161	ENSTRUG00000023971	Takifugu_rubripes
ENSPMGP00000025365	ENSPMGG00000020467	Periophthalmus_magnuspinnatus
ENSFHEP00000015991	ENSFHEG00000017636	Fundulus_heteroclitus
ENSCVAP00000014479	ENSCVAG00000017127	Cyprinodon_variegatus
ENSXMAP00000028487	ENSXMAG00000022875	Xiphophorus_maculatus
ENSXCOP00000006622	ENSXCOG00000005127	Xiphophorus_couchianus
ENSGAFP00000006126	ENSGAFG00000004173	Gambusia_affinis
ENSPFOP00000003116	ENSPFOG00000003199	Poecilia_formosa
ENSPMEP00000012056	ENSPMEG00000014183	Poecilia_mexicana
ENSPLAP00000016564	ENSPLAG00000020740	Poecilia_latipinna
ENSPREP00000015867	ENSPREG00000010709	Poecilia_reticulata
ENSKMAP00000007795	ENSKMAG00000005853	Kryptolebias_marmoratus
ENSORLP00000010273	ENSORLG00000008183	Oryzias_latipes_ASM223467v1
ENSORLP00020014372	ENSORLG00020015372	Oryzias_latipes_ASM223471v1
ENSORLP00015010067	ENSORLG00015010888	Oryzias_latipes_ASM223469v1
ENSOMEP00000002085	ENSOMEG00000003005	Oryzias_melastigma
ENSAOCP00000029533	ENSAOCG00000019955	Amphiprion_ocellaris
ENSAPEP00000007081	ENSAPEG00000005089	Amphiprion_percula
ENSAPOP00000018734	ENSAPOG00000022081	Acanthochromis_polyacanthus
ENSSPAP00000003327	ENSSPAG00000002562	Stegastes_partitus
ENSPRNP00000024260	ENSPRNG00000012353	Parambassis_ranga
ENSONIP00000015954	ENSONIG00000012675	Oreochromis_niloticus
ENSONIP00000005886	ENSONIG00000004675	Oreochromis_niloticus
ENSMZEP00005022486	ENSMZEG00005016849	Maylandia_zebra
ENSACLP00000034833	ENSACLG00000023541	Astatotilapia_calliptera
ENSPNYP00000023154	ENSPNYG00000017489	Pundamilia_nyererei
ENSHBUP00000013074	ENSHBUG00000014810	Haplochromis_burtoni
ENSNBRP00000005604	ENSNBRG00000004438	Neolamprologus_brichardi
ENSACIP00000005968	ENSACIG00000004672	Amphilophus_citrinellus
ENSCGOP00000038487	ENSCGOG00000017652	Cottoperca_gobio
ENSLBEP00000000886	ENSLBEG00000000730	Labrus_bergylta
ENSMMOP00000010700	ENSMMOG00000008253	Mola_mola
ENSATEP00000022992	ENSATEG00000015913	Anabas_testudineus
ENSSDUP00000011625	ENSSDUG00000008488	Seriola_dumerili
ENSSLDP00000033075	ENSSLDG00000025328	Seriola_lalandi_dorsalis
ENSLCAP00010021363	ENSLCAG00010010085	Lates_calcarifer
ENSSMAP00000034477	ENSSMAG00000021090	Scophthalmus_maximus
ENSMAMP00000008321	ENSMAMG00000005652	Mastacembelus_armatus
ENSLCRP00005052189	ENSLCRG00005019627	Larimichthys_crocea
ENSHCOP00000021528	ENSHCOG00000008422	Hippocampus_comes
ENSMALP00000027168	ENSMALG00000018856	Monopterus_albus
ENSBSLP00000021253	ENSBSLG00000010977	Betta_splendens
ENSGACP00000011100	ENSGACG00000008385	Gasterosteus_aculeatus
ENSCSEP00000028465	ENSCSEG00000018211	Cynoglossus_semilaevis
ENSGWIP00000001697	ENSGWIG00000000987	Gouania_willdenowi
ENSGMOP00000001275	ENSGMOG00000001231	Gadus_morhua
ENSHHUP00000065531	ENSHHUG00000038677	Hucho_hucho
ENSELUP00000032551	ENSELUG00000010468	Esox_lucius
ENSSFOP00015032150	ENSSFOG00015020574	Scleropages_formosus
ENSPKIP00000023996	ENSPKIG00000007421	Paramormyrops_kingsleyae
ENSLOCP00000002870	ENSLOCG00000002423	Lepisosteus_oculatus
ENSECRP00000017091	ENSECRG00000011381	Erpetoichthys_calabaricus
ENSCMIP00000020766	ENSCMIG00000009547	Callorhinchus_milii
ENSEBUP00000026043	ENSEBUG00000016051	Eptatretus_burgeri
Y46G5A.18a.2	WBGene00012908	Caenorhabditis_elegans_strain_N2
