ENSAHAP00000015110	ENSAHAG00000010866	Apteryx_haastii	ENSAHAT00000016750
ENSARWP00000009494	ENSARWG00000006605	Apteryx_rowi	ENSARWT00000010826
ENSAOWP00000009388	ENSAOWG00000006465	Apteryx_owenii	ENSAOWT00000010645
ENSDNVP00000016904	ENSDNVG00000011837	Dromaius_novaehollandiae	ENSDNVT00000020327
ENSNPEP00000010916	ENSNPEG00000008192	Nothoprocta_perdicaria
ENSMFAP00000024368	ENSMFAG00000043714	Macaca_fascicularis
ENSMMUP00000033503	ENSMMUG00000018582	Macaca_mulatta
ENSMNEP00000003425	ENSMNEG00000015677	Macaca_nemestrina
ENSTGEP00000009982	ENSTGEG00000008201	Theropithecus_gelada
ENSPANP00000042140	ENSPANG00000011259	Papio_anubis
ENSCSAP00000009577	ENSCSAG00000013418	Chlorocebus_sabaeus
ENSSBOP00000036513	ENSSBOG00000034355	Saimiri_boliviensis_boliviensis
ENSSBOP00000015862	ENSSBOG00000024654	Saimiri_boliviensis_boliviensis
ENSCJAP00000018981	ENSCJAG00000010265	Callithrix_jacchus
ENSANAP00000020044	ENSANAG00000027796	Aotus_nancymaae
ENSCCAP00000027252	ENSCCAG00000031377	Cebus_capucinus_imitator
ENSTSYP00000017164	ENSTSYG00000007048	Carlito_syrichta
ENSPCOP00000011604	ENSPCOG00000017324	Propithecus_coquereli
ENSMICP00000025504	ENSMICG00000014017	Microcebus_murinus
ENSPSMP00000031082	ENSPSMG00000021546	Prolemur_simus
ENSOGAP00000000607	ENSOGAG00000000673	Otolemur_garnettii
MGP_SPRETEiJ_P0018000	MGP_SPRETEiJ_G0014822	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000002212	ENSMSIG00000002013	Mus_spicilegus
ENSMUSP00000019861	ENSMUSG00000042197	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0017001	MGP_CAROLIEiJ_G0014017	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0072350	MGP_PahariEiJ_G0027263	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000017022	ENSRNOG00000012718	Rattus_norvegicus
ENSMUGP00000032675	ENSMUGG00000027131	Meriones_unguiculatus
ENSMOCP00000021862	ENSMOCG00000019078	Microtus_ochrogaster
ENSPEMP00000028006	ENSPEMG00000023654	Peromyscus_maniculatus_bairdii
ENSCGRP00001009708	ENSCGRG00001011771	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000024584	ENSCGRG00000017818	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015021501	ENSCGRG00015016366	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000014907	ENSMAUG00000014531	Mesocricetus_auratus
ENSNGAP00000000112	ENSNGAG00000000093	Nannospalax_galili
ENSJJAP00000014998	ENSJJAG00000017308	Jaculus_jaculus
ENSCCNP00000031248	ENSCCNG00000029775	Castor_canadensis
ENSCLAP00000001064	ENSCLAG00000000819	Chinchilla_lanigera
ENSODEP00000021323	ENSODEG00000015693	Octodon_degus
ENSCPOP00000002270	ENSCPOG00000002491	Cavia_porcellus
ENSHGLP00100008008	ENSHGLG00100005957	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000026309	ENSHGLG00000018721	Heterocephalus_glaber_HetGla_female_1.0
ENSUPAP00010006469	ENSUPAG00010005180	Urocitellus_parryii
ENSSDAP00000015123	ENSSDAG00000013608	Spermophilus_dauricus
ENSMMMP00000001566	ENSMMMG00000001407	Marmota_marmota_marmota
ENSOCUP00000049353	ENSOCUG00000004809	Oryctolagus_cuniculus
ENSOPRP00000009886	ENSOPRG00000010820	Ochotona_princeps
ENSTBEP00000013942	ENSTBEG00000016027	Tupaia_belangeri
ENSPVAP00000016690	ENSPVAG00000017691	Pteropus_vampyrus
ENSMLUP00000003688	ENSMLUG00000004044	Myotis_lucifugus
ENSUAMP00000016840	ENSUAMG00000013374	Ursus_americanus
ENSUMAP00000025726	ENSUMAG00000018655	Ursus_maritimus
ENSAMEP00000007182	ENSAMEG00000006790	Ailuropoda_melanoleuca
ENSMPUP00000002658	ENSMPUG00000002686	Mustela_putorius_furo
ENSNVIP00000008433	ENSNVIG00000006594	Neovison_vison
ENSCAFP00020020024	ENSCAFG00020015879	Canis_lupus_dingo
ENSVVUP00000011570	ENSVVUG00000008426	Vulpes_vulpes
ENSCAFP00000064134	ENSCAFG00000002451	Canis_lupus_familiaris
ENSPPRP00000022797	ENSPPRG00000013264	Panthera_pardus
ENSPTIP00000026209	ENSPTIG00000021702	Panthera_tigris_altaica
ENSFCAP00000008086	ENSFCAG00000008723	Felis_catus
ENSEEUP00000003753	ENSEEUG00000004110	Erinaceus_europaeus
ENSSARP00000008339	ENSSARG00000009199	Sorex_araneus
ENSECAP00000049803	ENSECAG00000009633	Equus_caballus
ENSEASP00005004641	ENSEASG00005003471	Equus_asinus_asinus
ENSBIXP00005011640	ENSBIXG00005006347	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000004902	ENSBIXG00000011204	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000018468	ENSBMUG00000013957	Bos_mutus
ENSBTAP00000071430	ENSBTAG00000018879	Bos_taurus
ENSBBBP00000022739	ENSBBBG00000016823	Bison_bison_bison
ENSCHIP00000017152	ENSCHIG00000017115	Capra_hircus
ENSTTRP00000009442	ENSTTRG00000009950	Tursiops_truncatus
ENSSSCP00000001625	ENSSSCG00000001497	Sus_scrofa_strain_reference
ENSVPAP00000002876	ENSVPAG00000003109	Vicugna_pacos
ENSLAFP00000006055	ENSLAFG00000007200	Loxodonta_africana
ENSETEP00000010521	ENSETEG00000012969	Echinops_telfairi
ENSDNOP00000000051	ENSDNOG00000000074	Dasypus_novemcinctus
ENSCHOP00000010851	ENSCHOG00000012262	Choloepus_hoffmanni
ENSOANP00000021766	ENSOANG00000013803	Ornithorhynchus_anatinus
ENSOANP00000000493	ENSOANG00000000289	Ornithorhynchus_anatinus
ENSXETP00000006261	ENSXETG00000009093	Xenopus_tropicalis
ENSHGLP00000021728	ENSHGLG00000015521	Heterocephalus_glaber_HetGla_female_1.0
ENSCLAP00000001300	ENSCLAG00000000987	Chinchilla_lanigera
ENSSTOP00000029822	ENSSTOG00000032091	Ictidomys_tridecemlineatus
ENSMAUP00000024942	ENSMAUG00000021647	Mesocricetus_auratus
ENSOARP00000006253	ENSOARG00000005831	Ovis_aries
ENSLACP00000006274	ENSLACG00000005566	Latimeria_chalumnae
ENSECRP00000033210	ENSECRG00000022489	Erpetoichthys_calabaricus
ENSLOCP00000021009	ENSLOCG00000016996	Lepisosteus_oculatus
ENSECRP00000028037	ENSECRG00000018918	Erpetoichthys_calabaricus
ENSCMIP00000041067	ENSCMIG00000017110	Callorhinchus_milii
ENSPMAP00000007532	ENSPMAG00000006832	Petromyzon_marinus
ENSEBUP00000010526	ENSEBUG00000006775	Eptatretus_burgeri
