ENSPMAP00000008899	ENSPMAG00000008092	Petromyzon_marinus	ENSPMAT00000008938
ENSEBUP00000006429	ENSEBUG00000004259	Eptatretus_burgeri	ENSEBUT00000006885
ENSPVIP00000032251	ENSPVIG00000023639	Pogona_vitticeps	ENSPVIT00000039490
ENSACAP00000002067	ENSACAG00000002110	Anolis_carolinensis	ENSACAT00000002121
ENSNSUP00000005527	ENSNSUG00000004438	Notechis_scutatus
ENSODEP00000005987	ENSODEG00000004502	Octodon_degus
ENSODEP00000016169	ENSODEG00000011901	Octodon_degus
ENSHGLP00100001781	ENSHGLG00100001388	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000004882	ENSHGLG00000003584	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000022439	ENSFDAG00000020839	Fukomys_damarensis
ENSMUSP00000034051	ENSMUSG00000031634	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0087815	MGP_SPRETEiJ_G0032139	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000032671	ENSMSIG00000027370	Mus_spicilegus
MGP_CAROLIEiJ_P0084342	MGP_CAROLIEiJ_G0031025	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0047233	MGP_PahariEiJ_G0021493	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000016723	ENSRNOG00000012087	Rattus_norvegicus
ENSMUGP00000018929	ENSMUGG00000016037	Meriones_unguiculatus
ENSCGRP00000024859	ENSCGRG00000018006	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001016253	ENSCGRG00001016637	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015028619	ENSCGRG00015021606	Cricetulus_griseus_CriGri-PICR
ENSMOCP00000010216	ENSMOCG00000010420	Microtus_ochrogaster
ENSPEMP00000017937	ENSPEMG00000016691	Peromyscus_maniculatus_bairdii
ENSNGAP00000005647	ENSNGAG00000008101	Nannospalax_galili
ENSJJAP00000016823	ENSJJAG00000018556	Jaculus_jaculus
ENSOCUP00000010651	ENSOCUG00000012375	Oryctolagus_cuniculus
ENSOPRP00000008148	ENSOPRG00000008896	Ochotona_princeps
ENSMLUP00000005542	ENSMLUG00000006064	Myotis_lucifugus
ENSTBEP00000004366	ENSTBEG00000005073	Tupaia_belangeri
ENSCHOP00000001603	ENSCHOG00000001814	Choloepus_hoffmanni
ENSDNOP00000029698	ENSDNOG00000047058	Dasypus_novemcinctus
ENSLAFP00000003084	ENSLAFG00000003701	Loxodonta_africana
ENSPCAP00000001042	ENSPCAG00000001110	Procavia_capensis
ENSETEP00000002036	ENSETEG00000002495	Echinops_telfairi
ENSVURP00010008659	ENSVURG00010006716	Vombatus_ursinus
ENSPCIP00000033776	ENSPCIG00000025038	Phascolarctos_cinereus
ENSMEUP00000011970	ENSMEUG00000013123	Notamacropus_eugenii
ENSMODP00000005822	ENSMODG00000004727	Monodelphis_domestica
ENSOANP00000006834	ENSOANG00000004307	Ornithorhynchus_anatinus
ENSXETP00000017820	ENSXETG00000001997	Xenopus_tropicalis
ENSLACP00000003470	ENSLACG00000003096	Latimeria_chalumnae
ENSDCDP00000005532	ENSDCDG00000002693	Denticeps_clupeoides
ENSDCDP00000005461	ENSDCDG00000002666	Denticeps_clupeoides
ENSCHAP00000041174	ENSCHAG00000019131	Clupea_harengus
ENSAMXP00005014178	ENSAMXG00005007565	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000000819	ENSAMXG00000000794	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000031462	ENSPNAG00000018821	Pygocentrus_nattereri
ENSIPUP00000035021	ENSIPUG00000023519	Ictalurus_punctatus
ENSEEEP00000004290	ENSEEEG00000002266	Electrophorus_electricus
ENSEEEP00000039239	ENSEEEG00000018649	Electrophorus_electricus
ENSDARP00000110184	ENSDARG00000056369	Danio_rerio
ENSMAMP00000026645	ENSMAMG00000017894	Mastacembelus_armatus
ENSMALP00000003023	ENSMALG00000002235	Monopterus_albus
ENSATEP00000024064	ENSATEG00000016709	Anabas_testudineus
ENSBSLP00000000064	ENSBSLG00000000032	Betta_splendens
ENSSMAP00000013150	ENSSMAG00000008021	Scophthalmus_maximus
ENSCSEP00000006897	ENSCSEG00000004452	Cynoglossus_semilaevis
ENSSDUP00000003988	ENSSDUG00000002979	Seriola_dumerili
ENSSLDP00000007110	ENSSLDG00000005660	Seriola_lalandi_dorsalis
ENSLCAP00010005247	ENSLCAG00010002652	Lates_calcarifer
ENSTRUP00000045122	ENSTRUG00000017604	Takifugu_rubripes
ENSTNIP00000021224	ENSTNIG00000018057	Tetraodon_nigroviridis
ENSMMOP00000008885	ENSMMOG00000006861	Mola_mola
ENSLBEP00000029982	ENSLBEG00000022661	Labrus_bergylta
ENSLBEP00000002261	ENSLBEG00000001751	Labrus_bergylta
ENSLCRP00005032748	ENSLCRG00005012931	Larimichthys_crocea
ENSCGOP00000039432	ENSCGOG00000018035	Cottoperca_gobio
ENSGACP00000023473	ENSGACG00000017761	Gasterosteus_aculeatus
ENSAPEP00000022852	ENSAPEG00000016287	Amphiprion_percula
ENSAOCP00000006165	ENSAOCG00000009734	Amphiprion_ocellaris
ENSAPOP00000025611	ENSAPOG00000008798	Acanthochromis_polyacanthus
ENSSPAP00000028134	ENSSPAG00000021186	Stegastes_partitus
ENSPRNP00000006037	ENSPRNG00000003617	Parambassis_ranga
ENSFHEP00000019990	ENSFHEG00000021903	Fundulus_heteroclitus
ENSCVAP00000009361	ENSCVAG00000011329	Cyprinodon_variegatus
ENSPFOP00000002547	ENSPFOG00000002590	Poecilia_formosa
ENSPMEP00000016146	ENSPMEG00000018819	Poecilia_mexicana
ENSPLAP00000010791	ENSPLAG00000013814	Poecilia_latipinna
ENSPREP00000007391	ENSPREG00000005085	Poecilia_reticulata
ENSXCOP00000007185	ENSXCOG00000005548	Xiphophorus_couchianus
ENSXMAP00000032414	ENSXMAG00000005647	Xiphophorus_maculatus
ENSGAFP00000008056	ENSGAFG00000005483	Gambusia_affinis
ENSKMAP00000000549	ENSKMAG00000000472	Kryptolebias_marmoratus
ENSORLP00020018890	ENSORLG00020019855	Oryzias_latipes_ASM223471v1
ENSORLP00015018867	ENSORLG00015019965	Oryzias_latipes_ASM223469v1
ENSOMEP00000008346	ENSOMEG00000009502	Oryzias_melastigma
ENSGWIP00000022823	ENSGWIG00000012211	Gouania_willdenowi
ENSACLP00000029708	ENSACLG00000020137	Astatotilapia_calliptera
ENSMZEP00005030249	ENSMZEG00005022543	Maylandia_zebra
ENSPNYP00000011512	ENSPNYG00000008712	Pundamilia_nyererei
ENSHBUP00000026572	ENSHBUG00000009349	Haplochromis_burtoni
ENSNBRP00000017630	ENSNBRG00000013565	Neolamprologus_brichardi
ENSONIP00000022187	ENSONIG00000017597	Oreochromis_niloticus
ENSACIP00000027647	ENSACIG00000021355	Amphilophus_citrinellus
ENSHCOP00000016318	ENSHCOG00000020045	Hippocampus_comes
ENSPMGP00000015130	ENSPMGG00000012399	Periophthalmus_magnuspinnatus
ENSGMOP00000013344	ENSGMOG00000012462	Gadus_morhua
ENSHHUP00000090328	ENSHHUG00000052155	Hucho_hucho
ENSELUP00000003618	ENSELUG00000004813	Esox_lucius
ENSSFOP00015032542	ENSSFOG00015020811	Scleropages_formosus
ENSPKIP00000007962	ENSPKIG00000023651	Paramormyrops_kingsleyae
ENSLOCP00000017012	ENSLOCG00000013795	Lepisosteus_oculatus
ENSECRP00000003231	ENSECRG00000002212	Erpetoichthys_calabaricus
ENSCMIP00000034962	ENSCMIG00000014825	Callorhinchus_milii
ENSCSAVP00000009578	ENSCSAVG00000005626	Ciona_savignyi
ENSCINP00000012144	ENSCING00000005881	Ciona_intestinalis
FBpp0075316	FBgn0036512	Drosophila_melanogaster
F38A5.1a.1	WBGene00018160	Caenorhabditis_elegans_strain_N2
