FBpp0077144	FBgn0031607	Drosophila_melanogaster
ENSNBRP00000002178	ENSNBRG00000001758	Neolamprologus_brichardi
ENSACIP00000005359	ENSACIG00000004161	Amphilophus_citrinellus
ENSTRUP00000007841	ENSTRUG00000003352	Takifugu_rubripes
ENSTNIP00000008874	ENSTNIG00000006129	Tetraodon_nigroviridis
ENSHCOP00000011839	ENSHCOG00000014770	Hippocampus_comes
ENSPMGP00000029688	ENSPMGG00000023893	Periophthalmus_magnuspinnatus	ENSPMGT00000031604
ENSGMOP00000017718	ENSGMOG00000016508	Gadus_morhua
ENSHHUP00000060432	ENSHHUG00000035830	Hucho_hucho
ENSHHUP00000037649	ENSHHUG00000023547	Hucho_hucho
ENSELUP00000037937	ENSELUG00000017686	Esox_lucius
ENSAMXP00000039604	ENSAMXG00000013750	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005034306	ENSAMXG00005016541	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000035117	ENSPNAG00000024905	Pygocentrus_nattereri
ENSEEEP00000017355	ENSEEEG00000008575	Electrophorus_electricus
ENSDARP00000141333	ENSDARG00000101323	Danio_rerio
ENSDCDP00000057614	ENSDCDG00000033611	Denticeps_clupeoides
ENSPKIP00000037250	ENSPKIG00000015511	Paramormyrops_kingsleyae
ENSAMXP00005019146	ENSAMXG00005009956	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000046004	ENSAMXG00000029240	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSEEEP00000044030	ENSEEEG00000020804	Electrophorus_electricus
ENSDCDP00000023616	ENSDCDG00000017920	Denticeps_clupeoides
ENSELUP00000023943	ENSELUG00000022790	Esox_lucius
ENSPKIP00000005591	ENSPKIG00000022205	Paramormyrops_kingsleyae
ENSLOCP00000004825	ENSLOCG00000004041	Lepisosteus_oculatus
ENSECRP00000024852	ENSECRG00000016820	Erpetoichthys_calabaricus
ENSCMIP00000041591	ENSCMIG00000017341	Callorhinchus_milii
ENSXETP00000022664	ENSXETG00000005601	Xenopus_tropicalis
ENSEBUP00000015825	ENSEBUG00000009958	Eptatretus_burgeri
ENSPPAP00000021500	ENSPPAG00000033927	Pan_paniscus
ENSPTRP00000000757	ENSPTRG00000000434	Pan_troglodytes
ENSP00000362936	ENSG00000180098	Homo_sapiens
ENSGGOP00000003451	ENSGGOG00000003511	Gorilla_gorilla
ENSNLEP00000011967	ENSNLEG00000009822	Nomascus_leucogenys
ENSCANP00000036526	ENSCANG00000041949	Colobus_angolensis_palliatus
ENSPTEP00000031143	ENSPTEG00000030164	Piliocolobus_tephrosceles
ENSRBIP00000010483	ENSRBIG00000029083	Rhinopithecus_bieti
ENSRROP00000009378	ENSRROG00000029128	Rhinopithecus_roxellana
ENSMFAP00000024313	ENSMFAG00000043751	Macaca_fascicularis
ENSMNEP00000042986	ENSMNEG00000044201	Macaca_nemestrina
ENSMMUP00000079042	ENSMMUG00000006561	Macaca_mulatta
ENSCSAP00000016998	ENSCSAG00000001014	Chlorocebus_sabaeus
ENSMLEP00000003605	ENSMLEG00000015649	Mandrillus_leucophaeus
ENSPANP00000000587	ENSPANG00000016019	Papio_anubis
ENSTGEP00000012157	ENSTGEG00000009917	Theropithecus_gelada
ENSCATP00000044249	ENSCATG00000044617	Cercocebus_atys
ENSCCAP00000039391	ENSCCAG00000037506	Cebus_capucinus_imitator
ENSCJAP00000017806	ENSCJAG00000009717	Callithrix_jacchus
ENSSBOP00000008833	ENSSBOG00000021299	Saimiri_boliviensis_boliviensis
ENSANAP00000002795	ENSANAG00000018976	Aotus_nancymaae
ENSTSYP00000003209	ENSTSYG00000003506	Carlito_syrichta
ENSPCOP00000022700	ENSPCOG00000023470	Propithecus_coquereli
ENSPCOP00000030003	ENSPCOG00000027712	Propithecus_coquereli
ENSMICP00000022852	ENSMICG00000008386	Microcebus_murinus
ENSPSMP00000014569	ENSPSMG00000010448	Prolemur_simus
ENSOGAP00000002030	ENSOGAG00000002274	Otolemur_garnettii
ENSMUSP00000030730	ENSMUSG00000028898	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0067352	MGP_SPRETEiJ_G0027544	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0064829	MGP_CAROLIEiJ_G0026563	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0079911	MGP_PahariEiJ_G0028896	Mus_pahari_strain_PAHARI_EIJ
ENSMUGP00000018824	ENSMUGG00000015954	Meriones_unguiculatus
ENSCGRP00001003823	ENSCGRG00001004713	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000019956	ENSCGRG00000014532	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015020128	ENSCGRG00015015423	Cricetulus_griseus_CriGri-PICR
ENSPEMP00000005420	ENSPEMG00000007877	Peromyscus_maniculatus_bairdii
ENSMOCP00000010944	ENSMOCG00000011189	Microtus_ochrogaster
ENSNGAP00000014617	ENSNGAG00000015881	Nannospalax_galili
ENSCCNP00000007667	ENSCCNG00000008151	Castor_canadensis
ENSJJAP00000005203	ENSJJAG00000010128	Jaculus_jaculus
ENSDORP00000005943	ENSDORG00000006349	Dipodomys_ordii
ENSHGLP00000014490	ENSHGLG00000010380	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100017222	ENSHGLG00100012699	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000010970	ENSFDAG00000018599	Fukomys_damarensis
ENSODEP00000003874	ENSODEG00000002970	Octodon_degus
ENSCLAP00000011915	ENSCLAG00000008223	Chinchilla_lanigera
ENSCPOP00000030537	ENSCPOG00000001925	Cavia_porcellus
ENSUPAP00010026244	ENSUPAG00010020750	Urocitellus_parryii
ENSSDAP00000022373	ENSSDAG00000020334	Spermophilus_dauricus
ENSSTOP00000000066	ENSSTOG00000000079	Ictidomys_tridecemlineatus
ENSMMMP00000014555	ENSMMMG00000012958	Marmota_marmota_marmota
ENSPPYP00000001893	ENSPPYG00000001639	Pongo_abelii
ENSEEUP00000007508	ENSEEUG00000008241	Erinaceus_europaeus
ENSCHOP00000012192	ENSCHOG00000013772	Choloepus_hoffmanni
ENSMLUP00000011455	ENSMLUG00000012586	Myotis_lucifugus
ENSDNOP00000023491	ENSDNOG00000033009	Dasypus_novemcinctus
ENSSSCP00000046008	ENSSSCG00000030284	Sus_scrofa_strain_reference
ENSVPAP00000006298	ENSVPAG00000006778	Vicugna_pacos
ENSBIXP00005004695	ENSBIXG00005000707	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000037266	ENSBIXG00000020786	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000013718	ENSBTAG00000010393	Bos_taurus
ENSBBBP00000004239	ENSBBBG00000013165	Bison_bison_bison
ENSOARP00000003017	ENSOARG00000002843	Ovis_aries
ENSCHIP00000027184	ENSCHIG00000023215	Capra_hircus
ENSTTRP00000001744	ENSTTRG00000001854	Tursiops_truncatus
ENSECAP00000010871	ENSECAG00000012980	Equus_caballus
ENSEASP00005014547	ENSEASG00005010062	Equus_asinus_asinus
ENSPVAP00000016239	ENSPVAG00000017214	Pteropus_vampyrus
ENSTBEP00000006965	ENSTBEG00000008049	Tupaia_belangeri
ENSMSIP00000010716	ENSMSIG00000009341	Mus_spicilegus
ENSETEP00000010210	ENSETEG00000012594	Echinops_telfairi
ENSOCUP00000018577	ENSOCUG00000011704	Oryctolagus_cuniculus
ENSOPRP00000006487	ENSOPRG00000007084	Ochotona_princeps
ENSUAMP00000010706	ENSUAMG00000008789	Ursus_americanus
ENSUMAP00000015026	ENSUMAG00000011068	Ursus_maritimus
ENSAMEP00000011967	ENSAMEG00000011367	Ailuropoda_melanoleuca
ENSMPUP00000015399	ENSMPUG00000015511	Mustela_putorius_furo
ENSNVIP00000030983	ENSNVIG00000023833	Neovison_vison
ENSCAFP00000017271	ENSCAFG00000011735	Canis_lupus_familiaris
ENSPTIP00000018595	ENSPTIG00000016677	Panthera_tigris_altaica
ENSPPRP00000010181	ENSPPRG00000004416	Panthera_pardus
ENSRNOP00000070906	ENSRNOG00000055344	Rattus_norvegicus
ENSCCNP00000018312	ENSCCNG00000018583	Castor_canadensis
ENSCAFP00020030235	ENSCAFG00020023584	Canis_lupus_dingo
ENSVVUP00000017017	ENSVVUG00000012518	Vulpes_vulpes
ENSFCAP00000060692	ENSFCAG00000013401	Felis_catus
ENSDNOP00000021473	ENSDNOG00000047959	Dasypus_novemcinctus
ENSLAFP00000006412	ENSLAFG00000007628	Loxodonta_africana
ENSSARP00000006831	ENSSARG00000007536	Sorex_araneus
ENSPCIP00000030057	ENSPCIG00000022389	Phascolarctos_cinereus
ENSVURP00010024860	ENSVURG00010019042	Vombatus_ursinus
ENSMEUP00000005589	ENSMEUG00000006117	Notamacropus_eugenii
ENSSHAP00000009373	ENSSHAG00000008108	Sarcophilus_harrisii
ENSMODP00000057787	ENSMODG00000010927	Monodelphis_domestica
ENSOANP00000028617	ENSOANG00000022425	Ornithorhynchus_anatinus
ENSOANP00000008474	ENSOANG00000005325	Ornithorhynchus_anatinus
ENSGAGP00000006081	ENSGAGG00000004940	Gopherus_agassizii
ENSCABP00000012840	ENSCABG00000009603	Chelonoidis_abingdonii
ENSCPBP00000000121	ENSCPBG00000000121	Chrysemys_picta_bellii
ENSPSIP00000007450	ENSPSIG00000006864	Pelodiscus_sinensis
ENSGALP00000001992	ENSGALG00000001310	Gallus_gallus
ENSMGAP00000001648	ENSMGAG00000002105	Meleagris_gallopavo
ENSCJPP00005020256	ENSCJPG00005016311	Coturnix_japonica
ENSNMEP00000005781	ENSNMEG00000005959	Numida_meleagris
ENSLCOP00000002047	ENSLCOG00000001616	Lepidothrix_coronata
ENSTGUP00000000751	ENSTGUG00000000735	Taeniopygia_guttata
ENSLSDP00000006550	ENSLSDG00000004977	Lonchura_striata_domestica
ENSSCAP00000020265	ENSSCAG00000014604	Serinus_canaria
ENSJHYP00000003969	ENSJHYG00000003270	Junco_hyemalis
ENSZALP00000019864	ENSZALG00000015673	Zonotrichia_albicollis
ENSFALP00000001427	ENSFALG00000001371	Ficedula_albicollis
ENSPMJP00000009060	ENSPMJG00000007295	Parus_major
ENSCCEP00000016364	ENSCCEG00000015334	Cyanistes_caeruleus
ENSLCOP00000002044	ENSLCOG00000001615	Lepidothrix_coronata
ENSMVIP00005006742	ENSMVIG00005005083	Manacus_vitellinus
ENSMUNP00000014597	ENSMUNG00000011345	Melopsittacus_undulatus
ENSABRP00000010799	ENSABRG00000009712	Anser_brachyrhynchus
ENSAPLP00000002060	ENSAPLG00000002606	Anas_platyrhynchos_platyrhynchos
ENSCPGP00000012444	ENSCPGG00000008832	Calidris_pygmaea
ENSCPUP00000029448	ENSCPUG00000019737	Calidris_pugnax
ENSAHAP00000001347	ENSAHAG00000000965	Apteryx_haastii
ENSAOWP00000024771	ENSAOWG00000016735	Apteryx_owenii
ENSARWP00000001052	ENSARWG00000000863	Apteryx_rowi
ENSDNVP00000000607	ENSDNVG00000000471	Dromaius_novaehollandiae
ENSNPEP00000015589	ENSNPEG00000011572	Nothoprocta_perdicaria
ENSCPRP00005025172	ENSCPRG00005017458	Crocodylus_porosus
ENSPVIP00000011903	ENSPVIG00000009323	Pogona_vitticeps
ENSACAP00000018607	ENSACAG00000003995	Anolis_carolinensis
ENSNSUP00000019220	ENSNSUG00000014043	Notechis_scutatus
ENSSMRP00000003415	ENSSMRG00000002863	Salvator_merianae
ENSSPUP00000013513	ENSSPUG00000010400	Sphenodon_punctatus
ENSSPUP00000013533	ENSSPUG00000010415	Sphenodon_punctatus
ENSAHAP00000001141	ENSAHAG00000000989	Apteryx_haastii
ENSARWP00000005861	ENSARWG00000004179	Apteryx_rowi
ENSDNVP00000021634	ENSDNVG00000015113	Dromaius_novaehollandiae
ENSCPGP00000019509	ENSCPGG00000013660	Calidris_pygmaea
ENSCPUP00000002895	ENSCPUG00000002203	Calidris_pugnax
ENSMUNP00000011746	ENSMUNG00000009251	Melopsittacus_undulatus
ENSCCEP00000001280	ENSCCEG00000001543	Cyanistes_caeruleus
ENSPMJP00000024853	ENSPMJG00000018245	Parus_major
ENSZALP00000001092	ENSZALG00000001331	Zonotrichia_albicollis
ENSJHYP00000020518	ENSJHYG00000015560	Junco_hyemalis
ENSLSDP00000014742	ENSLSDG00000010636	Lonchura_striata_domestica
ENSTGUP00000006075	ENSTGUG00000005908	Taeniopygia_guttata
ENSSCAP00000000730	ENSSCAG00000000619	Serinus_canaria
ENSLCOP00000005567	ENSLCOG00000004142	Lepidothrix_coronata
ENSMVIP00005019882	ENSMVIG00005014067	Manacus_vitellinus
ENSCJPP00005021416	ENSCJPG00005017122	Coturnix_japonica
ENSGALP00000063090	ENSGALG00000012721	Gallus_gallus
ENSCPRP00005003118	ENSCPRG00005002293	Crocodylus_porosus
ENSACAP00000004109	ENSACAG00000004205	Anolis_carolinensis
ENSLACP00000006247	ENSLACG00000005541	Latimeria_chalumnae
ENSPMAP00000000653	ENSPMAG00000000592	Petromyzon_marinus	ENSPMAT00000000654
ENSEBUP00000009879	ENSEBUG00000006349	Eptatretus_burgeri
ENSPMAP00000006558	ENSPMAG00000005934	Petromyzon_marinus	ENSPMAT00000006587
ENSEBUP00000007185	ENSEBUG00000004709	Eptatretus_burgeri	ENSEBUT00000007659
ENSCSAVP00000020066	ENSCSAVG00000011781	Ciona_savignyi
