ENSEBUP00000007192	ENSEBUG00000004713	Eptatretus_burgeri	ENSEBUT00000007666
ENSPMAP00000007453	ENSPMAG00000006759	Petromyzon_marinus	ENSPMAT00000007487
ENSGAGP00000008819	ENSGAGG00000006982	Gopherus_agassizii
ENSMODP00000003433	ENSMODG00000002821	Monodelphis_domestica
ENSMODP00000022647	ENSMODG00000018165	Monodelphis_domestica
ENSLAFP00000001089	ENSLAFG00000001293	Loxodonta_africana
ENSPCAP00000002213	ENSPCAG00000002386	Procavia_capensis
ENSDNOP00000023184	ENSDNOG00000040003	Dasypus_novemcinctus
ENSDNOP00000020268	ENSDNOG00000031390	Dasypus_novemcinctus
ENSCHOP00000006309	ENSCHOG00000007123	Choloepus_hoffmanni
ENSUPAP00010029885	ENSUPAG00010023497	Urocitellus_parryii
ENSSDAP00000021625	ENSSDAG00000019664	Spermophilus_dauricus
ENSMMMP00000012361	ENSMMMG00000011070	Marmota_marmota_marmota
ENSSTOP00000011372	ENSSTOG00000012685	Ictidomys_tridecemlineatus
ENSHGLP00000015947	ENSHGLG00000011396	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100023342	ENSHGLG00100017154	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000012047	ENSFDAG00000019459	Fukomys_damarensis
ENSCLAP00000012791	ENSCLAG00000008830	Chinchilla_lanigera
ENSODEP00000005447	ENSODEG00000004112	Octodon_degus
ENSCPOP00000014943	ENSCPOG00000008368	Cavia_porcellus
ENSCAPP00000000052	ENSCAPG00000000049	Cavia_aperea
ENSCCNP00000009660	ENSCCNG00000010201	Castor_canadensis
ENSDORP00000005480	ENSDORG00000005855	Dipodomys_ordii
ENSMUSP00000157782	ENSMUSG00000074925	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0050398	MGP_SPRETEiJ_G0023743	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000013059	ENSMSIG00000011314	Mus_spicilegus
MGP_CAROLIEiJ_P0048406	MGP_CAROLIEiJ_G0022824	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0021378	MGP_PahariEiJ_G0014318	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000051656	ENSRNOG00000014891	Rattus_norvegicus
ENSMUGP00000017214	ENSMUGG00000014670	Meriones_unguiculatus
ENSCGRP00001003561	ENSCGRG00001004346	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015002588	ENSCGRG00015002094	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000009739	ENSCGRG00000007120	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000007218	ENSMAUG00000008946	Mesocricetus_auratus
ENSMOCP00000025111	ENSMOCG00000021324	Microtus_ochrogaster
ENSPEMP00000019905	ENSPEMG00000018036	Peromyscus_maniculatus_bairdii
ENSNGAP00000020289	ENSNGAG00000019835	Nannospalax_galili
ENSJJAP00000016003	ENSJJAG00000017996	Jaculus_jaculus
ENSOCUP00000044709	ENSOCUG00000012575	Oryctolagus_cuniculus
ENSOPRP00000000879	ENSOPRG00000000966	Ochotona_princeps
ENSPTRP00000063708	ENSPTRG00000052727	Pan_troglodytes
ENSPPAP00000009367	ENSPPAG00000027910	Pan_paniscus
ENSP00000344299	ENSG00000188647	Homo_sapiens
ENSGGOP00000037363	ENSGGOG00000008891	Gorilla_gorilla
ENSPPYP00000021590	ENSPPYG00000019279	Pongo_abelii
ENSNLEP00000038163	ENSNLEG00000028197	Nomascus_leucogenys
ENSMFAP00000007295	ENSMFAG00000039090	Macaca_fascicularis
ENSMNEP00000033005	ENSMNEG00000039790	Macaca_nemestrina
ENSMMUP00000070797	ENSMMUG00000003132	Macaca_mulatta
ENSTGEP00000030448	ENSTGEG00000024433	Theropithecus_gelada
ENSPANP00000019278	ENSPANG00000025099	Papio_anubis
ENSCATP00000042847	ENSCATG00000044016	Cercocebus_atys
ENSMLEP00000023711	ENSMLEG00000036036	Mandrillus_leucophaeus
ENSCSAP00000004669	ENSCSAG00000008413	Chlorocebus_sabaeus
ENSRROP00000034040	ENSRROG00000040581	Rhinopithecus_roxellana
ENSRBIP00000043674	ENSRBIG00000044994	Rhinopithecus_bieti
ENSCANP00000017064	ENSCANG00000031980	Colobus_angolensis_palliatus
ENSPTEP00000043275	ENSPTEG00000039432	Piliocolobus_tephrosceles
ENSCCAP00000001186	ENSCCAG00000007749	Cebus_capucinus_imitator
ENSSBOP00000013001	ENSSBOG00000023248	Saimiri_boliviensis_boliviensis
ENSCJAP00000064890	ENSCJAG00000001663	Callithrix_jacchus
ENSANAP00000006342	ENSANAG00000021244	Aotus_nancymaae
ENSTSYP00000031871	ENSTSYG00000012942	Carlito_syrichta
ENSMICP00000048299	ENSMICG00000001040	Microcebus_murinus
ENSMICP00000028868	ENSMICG00000028075	Microcebus_murinus
ENSPCOP00000002544	ENSPCOG00000007700	Propithecus_coquereli
ENSPSMP00000037516	ENSPSMG00000025771	Prolemur_simus
ENSOGAP00000008726	ENSOGAG00000009760	Otolemur_garnettii
ENSETEP00000000321	ENSETEG00000000410	Echinops_telfairi
ENSSSCP00000005644	ENSSSCG00000005252	Sus_scrofa_strain_reference
ENSVPAP00000009349	ENSVPAG00000010050	Vicugna_pacos
ENSBIXP00005034760	ENSBIXG00005015792	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000016295	ENSBIXG00000020517	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000007663	ENSBTAG00000005826	Bos_taurus
ENSBMUP00000002684	ENSBMUG00000002111	Bos_mutus
ENSBBBP00000010813	ENSBBBG00000004773	Bison_bison_bison
ENSCHIP00000003312	ENSCHIG00000007358	Capra_hircus
ENSOARP00000013886	ENSOARG00000012964	Ovis_aries
ENSTTRP00000002968	ENSTTRG00000003166	Tursiops_truncatus
ENSUAMP00000001375	ENSUAMG00000001313	Ursus_americanus
ENSUMAP00000029953	ENSUMAG00000021667	Ursus_maritimus
ENSAMEP00000007381	ENSAMEG00000007011	Ailuropoda_melanoleuca
ENSNVIP00000013254	ENSNVIG00000010455	Neovison_vison
ENSMPUP00000009482	ENSMPUG00000009559	Mustela_putorius_furo
ENSCAFP00020034251	ENSCAFG00020026567	Canis_lupus_dingo
ENSCAFP00000040529	ENSCAFG00000001895	Canis_lupus_familiaris
ENSVVUP00000005151	ENSVVUG00000004054	Vulpes_vulpes
ENSPPRP00000015838	ENSPPRG00000008339	Panthera_pardus
ENSPTIP00000017178	ENSPTIG00000015696	Panthera_tigris_altaica
ENSFCAP00000056535	ENSFCAG00000014624	Felis_catus
ENSSARP00000002955	ENSSARG00000003298	Sorex_araneus
ENSEEUP00000010667	ENSEEUG00000011698	Erinaceus_europaeus
ENSEASP00005013746	ENSEASG00005009602	Equus_asinus_asinus
ENSECAP00000035975	ENSECAG00000021853	Equus_caballus
ENSPVAP00000016871	ENSPVAG00000017882	Pteropus_vampyrus
ENSMLUP00000007107	ENSMLUG00000007791	Myotis_lucifugus
ENSOANP00000007977	ENSOANG00000005028	Ornithorhynchus_anatinus
ENSXETP00000037728	ENSXETG00000012835	Xenopus_tropicalis
ENSLACP00000005359	ENSLACG00000004764	Latimeria_chalumnae
ENSPKIP00000014084	ENSPKIG00000001266	Paramormyrops_kingsleyae
ENSSFOP00015018791	ENSSFOG00015012078	Scleropages_formosus
ENSAMXP00000008796	ENSAMXG00000008559	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005020482	ENSAMXG00005010606	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000037607	ENSPNAG00000029476	Pygocentrus_nattereri
ENSIPUP00000024187	ENSIPUG00000016335	Ictalurus_punctatus
ENSEEEP00000026955	ENSEEEG00000013012	Electrophorus_electricus
ENSDARP00000133028	ENSDARG00000102338	Danio_rerio
ENSDCDP00000033303	ENSDCDG00000022744	Denticeps_clupeoides
ENSCHAP00000053791	ENSCHAG00000024431	Clupea_harengus
ENSORLP00015024554	ENSORLG00015005109	Oryzias_latipes_ASM223469v1
ENSORLP00000036635	ENSORLG00000020189	Oryzias_latipes_ASM223467v1
ENSOMEP00000021630	ENSOMEG00000023532	Oryzias_melastigma
ENSTNIP00000022039	ENSTNIG00000018854	Tetraodon_nigroviridis
ENSMMOP00000016503	ENSMMOG00000012581	Mola_mola
ENSGACP00000006750	ENSGACG00000005110	Gasterosteus_aculeatus
ENSLBEP00000012900	ENSLBEG00000009890	Labrus_bergylta
ENSTRUP00000042488	ENSTRUG00000016611	Takifugu_rubripes
ENSSMAP00000028090	ENSSMAG00000017170	Scophthalmus_maximus
ENSPFOP00000004403	ENSPFOG00000004467	Poecilia_formosa
ENSPREP00000018413	ENSPREG00000012481	Poecilia_reticulata
ENSPLAP00000029894	ENSPLAG00000020488	Poecilia_latipinna
ENSPMEP00000032568	ENSPMEG00000020522	Poecilia_mexicana
ENSXMAP00000018220	ENSXMAG00000018186	Xiphophorus_maculatus
ENSXCOP00000015999	ENSXCOG00000012084	Xiphophorus_couchianus
ENSFHEP00000011212	ENSFHEG00000012613	Fundulus_heteroclitus
ENSCVAP00000014241	ENSCVAG00000016844	Cyprinodon_variegatus
ENSKMAP00000026435	ENSKMAG00000019609	Kryptolebias_marmoratus
ENSGWIP00000023541	ENSGWIG00000012557	Gouania_willdenowi
ENSATEP00000015378	ENSATEG00000010670	Anabas_testudineus
ENSBSLP00000048452	ENSBSLG00000023079	Betta_splendens
ENSSLDP00000014299	ENSSLDG00000011421	Seriola_lalandi_dorsalis
ENSSDUP00000011912	ENSSDUG00000008654	Seriola_dumerili
ENSCGOP00000017764	ENSCGOG00000008517	Cottoperca_gobio
ENSMALP00000010870	ENSMALG00000007743	Monopterus_albus
ENSLCAP00010051324	ENSLCAG00010023903	Lates_calcarifer
ENSPNYP00000008275	ENSPNYG00000006345	Pundamilia_nyererei
ENSACLP00000025856	ENSACLG00000017605	Astatotilapia_calliptera
ENSMZEP00005024689	ENSMZEG00005018445	Maylandia_zebra
ENSHBUP00000009823	ENSHBUG00000011381	Haplochromis_burtoni
ENSONIP00000017504	ENSONIG00000013924	Oreochromis_niloticus
ENSNBRP00000011405	ENSNBRG00000008889	Neolamprologus_brichardi
ENSACIP00000001211	ENSACIG00000001010	Amphilophus_citrinellus
ENSAOCP00000011877	ENSAOCG00000001116	Amphiprion_ocellaris
ENSAPEP00000018006	ENSAPEG00000012867	Amphiprion_percula
ENSAPOP00000031218	ENSAPOG00000018283	Acanthochromis_polyacanthus
ENSSPAP00000016017	ENSSPAG00000012054	Stegastes_partitus
ENSPRNP00000034130	ENSPRNG00000017163	Parambassis_ranga
ENSMAMP00000027431	ENSMAMG00000018436	Mastacembelus_armatus
ENSLCRP00005011527	ENSLCRG00005005201	Larimichthys_crocea
ENSHCOP00000000646	ENSHCOG00000001485	Hippocampus_comes
ENSCSEP00000013901	ENSCSEG00000008942	Cynoglossus_semilaevis
ENSGMOP00000016803	ENSGMOG00000015611	Gadus_morhua
ENSHHUP00000014818	ENSHHUG00000009159	Hucho_hucho
ENSHHUP00000041651	ENSHHUG00000025724	Hucho_hucho
ENSELUP00000005287	ENSELUG00000006311	Esox_lucius
ENSLOCP00000011553	ENSLOCG00000009461	Lepisosteus_oculatus
ENSECRP00000002845	ENSECRG00000001939	Erpetoichthys_calabaricus
ENSCMIP00000023280	ENSCMIG00000010431	Callorhinchus_milii
ENSMGAP00000005682	ENSMGAG00000005752	Meleagris_gallopavo
ENSSPUP00000009598	ENSSPUG00000007450	Sphenodon_punctatus
FBpp0070398	FBgn0027296	Drosophila_melanogaster
