ENSXETP00000000196	ENSXETG00000000496	Xenopus_tropicalis	ENSXETT00000003329
ENSXETP00000014773	ENSXETG00000000508	Xenopus_tropicalis	ENSXETT00000003291
ENSXETP00000014786	ENSXETG00000000504	Xenopus_tropicalis	ENSXETT00000003311
ENSXETP00000011938	ENSXETG00000015101	Xenopus_tropicalis	ENSXETT00000024642
ENSACAP00000008352	ENSACAG00000008546	Anolis_carolinensis
ENSPTIP00000026289	ENSPTIG00000021748	Panthera_tigris_altaica
ENSBIXP00000019175	ENSBIXG00000004466	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005006815	ENSBIXG00005001267	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000000529	ENSBTAG00000000414	Bos_taurus
ENSBMUP00000034901	ENSBMUG00000025983	Bos_mutus
ENSBBBP00000025866	ENSBBBG00000021316	Bison_bison_bison
ENSCHIP00000021181	ENSCHIG00000019599	Capra_hircus
ENSSSCP00000062533	ENSSSCG00000013530	Sus_scrofa_strain_reference
ENSEASP00005033738	ENSEASG00005023096	Equus_asinus_asinus
ENSECAP00000040796	ENSECAG00000033689	Equus_caballus
ENSPCIP00000010400	ENSPCIG00000008459	Phascolarctos_cinereus
ENSVURP00010032061	ENSVURG00010024474	Vombatus_ursinus
ENSMODP00000020271	ENSMODG00000016218	Monodelphis_domestica
ENSSHAP00000017097	ENSSHAG00000014531	Sarcophilus_harrisii
ENSOANP00000008626	ENSOANG00000005427	Ornithorhynchus_anatinus
ENSOANP00000000724	ENSOANG00000000453	Ornithorhynchus_anatinus
ENSOANP00000022954	ENSOANG00000014573	Ornithorhynchus_anatinus
ENSXETP00000048266	ENSXETG00000019829	Xenopus_tropicalis
ENSXETP00000048258	ENSXETG00000018326	Xenopus_tropicalis
ENSXETP00000034517	ENSXETG00000015117	Xenopus_tropicalis
ENSLACP00000020484	ENSLACG00000018004	Latimeria_chalumnae
ENSLACP00000020466	ENSLACG00000017988	Latimeria_chalumnae
ENSEBUP00000005563	ENSEBUG00000003779	Eptatretus_burgeri
ENSEBUP00000023576	ENSEBUG00000014528	Eptatretus_burgeri
