ENSVURP00010023682	ENSVURG00010018152	Vombatus_ursinus
ENSARWP00000027733	ENSARWG00000018709	Apteryx_rowi
ENSNPEP00000015951	ENSNPEG00000011898	Nothoprocta_perdicaria
ENSDNVP00000017251	ENSDNVG00000012072	Dromaius_novaehollandiae
ENSJHYP00000010100	ENSJHYG00000007919	Junco_hyemalis
ENSZALP00000022114	ENSZALG00000016952	Zonotrichia_albicollis
ENSSCAP00000016852	ENSSCAG00000012272	Serinus_canaria
ENSTGUP00000013399	ENSTGUG00000013006	Taeniopygia_guttata
ENSLSDP00000001556	ENSLSDG00000001232	Lonchura_striata_domestica
ENSFALP00000006848	ENSFALG00000006556	Ficedula_albicollis
ENSCCEP00000008400	ENSCCEG00000008683	Cyanistes_caeruleus
ENSPMJP00000016409	ENSPMJG00000010679	Parus_major
ENSLCOP00000019681	ENSLCOG00000013942	Lepidothrix_coronata
ENSMVIP00005004331	ENSMVIG00005003345	Manacus_vitellinus
ENSMUNP00000018526	ENSMUNG00000014165	Melopsittacus_undulatus
ENSCPGP00000000393	ENSCPGG00000000328	Calidris_pygmaea
ENSCPUP00000004806	ENSCPUG00000003550	Calidris_pugnax
ENSABRP00000010469	ENSABRG00000009432	Anser_brachyrhynchus
ENSAPLP00000006276	ENSAPLG00000006573	Anas_platyrhynchos_platyrhynchos
ENSGALP00000026436	ENSGALG00000016419	Gallus_gallus
ENSMGAP00000014802	ENSMGAG00000013988	Meleagris_gallopavo
ENSCJPP00005013021	ENSCJPG00005011015	Coturnix_japonica
ENSNMEP00000025897	ENSNMEG00000021882	Numida_meleagris
ENSCPRP00005009907	ENSCPRG00005007065	Crocodylus_porosus
ENSCABP00000031339	ENSCABG00000022892	Chelonoidis_abingdonii
ENSGAGP00000006340	ENSGAGG00000002943	Gopherus_agassizii
ENSCPBP00000019496	ENSCPBG00000014081	Chrysemys_picta_bellii
ENSPSIP00000019494	ENSPSIG00000017299	Pelodiscus_sinensis
ENSACAP00000002143	ENSACAG00000002004	Anolis_carolinensis
ENSPVIP00000024572	ENSPVIG00000018500	Pogona_vitticeps
ENSNSUP00000028776	ENSNSUG00000020456	Notechis_scutatus
ENSSMRP00000007833	ENSSMRG00000006275	Salvator_merianae
ENSSPUP00000020182	ENSSPUG00000015478	Sphenodon_punctatus
ENSOANP00000007457	ENSOANG00000004708	Ornithorhynchus_anatinus
ENSOANP00000030515	ENSOANG00000031351	Ornithorhynchus_anatinus	ENSOANT00000039754
ENSXETP00000015253	ENSXETG00000003127	Xenopus_tropicalis
ENSHBUP00000029770	ENSHBUG00000014419	Haplochromis_burtoni
ENSNBRP00000013782	ENSNBRG00000010603	Neolamprologus_brichardi
ENSCSEP00000002412	ENSCSEG00000001616	Cynoglossus_semilaevis
ENSGMOP00000003301	ENSGMOG00000003138	Gadus_morhua
ENSGACP00000001861	ENSGACG00000001439	Gasterosteus_aculeatus
ENSDCDP00000053197	ENSDCDG00000031954	Denticeps_clupeoides
ENSOANP00000032044	ENSOANG00000031850	Ornithorhynchus_anatinus
ENSCMIP00000019245	ENSCMIG00000008687	Callorhinchus_milii
ENSEBUP00000022348	ENSEBUG00000013766	Eptatretus_burgeri
ENSDCDP00000053200	ENSDCDG00000031957	Denticeps_clupeoides
ENSAPLP00000023541	ENSAPLG00000018663	Anas_platyrhynchos_platyrhynchos
ENSCGOP00000006170	ENSCGOG00000003233	Cottoperca_gobio
ENSLACP00000006984	ENSLACG00000006201	Latimeria_chalumnae
ENSPMGP00000018802	ENSPMGG00000015318	Periophthalmus_magnuspinnatus
ENSCHAP00000028474	ENSCHAG00000011321	Clupea_harengus	ENSCHAT00000030957
ENSDCDP00000018690	ENSDCDG00000013621	Denticeps_clupeoides	ENSDCDT00000025994
ENSAMXP00000017851	ENSAMXG00000017346	Astyanax_mexicanus_Astyanax_mexicanus-2.0	ENSAMXT00000017852
ENSAMXP00005055459	ENSAMXG00005024666	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000030638	ENSPNAG00000017729	Pygocentrus_nattereri
ENSIPUP00000034872	ENSIPUG00000023403	Ictalurus_punctatus
ENSEEEP00000035572	ENSEEEG00000016940	Electrophorus_electricus
ENSDARP00000024796	ENSDARG00000010181	Danio_rerio
ENSGACP00000011835	ENSGACG00000008955	Gasterosteus_aculeatus
ENSHCOP00000012919	ENSHCOG00000016011	Hippocampus_comes
ENSCGOP00000054830	ENSCGOG00000023513	Cottoperca_gobio
ENSLCRP00005033595	ENSLCRG00005013183	Larimichthys_crocea
ENSSMAP00000033532	ENSSMAG00000020510	Scophthalmus_maximus
ENSATEP00000020719	ENSATEG00000014440	Anabas_testudineus
ENSBSLP00000056448	ENSBSLG00000026280	Betta_splendens
ENSMALP00000016489	ENSMALG00000011555	Monopterus_albus
ENSTNIP00000000938	ENSTNIG00000017311	Tetraodon_nigroviridis
ENSTNIP00000008767	ENSTNIG00000006024	Tetraodon_nigroviridis
ENSTRUP00000036037	ENSTRUG00000014081	Takifugu_rubripes
ENSLBEP00000017688	ENSLBEG00000013596	Labrus_bergylta
ENSAPEP00000029558	ENSAPEG00000021017	Amphiprion_percula
ENSAOCP00000023780	ENSAOCG00000010132	Amphiprion_ocellaris
ENSAPOP00000009968	ENSAPOG00000012445	Acanthochromis_polyacanthus
ENSSPAP00000030774	ENSSPAG00000023087	Stegastes_partitus
ENSMZEP00005008136	ENSMZEG00005006144	Maylandia_zebra
ENSACLP00000027582	ENSACLG00000018689	Astatotilapia_calliptera
ENSPNYP00000027883	ENSPNYG00000020960	Pundamilia_nyererei
ENSONIP00000004628	ENSONIG00000003679	Oreochromis_niloticus
ENSACIP00000030583	ENSACIG00000023651	Amphilophus_citrinellus
ENSPRNP00000025810	ENSPRNG00000012291	Parambassis_ranga
ENSGWIP00000030225	ENSGWIG00000013735	Gouania_willdenowi
ENSLCAP00010049670	ENSLCAG00010023094	Lates_calcarifer
ENSMMOP00000015610	ENSMMOG00000011913	Mola_mola
ENSMAMP00000012978	ENSMAMG00000008768	Mastacembelus_armatus
ENSFHEP00000028281	ENSFHEG00000012429	Fundulus_heteroclitus
ENSCVAP00000012719	ENSCVAG00000015257	Cyprinodon_variegatus
ENSXMAP00000031248	ENSXMAG00000008066	Xiphophorus_maculatus
ENSXCOP00000005116	ENSXCOG00000003948	Xiphophorus_couchianus
ENSGAFP00000011787	ENSGAFG00000007985	Gambusia_affinis
ENSPFOP00000011114	ENSPFOG00000010657	Poecilia_formosa
ENSPLAP00000011148	ENSPLAG00000014194	Poecilia_latipinna
ENSPMEP00000018536	ENSPMEG00000021478	Poecilia_mexicana
ENSPREP00000006287	ENSPREG00000004371	Poecilia_reticulata
ENSKMAP00000009823	ENSKMAG00000007390	Kryptolebias_marmoratus
ENSORLP00020010429	ENSORLG00020011355	Oryzias_latipes_ASM223471v1
ENSORLP00000018982	ENSORLG00000015141	Oryzias_latipes_ASM223467v1
ENSORLP00015009182	ENSORLG00015010029	Oryzias_latipes_ASM223469v1
ENSOMEP00000007059	ENSOMEG00000008132	Oryzias_melastigma
ENSSDUP00000025353	ENSSDUG00000018351	Seriola_dumerili
ENSSLDP00000006466	ENSSLDG00000005093	Seriola_lalandi_dorsalis
ENSGMOP00000012049	ENSGMOG00000011249	Gadus_morhua
ENSHHUP00000041293	ENSHHUG00000025497	Hucho_hucho
ENSHHUP00000074718	ENSHHUG00000043411	Hucho_hucho
ENSELUP00000012583	ENSELUG00000012839	Esox_lucius
ENSSFOP00015015707	ENSSFOG00015010154	Scleropages_formosus
ENSPKIP00000003326	ENSPKIG00000020857	Paramormyrops_kingsleyae
ENSHBUP00000001319	ENSHBUG00000002509	Haplochromis_burtoni
ENSLOCP00000020791	ENSLOCG00000016818	Lepisosteus_oculatus	ENSLOCT00000020827
ENSDCDP00000053356	ENSDCDG00000031979	Denticeps_clupeoides
ENSCHAP00000057143	ENSCHAG00000023959	Clupea_harengus
ENSAMXP00000004891	ENSAMXG00000004772	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005001538	ENSAMXG00005000731	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000016714	ENSPNAG00000022972	Pygocentrus_nattereri
ENSIPUP00000034955	ENSIPUG00000023474	Ictalurus_punctatus
ENSEEEP00000020815	ENSEEEG00000009834	Electrophorus_electricus
ENSHHUP00000037738	ENSHHUG00000023420	Hucho_hucho
ENSELUP00000012086	ENSELUG00000012413	Esox_lucius
ENSNBRP00000006010	ENSNBRG00000004711	Neolamprologus_brichardi
ENSHCOP00000005525	ENSHCOG00000007192	Hippocampus_comes
ENSSFOP00015003537	ENSSFOG00015002216	Scleropages_formosus
ENSPKIP00000015683	ENSPKIG00000002286	Paramormyrops_kingsleyae
ENSEBUP00000016602	ENSEBUG00000010408	Eptatretus_burgeri
ENSPMAP00000007465	ENSPMAG00000006743	Petromyzon_marinus
ENSOANP00000032014	ENSOANG00000031086	Ornithorhynchus_anatinus
ENSECRP00000014980	ENSECRG00000009968	Erpetoichthys_calabaricus
ENSPMAP00000003200	ENSPMAG00000002938	Petromyzon_marinus
ENSPMAP00000003883	ENSPMAG00000003572	Petromyzon_marinus
ENSEBUP00000000452	ENSEBUG00000000573	Eptatretus_burgeri
ENSOANP00000028614	ENSOANG00000022423	Ornithorhynchus_anatinus
ENSMMOP00000023954	ENSMMOG00000018227	Mola_mola
