ENSPMAP00000010536	ENSPMAG00000009582	Petromyzon_marinus
ENSUPAP00010022401	ENSUPAG00010017775	Urocitellus_parryii
ENSCPOP00000029764	ENSCPOG00000030309	Cavia_porcellus
ENSCAPP00000011954	ENSCAPG00000012914	Cavia_aperea
ENSCLAP00000002134	ENSCLAG00000001546	Chinchilla_lanigera
ENSODEP00000001610	ENSODEG00000001270	Octodon_degus
ENSHGLP00000006390	ENSHGLG00000004666	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100006202	ENSHGLG00100004663	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000018533	ENSFDAG00000009753	Fukomys_damarensis
ENSCJAP00000034435	ENSCJAG00000018541	Callithrix_jacchus
ENSNLEP00000045450	ENSNLEG00000034468	Nomascus_leucogenys
ENSBIXP00000034005	ENSBIXG00000016898	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005035359	ENSBIXG00005016499	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000011493	ENSBMUG00000008824	Bos_mutus
ENSBBBP00000010640	ENSBBBG00000018740	Bison_bison_bison
ENSCHIP00000016260	ENSCHIG00000016559	Capra_hircus
ENSSSCP00000003505	ENSSSCG00000003229	Sus_scrofa_strain_reference
ENSECAP00000012800	ENSECAG00000015091	Equus_caballus
ENSPPRP00000019372	ENSPPRG00000010747	Panthera_pardus
ENSFCAP00000048720	ENSFCAG00000040748	Felis_catus
ENSCAFP00020024365	ENSCAFG00020019183	Canis_lupus_dingo
ENSCAFP00000054591	ENSCAFG00000002852	Canis_lupus_familiaris
ENSVVUP00000015399	ENSVVUG00000011306	Vulpes_vulpes
ENSPSMP00000038034	ENSPSMG00000026078	Prolemur_simus
ENSPCOP00000022616	ENSPCOG00000023416	Propithecus_coquereli
ENSOGAP00000001497	ENSOGAG00000001676	Otolemur_garnettii
ENSCSAP00000016005	ENSCSAG00000002029	Chlorocebus_sabaeus
ENSMFAP00000009104	ENSMFAG00000000979	Macaca_fascicularis
ENSPPYP00000011553	ENSPPYG00000010317	Pongo_abelii
ENSCCAP00000025274	ENSCCAG00000030430	Cebus_capucinus_imitator
ENSSBOP00000021360	ENSSBOG00000027233	Saimiri_boliviensis_boliviensis
ENSAMEP00000015140	ENSAMEG00000014360	Ailuropoda_melanoleuca
ENSEEUP00000003366	ENSEEUG00000003712	Erinaceus_europaeus
ENSEASP00005014088	ENSEASG00005009820	Equus_asinus_asinus
ENSPPAP00000027701	ENSPPAG00000036918	Pan_paniscus
ENSCCAP00000015832	ENSCCAG00000025686	Cebus_capucinus_imitator
ENSMLUP00000012083	ENSMLUG00000013277	Myotis_lucifugus
ENSPVAP00000007949	ENSPVAG00000008418	Pteropus_vampyrus
ENSOPRP00000007447	ENSOPRG00000008140	Ochotona_princeps
ENSOCUP00000016236	ENSOCUG00000024439	Oryctolagus_cuniculus
ENSGGOP00000008920	ENSGGOG00000009131	Gorilla_gorilla
ENSP00000346173	ENSG00000105379	Homo_sapiens
ENSPTRP00000070542	ENSPTRG00000011379	Pan_troglodytes
ENSCATP00000037409	ENSCATG00000041430	Cercocebus_atys
ENSMLEP00000006411	ENSMLEG00000026618	Mandrillus_leucophaeus
ENSTGEP00000004215	ENSTGEG00000003529	Theropithecus_gelada
ENSMMUP00000031487	ENSMMUG00000023531	Macaca_mulatta
ENSMNEP00000038013	ENSMNEG00000042048	Macaca_nemestrina
ENSPANP00000040864	ENSPANG00000004009	Papio_anubis
ENSRBIP00000018270	ENSRBIG00000033124	Rhinopithecus_bieti
ENSRROP00000035936	ENSRROG00000041433	Rhinopithecus_roxellana
ENSPTEP00000015533	ENSPTEG00000017192	Piliocolobus_tephrosceles
ENSCANP00000020793	ENSCANG00000033830	Colobus_angolensis_palliatus
ENSANAP00000014055	ENSANAG00000024941	Aotus_nancymaae
ENSMICP00000014222	ENSMICG00000015607	Microcebus_murinus
ENSTTRP00000003742	ENSTTRG00000003974	Tursiops_truncatus
ENSTSYP00000001273	ENSTSYG00000001371	Carlito_syrichta
ENSSTOP00000005574	ENSSTOG00000006237	Ictidomys_tridecemlineatus
ENSDORP00000004008	ENSDORG00000004290	Dipodomys_ordii
ENSSARP00000004337	ENSSARG00000004720	Sorex_araneus
ENSLAFP00000016642	ENSLAFG00000021504	Loxodonta_africana
ENSPTIP00000006554	ENSPTIG00000008431	Panthera_tigris_altaica
ENSDNOP00000021092	ENSDNOG00000046778	Dasypus_novemcinctus
ENSUAMP00000023361	ENSUAMG00000018317	Ursus_americanus
ENSUMAP00000013933	ENSUMAG00000010254	Ursus_maritimus
ENSMPUP00000001404	ENSMPUG00000001416	Mustela_putorius_furo
ENSNVIP00000029321	ENSNVIG00000022595	Neovison_vison
ENSOANP00000003209	ENSOANG00000002025	Ornithorhynchus_anatinus
ENSTGUP00000014136	ENSTGUG00000013735	Taeniopygia_guttata
ENSCPUP00000001581	ENSCPUG00000001229	Calidris_pugnax
ENSNPEP00000002855	ENSNPEG00000002200	Nothoprocta_perdicaria
ENSXETP00000006641	ENSXETG00000008685	Xenopus_tropicalis
ENSCGOP00000040270	ENSCGOG00000018351	Cottoperca_gobio
ENSGACP00000016503	ENSGACG00000012482	Gasterosteus_aculeatus
ENSLCRP00005027013	ENSLCRG00005010750	Larimichthys_crocea
ENSLBEP00000009524	ENSLBEG00000007362	Labrus_bergylta
ENSMMOP00000024214	ENSMMOG00000018420	Mola_mola
ENSTRUP00000011952	ENSTRUG00000004992	Takifugu_rubripes
ENSMAMP00000013258	ENSMAMG00000008983	Mastacembelus_armatus
ENSMALP00000015280	ENSMALG00000010727	Monopterus_albus
ENSATEP00000011859	ENSATEG00000008276	Anabas_testudineus
ENSBSLP00000045644	ENSBSLG00000021774	Betta_splendens
ENSAOCP00000023413	ENSAOCG00000009502	Amphiprion_ocellaris
ENSAPEP00000005858	ENSAPEG00000004201	Amphiprion_percula
ENSAPOP00000020581	ENSAPOG00000024151	Acanthochromis_polyacanthus
ENSSPAP00000023602	ENSSPAG00000017813	Stegastes_partitus
ENSPRNP00000004982	ENSPRNG00000002846	Parambassis_ranga
ENSCVAP00000015559	ENSCVAG00000018394	Cyprinodon_variegatus
ENSFHEP00000018775	ENSFHEG00000020683	Fundulus_heteroclitus
ENSXCOP00000010288	ENSXCOG00000007798	Xiphophorus_couchianus
ENSXMAP00000028291	ENSXMAG00000027051	Xiphophorus_maculatus
ENSPFOP00000005013	ENSPFOG00000005104	Poecilia_formosa
ENSPLAP00000005185	ENSPLAG00000007032	Poecilia_latipinna
ENSPMEP00000001048	ENSPMEG00000001900	Poecilia_mexicana
ENSPREP00000010030	ENSPREG00000006824	Poecilia_reticulata
ENSGAFP00000014707	ENSGAFG00000009944	Gambusia_affinis
ENSKMAP00000026573	ENSKMAG00000019725	Kryptolebias_marmoratus
ENSORLP00015023195	ENSORLG00015002962	Oryzias_latipes_ASM223469v1
ENSORLP00020016988	ENSORLG00020018020	Oryzias_latipes_ASM223471v1
ENSORLP00000018963	ENSORLG00000015134	Oryzias_latipes_ASM223467v1
ENSOMEP00000019023	ENSOMEG00000020819	Oryzias_melastigma
ENSMZEP00005010418	ENSMZEG00005007854	Maylandia_zebra
ENSACLP00000001730	ENSACLG00000001187	Astatotilapia_calliptera
ENSPNYP00000016187	ENSPNYG00000012253	Pundamilia_nyererei
ENSHBUP00000009168	ENSHBUG00000010711	Haplochromis_burtoni
ENSNBRP00000014403	ENSNBRG00000011130	Neolamprologus_brichardi
ENSONIP00000020609	ENSONIG00000016366	Oreochromis_niloticus
ENSACIP00000006948	ENSACIG00000005457	Amphilophus_citrinellus
ENSSLDP00000027316	ENSSLDG00000021200	Seriola_lalandi_dorsalis
ENSSDUP00000015163	ENSSDUG00000011067	Seriola_dumerili
ENSLCAP00010004313	ENSLCAG00010002197	Lates_calcarifer
ENSSMAP00000008176	ENSSMAG00000005052	Scophthalmus_maximus
ENSGWIP00000036689	ENSGWIG00000018875	Gouania_willdenowi
ENSPMGP00000017200	ENSPMGG00000014082	Periophthalmus_magnuspinnatus
ENSCSEP00000001089	ENSCSEG00000000755	Cynoglossus_semilaevis
ENSHCOP00000004119	ENSHCOG00000005528	Hippocampus_comes
ENSGMOP00000010468	ENSGMOG00000009792	Gadus_morhua
ENSHHUP00000054212	ENSHHUG00000032487	Hucho_hucho
ENSHHUP00000022583	ENSHHUG00000014085	Hucho_hucho
ENSELUP00000037025	ENSELUG00000016521	Esox_lucius
ENSCHAP00000013588	ENSCHAG00000007422	Clupea_harengus
ENSAMXP00000046930	ENSAMXG00000042160	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005006774	ENSAMXG00005004047	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000000374	ENSPNAG00000007471	Pygocentrus_nattereri
ENSIPUP00000034670	ENSIPUG00000023288	Ictalurus_punctatus
ENSEEEP00000043603	ENSEEEG00000020601	Electrophorus_electricus
ENSDARP00000017410	ENSDARG00000009250	Danio_rerio
ENSDCDP00000047032	ENSDCDG00000029343	Denticeps_clupeoides
ENSPKIP00000012139	ENSPKIG00000000040	Paramormyrops_kingsleyae
ENSSFOP00015000535	ENSSFOG00015000420	Scleropages_formosus
ENSTNIP00000015061	ENSTNIG00000012096	Tetraodon_nigroviridis
ENSCCEP00000000288	ENSCCEG00000000419	Cyanistes_caeruleus	ENSCCET00000000569
ENSLOCP00000006435	ENSLOCG00000005340	Lepisosteus_oculatus
ENSECRP00000022741	ENSECRG00000015399	Erpetoichthys_calabaricus
ENSCINP00000015668	ENSCING00000007644	Ciona_intestinalis
ENSCSAVP00000015284	ENSCSAVG00000008971	Ciona_savignyi
FBpp0084902	FBgn0039697	Drosophila_melanogaster
F23C8.5a.2	WBGene00017734	Caenorhabditis_elegans_strain_N2
ENSHHUP00000024202	ENSHHUG00000015177	Hucho_hucho	ENSHHUT00000025111
YGR207C_mRNA	YGR207C	Saccharomyces_cerevisiae_strain_S288C
