ENSVURP00010009401	ENSVURG00010007284	Vombatus_ursinus
ENSMNEP00000039580	ENSMNEG00000042736	Macaca_nemestrina
ENSCSAP00000008099	ENSCSAG00000011906	Chlorocebus_sabaeus
ENSPANP00000019014	ENSPANG00000025725	Papio_anubis
ENSTGEP00000005116	ENSTGEG00000004265	Theropithecus_gelada
ENSCATP00000014903	ENSCATG00000031457	Cercocebus_atys
ENSMLEP00000009002	ENSMLEG00000028707	Mandrillus_leucophaeus
ENSCCAP00000040040	ENSCCAG00000037830	Cebus_capucinus_imitator
ENSSBOP00000024933	ENSSBOG00000028934	Saimiri_boliviensis_boliviensis
ENSCJAP00000047621	ENSCJAG00000016150	Callithrix_jacchus
ENSANAP00000005714	ENSANAG00000020921	Aotus_nancymaae
ENSTSYP00000002576	ENSTSYG00000002802	Carlito_syrichta
ENSPCOP00000015630	ENSPCOG00000019559	Propithecus_coquereli
ENSPSMP00000019145	ENSPSMG00000013502	Prolemur_simus
ENSMICP00000038494	ENSMICG00000027475	Microcebus_murinus
ENSOGAP00000002028	ENSOGAG00000002273	Otolemur_garnettii
ENSUAMP00000019746	ENSUAMG00000015620	Ursus_americanus
ENSUMAP00000027251	ENSUMAG00000019795	Ursus_maritimus
ENSAMEP00000017279	ENSAMEG00000016355	Ailuropoda_melanoleuca
ENSNVIP00000001631	ENSNVIG00000001308	Neovison_vison
ENSMPUP00000015010	ENSMPUG00000015120	Mustela_putorius_furo
ENSCAFP00020003527	ENSCAFG00020002971	Canis_lupus_dingo
ENSCAFP00000000924	ENSCAFG00000000654	Canis_lupus_familiaris
ENSVVUP00000023004	ENSVVUG00000016827	Vulpes_vulpes
ENSPTIP00000018677	ENSPTIG00000016719	Panthera_tigris_altaica
ENSPPRP00000009752	ENSPPRG00000004117	Panthera_pardus
ENSFCAP00000004653	ENSFCAG00000005027	Felis_catus
ENSEASP00005001580	ENSEASG00005001288	Equus_asinus_asinus
ENSECAP00000012481	ENSECAG00000014710	Equus_caballus
ENSPVAP00000016199	ENSPVAG00000017173	Pteropus_vampyrus
ENSMLUP00000000236	ENSMLUG00000000258	Myotis_lucifugus
ENSSSCP00000006462	ENSSSCG00000006052	Sus_scrofa_strain_reference
ENSVPAP00000006240	ENSVPAG00000006719	Vicugna_pacos
ENSCHIP00000017352	ENSCHIG00000017240	Capra_hircus
ENSOARP00000017854	ENSOARG00000016622	Ovis_aries
ENSBIXP00000014754	ENSBIXG00000007154	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005007806	ENSBIXG00005012995	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000061759	ENSBTAG00000010529	Bos_taurus
ENSBMUP00000035001	ENSBMUG00000026049	Bos_mutus
ENSBBBP00000020074	ENSBBBG00000002845	Bison_bison_bison
ENSTTRP00000014959	ENSTTRG00000015791	Tursiops_truncatus
ENSEEUP00000002595	ENSEEUG00000002840	Erinaceus_europaeus
ENSSARP00000012645	ENSSARG00000013988	Sorex_araneus
ENSTBEP00000013415	ENSTBEG00000015452	Tupaia_belangeri
ENSHGLP00100004803	ENSHGLG00100003640	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000009002	ENSHGLG00000006472	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000008915	ENSFDAG00000017067	Fukomys_damarensis
ENSCAPP00000002823	ENSCAPG00000005742	Cavia_aperea
ENSCPOP00000011044	ENSCPOG00000012281	Cavia_porcellus
ENSCLAP00000006193	ENSCLAG00000004386	Chinchilla_lanigera
ENSODEP00000001203	ENSODEG00000000950	Octodon_degus
ENSETEP00000010973	ENSETEG00000013524	Echinops_telfairi
ENSCHOP00000001924	ENSCHOG00000002177	Choloepus_hoffmanni
ENSDNOP00000022096	ENSDNOG00000030798	Dasypus_novemcinctus
ENSLAFP00000002792	ENSLAFG00000003355	Loxodonta_africana
ENSPCAP00000007023	ENSPCAG00000007540	Procavia_capensis
ENSOANP00000012843	ENSOANG00000008078	Ornithorhynchus_anatinus
ENSPVIP00000008755	ENSPVIG00000007036	Pogona_vitticeps	ENSPVIT00000011202
ENSACAP00000009201	ENSACAG00000009364	Anolis_carolinensis	ENSACAT00000009394
ENSNSUP00000016835	ENSNSUG00000012418	Notechis_scutatus
ENSSMRP00000027412	ENSSMRG00000021138	Salvator_merianae
ENSSPUP00000011859	ENSSPUG00000009101	Sphenodon_punctatus
ENSDNVP00000007411	ENSDNVG00000005288	Dromaius_novaehollandiae
ENSNPEP00000020688	ENSNPEG00000015391	Nothoprocta_perdicaria
ENSARWP00000026510	ENSARWG00000017940	Apteryx_rowi
ENSAOWP00000000634	ENSAOWG00000000501	Apteryx_owenii
ENSAHAP00000012130	ENSAHAG00000008780	Apteryx_haastii
ENSGALP00000071859	ENSGALG00000030626	Gallus_gallus
ENSMGAP00000013007	ENSMGAG00000012347	Meleagris_gallopavo
ENSCJPP00005001502	ENSCJPG00005001515	Coturnix_japonica
ENSNMEP00000004280	ENSNMEG00000004721	Numida_meleagris
ENSABRP00000016554	ENSABRG00000014521	Anser_brachyrhynchus
ENSAPLP00000028956	ENSAPLG00000003220	Anas_platyrhynchos_platyrhynchos
ENSCPGP00000009682	ENSCPGG00000006884	Calidris_pygmaea
ENSCPUP00000009838	ENSCPUG00000006982	Calidris_pugnax
ENSMUNP00000005664	ENSMUNG00000004631	Melopsittacus_undulatus
ENSMVIP00005020637	ENSMVIG00005014567	Manacus_vitellinus
ENSMVIP00005022359	ENSMVIG00005015684	Manacus_vitellinus
ENSLCOP00000011490	ENSLCOG00000008348	Lepidothrix_coronata
ENSLSDP00000007389	ENSLSDG00000005538	Lonchura_striata_domestica
ENSTGUP00000012509	ENSTGUG00000012145	Taeniopygia_guttata
ENSSCAP00000007951	ENSSCAG00000006097	Serinus_canaria
ENSPMJP00000013430	ENSPMJG00000010208	Parus_major
ENSCCEP00000002520	ENSCCEG00000002800	Cyanistes_caeruleus
ENSFALP00000006194	ENSFALG00000005942	Ficedula_albicollis
ENSJHYP00000003088	ENSJHYG00000002555	Junco_hyemalis
ENSZALP00000014631	ENSZALG00000012133	Zonotrichia_albicollis
ENSCPRP00005007409	ENSCPRG00005005244	Crocodylus_porosus
ENSCABP00000018697	ENSCABG00000013815	Chelonoidis_abingdonii
ENSGAGP00000002163	ENSGAGG00000001750	Gopherus_agassizii
ENSCPBP00000037632	ENSCPBG00000026059	Chrysemys_picta_bellii
ENSPSIP00000009075	ENSPSIG00000008226	Pelodiscus_sinensis
ENSXETP00000017989	ENSXETG00000001962	Xenopus_tropicalis
ENSLACP00000016182	ENSLACG00000014254	Latimeria_chalumnae
ENSSMAP00000014823	ENSSMAG00000009085	Scophthalmus_maximus
ENSBSLP00000045522	ENSBSLG00000021680	Betta_splendens
ENSGACP00000006519	ENSGACG00000004932	Gasterosteus_aculeatus
ENSXMAP00000031170	ENSXMAG00000004034	Xiphophorus_maculatus
ENSXCOP00000022758	ENSXCOG00000017001	Xiphophorus_couchianus
ENSGAFP00000000647	ENSGAFG00000000451	Gambusia_affinis
ENSPFOP00000019555	ENSPFOG00000019434	Poecilia_formosa
ENSPLAP00000027397	ENSPLAG00000015975	Poecilia_latipinna
ENSPMEP00000003032	ENSPMEG00000004115	Poecilia_mexicana
ENSPREP00000023667	ENSPREG00000015969	Poecilia_reticulata
ENSFHEP00000026833	ENSFHEG00000009897	Fundulus_heteroclitus
ENSCVAP00000025520	ENSCVAG00000010391	Cyprinodon_variegatus
ENSKMAP00000003200	ENSKMAG00000002450	Kryptolebias_marmoratus
ENSORLP00000033440	ENSORLG00000002321	Oryzias_latipes_ASM223467v1
ENSORLP00020021410	ENSORLG00020001163	Oryzias_latipes_ASM223471v1
ENSORLP00015015094	ENSORLG00015015970	Oryzias_latipes_ASM223469v1
ENSOMEP00000024998	ENSOMEG00000005982	Oryzias_melastigma
ENSCSEP00000021199	ENSCSEG00000013537	Cynoglossus_semilaevis
ENSMMOP00000023509	ENSMMOG00000017896	Mola_mola
ENSLCRP00005031156	ENSLCRG00005012362	Larimichthys_crocea
ENSLBEP00000003286	ENSLBEG00000002562	Labrus_bergylta
ENSCGOP00000024395	ENSCGOG00000011606	Cottoperca_gobio
ENSMALP00000010308	ENSMALG00000007328	Monopterus_albus
ENSMAMP00000004651	ENSMAMG00000003116	Mastacembelus_armatus
ENSATEP00000036004	ENSATEG00000024743	Anabas_testudineus
ENSSLDP00000013308	ENSSLDG00000010610	Seriola_lalandi_dorsalis
ENSSDUP00000011989	ENSSDUG00000008650	Seriola_dumerili
ENSLCAP00010032474	ENSLCAG00010015284	Lates_calcarifer
ENSAOCP00000024864	ENSAOCG00000012030	Amphiprion_ocellaris
ENSAPEP00000029679	ENSAPEG00000021102	Amphiprion_percula
ENSAPOP00000015778	ENSAPOG00000018807	Acanthochromis_polyacanthus
ENSSPAP00000026282	ENSSPAG00000019835	Stegastes_partitus
ENSPRNP00000024708	ENSPRNG00000012565	Parambassis_ranga
ENSHBUP00000030581	ENSHBUG00000015721	Haplochromis_burtoni
ENSPNYP00000005126	ENSPNYG00000003984	Pundamilia_nyererei
ENSACLP00000037158	ENSACLG00000025172	Astatotilapia_calliptera
ENSMZEP00005016248	ENSMZEG00005012202	Maylandia_zebra
ENSONIP00000000169	ENSONIG00000000135	Oreochromis_niloticus
ENSNBRP00000009192	ENSNBRG00000007159	Neolamprologus_brichardi
ENSACIP00000003851	ENSACIG00000003051	Amphilophus_citrinellus
ENSHCOP00000011514	ENSHCOG00000014338	Hippocampus_comes
ENSTRUP00000017077	ENSTRUG00000006957	Takifugu_rubripes
ENSTRUP00000054925	ENSTRUG00000020459	Takifugu_rubripes
ENSTNIP00000011048	ENSTNIG00000008218	Tetraodon_nigroviridis
ENSGWIP00000013049	ENSGWIG00000007529	Gouania_willdenowi
ENSPMGP00000027422	ENSPMGG00000022130	Periophthalmus_magnuspinnatus
ENSGMOP00000006187	ENSGMOG00000005808	Gadus_morhua
ENSHHUP00000017780	ENSHHUG00000011081	Hucho_hucho
ENSHHUP00000053585	ENSHHUG00000032178	Hucho_hucho
ENSELUP00000023832	ENSELUG00000022683	Esox_lucius
ENSAMXP00000041076	ENSAMXG00000014439	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005025409	ENSAMXG00005012881	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000019654	ENSPNAG00000026325	Pygocentrus_nattereri
ENSEEEP00000031260	ENSEEEG00000014970	Electrophorus_electricus
ENSIPUP00000027126	ENSIPUG00000018360	Ictalurus_punctatus
ENSDARP00000140294	ENSDARG00000104874	Danio_rerio
ENSDCDP00000033235	ENSDCDG00000022703	Denticeps_clupeoides
ENSCHAP00000046293	ENSCHAG00000021440	Clupea_harengus
ENSSFOP00015009609	ENSSFOG00015006237	Scleropages_formosus
ENSPKIP00000040456	ENSPKIG00000017413	Paramormyrops_kingsleyae
ENSLOCP00000011642	ENSLOCG00000009524	Lepisosteus_oculatus
ENSECRP00000027797	ENSECRG00000018832	Erpetoichthys_calabaricus
ENSCMIP00000021531	ENSCMIG00000009778	Callorhinchus_milii
ENSEBUP00000004599	ENSEBUG00000003198	Eptatretus_burgeri
ENSCSAVP00000002569	ENSCSAVG00000001514	Ciona_savignyi
ENSCINP00000026933	ENSCING00000005201	Ciona_intestinalis
