ENSCHAP00000010935	ENSCHAG00000006172	Clupea_harengus
ENSMMMP00000009956	ENSMMMG00000008877	Marmota_marmota_marmota
ENSHGLP00000000073	ENSHGLG00000000098	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00000009543	ENSHGLG00000006845	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100025652	ENSHGLG00100018813	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000018133	ENSFDAG00000010060	Fukomys_damarensis
ENSCPOP00000002603	ENSCPOG00000002864	Cavia_porcellus
ENSCAPP00000015867	ENSCAPG00000015892	Cavia_aperea
ENSODEP00000006088	ENSODEG00000004571	Octodon_degus
ENSOPRP00000005586	ENSOPRG00000006083	Ochotona_princeps
ENSPCOP00000016575	ENSPCOG00000020055	Propithecus_coquereli
ENSMICP00000013392	ENSMICG00000014677	Microcebus_murinus
ENSPSMP00000000141	ENSPSMG00000000132	Prolemur_simus
ENSOGAP00000011323	ENSOGAG00000012635	Otolemur_garnettii
ENSTSYP00000023901	ENSTSYG00000028309	Carlito_syrichta
ENSTBEP00000000846	ENSTBEG00000000967	Tupaia_belangeri
ENSUAMP00000005245	ENSUAMG00000004691	Ursus_americanus
ENSPTRP00000040976	ENSPTRG00000024080	Pan_troglodytes
ENSPPAP00000008110	ENSPPAG00000027281	Pan_paniscus
ENSP00000355388	ENSG00000196199	Homo_sapiens
ENSGGOP00000005784	ENSGGOG00000005909	Gorilla_gorilla
ENSPPYP00000005905	ENSPPYG00000005184	Pongo_abelii
ENSNLEP00000001508	ENSNLEG00000001235	Nomascus_leucogenys
ENSCATP00000022177	ENSCATG00000034719	Cercocebus_atys
ENSPANP00000014999	ENSPANG00000018684	Papio_anubis
ENSMLEP00000039098	ENSMLEG00000043586	Mandrillus_leucophaeus
ENSTGEP00000021844	ENSTGEG00000017646	Theropithecus_gelada
ENSMMUP00000021648	ENSMMUG00000016475	Macaca_mulatta
ENSMFAP00000020788	ENSMFAG00000033341	Macaca_fascicularis
ENSMNEP00000009962	ENSMNEG00000029396	Macaca_nemestrina
ENSCSAP00000014111	ENSCSAG00000018093	Chlorocebus_sabaeus
ENSCANP00000037912	ENSCANG00000042640	Colobus_angolensis_palliatus
ENSPTEP00000011862	ENSPTEG00000013340	Piliocolobus_tephrosceles
ENSRBIP00000004510	ENSRBIG00000020664	Rhinopithecus_bieti
ENSRROP00000042209	ENSRROG00000044267	Rhinopithecus_roxellana
ENSCCAP00000033657	ENSCCAG00000034840	Cebus_capucinus_imitator
ENSSBOP00000019905	ENSSBOG00000026560	Saimiri_boliviensis_boliviensis
ENSCJAP00000008225	ENSCJAG00000004525	Callithrix_jacchus
ENSANAP00000003994	ENSANAG00000020044	Aotus_nancymaae
ENSDORP00000017815	ENSDORG00000023318	Dipodomys_ordii
ENSOCUP00000036857	ENSOCUG00000000429	Oryctolagus_cuniculus
ENSSARP00000005433	ENSSARG00000005961	Sorex_araneus
ENSMPUP00000013238	ENSMPUG00000013337	Mustela_putorius_furo
ENSMPUP00000013241	ENSMPUG00000013340	Mustela_putorius_furo
ENSUMAP00000019037	ENSUMAG00000013986	Ursus_maritimus
ENSAMEP00000018394	ENSAMEG00000017413	Ailuropoda_melanoleuca
ENSCAFP00020002366	ENSCAFG00020002017	Canis_lupus_dingo
ENSCAFP00000010947	ENSCAFG00000045568	Canis_lupus_familiaris
ENSVVUP00000008530	ENSVVUG00000006397	Vulpes_vulpes
ENSPTIP00000020262	ENSPTIG00000017801	Panthera_tigris_altaica
ENSPPRP00000016619	ENSPPRG00000008851	Panthera_pardus
ENSFCAP00000055853	ENSFCAG00000002362	Felis_catus
ENSMLUP00000016108	ENSMLUG00000017661	Myotis_lucifugus	ENSMLUT00000017665
ENSECAP00000010779	ENSECAG00000012777	Equus_caballus
ENSEASP00005000086	ENSEASG00005000147	Equus_asinus_asinus
ENSOARP00000015334	ENSOARG00000014285	Ovis_aries
ENSCHIP00000022046	ENSCHIG00000020165	Capra_hircus
ENSBIXP00000026333	ENSBIXG00000030222	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005001196	ENSBIXG00005029405	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000053300	ENSBTAG00000003922	Bos_taurus
ENSBMUP00000024897	ENSBMUG00000018711	Bos_mutus
ENSBBBP00000020034	ENSBBBG00000013583	Bison_bison_bison
ENSVPAP00000009331	ENSVPAG00000010028	Vicugna_pacos
ENSSSCP00000010219	ENSSSCG00000009570	Sus_scrofa_strain_reference
ENSPVAP00000004763	ENSPVAG00000005035	Pteropus_vampyrus
ENSPVAP00000015532	ENSPVAG00000016459	Pteropus_vampyrus
ENSEEUP00000002687	ENSEEUG00000002922	Erinaceus_europaeus
ENSETEP00000001596	ENSETEG00000001973	Echinops_telfairi	ENSETET00000001973
ENSCHOP00000006337	ENSCHOG00000007149	Choloepus_hoffmanni
ENSDNOP00000021503	ENSDNOG00000007048	Dasypus_novemcinctus
ENSOANP00000014346	ENSOANG00000009016	Ornithorhynchus_anatinus
ENSPCIP00000023468	ENSPCIG00000017695	Phascolarctos_cinereus
ENSMEUP00000006436	ENSMEUG00000007047	Notamacropus_eugenii
ENSVURP00010028034	ENSVURG00010021456	Vombatus_ursinus
ENSMODP00000009955	ENSMODG00000007995	Monodelphis_domestica
ENSSHAP00000000018	ENSSHAG00000000020	Sarcophilus_harrisii
ENSLACP00000009333	ENSLACG00000008234	Latimeria_chalumnae
ENSXETP00000001921	ENSXETG00000006270	Xenopus_tropicalis
ENSSPUP00000011146	ENSSPUG00000008565	Sphenodon_punctatus
ENSNSUP00000018403	ENSNSUG00000013468	Notechis_scutatus
ENSCPUP00000021679	ENSCPUG00000014750	Calidris_pugnax
ENSPMJP00000023934	ENSPMJG00000017633	Parus_major
ENSMALP00000024861	ENSMALG00000017305	Monopterus_albus
ENSHHUP00000082564	ENSHHUG00000047969	Hucho_hucho
ENSECRP00000006311	ENSECRG00000004203	Erpetoichthys_calabaricus
ENSPMAP00000006144	ENSPMAG00000005569	Petromyzon_marinus
ENSLOCP00000013258	ENSLOCG00000010812	Lepisosteus_oculatus
ENSCSAVP00000013131	ENSCSAVG00000007711	Ciona_savignyi
