F32D8.12a.2	WBGene00009334	Caenorhabditis_elegans_strain_N2	F32D8.12a.2
F32D8.4.1	WBGene00009329	Caenorhabditis_elegans_strain_N2	F32D8.4.1
ENSDCDP00000013107	ENSDCDG00000008726	Denticeps_clupeoides	ENSDCDT00000016516
ENSCHAP00000030855	ENSCHAG00000014377	Clupea_harengus	ENSCHAT00000033483
ENSEEEP00000029178	ENSEEEG00000013931	Electrophorus_electricus	ENSEEET00000029517
ENSIPUP00000012104	ENSIPUG00000008187	Ictalurus_punctatus	ENSIPUT00000012606
ENSAMXP00000029113	ENSAMXG00000040441	Astyanax_mexicanus_Astyanax_mexicanus-2.0	ENSAMXT00000054279
ENSPNAP00000017267	ENSPNAG00000023519	Pygocentrus_nattereri	ENSPNAT00000038460
ENSDARP00000056720	ENSDARG00000038845	Danio_rerio
ENSGAFP00000032572	ENSGAFG00000021935	Gambusia_affinis
ENSKMAP00000008137	ENSKMAG00000006099	Kryptolebias_marmoratus
ENSORLP00000027870	ENSORLG00000019228	Oryzias_latipes_ASM223467v1
ENSORLP00015021131	ENSORLG00015022339	Oryzias_latipes_ASM223469v1
ENSOMEP00000027520	ENSOMEG00000010040	Oryzias_melastigma
ENSAPEP00000005163	ENSAPEG00000003712	Amphiprion_percula
ENSAOCP00000018333	ENSAOCG00000023543	Amphiprion_ocellaris
ENSAPOP00000013830	ENSAPOG00000016651	Acanthochromis_polyacanthus
ENSSPAP00000008428	ENSSPAG00000006403	Stegastes_partitus
ENSGWIP00000020446	ENSGWIG00000011016	Gouania_willdenowi
ENSPRNP00000041266	ENSPRNG00000019874	Parambassis_ranga
ENSACLP00000003983	ENSACLG00000002704	Astatotilapia_calliptera
ENSHBUP00000018483	ENSHBUG00000020609	Haplochromis_burtoni
ENSPNYP00000026918	ENSPNYG00000020302	Pundamilia_nyererei
ENSMZEP00005021101	ENSMZEG00005015830	Maylandia_zebra
ENSMZEP00005021131	ENSMZEG00005015846	Maylandia_zebra
ENSONIP00000013631	ENSONIG00000010839	Oreochromis_niloticus
ENSNBRP00000028900	ENSNBRG00000022004	Neolamprologus_brichardi
ENSACIP00000010242	ENSACIG00000008020	Amphilophus_citrinellus
ENSTNIP00000006453	ENSTNIG00000003850	Tetraodon_nigroviridis
ENSTNIP00000003480	ENSTNIG00000001267	Tetraodon_nigroviridis
ENSMMOP00000025643	ENSMMOG00000019433	Mola_mola
ENSLCRP00005046934	ENSLCRG00005017397	Larimichthys_crocea
ENSLBEP00000012757	ENSLBEG00000009778	Labrus_bergylta
ENSCGOP00000020158	ENSCGOG00000009557	Cottoperca_gobio
ENSPMGP00000011073	ENSPMGG00000009174	Periophthalmus_magnuspinnatus
ENSGMOP00000018386	ENSGMOG00000017107	Gadus_morhua
ENSHHUP00000079424	ENSHHUG00000046279	Hucho_hucho
ENSELUP00000010842	ENSELUG00000011293	Esox_lucius
ENSSFOP00015037242	ENSSFOG00015023699	Scleropages_formosus
ENSPKIP00000036966	ENSPKIG00000015311	Paramormyrops_kingsleyae
ENSLOCP00000003929	ENSLOCG00000003318	Lepisosteus_oculatus
ENSECRP00000018105	ENSECRG00000012109	Erpetoichthys_calabaricus
ENSLACP00000003986	ENSLACG00000003550	Latimeria_chalumnae
ENSCMIP00000027368	ENSCMIG00000011915	Callorhinchus_milii
ENSARWP00000016397	ENSARWG00000011281	Apteryx_rowi
ENSAOWP00000021140	ENSAOWG00000014303	Apteryx_owenii
ENSAHAP00000021526	ENSAHAG00000015134	Apteryx_haastii
ENSDNVP00000013550	ENSDNVG00000009524	Dromaius_novaehollandiae
ENSNPEP00000009434	ENSNPEG00000007073	Nothoprocta_perdicaria
ENSABRP00000002170	ENSABRG00000002132	Anser_brachyrhynchus
ENSAPLP00000016902	ENSAPLG00000022939	Anas_platyrhynchos_platyrhynchos
ENSNMEP00000019303	ENSNMEG00000016681	Numida_meleagris
ENSPMJP00000000918	ENSPMJG00000000751	Parus_major
ENSFALP00000007796	ENSFALG00000007469	Ficedula_albicollis
ENSCCEP00000015869	ENSCCEG00000014942	Cyanistes_caeruleus
ENSJHYP00000021743	ENSJHYG00000016444	Junco_hyemalis
ENSTGUP00000006566	ENSTGUG00000006392	Taeniopygia_guttata
ENSTGUP00000006603	ENSTGUG00000006432	Taeniopygia_guttata
ENSLSDP00000021969	ENSLSDG00000015511	Lonchura_striata_domestica
ENSLCOP00000021612	ENSLCOG00000015289	Lepidothrix_coronata
ENSCPGP00000012828	ENSCPGG00000008997	Calidris_pygmaea
ENSMGAP00000000694	ENSMGAG00000001260	Meleagris_gallopavo
ENSCPUP00000017381	ENSCPUG00000011975	Calidris_pugnax
ENSMUNP00000019541	ENSMUNG00000014936	Melopsittacus_undulatus
ENSACAP00000006606	ENSACAG00000006757	Anolis_carolinensis
ENSNSUP00000012065	ENSNSUG00000009057	Notechis_scutatus
ENSPVIP00000004883	ENSPVIG00000004000	Pogona_vitticeps
ENSSMRP00000001737	ENSSMRG00000001524	Salvator_merianae
ENSSPUP00000017623	ENSSPUG00000013608	Sphenodon_punctatus
ENSGAGP00000004382	ENSGAGG00000003639	Gopherus_agassizii
ENSCABP00000015978	ENSCABG00000011911	Chelonoidis_abingdonii
ENSCPBP00000003956	ENSCPBG00000003217	Chrysemys_picta_bellii
ENSCPRP00005003298	ENSCPRG00005002425	Crocodylus_porosus
ENSPTRP00000014264	ENSPTRG00000008353	Pan_troglodytes
ENSPPAP00000000257	ENSPPAG00000000820	Pan_paniscus
ENSGGOP00000010371	ENSGGOG00000010634	Gorilla_gorilla
ENSP00000300051	ENSG00000166816	Homo_sapiens
ENSPPYP00000008528	ENSPPYG00000007555	Pongo_abelii
ENSNLEP00000043206	ENSNLEG00000012995	Nomascus_leucogenys
ENSCANP00000029585	ENSCANG00000038426	Colobus_angolensis_palliatus
ENSPTEP00000000754	ENSPTEG00000000870	Piliocolobus_tephrosceles
ENSRBIP00000037125	ENSRBIG00000042158	Rhinopithecus_bieti
ENSRROP00000034776	ENSRROG00000040923	Rhinopithecus_roxellana
ENSTGEP00000017242	ENSTGEG00000013934	Theropithecus_gelada
ENSPANP00000015826	ENSPANG00000016565	Papio_anubis
ENSCATP00000014197	ENSCATG00000031143	Cercocebus_atys
ENSMLEP00000004470	ENSMLEG00000020227	Mandrillus_leucophaeus
ENSMMUP00000029029	ENSMMUG00000022037	Macaca_mulatta
ENSMNEP00000039495	ENSMNEG00000042696	Macaca_nemestrina
ENSMFAP00000013634	ENSMFAG00000029402	Macaca_fascicularis
ENSCSAP00000000091	ENSCSAG00000003721	Chlorocebus_sabaeus
ENSCCAP00000016737	ENSCCAG00000026173	Cebus_capucinus_imitator
ENSSBOP00000025160	ENSSBOG00000029040	Saimiri_boliviensis_boliviensis
ENSCJAP00000026433	ENSCJAG00000014356	Callithrix_jacchus
ENSANAP00000031234	ENSANAG00000033346	Aotus_nancymaae
ENSTSYP00000027024	ENSTSYG00000028866	Carlito_syrichta
ENSOCUP00000001653	ENSOCUG00000001913	Oryctolagus_cuniculus
ENSOPRP00000011412	ENSOPRG00000012503	Ochotona_princeps
ENSEEUP00000006312	ENSEEUG00000006938	Erinaceus_europaeus
ENSEEUP00000004903	ENSEEUG00000005385	Erinaceus_europaeus
ENSSARP00000013031	ENSSARG00000014406	Sorex_araneus
ENSMSIP00000023356	ENSMSIG00000019830	Mus_spicilegus
MGP_SPRETEiJ_P0089597	MGP_SPRETEiJ_G0032696	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000068086	ENSMUSG00000031958	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0086092	MGP_CAROLIEiJ_G0031578	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0054344	MGP_PahariEiJ_G0023177	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000046399	ENSRNOG00000019036	Rattus_norvegicus
ENSMUGP00000021022	ENSMUGG00000017707	Meriones_unguiculatus
ENSCGRP00000020930	ENSCGRG00000015214	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001020208	ENSCGRG00001019430	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015016120	ENSCGRG00015012367	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000025885	ENSMAUG00000022265	Mesocricetus_auratus
ENSPEMP00000010231	ENSPEMG00000011279	Peromyscus_maniculatus_bairdii
ENSMOCP00000027181	ENSMOCG00000022757	Microtus_ochrogaster
ENSNGAP00000012849	ENSNGAG00000014589	Nannospalax_galili
ENSJJAP00000012307	ENSJJAG00000015365	Jaculus_jaculus
ENSSDAP00000002378	ENSSDAG00000002281	Spermophilus_dauricus
ENSSTOP00000005592	ENSSTOG00000006254	Ictidomys_tridecemlineatus
ENSUPAP00010019407	ENSUPAG00010015368	Urocitellus_parryii
ENSMMMP00000014349	ENSMMMG00000012779	Marmota_marmota_marmota
ENSCLAP00000008899	ENSCLAG00000006210	Chinchilla_lanigera
ENSODEP00000018187	ENSODEG00000013403	Octodon_degus
ENSCPOP00000009161	ENSCPOG00000010200	Cavia_porcellus
ENSCAPP00000008800	ENSCAPG00000010408	Cavia_aperea
ENSHGLP00000023072	ENSHGLG00000016453	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100006946	ENSHGLG00100005212	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000020256	ENSFDAG00000008572	Fukomys_damarensis
ENSCCNP00000020106	ENSCCNG00000020138	Castor_canadensis
ENSDORP00000011216	ENSDORG00000011933	Dipodomys_ordii
ENSPSMP00000020689	ENSPSMG00000014616	Prolemur_simus
ENSMICP00000021303	ENSMICG00000009466	Microcebus_murinus
ENSPCOP00000015604	ENSPCOG00000019548	Propithecus_coquereli
ENSOGAP00000022469	ENSOGAG00000027100	Otolemur_garnettii
ENSBMUP00000029738	ENSBMUG00000022225	Bos_mutus
ENSBBBP00000012292	ENSBBBG00000020110	Bison_bison_bison
ENSBIXP00000028855	ENSBIXG00000000540	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000008924	ENSBTAG00000006779	Bos_taurus
ENSCHIP00000009465	ENSCHIG00000012303	Capra_hircus
ENSOARP00000006849	ENSOARG00000006394	Ovis_aries
ENSTTRP00000007337	ENSTTRG00000007758	Tursiops_truncatus
ENSSSCP00000002927	ENSSSCG00000002712	Sus_scrofa_strain_reference
ENSMLUP00000009559	ENSMLUG00000010489	Myotis_lucifugus
ENSPVAP00000012918	ENSPVAG00000013696	Pteropus_vampyrus
ENSUAMP00000022428	ENSUAMG00000017633	Ursus_americanus
ENSUMAP00000019535	ENSUMAG00000014317	Ursus_maritimus
ENSAMEP00000001329	ENSAMEG00000001263	Ailuropoda_melanoleuca
ENSMPUP00000009880	ENSMPUG00000009955	Mustela_putorius_furo
ENSNVIP00000003833	ENSNVIG00000003059	Neovison_vison
ENSCAFP00020001742	ENSCAFG00020001460	Canis_lupus_dingo
ENSCAFP00000049747	ENSCAFG00000020090	Canis_lupus_familiaris
ENSVVUP00000033559	ENSVVUG00000024269	Vulpes_vulpes
ENSPTIP00000008671	ENSPTIG00000009958	Panthera_tigris_altaica
ENSPPRP00000014512	ENSPPRG00000007397	Panthera_pardus
ENSFCAP00000051814	ENSFCAG00000012193	Felis_catus
ENSECAP00000008352	ENSECAG00000010322	Equus_caballus
ENSEASP00005019581	ENSEASG00005013448	Equus_asinus_asinus
ENSDNOP00000008612	ENSDNOG00000011105	Dasypus_novemcinctus
ENSPCAP00000005162	ENSPCAG00000005504	Procavia_capensis
ENSLAFP00000001967	ENSLAFG00000002352	Loxodonta_africana
ENSVURP00010030127	ENSVURG00010023041	Vombatus_ursinus
ENSPCIP00000013664	ENSPCIG00000010735	Phascolarctos_cinereus
ENSMEUP00000008393	ENSMEUG00000009184	Notamacropus_eugenii
ENSSHAP00000012849	ENSSHAG00000010993	Sarcophilus_harrisii
ENSMODP00000018339	ENSMODG00000014671	Monodelphis_domestica
ENSOANP00000022366	ENSOANG00000014184	Ornithorhynchus_anatinus
ENSXETP00000030884	ENSXETG00000011724	Xenopus_tropicalis
ENSEBUP00000000966	ENSEBUG00000000949	Eptatretus_burgeri
ENSCSAVP00000000089	ENSCSAVG00000000039	Ciona_savignyi
ENSCINP00000034103	ENSCING00000023597	Ciona_intestinalis
