ENSACAP00000006222	ENSACAG00000006266	Anolis_carolinensis
ENSRNOP00000012328	ENSRNOG00000009222	Rattus_norvegicus
ENSMUGP00000017507	ENSMUGG00000014902	Meriones_unguiculatus
ENSCGRP00000014491	ENSCGRG00000010485	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015001304	ENSCGRG00015001070	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001017985	ENSCGRG00001017870	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000008134	ENSMAUG00000009598	Mesocricetus_auratus
ENSPEMP00000028038	ENSPEMG00000023679	Peromyscus_maniculatus_bairdii
ENSMOCP00000017054	ENSMOCG00000015770	Microtus_ochrogaster
ENSNGAP00000012242	ENSNGAG00000014151	Nannospalax_galili
ENSJJAP00000004445	ENSJJAG00000009210	Jaculus_jaculus
ENSCPOP00000030794	ENSCPOG00000003065	Cavia_porcellus
ENSCAPP00000008253	ENSCAPG00000009972	Cavia_aperea
ENSCLAP00000004405	ENSCLAG00000003129	Chinchilla_lanigera
ENSODEP00000022289	ENSODEG00000016363	Octodon_degus
ENSHGLP00000018178	ENSHGLG00000012989	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100022946	ENSHGLG00100016877	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000020797	ENSFDAG00000008173	Fukomys_damarensis
ENSUPAP00010022675	ENSUPAG00010017996	Urocitellus_parryii
ENSSTOP00000002767	ENSSTOG00000003080	Ictidomys_tridecemlineatus
ENSSDAP00000016348	ENSSDAG00000014776	Spermophilus_dauricus
ENSMMMP00000024678	ENSMMMG00000021393	Marmota_marmota_marmota
ENSOCUP00000016311	ENSOCUG00000000786	Oryctolagus_cuniculus
ENSOPRP00000007789	ENSOPRG00000008497	Ochotona_princeps
ENSDNOP00000011070	ENSDNOG00000014247	Dasypus_novemcinctus
ENSLAFP00000006472	ENSLAFG00000007699	Loxodonta_africana
ENSPCAP00000011853	ENSPCAG00000012654	Procavia_capensis
ENSETEP00000005727	ENSETEG00000007057	Echinops_telfairi
ENSVURP00010017158	ENSVURG00010013111	Vombatus_ursinus
ENSVURP00010019069	ENSVURG00010014511	Vombatus_ursinus
ENSPCIP00000039995	ENSPCIG00000029279	Phascolarctos_cinereus
ENSMEUP00000000018	ENSMEUG00000000021	Notamacropus_eugenii
ENSSHAP00000013600	ENSSHAG00000011625	Sarcophilus_harrisii
ENSMODP00000004043	ENSMODG00000003309	Monodelphis_domestica
ENSOANP00000023610	ENSOANG00000015001	Ornithorhynchus_anatinus
ENSLACP00000013291	ENSLACG00000011703	Latimeria_chalumnae	ENSLACT00000013387
ENSCMIP00000015968	ENSCMIG00000007634	Callorhinchus_milii
