ENSGAGP00000021561	ENSGAGG00000015820	Gopherus_agassizii
ENSOPRP00000006623	ENSOPRG00000007235	Ochotona_princeps
ENSOCUP00000003370	ENSOCUG00000003887	Oryctolagus_cuniculus
ENSDNOP00000002636	ENSDNOG00000003413	Dasypus_novemcinctus
ENSLAFP00000015980	ENSLAFG00000020662	Loxodonta_africana
ENSETEP00000013722	ENSETEG00000016907	Echinops_telfairi
ENSPCAP00000004085	ENSPCAG00000004322	Procavia_capensis
ENSVURP00010026560	ENSVURG00010020328	Vombatus_ursinus
ENSPCIP00000048808	ENSPCIG00000034743	Phascolarctos_cinereus
ENSMEUP00000010278	ENSMEUG00000011240	Notamacropus_eugenii
ENSSHAP00000012056	ENSSHAG00000010336	Sarcophilus_harrisii
ENSMODP00000056781	ENSMODG00000015539	Monodelphis_domestica
ENSOANP00000022800	ENSOANG00000014468	Ornithorhynchus_anatinus
ENSXETP00000031804	ENSXETG00000011451	Xenopus_tropicalis
ENSLACP00000015314	ENSLACG00000013480	Latimeria_chalumnae
ENSECRP00000001426	ENSECRG00000000996	Erpetoichthys_calabaricus
ENSCMIP00000003328	ENSCMIG00000001983	Callorhinchus_milii
