ENSACAP00000013805	ENSACAG00000014086	Anolis_carolinensis
ENSAMXP00000045577	ENSAMXG00000030447	Astyanax_mexicanus_Astyanax_mexicanus-2.0	ENSAMXT00000052720
ENSAMXP00005034349	ENSAMXG00005016562	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000006109	ENSPNAG00000012171	Pygocentrus_nattereri
ENSEEEP00000003562	ENSEEEG00000001882	Electrophorus_electricus
ENSPRNP00000042736	ENSPRNG00000020884	Parambassis_ranga
ENSPRNP00000042731	ENSPRNG00000020878	Parambassis_ranga
ENSKMAP00000021367	ENSKMAG00000015863	Kryptolebias_marmoratus
ENSAPEP00000013898	ENSAPEG00000009892	Amphiprion_percula
ENSAOCP00000012498	ENSAOCG00000017017	Amphiprion_ocellaris
ENSAPOP00000006190	ENSAPOG00000008006	Acanthochromis_polyacanthus
ENSSPAP00000013371	ENSSPAG00000010113	Stegastes_partitus
ENSXMAP00000032495	ENSXMAG00000011905	Xiphophorus_maculatus
ENSXCOP00000015417	ENSXCOG00000011670	Xiphophorus_couchianus
ENSGAFP00000003116	ENSGAFG00000002090	Gambusia_affinis
ENSPFOP00000004833	ENSPFOG00000004407	Poecilia_formosa
ENSPLAP00000030665	ENSPLAG00000022004	Poecilia_latipinna
ENSPMEP00000007321	ENSPMEG00000009019	Poecilia_mexicana
ENSPREP00000031641	ENSPREG00000021439	Poecilia_reticulata
ENSFHEP00000012744	ENSFHEG00000014732	Fundulus_heteroclitus
ENSCVAP00000012906	ENSCVAG00000015377	Cyprinodon_variegatus
ENSORLP00015008323	ENSORLG00015009144	Oryzias_latipes_ASM223469v1
ENSORLP00000010618	ENSORLG00000008450	Oryzias_latipes_ASM223467v1
ENSORLP00020034631	ENSORLG00020021229	Oryzias_latipes_ASM223471v1
ENSOMEP00000012964	ENSOMEG00000014456	Oryzias_melastigma
ENSPNYP00000000154	ENSPNYG00000000124	Pundamilia_nyererei
ENSACLP00000035652	ENSACLG00000024114	Astatotilapia_calliptera
ENSMZEP00005009218	ENSMZEG00005006996	Maylandia_zebra
ENSHBUP00000022216	ENSHBUG00000002361	Haplochromis_burtoni
ENSNBRP00000026060	ENSNBRG00000019940	Neolamprologus_brichardi
ENSACIP00000018534	ENSACIG00000013865	Amphilophus_citrinellus
ENSGWIP00000041147	ENSGWIG00000020716	Gouania_willdenowi
ENSHCOP00000018683	ENSHCOG00000003453	Hippocampus_comes
ENSATEP00000028569	ENSATEG00000019643	Anabas_testudineus
ENSATEP00000028623	ENSATEG00000019738	Anabas_testudineus
ENSBSLP00000023505	ENSBSLG00000011775	Betta_splendens
ENSMALP00000014557	ENSMALG00000010147	Monopterus_albus
ENSSMAP00000018475	ENSSMAG00000011322	Scophthalmus_maximus
ENSSDUP00000015790	ENSSDUG00000011515	Seriola_dumerili
ENSSLDP00000031430	ENSSLDG00000024122	Seriola_lalandi_dorsalis
ENSCSEP00000028247	ENSCSEG00000018052	Cynoglossus_semilaevis
ENSLCAP00010004477	ENSLCAG00010002297	Lates_calcarifer
ENSMAMP00000021192	ENSMAMG00000014209	Mastacembelus_armatus
ENSTNIP00000018853	ENSTNIG00000015775	Tetraodon_nigroviridis
ENSTRUP00000018494	ENSTRUG00000007469	Takifugu_rubripes
ENSMMOP00000012415	ENSMMOG00000009549	Mola_mola
ENSLCRP00005047896	ENSLCRG00005018113	Larimichthys_crocea
ENSLBEP00000019731	ENSLBEG00000015139	Labrus_bergylta
ENSCGOP00000055631	ENSCGOG00000024236	Cottoperca_gobio
ENSGACP00000024509	ENSGACG00000018542	Gasterosteus_aculeatus
ENSGMOP00000004752	ENSGMOG00000004446	Gadus_morhua
ENSELUP00000004326	ENSELUG00000005498	Esox_lucius
ENSLOCP00000018531	ENSLOCG00000015048	Lepisosteus_oculatus
ENSHHUP00000029669	ENSHHUG00000018894	Hucho_hucho
ENSHHUP00000026807	ENSHHUG00000016976	Hucho_hucho
ENSELUP00000032219	ENSELUG00000010102	Esox_lucius
ENSHHUP00000026790	ENSHHUG00000016965	Hucho_hucho
ENSHHUP00000026796	ENSHHUG00000016969	Hucho_hucho
ENSHHUP00000026802	ENSHHUG00000016973	Hucho_hucho
ENSOANP00000030413	ENSOANG00000031590	Ornithorhynchus_anatinus
ENSEEEP00000016746	ENSEEEG00000008303	Electrophorus_electricus
ENSMUSP00000147202	ENSMUSG00000109156	Mus_musculus_strain_reference_(CL57BL6)
ENSAHAP00000027592	ENSAHAG00000019202	Apteryx_haastii
ENSEBUP00000001808	ENSEBUG00000001463	Eptatretus_burgeri
ENSCHAP00000044180	ENSCHAG00000020382	Clupea_harengus
ENSDCDP00000059772	ENSDCDG00000034449	Denticeps_clupeoides
ENSAMXP00000007199	ENSAMXG00000037259	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005012084	ENSAMXG00005006562	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000023611	ENSPNAG00000008148	Pygocentrus_nattereri
ENSIPUP00000026777	ENSIPUG00000018137	Ictalurus_punctatus
ENSDARP00000101007	ENSDARG00000075491	Danio_rerio
ENSECRP00000023990	ENSECRG00000016218	Erpetoichthys_calabaricus
ENSCSAVP00000003776	ENSCSAVG00000002234	Ciona_savignyi
