W09D6.6.1	WBGene00001815	Caenorhabditis_elegans_strain_N2	W09D6.6.1
ENSPTEP00000007479	ENSPTEG00000008519	Piliocolobus_tephrosceles	ENSPTET00000011399
ENSCPBP00000018001	ENSCPBG00000013161	Chrysemys_picta_bellii
ENSPMEP00000006783	ENSPMEG00000008383	Poecilia_mexicana
ENSPREP00000014933	ENSPREG00000010083	Poecilia_reticulata
ENSCVAP00000012517	ENSCVAG00000014976	Cyprinodon_variegatus
ENSFHEP00000018607	ENSFHEG00000020529	Fundulus_heteroclitus
ENSKMAP00000026643	ENSKMAG00000019733	Kryptolebias_marmoratus
ENSHCOP00000008006	ENSHCOG00000010225	Hippocampus_comes
ENSGMOP00000004560	ENSGMOG00000004283	Gadus_morhua
ENSHHUP00000008647	ENSHHUG00000005274	Hucho_hucho
ENSHHUP00000056865	ENSHHUG00000033879	Hucho_hucho
ENSHHUP00000040810	ENSHHUG00000025232	Hucho_hucho
ENSHHUP00000027450	ENSHHUG00000017412	Hucho_hucho
ENSHHUP00000056762	ENSHHUG00000033867	Hucho_hucho
ENSELUP00000039735	ENSELUG00000020023	Esox_lucius
ENSELUP00000020888	ENSELUG00000000885	Esox_lucius
ENSHHUP00000027448	ENSHHUG00000017409	Hucho_hucho
ENSCHAP00000044962	ENSCHAG00000019814	Clupea_harengus
ENSDCDP00000052126	ENSDCDG00000031510	Denticeps_clupeoides
ENSAMXP00005042759	ENSAMXG00005019921	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000015682	ENSAMXG00000015242	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000003192	ENSPNAG00000009624	Pygocentrus_nattereri
ENSEEEP00000006424	ENSEEEG00000002950	Electrophorus_electricus
ENSIPUP00000009063	ENSIPUG00000006061	Ictalurus_punctatus
ENSDARP00000086756	ENSDARG00000063297	Danio_rerio
ENSSFOP00015026783	ENSSFOG00015017166	Scleropages_formosus
ENSPKIP00000016502	ENSPKIG00000002713	Paramormyrops_kingsleyae
ENSSMAP00000015228	ENSSMAG00000009212	Scophthalmus_maximus
ENSSLDP00000029987	ENSSLDG00000023122	Seriola_lalandi_dorsalis
ENSLCAP00010057666	ENSLCAG00010026903	Lates_calcarifer
ENSPRNP00000034153	ENSPRNG00000017172	Parambassis_ranga
ENSCVAP00000001077	ENSCVAG00000002052	Cyprinodon_variegatus
ENSSDUP00000020684	ENSSDUG00000015059	Seriola_dumerili
ENSTNIP00000018723	ENSTNIG00000015649	Tetraodon_nigroviridis
ENSTRUP00000019823	ENSTRUG00000007959	Takifugu_rubripes
ENSMMOP00000025526	ENSMMOG00000019369	Mola_mola
ENSLCRP00005020481	ENSLCRG00005008329	Larimichthys_crocea
ENSCGOP00000017255	ENSCGOG00000008269	Cottoperca_gobio
ENSGACP00000011113	ENSGACG00000008399	Gasterosteus_aculeatus
ENSLBEP00000013100	ENSLBEG00000010038	Labrus_bergylta
ENSPMGP00000023973	ENSPMGG00000019376	Periophthalmus_magnuspinnatus
ENSPMGP00000003078	ENSPMGG00000002671	Periophthalmus_magnuspinnatus
ENSHHUP00000001915	ENSHHUG00000001256	Hucho_hucho
ENSAMXP00000017374	ENSAMXG00000016860	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005028825	ENSAMXG00005013823	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000004872	ENSPNAG00000011251	Pygocentrus_nattereri
ENSIPUP00000016410	ENSIPUG00000011119	Ictalurus_punctatus
ENSDARP00000123065	ENSDARG00000074254	Danio_rerio
ENSLOCP00000001078	ENSLOCG00000000956	Lepisosteus_oculatus
ENSECRP00000029529	ENSECRG00000020018	Erpetoichthys_calabaricus
ENSEBUP00000022922	ENSEBUG00000014112	Eptatretus_burgeri
ENSLACP00000020225	ENSLACG00000017775	Latimeria_chalumnae
ENSCMIP00000015978	ENSCMIG00000007614	Callorhinchus_milii
ENSCSAVP00000019547	ENSCSAVG00000011463	Ciona_savignyi
ENSCINP00000034647	ENSCING00000021439	Ciona_intestinalis
FBpp0082642	FBgn0038376	Drosophila_melanogaster
