ENSAHAP00000010217	ENSAHAG00000007418	Apteryx_haastii
ENSACAP00000001257	ENSACAG00000001342	Anolis_carolinensis
ENSNSUP00000021475	ENSNSUG00000015597	Notechis_scutatus
ENSSMRP00000025093	ENSSMRG00000019415	Salvator_merianae
ENSSPUP00000013627	ENSSPUG00000010492	Sphenodon_punctatus
ENSVURP00010025752	ENSVURG00010019732	Vombatus_ursinus
ENSMEUP00000007676	ENSMEUG00000008398	Notamacropus_eugenii
ENSMODP00000056608	ENSMODG00000005555	Monodelphis_domestica
ENSSHAP00000009055	ENSSHAG00000007843	Sarcophilus_harrisii
ENSPCIP00000016337	ENSPCIG00000012636	Phascolarctos_cinereus
ENSSHAP00000009409	ENSSHAG00000008141	Sarcophilus_harrisii
ENSLAFP00000003474	ENSLAFG00000004166	Loxodonta_africana
ENSETEP00000013699	ENSETEG00000016882	Echinops_telfairi
ENSPCAP00000000751	ENSPCAG00000000788	Procavia_capensis
ENSDNOP00000019596	ENSDNOG00000044341	Dasypus_novemcinctus
ENSCCAP00000029717	ENSCCAG00000032889	Cebus_capucinus_imitator
ENSCJAP00000070819	ENSCJAG00000059939	Callithrix_jacchus
ENSSBOP00000012512	ENSSBOG00000023050	Saimiri_boliviensis_boliviensis
ENSANAP00000029334	ENSANAG00000032452	Aotus_nancymaae
ENSCATP00000039034	ENSCATG00000042181	Cercocebus_atys
ENSMLEP00000003314	ENSMLEG00000014183	Mandrillus_leucophaeus
ENSPANP00000011674	ENSPANG00000020176	Papio_anubis
ENSTGEP00000024688	ENSTGEG00000019947	Theropithecus_gelada
ENSMFAP00000029385	ENSMFAG00000041960	Macaca_fascicularis
ENSMMUP00000077500	ENSMMUG00000017221	Macaca_mulatta
ENSMNEP00000034300	ENSMNEG00000040356	Macaca_nemestrina
ENSCSAP00000011458	ENSCSAG00000015363	Chlorocebus_sabaeus
ENSRBIP00000027338	ENSRBIG00000037534	Rhinopithecus_bieti
ENSRROP00000014800	ENSRROG00000031594	Rhinopithecus_roxellana
ENSPTEP00000019453	ENSPTEG00000020776	Piliocolobus_tephrosceles
ENSCANP00000014883	ENSCANG00000030883	Colobus_angolensis_palliatus
ENSPTRP00000066691	ENSPTRG00000050831	Pan_troglodytes
ENSPPAP00000000387	ENSPPAG00000001209	Pan_paniscus
ENSP00000264771	ENSG00000127419	Homo_sapiens
ENSGGOP00000010041	ENSGGOG00000010287	Gorilla_gorilla
ENSCJAP00000003398	ENSCJAG00000048530	Callithrix_jacchus
ENSCJAP00000043644	ENSCJAG00000001891	Callithrix_jacchus
ENSPPYP00000016221	ENSPPYG00000014512	Pongo_abelii
ENSNLEP00000038540	ENSNLEG00000030422	Nomascus_leucogenys
ENSTSYP00000030667	ENSTSYG00000035482	Carlito_syrichta
ENSPCOP00000031125	ENSPCOG00000028317	Propithecus_coquereli
ENSMICP00000037608	ENSMICG00000029354	Microcebus_murinus
ENSPSMP00000003518	ENSPSMG00000002873	Prolemur_simus
ENSOGAP00000013964	ENSOGAG00000015589	Otolemur_garnettii
ENSTBEP00000011801	ENSTBEG00000013620	Tupaia_belangeri
ENSCCNP00000000132	ENSCCNG00000000170	Castor_canadensis
ENSDORP00000027406	ENSDORG00000008465	Dipodomys_ordii
MGP_SPRETEiJ_P0072300	MGP_SPRETEiJ_G0028523	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000024647	ENSMSIG00000020858	Mus_spicilegus
ENSMUSP00000068607	ENSMUSG00000013495	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0069631	MGP_CAROLIEiJ_G0027524	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0032771	MGP_PahariEiJ_G0017297	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000000050	ENSRNOG00000000044	Rattus_norvegicus
ENSMUGP00000001589	ENSMUGG00000001486	Meriones_unguiculatus
ENSCGRP00000019910	ENSCGRG00000014492	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001027100	ENSCGRG00001024209	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015020814	ENSCGRG00015015911	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000016478	ENSMAUG00000015592	Mesocricetus_auratus
ENSMOCP00000025783	ENSMOCG00000021781	Microtus_ochrogaster
ENSPEMP00000024299	ENSPEMG00000021088	Peromyscus_maniculatus_bairdii
ENSNGAP00000021451	ENSNGAG00000020623	Nannospalax_galili
ENSJJAP00000018671	ENSJJAG00000019864	Jaculus_jaculus
ENSSDAP00000019434	ENSSDAG00000017652	Spermophilus_dauricus
ENSUPAP00010029140	ENSUPAG00010022973	Urocitellus_parryii
ENSSTOP00000013045	ENSSTOG00000014558	Ictidomys_tridecemlineatus
ENSMMMP00000009769	ENSMMMG00000008703	Marmota_marmota_marmota
ENSCLAP00000015224	ENSCLAG00000010483	Chinchilla_lanigera
ENSODEP00000018136	ENSODEG00000013374	Octodon_degus
ENSCPOP00000027031	ENSCPOG00000026846	Cavia_porcellus
ENSCAPP00000014155	ENSCAPG00000014588	Cavia_aperea
ENSHGLP00000007538	ENSHGLG00000005470	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100018648	ENSHGLG00100013750	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000005059	ENSFDAG00000006340	Fukomys_damarensis
ENSOPRP00000005676	ENSOPRG00000006192	Ochotona_princeps
ENSUAMP00000001321	ENSUAMG00000001272	Ursus_americanus
ENSUMAP00000007829	ENSUMAG00000006032	Ursus_maritimus
ENSAMEP00000017737	ENSAMEG00000016795	Ailuropoda_melanoleuca
ENSNVIP00000028810	ENSNVIG00000022216	Neovison_vison
ENSMPUP00000011208	ENSMPUG00000011300	Mustela_putorius_furo
ENSCAFP00000047488	ENSCAFG00000016710	Canis_lupus_familiaris
ENSCAFP00020034888	ENSCAFG00020027031	Canis_lupus_dingo
ENSVVUP00000017672	ENSVVUG00000013004	Vulpes_vulpes
ENSPPRP00000023878	ENSPPRG00000014184	Panthera_pardus
ENSPTIP00000018063	ENSPTIG00000016300	Panthera_tigris_altaica
ENSFCAP00000061009	ENSFCAG00000012656	Felis_catus
ENSECAP00000020837	ENSECAG00000023326	Equus_caballus
ENSEASP00005033106	ENSEASG00005022646	Equus_asinus_asinus
ENSCHIP00000007276	ENSCHIG00000010832	Capra_hircus
ENSOARP00000011674	ENSOARG00000010891	Ovis_aries
ENSBMUP00000033190	ENSBMUG00000024781	Bos_mutus
ENSBTAP00000066566	ENSBTAG00000018379	Bos_taurus
ENSBIXP00000039033	ENSBIXG00000022969	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005001678	ENSBIXG00005008181	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBBBP00000015070	ENSBBBG00000022884	Bison_bison_bison
ENSTTRP00000010693	ENSTTRG00000011278	Tursiops_truncatus
ENSSSCP00000050411	ENSSSCG00000038234	Sus_scrofa_strain_reference
ENSPVAP00000007416	ENSPVAG00000007858	Pteropus_vampyrus
ENSOANP00000010412	ENSOANG00000006520	Ornithorhynchus_anatinus
ENSAMXP00000045401	ENSAMXG00000031606	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005031158	ENSAMXG00005015307	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000013762	ENSPNAG00000019642	Pygocentrus_nattereri
ENSIPUP00000013202	ENSIPUG00000009006	Ictalurus_punctatus
ENSEEEP00000000668	ENSEEEG00000000465	Electrophorus_electricus
ENSDARP00000102863	ENSDARG00000076376	Danio_rerio
ENSSFOP00015028160	ENSSFOG00015018068	Scleropages_formosus	ENSSFOT00015028475
ENSPKIP00000037486	ENSPKIG00000015649	Paramormyrops_kingsleyae	ENSPKIT00000018451
ENSELUP00000024683	ENSELUG00000023464	Esox_lucius
ENSHHUP00000063002	ENSHHUG00000037242	Hucho_hucho
ENSDCDP00000034739	ENSDCDG00000023365	Denticeps_clupeoides	ENSDCDT00000044385
ENSCHAP00000057833	ENSCHAG00000026100	Clupea_harengus	ENSCHAT00000062319
ENSPKIP00000001864	ENSPKIG00000019974	Paramormyrops_kingsleyae
ENSBSLP00000043607	ENSBSLG00000020727	Betta_splendens
ENSCSEP00000024463	ENSCSEG00000015623	Cynoglossus_semilaevis
ENSORLP00020015708	ENSORLG00020016732	Oryzias_latipes_ASM223471v1
ENSORLP00015006396	ENSORLG00015007223	Oryzias_latipes_ASM223469v1
ENSORLP00000021174	ENSORLG00000016923	Oryzias_latipes_ASM223467v1
ENSOMEP00000019158	ENSOMEG00000020978	Oryzias_melastigma
ENSTRUP00000036725	ENSTRUG00000014363	Takifugu_rubripes
ENSTNIP00000018431	ENSTNIG00000015367	Tetraodon_nigroviridis
ENSLBEP00000003091	ENSLBEG00000002397	Labrus_bergylta
ENSLBEP00000016436	ENSLBEG00000012698	Labrus_bergylta
ENSAPOP00000001245	ENSAPOG00000002519	Acanthochromis_polyacanthus
ENSAPEP00000027386	ENSAPEG00000019435	Amphiprion_percula
ENSSPAP00000028320	ENSSPAG00000021306	Stegastes_partitus
ENSKMAP00000009120	ENSKMAG00000006844	Kryptolebias_marmoratus
ENSPNYP00000008043	ENSPNYG00000006139	Pundamilia_nyererei
ENSMZEP00005027319	ENSMZEG00005020375	Maylandia_zebra
ENSHBUP00000004042	ENSHBUG00000005356	Haplochromis_burtoni
ENSACLP00000003640	ENSACLG00000002448	Astatotilapia_calliptera
ENSNBRP00000022344	ENSNBRG00000017127	Neolamprologus_brichardi
ENSONIP00000017661	ENSONIG00000014051	Oreochromis_niloticus
ENSACIP00000009296	ENSACIG00000007275	Amphilophus_citrinellus
ENSPFOP00000010975	ENSPFOG00000011009	Poecilia_formosa
ENSPLAP00000009340	ENSPLAG00000012063	Poecilia_latipinna
ENSPMEP00000000085	ENSPMEG00000024375	Poecilia_mexicana
ENSPREP00000004252	ENSPREG00000003017	Poecilia_reticulata
ENSXMAP00000010064	ENSXMAG00000010037	Xiphophorus_maculatus
ENSXCOP00000014447	ENSXCOG00000010956	Xiphophorus_couchianus
ENSGAFP00000007416	ENSGAFG00000005040	Gambusia_affinis
ENSCVAP00000031625	ENSCVAG00000021016	Cyprinodon_variegatus
ENSFHEP00000028624	ENSFHEG00000012931	Fundulus_heteroclitus
ENSGWIP00000050776	ENSGWIG00000024629	Gouania_willdenowi
ENSPRNP00000046111	ENSPRNG00000022266	Parambassis_ranga
ENSMAMP00000024444	ENSMAMG00000016445	Mastacembelus_armatus
ENSMAMP00000027901	ENSMAMG00000018754	Mastacembelus_armatus
ENSMALP00000012856	ENSMALG00000009108	Monopterus_albus
ENSATEP00000011929	ENSATEG00000008316	Anabas_testudineus
ENSSDUP00000026190	ENSSDUG00000018976	Seriola_dumerili
ENSSLDP00000001650	ENSSLDG00000001389	Seriola_lalandi_dorsalis
ENSLCAP00010036418	ENSLCAG00010017058	Lates_calcarifer
ENSMMOP00000019075	ENSMMOG00000014446	Mola_mola
ENSCGOP00000012617	ENSCGOG00000006209	Cottoperca_gobio
ENSLCRP00005055078	ENSLCRG00005020549	Larimichthys_crocea
ENSSMAP00000024135	ENSSMAG00000014746	Scophthalmus_maximus
ENSGACP00000018920	ENSGACG00000014334	Gasterosteus_aculeatus
ENSHCOP00000007006	ENSHCOG00000008913	Hippocampus_comes
ENSPMGP00000018909	ENSPMGG00000015387	Periophthalmus_magnuspinnatus
ENSGMOP00000015479	ENSGMOG00000014464	Gadus_morhua
ENSLOCP00000008591	ENSLOCG00000007095	Lepisosteus_oculatus
ENSECRP00000019426	ENSECRG00000012999	Erpetoichthys_calabaricus
ENSCMIP00000014555	ENSCMIG00000007174	Callorhinchus_milii
ENSLACP00000012862	ENSLACG00000011324	Latimeria_chalumnae
ENSCINP00000034010	ENSCING00000024234	Ciona_intestinalis
