ENSACAP00000014016	ENSACAG00000014274	Anolis_carolinensis
ENSDNVP00000002449	ENSDNVG00000001760	Dromaius_novaehollandiae
ENSNPEP00000015143	ENSNPEG00000011307	Nothoprocta_perdicaria
ENSABRP00000013677	ENSABRG00000012151	Anser_brachyrhynchus
ENSAPLP00000016907	ENSAPLG00000022995	Anas_platyrhynchos_platyrhynchos
ENSGALP00000069893	ENSGALG00000049420	Gallus_gallus
ENSTGUP00000004746	ENSTGUG00000004617	Taeniopygia_guttata
ENSFALP00000005871	ENSFALG00000005634	Ficedula_albicollis
ENSPMJP00000003389	ENSPMJG00000002971	Parus_major
ENSJHYP00000004426	ENSJHYG00000003645	Junco_hyemalis
ENSLCOP00000012258	ENSLCOG00000008894	Lepidothrix_coronata
ENSMVIP00005012923	ENSMVIG00005009389	Manacus_vitellinus
ENSAHAP00000024426	ENSAHAG00000017060	Apteryx_haastii
ENSARWP00000021702	ENSARWG00000014822	Apteryx_rowi
ENSDNVP00000002436	ENSDNVG00000001752	Dromaius_novaehollandiae
ENSSMRP00000019339	ENSSMRG00000015075	Salvator_merianae
ENSPCIP00000013641	ENSPCIG00000010722	Phascolarctos_cinereus
ENSVURP00010017846	ENSVURG00010013639	Vombatus_ursinus
ENSMEUP00000007317	ENSMEUG00000008016	Notamacropus_eugenii
ENSSHAP00000018309	ENSSHAG00000015541	Sarcophilus_harrisii
ENSMODP00000000541	ENSMODG00000000456	Monodelphis_domestica
ENSCCNP00000011166	ENSCCNG00000011568	Castor_canadensis
ENSDORP00000010008	ENSDORG00000010647	Dipodomys_ordii
MGP_SPRETEiJ_P0058022	MGP_SPRETEiJ_G0025516	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000018174	ENSMSIG00000015515	Mus_spicilegus
ENSMUSP00000029183	ENSMUSG00000027654	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0055864	MGP_CAROLIEiJ_G0024594	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0066846	MGP_PahariEiJ_G0026038	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000021308	ENSRNOG00000015794	Rattus_norvegicus
ENSMUGP00000023955	ENSMUGG00000020026	Meriones_unguiculatus
ENSCGRP00000021973	ENSCGRG00000015926	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001003387	ENSCGRG00001004084	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015031601	ENSCGRG00015023847	Cricetulus_griseus_CriGri-PICR
ENSMOCP00000004979	ENSMOCG00000004363	Microtus_ochrogaster
ENSPEMP00000026489	ENSPEMG00000022585	Peromyscus_maniculatus_bairdii
ENSNGAP00000015161	ENSNGAG00000016269	Nannospalax_galili
ENSJJAP00000020676	ENSJJAG00000021283	Jaculus_jaculus
ENSCLAP00000012913	ENSCLAG00000008915	Chinchilla_lanigera
ENSODEP00000019245	ENSODEG00000014195	Octodon_degus
ENSHGLP00100025399	ENSHGLG00100018635	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000009506	ENSHGLG00000006820	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000013839	ENSFDAG00000000728	Fukomys_damarensis
ENSCPOP00000020412	ENSCPOG00000026951	Cavia_porcellus
ENSSTOP00000001775	ENSSTOG00000001992	Ictidomys_tridecemlineatus
ENSUPAP00010002917	ENSUPAG00010002418	Urocitellus_parryii
ENSOPRP00000012384	ENSOPRG00000013578	Ochotona_princeps
ENSTBEP00000001504	ENSTBEG00000001740	Tupaia_belangeri
ENSRROP00000039706	ENSRROG00000043158	Rhinopithecus_roxellana
ENSRBIP00000011523	ENSRBIG00000029640	Rhinopithecus_bieti
ENSPTEP00000017313	ENSPTEG00000018838	Piliocolobus_tephrosceles
ENSCANP00000034718	ENSCANG00000041053	Colobus_angolensis_palliatus
ENSTGEP00000000292	ENSTGEG00000000330	Theropithecus_gelada
ENSPANP00000017744	ENSPANG00000015299	Papio_anubis
ENSCSAP00000010059	ENSCSAG00000013910	Chlorocebus_sabaeus
ENSMLEP00000015101	ENSMLEG00000031718	Mandrillus_leucophaeus
ENSMNEP00000020817	ENSMNEG00000034208	Macaca_nemestrina
ENSMFAP00000004235	ENSMFAG00000001827	Macaca_fascicularis
ENSP00000481465	ENSG00000101447	Homo_sapiens
ENSGGOP00000015294	ENSGGOG00000015675	Gorilla_gorilla
ENSPTRP00000023170	ENSPTRG00000013495	Pan_troglodytes
ENSPPAP00000024494	ENSPPAG00000035388	Pan_paniscus
ENSPPYP00000012291	ENSPPYG00000011006	Pongo_abelii
ENSNLEP00000040135	ENSNLEG00000030340	Nomascus_leucogenys
ENSSBOP00000019291	ENSSBOG00000026252	Saimiri_boliviensis_boliviensis
ENSCCAP00000024140	ENSCCAG00000029858	Cebus_capucinus_imitator
ENSANAP00000032620	ENSANAG00000034003	Aotus_nancymaae
ENSTSYP00000023603	ENSTSYG00000007047	Carlito_syrichta
ENSPSMP00000036726	ENSPSMG00000025266	Prolemur_simus
ENSMICP00000031337	ENSMICG00000037041	Microcebus_murinus
ENSPCOP00000007421	ENSPCOG00000014956	Propithecus_coquereli
ENSOGAP00000000851	ENSOGAG00000000951	Otolemur_garnettii
ENSVPAP00000008119	ENSVPAG00000008726	Vicugna_pacos
ENSSSCP00000062035	ENSSSCG00000007351	Sus_scrofa_strain_reference
ENSBIXP00000018153	ENSBIXG00000022024	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005032371	ENSBIXG00005001437	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000025780	ENSBMUG00000019338	Bos_mutus
ENSBTAP00000000862	ENSBTAG00000000660	Bos_taurus
ENSBBBP00000021308	ENSBBBG00000000868	Bison_bison_bison
ENSCHIP00000027574	ENSCHIG00000023451	Capra_hircus
ENSOARP00000000664	ENSOARG00000000644	Ovis_aries
ENSTTRP00000007278	ENSTTRG00000007693	Tursiops_truncatus
ENSSARP00000012284	ENSSARG00000013609	Sorex_araneus
ENSUAMP00000011991	ENSUAMG00000009725	Ursus_americanus
ENSUMAP00000004126	ENSUMAG00000003348	Ursus_maritimus
ENSAMEP00000012581	ENSAMEG00000011957	Ailuropoda_melanoleuca
ENSMPUP00000017613	ENSMPUG00000017724	Mustela_putorius_furo
ENSNVIP00000016476	ENSNVIG00000012918	Neovison_vison
ENSCAFP00020015933	ENSCAFG00020012788	Canis_lupus_dingo
ENSCAFP00000013267	ENSCAFG00000009027	Canis_lupus_familiaris
ENSVVUP00000041097	ENSVVUG00000029241	Vulpes_vulpes
ENSPTIP00000004948	ENSPTIG00000007307	Panthera_tigris_altaica
ENSPPRP00000009708	ENSPPRG00000004070	Panthera_pardus
ENSEEUP00000006947	ENSEEUG00000007642	Erinaceus_europaeus
ENSMLUP00000008392	ENSMLUG00000009206	Myotis_lucifugus
ENSPVAP00000011377	ENSPVAG00000012075	Pteropus_vampyrus
ENSECAP00000010982	ENSECAG00000013238	Equus_caballus
ENSEASP00005034387	ENSEASG00005023471	Equus_asinus_asinus
ENSLAFP00000024005	ENSLAFG00000026634	Loxodonta_africana
ENSPCAP00000001927	ENSPCAG00000002057	Procavia_capensis
ENSETEP00000016534	ENSETEG00000020349	Echinops_telfairi
ENSDNOP00000022654	ENSDNOG00000038483	Dasypus_novemcinctus
ENSCHOP00000006024	ENSCHOG00000006804	Choloepus_hoffmanni
ENSOANP00000018667	ENSOANG00000011777	Ornithorhynchus_anatinus
ENSXETP00000039764	ENSXETG00000020737	Xenopus_tropicalis
ENSLACP00000017360	ENSLACG00000015291	Latimeria_chalumnae
ENSSFOP00015034217	ENSSFOG00015021806	Scleropages_formosus
ENSPKIP00000021412	ENSPKIG00000005834	Paramormyrops_kingsleyae
ENSPKIP00000021290	ENSPKIG00000005759	Paramormyrops_kingsleyae
ENSEEEP00000022429	ENSEEEG00000010892	Electrophorus_electricus
ENSIPUP00000021687	ENSIPUG00000014706	Ictalurus_punctatus
ENSDARP00000100036	ENSDARG00000077883	Danio_rerio
ENSDCDP00000035754	ENSDCDG00000023929	Denticeps_clupeoides
ENSMMOP00000026305	ENSMMOG00000019938	Mola_mola
ENSTNIP00000010119	ENSTNIG00000007315	Tetraodon_nigroviridis
ENSGACP00000013444	ENSGACG00000010183	Gasterosteus_aculeatus
ENSGWIP00000001339	ENSGWIG00000000783	Gouania_willdenowi
ENSCSEP00000015352	ENSCSEG00000009869	Cynoglossus_semilaevis
ENSPFOP00000015592	ENSPFOG00000015533	Poecilia_formosa
ENSPREP00000032855	ENSPREG00000022272	Poecilia_reticulata
ENSPMEP00000019188	ENSPMEG00000022169	Poecilia_mexicana
ENSPLAP00000029388	ENSPLAG00000019577	Poecilia_latipinna
ENSXCOP00000023500	ENSXCOG00000017552	Xiphophorus_couchianus
ENSXMAP00000009615	ENSXMAG00000009595	Xiphophorus_maculatus
ENSGAFP00000029848	ENSGAFG00000020121	Gambusia_affinis
ENSFHEP00000022231	ENSFHEG00000002445	Fundulus_heteroclitus
ENSCVAP00000000249	ENSCVAG00000001142	Cyprinodon_variegatus
ENSKMAP00000028488	ENSKMAG00000021120	Kryptolebias_marmoratus
ENSORLP00020033574	ENSORLG00020019609	Oryzias_latipes_ASM223471v1
ENSORLP00015014369	ENSORLG00015015297	Oryzias_latipes_ASM223469v1
ENSORLP00000017461	ENSORLG00000013925	Oryzias_latipes_ASM223467v1
ENSOMEP00000036180	ENSOMEG00000023737	Oryzias_melastigma
ENSBSLP00000050164	ENSBSLG00000023822	Betta_splendens
ENSTRUP00000056955	ENSTRUG00000023235	Takifugu_rubripes
ENSHCOP00000002568	ENSHCOG00000003731	Hippocampus_comes
ENSCGOP00000002744	ENSCGOG00000001435	Cottoperca_gobio
ENSLBEP00000023394	ENSLBEG00000017964	Labrus_bergylta
ENSLCRP00005060726	ENSLCRG00005022424	Larimichthys_crocea
ENSSDUP00000027428	ENSSDUG00000019848	Seriola_dumerili
ENSSLDP00000014391	ENSSLDG00000011509	Seriola_lalandi_dorsalis
ENSLCAP00010041428	ENSLCAG00010019414	Lates_calcarifer
ENSSMAP00000022722	ENSSMAG00000013878	Scophthalmus_maximus
ENSMALP00000008373	ENSMALG00000005956	Monopterus_albus
ENSMAMP00000031250	ENSMAMG00000021041	Mastacembelus_armatus
ENSAOCP00000015786	ENSAOCG00000020591	Amphiprion_ocellaris
ENSAPEP00000032963	ENSAPEG00000023418	Amphiprion_percula
ENSAPOP00000008175	ENSAPOG00000010249	Acanthochromis_polyacanthus
ENSSPAP00000028153	ENSSPAG00000021210	Stegastes_partitus
ENSPRNP00000049697	ENSPRNG00000023707	Parambassis_ranga
ENSACLP00000031025	ENSACLG00000021027	Astatotilapia_calliptera
ENSPNYP00000024848	ENSPNYG00000018750	Pundamilia_nyererei
ENSMZEP00005013476	ENSMZEG00005010134	Maylandia_zebra
ENSHBUP00000012163	ENSHBUG00000013851	Haplochromis_burtoni
ENSNBRP00000030447	ENSNBRG00000023160	Neolamprologus_brichardi
ENSONIP00000025579	ENSONIG00000020301	Oreochromis_niloticus
ENSACIP00000014291	ENSACIG00000011115	Amphilophus_citrinellus
ENSATEP00000021653	ENSATEG00000015038	Anabas_testudineus
ENSPMGP00000028787	ENSPMGG00000023183	Periophthalmus_magnuspinnatus
ENSGMOP00000019269	ENSGMOG00000017927	Gadus_morhua
ENSHHUP00000047525	ENSHHUG00000028870	Hucho_hucho
ENSHHUP00000030078	ENSHHUG00000019163	Hucho_hucho
ENSELUP00000028229	ENSELUG00000004726	Esox_lucius
ENSAMXP00000052370	ENSAMXG00000036827	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005006088	ENSAMXG00005003652	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000003167	ENSPNAG00000009546	Pygocentrus_nattereri
ENSSFOP00015032793	ENSSFOG00015020960	Scleropages_formosus
ENSLOCP00000005537	ENSLOCG00000004621	Lepisosteus_oculatus
ENSECRP00000013603	ENSECRG00000009087	Erpetoichthys_calabaricus
ENSCMIP00000038200	ENSCMIG00000016053	Callorhinchus_milii
ENSPMAP00000009393	ENSPMAG00000008535	Petromyzon_marinus
ENSPMAP00000009582	ENSPMAG00000008698	Petromyzon_marinus
ENSEBUP00000012636	ENSEBUG00000008020	Eptatretus_burgeri
