ENSPVIP00000031767	ENSPVIG00000023350	Pogona_vitticeps	ENSPVIT00000038930
ENSACAP00000015552	ENSACAG00000015623	Anolis_carolinensis	ENSACAT00000015866
ENSNSUP00000009497	ENSNSUG00000006940	Notechis_scutatus
ENSCABP00000025643	ENSCABG00000018859	Chelonoidis_abingdonii
ENSCPBP00000019437	ENSCPBG00000014046	Chrysemys_picta_bellii
ENSPSIP00000016509	ENSPSIG00000014689	Pelodiscus_sinensis
ENSCCNP00000007070	ENSCCNG00000007527	Castor_canadensis
ENSDORP00000000493	ENSDORG00000000528	Dipodomys_ordii
ENSMSIP00000011136	ENSMSIG00000009679	Mus_spicilegus
ENSMUSP00000018610	ENSMUSG00000020826	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0030018	MGP_SPRETEiJ_G0017661	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0028618	MGP_CAROLIEiJ_G0016818	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0035353	MGP_PahariEiJ_G0017955	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000067662	ENSRNOG00000057443	Rattus_norvegicus
ENSMUGP00000016722	ENSMUGG00000014270	Meriones_unguiculatus
ENSCGRP00015019792	ENSCGRG00015015156	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000010911	ENSCGRG00000007944	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000017510	ENSMAUG00000016350	Mesocricetus_auratus
ENSMOCP00000010237	ENSMOCG00000010402	Microtus_ochrogaster
ENSPEMP00000003093	ENSPEMG00000004104	Peromyscus_maniculatus_bairdii
ENSNGAP00000013041	ENSNGAG00000014709	Nannospalax_galili
ENSJJAP00000004392	ENSJJAG00000008903	Jaculus_jaculus
ENSUPAP00010028364	ENSUPAG00010022398	Urocitellus_parryii
ENSSTOP00000017090	ENSSTOG00000029171	Ictidomys_tridecemlineatus
ENSSDAP00000010787	ENSSDAG00000009699	Spermophilus_dauricus
ENSMMMP00000013952	ENSMMMG00000012395	Marmota_marmota_marmota
ENSHGLP00000027280	ENSHGLG00000019396	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100025030	ENSHGLG00100018370	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000018188	ENSFDAG00000010029	Fukomys_damarensis
ENSCLAP00000008597	ENSCLAG00000006015	Chinchilla_lanigera
ENSODEP00000015090	ENSODEG00000011139	Octodon_degus
ENSCPOP00000016760	ENSCPOG00000011017	Cavia_porcellus
ENSCAPP00000015906	ENSCAPG00000015905	Cavia_aperea
ENSOCUP00000001643	ENSOCUG00000001903	Oryctolagus_cuniculus
ENSOPRP00000011520	ENSOPRG00000012596	Ochotona_princeps
ENSTBEP00000000969	ENSTBEG00000001111	Tupaia_belangeri
ENSPPAP00000019587	ENSPPAG00000032986	Pan_paniscus
ENSPTRP00000015193	ENSPTRG00000008903	Pan_troglodytes
ENSP00000327251	ENSG00000007171	Homo_sapiens
ENSGGOP00000018225	ENSGGOG00000000820	Gorilla_gorilla
ENSPPYP00000009087	ENSPPYG00000008080	Pongo_abelii
ENSNLEP00000002093	ENSNLEG00000001492	Nomascus_leucogenys
ENSRROP00000002735	ENSRROG00000010777	Rhinopithecus_roxellana
ENSRBIP00000041329	ENSRBIG00000044012	Rhinopithecus_bieti
ENSCANP00000034319	ENSCANG00000040808	Colobus_angolensis_palliatus
ENSPANP00000019802	ENSPANG00000023535	Papio_anubis
ENSTGEP00000008757	ENSTGEG00000007185	Theropithecus_gelada
ENSCATP00000022898	ENSCATG00000035033	Cercocebus_atys
ENSMLEP00000027860	ENSMLEG00000038144	Mandrillus_leucophaeus
ENSMMUP00000080305	ENSMMUG00000010083	Macaca_mulatta
ENSMNEP00000013278	ENSMNEG00000030889	Macaca_nemestrina
ENSMFAP00000019213	ENSMFAG00000032615	Macaca_fascicularis
ENSCSAP00000003658	ENSCSAG00000007474	Chlorocebus_sabaeus
ENSCCAP00000027857	ENSCCAG00000031784	Cebus_capucinus_imitator
ENSCJAP00000022844	ENSCJAG00000012477	Callithrix_jacchus
ENSSBOP00000027877	ENSSBOG00000030327	Saimiri_boliviensis_boliviensis
ENSANAP00000006969	ENSANAG00000021531	Aotus_nancymaae
ENSTSYP00000028870	ENSTSYG00000033517	Carlito_syrichta
ENSPSMP00000021202	ENSPSMG00000014967	Prolemur_simus
ENSMICP00000028676	ENSMICG00000008244	Microcebus_murinus
ENSPCOP00000024177	ENSPCOG00000024262	Propithecus_coquereli
ENSOGAP00000007948	ENSOGAG00000008862	Otolemur_garnettii
ENSBIXP00005036160	ENSBIXG00005017613	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000027260	ENSBIXG00000028504	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000009062	ENSBTAG00000006894	Bos_taurus
ENSBMUP00000015513	ENSBMUG00000011753	Bos_mutus
ENSBBBP00000009881	ENSBBBG00000018223	Bison_bison_bison
ENSCHIP00000026649	ENSCHIG00000022769	Capra_hircus
ENSOARP00000017986	ENSOARG00000016744	Ovis_aries
ENSTTRP00000002190	ENSTTRG00000002337	Tursiops_truncatus
ENSSSCP00000058904	ENSSSCG00000017755	Sus_scrofa_strain_reference
ENSUAMP00000008286	ENSUAMG00000007029	Ursus_americanus
ENSUMAP00000018080	ENSUMAG00000012259	Ursus_maritimus
ENSAMEP00000005504	ENSAMEG00000005154	Ailuropoda_melanoleuca
ENSNVIP00000023200	ENSNVIG00000017898	Neovison_vison
ENSMPUP00000014256	ENSMPUG00000014364	Mustela_putorius_furo
ENSCAFP00000027512	ENSCAFG00000018642	Canis_lupus_familiaris
ENSCAFP00020016436	ENSCAFG00020012111	Canis_lupus_dingo
ENSVVUP00000021634	ENSVVUG00000015894	Vulpes_vulpes
ENSPPRP00000008545	ENSPPRG00000003356	Panthera_pardus
ENSPTIP00000013588	ENSPTIG00000013237	Panthera_tigris_altaica
ENSFCAP00000037704	ENSFCAG00000009214	Felis_catus
ENSECAP00000022433	ENSECAG00000024761	Equus_caballus
ENSEASP00005015165	ENSEASG00005010108	Equus_asinus_asinus
ENSMLUP00000014478	ENSMLUG00000015882	Myotis_lucifugus
ENSMLUP00000018557	ENSMLUG00000029269	Myotis_lucifugus
ENSPVAP00000002706	ENSPVAG00000002864	Pteropus_vampyrus
ENSETEP00000010036	ENSETEG00000012376	Echinops_telfairi
ENSEEUP00000005038	ENSEEUG00000005492	Erinaceus_europaeus
ENSSARP00000000551	ENSSARG00000000594	Sorex_araneus
ENSTBEP00000012124	ENSTBEG00000014003	Tupaia_belangeri
ENSCHOP00000000278	ENSCHOG00000000311	Choloepus_hoffmanni
ENSDNOP00000022532	ENSDNOG00000013234	Dasypus_novemcinctus
ENSPCAP00000000346	ENSPCAG00000000354	Procavia_capensis
ENSLAFP00000026346	ENSLAFG00000007946	Loxodonta_africana
ENSETEP00000015172	ENSETEG00000018675	Echinops_telfairi
ENSVURP00010014173	ENSVURG00010010894	Vombatus_ursinus
ENSPCIP00000015500	ENSPCIG00000012048	Phascolarctos_cinereus
ENSSHAP00000010298	ENSSHAG00000008893	Sarcophilus_harrisii
ENSMEUP00000014164	ENSMEUG00000015499	Notamacropus_eugenii
ENSMODP00000028804	ENSMODG00000019228	Monodelphis_domestica
ENSOANP00000009010	ENSOANG00000005664	Ornithorhynchus_anatinus
ENSXETP00000054543	ENSXETG00000017825	Xenopus_tropicalis
ENSLACP00000020145	ENSLACG00000017704	Latimeria_chalumnae
ENSCHAP00000055771	ENSCHAG00000024906	Clupea_harengus
ENSCHAP00000056467	ENSCHAG00000025326	Clupea_harengus
ENSDCDP00000047359	ENSDCDG00000026754	Denticeps_clupeoides
ENSDARP00000048846	ENSDARG00000031976	Danio_rerio
ENSDARP00000106851	ENSDARG00000026925	Danio_rerio
ENSAMXP00000010494	ENSAMXG00000010210	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005009381	ENSAMXG00005005049	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000029495	ENSPNAG00000015647	Pygocentrus_nattereri
ENSAMXP00000012193	ENSAMXG00000011861	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005049610	ENSAMXG00005022363	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000010165	ENSPNAG00000015774	Pygocentrus_nattereri
ENSIPUP00000022394	ENSIPUG00000015080	Ictalurus_punctatus
ENSIPUP00000022197	ENSIPUG00000015006	Ictalurus_punctatus
ENSEEEP00000042882	ENSEEEG00000020232	Electrophorus_electricus
ENSEEEP00000017604	ENSEEEG00000008671	Electrophorus_electricus
ENSELUP00000036753	ENSELUG00000016177	Esox_lucius
ENSELUP00000016280	ENSELUG00000001444	Esox_lucius
ENSHHUP00000053139	ENSHHUG00000031793	Hucho_hucho
ENSSFOP00015018886	ENSSFOG00015012124	Scleropages_formosus
ENSPKIP00000028246	ENSPKIG00000009929	Paramormyrops_kingsleyae
ENSLOCP00000006803	ENSLOCG00000005624	Lepisosteus_oculatus
ENSECRP00000010360	ENSECRG00000006882	Erpetoichthys_calabaricus
ENSCMIP00000024736	ENSCMIG00000010747	Callorhinchus_milii
