ENSPMAP00000000399	ENSPMAG00000000356	Petromyzon_marinus
ENSTTRP00000013897	ENSTTRG00000014657	Tursiops_truncatus
ENSEEUP00000002752	ENSEEUG00000003013	Erinaceus_europaeus
ENSMLUP00000012061	ENSMLUG00000013260	Myotis_lucifugus
ENSPVAP00000015119	ENSPVAG00000016020	Pteropus_vampyrus
ENSETEP00000006534	ENSETEG00000008040	Echinops_telfairi
ENSCCNP00000013165	ENSCCNG00000013687	Castor_canadensis
ENSSDAP00000002127	ENSSDAG00000002053	Spermophilus_dauricus
ENSCLAP00000021612	ENSCLAG00000014790	Chinchilla_lanigera
ENSODEP00000006859	ENSODEG00000005121	Octodon_degus
ENSCAPP00000001469	ENSCAPG00000002887	Cavia_aperea
ENSCPOP00000018663	ENSCPOG00000021634	Cavia_porcellus
ENSHGLP00000010143	ENSHGLG00000007275	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100013743	ENSHGLG00100010160	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000015395	ENSFDAG00000003242	Fukomys_damarensis
ENSUPAP00010015742	ENSUPAG00010012612	Urocitellus_parryii
ENSSTOP00000018591	ENSSTOG00000026168	Ictidomys_tridecemlineatus
ENSMMMP00000022227	ENSMMMG00000019539	Marmota_marmota_marmota
ENSJJAP00000001711	ENSJJAG00000002346	Jaculus_jaculus
ENSCCNP00000015301	ENSCCNG00000015712	Castor_canadensis
ENSDORP00000008664	ENSDORG00000009222	Dipodomys_ordii
ENSPSMP00000034528	ENSPSMG00000023785	Prolemur_simus
ENSPCOP00000002250	ENSPCOG00000006855	Propithecus_coquereli
ENSMICP00000002598	ENSMICG00000002855	Microcebus_murinus
ENSOGAP00000004122	ENSOGAG00000004618	Otolemur_garnettii
ENSOCUP00000023695	ENSOCUG00000025005	Oryctolagus_cuniculus
ENSOPRP00000007640	ENSOPRG00000008359	Ochotona_princeps
MGP_SPRETEiJ_P0048787	MGP_SPRETEiJ_G0023226	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000001954	ENSMSIG00000001871	Mus_spicilegus
ENSMUSP00000043966	ENSMUSG00000036412	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0046839	MGP_CAROLIEiJ_G0022314	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0039422	MGP_PahariEiJ_G0019044	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000033542	ENSRNOG00000026060	Rattus_norvegicus
ENSMUGP00000000790	ENSMUGG00000000748	Meriones_unguiculatus
ENSCGRP00015028321	ENSCGRG00015021452	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001003415	ENSCGRG00001004125	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000017846	ENSCGRG00000012976	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000000243	ENSMAUG00000000226	Mesocricetus_auratus
ENSPEMP00000019291	ENSPEMG00000017637	Peromyscus_maniculatus_bairdii
ENSMOCP00000011519	ENSMOCG00000011780	Microtus_ochrogaster
ENSNGAP00000005230	ENSNGAG00000007333	Nannospalax_galili
ENSPPAP00000032877	ENSPPAG00000039302	Pan_paniscus
ENSPTRP00000029759	ENSPTRG00000017415	Pan_troglodytes
ENSP00000333395	ENSG00000183876	Homo_sapiens
ENSGGOP00000025517	ENSGGOG00000000111	Gorilla_gorilla
ENSPPYP00000017846	ENSPPYG00000015947	Pongo_abelii
ENSNLEP00000012553	ENSNLEG00000010308	Nomascus_leucogenys
ENSMMUP00000015177	ENSMMUG00000011565	Macaca_mulatta
ENSMNEP00000032244	ENSMNEG00000039468	Macaca_nemestrina
ENSMFAP00000036487	ENSMFAG00000034587	Macaca_fascicularis
ENSPANP00000002228	ENSPANG00000013185	Papio_anubis
ENSCATP00000023695	ENSCATG00000035397	Cercocebus_atys
ENSTGEP00000003004	ENSTGEG00000002592	Theropithecus_gelada
ENSMLEP00000030786	ENSMLEG00000039581	Mandrillus_leucophaeus
ENSCSAP00000007765	ENSCSAG00000011574	Chlorocebus_sabaeus
ENSPTEP00000017611	ENSPTEG00000019137	Piliocolobus_tephrosceles
ENSCANP00000021651	ENSCANG00000034267	Colobus_angolensis_palliatus
ENSRROP00000039680	ENSRROG00000043150	Rhinopithecus_roxellana
ENSRBIP00000015085	ENSRBIG00000031647	Rhinopithecus_bieti
ENSSBOP00000017789	ENSSBOG00000025544	Saimiri_boliviensis_boliviensis
ENSCJAP00000066819	ENSCJAG00000047946	Callithrix_jacchus
ENSCCAP00000035837	ENSCCAG00000035828	Cebus_capucinus_imitator
ENSANAP00000035935	ENSANAG00000035477	Aotus_nancymaae
ENSTSYP00000027840	ENSTSYG00000034592	Carlito_syrichta
ENSPTIP00000003582	ENSPTIG00000006313	Panthera_tigris_altaica
ENSUMAP00000005133	ENSUMAG00000004091	Ursus_maritimus
ENSDNOP00000027718	ENSDNOG00000040924	Dasypus_novemcinctus
ENSLAFP00000011968	ENSLAFG00000014293	Loxodonta_africana
ENSPCAP00000014741	ENSPCAG00000015806	Procavia_capensis
ENSXETP00000018301	ENSXETG00000001819	Xenopus_tropicalis
ENSLACP00000017783	ENSLACG00000015662	Latimeria_chalumnae
ENSSFOP00015018678	ENSSFOG00015011993	Scleropages_formosus
ENSPKIP00000002663	ENSPKIG00000020477	Paramormyrops_kingsleyae
ENSAMXP00005004445	ENSAMXG00005002763	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000034431	ENSAMXG00000039403	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000020905	ENSPNAG00000027861	Pygocentrus_nattereri
ENSIPUP00000011048	ENSIPUG00000007540	Ictalurus_punctatus
ENSEEEP00000017216	ENSEEEG00000008518	Electrophorus_electricus
ENSDARP00000102428	ENSDARG00000077606	Danio_rerio
ENSDCDP00000040257	ENSDCDG00000026500	Denticeps_clupeoides
ENSCHAP00000048271	ENSCHAG00000022223	Clupea_harengus
ENSSLDP00000004245	ENSSLDG00000003379	Seriola_lalandi_dorsalis
ENSSDUP00000004807	ENSSDUG00000003578	Seriola_dumerili
ENSSMAP00000004238	ENSSMAG00000002621	Scophthalmus_maximus
ENSLCAP00010007082	ENSLCAG00010003481	Lates_calcarifer
ENSMALP00000015437	ENSMALG00000010841	Monopterus_albus
ENSMAMP00000010454	ENSMAMG00000007045	Mastacembelus_armatus
ENSATEP00000012366	ENSATEG00000008616	Anabas_testudineus
ENSXMAP00000031489	ENSXMAG00000024651	Xiphophorus_maculatus
ENSGAFP00000013023	ENSGAFG00000008798	Gambusia_affinis
ENSPREP00000003844	ENSPREG00000002757	Poecilia_reticulata
ENSPREP00000003856	ENSPREG00000002764	Poecilia_reticulata
ENSPLAP00000014203	ENSPLAG00000017820	Poecilia_latipinna
ENSPLAP00000014195	ENSPLAG00000017805	Poecilia_latipinna
ENSPFOP00000003055	ENSPFOG00000003163	Poecilia_formosa
ENSPMEP00000006845	ENSPMEG00000008380	Poecilia_mexicana
ENSFHEP00000025172	ENSFHEG00000007228	Fundulus_heteroclitus
ENSCVAP00000032493	ENSCVAG00000022555	Cyprinodon_variegatus
ENSKMAP00000014116	ENSKMAG00000010585	Kryptolebias_marmoratus
ENSHBUP00000006674	ENSHBUG00000008132	Haplochromis_burtoni
ENSPNYP00000000767	ENSPNYG00000000612	Pundamilia_nyererei
ENSMZEP00005017595	ENSMZEG00005013229	Maylandia_zebra
ENSACLP00000013571	ENSACLG00000009302	Astatotilapia_calliptera
ENSNBRP00000012870	ENSNBRG00000010014	Neolamprologus_brichardi
ENSONIP00000006113	ENSONIG00000004858	Oreochromis_niloticus
ENSACIP00000020686	ENSACIG00000016059	Amphilophus_citrinellus
ENSGWIP00000006475	ENSGWIG00000003758	Gouania_willdenowi
ENSAOCP00000004138	ENSAOCG00000007519	Amphiprion_ocellaris
ENSAPEP00000022953	ENSAPEG00000016341	Amphiprion_percula
ENSAPOP00000032806	ENSAPOG00000020974	Acanthochromis_polyacanthus
ENSAPOP00000025130	ENSAPOG00000008040	Acanthochromis_polyacanthus
ENSSPAP00000011657	ENSSPAG00000008847	Stegastes_partitus
ENSPRNP00000026747	ENSPRNG00000013427	Parambassis_ranga
ENSCSEP00000016470	ENSCSEG00000010589	Cynoglossus_semilaevis
ENSHCOP00000025992	ENSHCOG00000016559	Hippocampus_comes
ENSLCRP00005006677	ENSLCRG00005003350	Larimichthys_crocea
ENSLBEP00000036884	ENSLBEG00000027559	Labrus_bergylta
ENSMMOP00000003936	ENSMMOG00000003149	Mola_mola
ENSCGOP00000010087	ENSCGOG00000005143	Cottoperca_gobio
ENSGACP00000023778	ENSGACG00000017998	Gasterosteus_aculeatus
ENSTNIP00000017236	ENSTNIG00000014223	Tetraodon_nigroviridis
ENSTRUP00000020097	ENSTRUG00000008055	Takifugu_rubripes
ENSORLP00000006001	ENSORLG00000004771	Oryzias_latipes_ASM223467v1
ENSORLP00020012445	ENSORLG00020013378	Oryzias_latipes_ASM223471v1
ENSORLP00015021102	ENSORLG00015022303	Oryzias_latipes_ASM223469v1
ENSOMEP00000003678	ENSOMEG00000004579	Oryzias_melastigma
ENSPMGP00000021705	ENSPMGG00000017574	Periophthalmus_magnuspinnatus
ENSBSLP00000039916	ENSBSLG00000019363	Betta_splendens
ENSBSLP00000037853	ENSBSLG00000018474	Betta_splendens
ENSGMOP00000004385	ENSGMOG00000004128	Gadus_morhua
ENSHHUP00000019763	ENSHHUG00000012351	Hucho_hucho
ENSELUP00000016969	ENSELUG00000016712	Esox_lucius
ENSLOCP00000013699	ENSLOCG00000011152	Lepisosteus_oculatus
ENSECRP00000020483	ENSECRG00000013768	Erpetoichthys_calabaricus
ENSCMIP00000014344	ENSCMIG00000007115	Callorhinchus_milii
ENSHHUP00000044280	ENSHHUG00000027119	Hucho_hucho
ENSELUP00000011987	ENSELUG00000012272	Esox_lucius
ENSCGOP00000055044	ENSCGOG00000024014	Cottoperca_gobio
ENSGACP00000014419	ENSGACG00000010892	Gasterosteus_aculeatus
ENSLBEP00000037350	ENSLBEG00000027861	Labrus_bergylta
ENSLCRP00005021844	ENSLCRG00005008842	Larimichthys_crocea
ENSSLDP00000031110	ENSSLDG00000023918	Seriola_lalandi_dorsalis
ENSSDUP00000026226	ENSSDUG00000019023	Seriola_dumerili
ENSLCAP00010047495	ENSLCAG00010022053	Lates_calcarifer
ENSLCAP00010022453	ENSLCAG00010010544	Lates_calcarifer
ENSMALP00000028664	ENSMALG00000019838	Monopterus_albus
ENSMALP00000028645	ENSMALG00000019827	Monopterus_albus
ENSMAMP00000032666	ENSMAMG00000021981	Mastacembelus_armatus
ENSATEP00000016714	ENSATEG00000011631	Anabas_testudineus
ENSBSLP00000055432	ENSBSLG00000025904	Betta_splendens
ENSAOCP00000004202	ENSAOCG00000007595	Amphiprion_ocellaris
ENSAPEP00000002693	ENSAPEG00000001962	Amphiprion_percula
ENSAPOP00000004571	ENSAPOG00000000169	Acanthochromis_polyacanthus
ENSSPAP00000025478	ENSSPAG00000019254	Stegastes_partitus
ENSPRNP00000050681	ENSPRNG00000024057	Parambassis_ranga
ENSMZEP00005036688	ENSMZEG00005027360	Maylandia_zebra
ENSMZEP00005036687	ENSMZEG00005027359	Maylandia_zebra
ENSACLP00000037243	ENSACLG00000025223	Astatotilapia_calliptera
ENSACLP00000037214	ENSACLG00000025204	Astatotilapia_calliptera
ENSHBUP00000011137	ENSHBUG00000012748	Haplochromis_burtoni
ENSPNYP00000000428	ENSPNYG00000000336	Pundamilia_nyererei
ENSONIP00000001296	ENSONIG00000001023	Oreochromis_niloticus
ENSACIP00000013892	ENSACIG00000010806	Amphilophus_citrinellus
ENSXMAP00000028792	ENSXMAG00000023549	Xiphophorus_maculatus
ENSXCOP00000017770	ENSXCOG00000013388	Xiphophorus_couchianus
ENSGAFP00000016541	ENSGAFG00000010870	Gambusia_affinis
ENSPMEP00000002485	ENSPMEG00000003540	Poecilia_mexicana
ENSPMEP00000012612	ENSPMEG00000014846	Poecilia_mexicana
ENSPFOP00000009247	ENSPFOG00000009266	Poecilia_formosa
ENSPFOP00000009200	ENSPFOG00000009250	Poecilia_formosa
ENSPLAP00000030643	ENSPLAG00000021902	Poecilia_latipinna
ENSPREP00000004085	ENSPREG00000002897	Poecilia_reticulata
ENSFHEP00000005785	ENSFHEG00000006775	Fundulus_heteroclitus
ENSCVAP00000008852	ENSCVAG00000010743	Cyprinodon_variegatus
ENSKMAP00000023167	ENSKMAG00000017195	Kryptolebias_marmoratus
ENSORLP00015018201	ENSORLG00015019231	Oryzias_latipes_ASM223469v1
ENSORLP00020012805	ENSORLG00020013735	Oryzias_latipes_ASM223471v1
ENSORLP00000005132	ENSORLG00000004101	Oryzias_latipes_ASM223467v1
ENSOMEP00000029214	ENSOMEG00000012730	Oryzias_melastigma
ENSCSEP00000003975	ENSCSEG00000002590	Cynoglossus_semilaevis
ENSPMGP00000003507	ENSPMGG00000003017	Periophthalmus_magnuspinnatus
ENSHCOP00000025591	ENSHCOG00000015856	Hippocampus_comes
ENSDCDP00000016741	ENSDCDG00000013708	Denticeps_clupeoides
ENSCHAP00000003668	ENSCHAG00000002309	Clupea_harengus
ENSAMXP00000021813	ENSAMXG00000021188	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005029065	ENSAMXG00005014416	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000001198	ENSPNAG00000008016	Pygocentrus_nattereri
ENSIPUP00000025865	ENSIPUG00000017527	Ictalurus_punctatus
ENSEEEP00000013095	ENSEEEG00000006585	Electrophorus_electricus
ENSDARP00000100054	ENSDARG00000076843	Danio_rerio
