ENSACAP00000013530	ENSACAG00000013806	Anolis_carolinensis
ENSSMRP00000007743	ENSSMRG00000006215	Salvator_merianae
ENSPMJP00000000447	ENSPMJG00000000420	Parus_major
ENSXETP00000054238	ENSXETG00000019054	Xenopus_tropicalis
ENSMVIP00005020493	ENSMVIG00005014486	Manacus_vitellinus
ENSAPEP00000004177	ENSAPEG00000003019	Amphiprion_percula
ENSKMAP00000023561	ENSKMAG00000017477	Kryptolebias_marmoratus
ENSPFOP00000014052	ENSPFOG00000014042	Poecilia_formosa
ENSCPUP00000027396	ENSCPUG00000018440	Calidris_pugnax
ENSACLP00000024360	ENSACLG00000016583	Astatotilapia_calliptera
ENSPSIP00000007429	ENSPSIG00000006838	Pelodiscus_sinensis	ENSPSIT00000007470
ENSBSLP00000008195	ENSBSLG00000004152	Betta_splendens
ENSORLP00000032853	ENSORLG00000025284	Oryzias_latipes_ASM223467v1
ENSLBEP00000005261	ENSLBEG00000004054	Labrus_bergylta
ENSMZEP00005030598	ENSMZEG00005022794	Maylandia_zebra
ENSMALP00000012539	ENSMALG00000008905	Monopterus_albus
ENSONIP00000005216	ENSONIG00000004140	Oreochromis_niloticus
ENSBIXP00005021557	ENSBIXG00005024539	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSPNAP00000015637	ENSPNAG00000021711	Pygocentrus_nattereri
ENSCGOP00000035784	ENSCGOG00000016558	Cottoperca_gobio
ENSGAFP00000022741	ENSGAFG00000015378	Gambusia_affinis
ENSCVAP00000009433	ENSCVAG00000011388	Cyprinodon_variegatus
ENSXMAP00000006598	ENSXMAG00000006586	Xiphophorus_maculatus
ENSACIP00000021972	ENSACIG00000017086	Amphilophus_citrinellus
ENSFALP00000011689	ENSFALG00000011204	Ficedula_albicollis
ENSGAGP00000029597	ENSGAGG00000021378	Gopherus_agassizii	ENSGAGT00000033609
ENSFHEP00000032053	ENSFHEG00000000472	Fundulus_heteroclitus
ENSLSDP00000024510	ENSLSDG00000017196	Lonchura_striata_domestica
ENSLCAP00010049411	ENSLCAG00010022976	Lates_calcarifer
ENSPREP00000029789	ENSPREG00000020158	Poecilia_reticulata
ENSCHAP00000026295	ENSCHAG00000012792	Clupea_harengus
ENSTGUP00000007923	ENSTGUG00000007701	Taeniopygia_guttata
ENSAHAP00000024571	ENSAHAG00000017144	Apteryx_haastii
ENSSDUP00000029634	ENSSDUG00000021365	Seriola_dumerili
ENSARWP00000018785	ENSARWG00000012920	Apteryx_rowi
ENSGMOP00000016349	ENSGMOG00000015244	Gadus_morhua
ENSAPOP00000018485	ENSAPOG00000021849	Acanthochromis_polyacanthus
ENSMMOP00000024168	ENSMMOG00000018395	Mola_mola
ENSAOCP00000010160	ENSAOCG00000014363	Amphiprion_ocellaris
ENSCSEP00000033948	ENSCSEG00000021770	Cynoglossus_semilaevis
ENSPMEP00000024332	ENSPMEG00000006508	Poecilia_mexicana
ENSPVIP00000033466	ENSPVIG00000024452	Pogona_vitticeps
ENSPMGP00000024032	ENSPMGG00000019431	Periophthalmus_magnuspinnatus
ENSABRP00000001067	ENSABRG00000001141	Anser_brachyrhynchus
ENSLOCP00000015933	ENSLOCG00000012937	Lepisosteus_oculatus
ENSMODP00000057571	ENSMODG00000043430	Monodelphis_domestica
ENSAMXP00000041180	ENSAMXG00000036518	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSCJPP00005025877	ENSCJPG00005020220	Coturnix_japonica
ENSATEP00000018234	ENSATEG00000012673	Anabas_testudineus
ENSSMAP00000030143	ENSSMAG00000018479	Scophthalmus_maximus
W01A8.2a.1	WBGene00012164	Caenorhabditis_elegans_strain_N2
ENSECRP00000030949	ENSECRG00000020992	Erpetoichthys_calabaricus
ENSPLAP00000001305	ENSPLAG00000002321	Poecilia_latipinna
ENSAPLP00000019089	ENSAPLG00000027363	Anas_platyrhynchos_platyrhynchos
ENSSLDP00000022636	ENSSLDG00000017670	Seriola_lalandi_dorsalis
