ENSAHAP00000015574	ENSAHAG00000011133	Apteryx_haastii
ENSAPOP00000034792	ENSAPOG00000024343	Acanthochromis_polyacanthus
ENSMLEP00000003076	ENSMLEG00000012924	Mandrillus_leucophaeus
ENSMAUP00000017937	ENSMAUG00000016652	Mesocricetus_auratus
ENSAOCP00000002097	ENSAOCG00000005286	Amphiprion_ocellaris
ENSORLP00020033274	ENSORLG00020019205	Oryzias_latipes_ASM223471v1
ENSPCIP00000046526	ENSPCIG00000029001	Phascolarctos_cinereus
ENSHBUP00000027777	ENSHBUG00000011324	Haplochromis_burtoni
ENSPPRP00000003629	ENSPPRG00000022622	Panthera_pardus
ENSPPAP00000039135	ENSPPAG00000042259	Pan_paniscus
ENSPPYP00000020716	ENSPPYG00000018481	Pongo_abelii
ENSAMXP00000054456	ENSAMXG00000018566	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAPLP00000022626	ENSAPLG00000005429	Anas_platyrhynchos_platyrhynchos
ENSORLP00000020361	ENSORLG00000016265	Oryzias_latipes_ASM223467v1
ENSPREP00000006682	ENSPREG00000004626	Poecilia_reticulata
ENSATEP00000009041	ENSATEG00000005800	Anabas_testudineus
ENSCPRP00005003345	ENSCPRG00005002467	Crocodylus_porosus
ENSMODP00000046957	ENSMODG00000008823	Monodelphis_domestica
ENSNGAP00000018756	ENSNGAG00000018729	Nannospalax_galili
ENSTRUP00000013782	ENSTRUG00000005689	Takifugu_rubripes
ENSBIXP00000018487	ENSBIXG00000022323	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSPVAP00000004017	ENSPVAG00000004242	Pteropus_vampyrus
ENSSFOP00015002773	ENSSFOG00015001708	Scleropages_formosus
ENSBMUP00000024089	ENSBMUG00000018080	Bos_mutus
ENSTTRP00000014689	ENSTTRG00000015477	Tursiops_truncatus
ENSUPAP00010004222	ENSUPAG00010003395	Urocitellus_parryii
ENSPVIP00000031852	ENSPVIG00000023333	Pogona_vitticeps
ENSPNAP00000005242	ENSPNAG00000001764	Pygocentrus_nattereri
ENSSCAP00000020282	ENSSCAG00000014614	Serinus_canaria
ENSMLUP00000006902	ENSMLUG00000007492	Myotis_lucifugus
ENSCHAP00000026836	ENSCHAG00000007569	Clupea_harengus
ENSAPEP00000003009	ENSAPEG00000001860	Amphiprion_percula
ENSIPUP00000030356	ENSIPUG00000020460	Ictalurus_punctatus
ENSGALP00000047883	ENSGALG00000016639	Gallus_gallus
ENSPRNP00000010216	ENSPRNG00000005272	Parambassis_ranga
ENSSSCP00000010342	ENSSSCG00000009683	Sus_scrofa_strain_reference
ENSCHOP00000009672	ENSCHOG00000010897	Choloepus_hoffmanni
ENSLACP00000008636	ENSLACG00000007633	Latimeria_chalumnae
ENSORLP00020004063	ENSORLG00020000087	Oryzias_latipes_ASM223471v1
ENSCJPP00005015767	ENSCJPG00005013012	Coturnix_japonica
ENSDCDP00000010504	ENSDCDG00000005118	Denticeps_clupeoides
ENSARWP00000027448	ENSARWG00000018540	Apteryx_rowi
ENSPKIP00000005020	ENSPKIG00000021846	Paramormyrops_kingsleyae
ENSMSIP00000016916	ENSMSIG00000014475	Mus_spicilegus
ENSACAP00000019865	ENSACAG00000022405	Anolis_carolinensis
ENSPANP00000044713	ENSPANG00000020594	Papio_anubis
ENSSMAP00000018030	ENSSMAG00000011045	Scophthalmus_maximus
ENSHHUP00000017389	ENSHHUG00000010845	Hucho_hucho
ENSPMEP00000002358	ENSPMEG00000003614	Poecilia_mexicana
ENSLBEP00000028875	ENSLBEG00000021669	Labrus_bergylta
ENSCGRP00015013071	ENSCGRG00015009932	Cricetulus_griseus_CriGri-PICR
ENSLCOP00000007362	ENSLCOG00000005426	Lepidothrix_coronata
ENSMNEP00000000627	ENSMNEG00000002442	Macaca_nemestrina
ENSDNVP00000014895	ENSDNVG00000010478	Dromaius_novaehollandiae
ENSUMAP00000030484	ENSUMAG00000021894	Ursus_maritimus
ENSODEP00000012630	ENSODEG00000009358	Octodon_degus
ENSRROP00000041018	ENSRROG00000043696	Rhinopithecus_roxellana
ENSHHUP00000067019	ENSHHUG00000039516	Hucho_hucho	ENSHHUT00000069276
ENSORLP00015016322	ENSORLG00015017373	Oryzias_latipes_ASM223469v1
ENSSDAP00000012971	ENSSDAG00000011493	Spermophilus_dauricus
ENSMUGP00000027155	ENSMUGG00000022590	Meriones_unguiculatus
ENSNSUP00000006033	ENSNSUG00000004829	Notechis_scutatus
ENSSPAP00000027254	ENSSPAG00000020496	Stegastes_partitus
ENSCPOP00000001562	ENSCPOG00000001731	Cavia_porcellus
ENSVPAP00000003299	ENSVPAG00000003555	Vicugna_pacos
ENSAMXP00000019089	ENSAMXG00000018489	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSHGLP00100007742	ENSHGLG00100005781	Heterocephalus_glaber_HetGla_1.0
ENSAMEP00000016989	ENSAMEG00000016039	Ailuropoda_melanoleuca
ENSNLEP00000020305	ENSNLEG00000016716	Nomascus_leucogenys
ENSXMAP00000011694	ENSXMAG00000011641	Xiphophorus_maculatus
ENSHCOP00000002839	ENSHCOG00000004099	Hippocampus_comes
ENSMOCP00000018599	ENSMOCG00000016835	Microtus_ochrogaster
ENSPFOP00000017961	ENSPFOG00000017647	Poecilia_formosa
ENSSDUP00000011138	ENSSDUG00000008074	Seriola_dumerili
MGP_CAROLIEiJ_P0037124	MGP_CAROLIEiJ_G0019417	Mus_caroli_strain_CAROLI_EIJ
ENSPMEP00000032859	ENSPMEG00000021055	Poecilia_mexicana
ENSCHAP00000031106	ENSCHAG00000014218	Clupea_harengus
ENSOARP00000016159	ENSOARG00000015055	Ovis_aries
ENSABRP00000003375	ENSABRG00000003184	Anser_brachyrhynchus
ENSACIP00000028788	ENSACIG00000022249	Amphilophus_citrinellus
ENSCPGP00000027849	ENSCPGG00000019202	Calidris_pygmaea
ENSDNOP00000006056	ENSDNOG00000007813	Dasypus_novemcinctus
ENSSLDP00000025513	ENSSLDG00000019810	Seriola_lalandi_dorsalis
ENSPNAP00000018526	ENSPNAG00000025718	Pygocentrus_nattereri
ENSMAMP00000010082	ENSMAMG00000006450	Mastacembelus_armatus
ENSNBRP00000008232	ENSNBRG00000006223	Neolamprologus_brichardi
ENSSFOP00015030549	ENSSFOG00015019593	Scleropages_formosus
ENSSMAP00000004765	ENSSMAG00000002902	Scophthalmus_maximus
ENSPNYP00000010890	ENSPNYG00000008080	Pundamilia_nyererei
ENSPRNP00000020045	ENSPRNG00000004835	Parambassis_ranga
ENSSARP00000008208	ENSSARG00000009013	Sorex_araneus
ENSOANP00000026825	ENSOANG00000008956	Ornithorhynchus_anatinus
ENSACIP00000009923	ENSACIG00000007745	Amphilophus_citrinellus
ENSLCAP00010012986	ENSLCAG00010005696	Lates_calcarifer
