ENSCABP00000014410	ENSCABG00000010762	Chelonoidis_abingdonii
ENSRBIP00000016674	ENSRBIG00000032357	Rhinopithecus_bieti
ENSRROP00000045723	ENSRROG00000045740	Rhinopithecus_roxellana
ENSMFAP00000041133	ENSMFAG00000041318	Macaca_fascicularis
ENSMMUP00000062873	ENSMMUG00000005982	Macaca_mulatta
ENSMNEP00000015741	ENSMNEG00000031939	Macaca_nemestrina
ENSPANP00000000627	ENSPANG00000012109	Papio_anubis
ENSCATP00000021939	ENSCATG00000034646	Cercocebus_atys
ENSCSAP00000015490	ENSCSAG00000002552	Chlorocebus_sabaeus
ENSMFAP00000043015	ENSMFAG00000002716	Macaca_fascicularis
ENSTGEP00000030389	ENSTGEG00000024386	Theropithecus_gelada
ENSMLEP00000038891	ENSMLEG00000043489	Mandrillus_leucophaeus
ENSSBOP00000039771	ENSSBOG00000035898	Saimiri_boliviensis_boliviensis
ENSCCAP00000016839	ENSCCAG00000026217	Cebus_capucinus_imitator
ENSCJAP00000025174	ENSCJAG00000013671	Callithrix_jacchus
ENSANAP00000012208	ENSANAG00000024044	Aotus_nancymaae
ENSPCAP00000005105	ENSPCAG00000005468	Procavia_capensis
ENSLAFP00000014346	ENSLAFG00000017111	Loxodonta_africana
ENSETEP00000009975	ENSETEG00000012296	Echinops_telfairi
ENSMEUP00000012923	ENSMEUG00000014162	Notamacropus_eugenii
ENSPCIP00000015575	ENSPCIG00000012100	Phascolarctos_cinereus
ENSVURP00010005303	ENSVURG00010004164	Vombatus_ursinus
ENSSHAP00000012346	ENSSHAG00000010577	Sarcophilus_harrisii
ENSMODP00000016688	ENSMODG00000013342	Monodelphis_domestica
ENSOANP00000001059	ENSOANG00000000680	Ornithorhynchus_anatinus
ENSXETP00000019988	ENSXETG00000003305	Xenopus_tropicalis
ENSSFOP00015013966	ENSSFOG00015008992	Scleropages_formosus
ENSPKIP00000041390	ENSPKIG00000017953	Paramormyrops_kingsleyae
ENSSDUP00000001656	ENSSDUG00000001314	Seriola_dumerili
ENSSLDP00000026524	ENSSLDG00000020628	Seriola_lalandi_dorsalis
ENSBSLP00000012292	ENSBSLG00000006237	Betta_splendens
ENSLCRP00005007240	ENSLCRG00005003570	Larimichthys_crocea
ENSCGOP00000007244	ENSCGOG00000003701	Cottoperca_gobio
ENSMAMP00000010835	ENSMAMG00000007340	Mastacembelus_armatus
ENSMZEP00005017300	ENSMZEG00005013003	Maylandia_zebra
ENSACLP00000027688	ENSACLG00000018726	Astatotilapia_calliptera
ENSHBUP00000009657	ENSHBUG00000000299	Haplochromis_burtoni
ENSONIP00000021407	ENSONIG00000016975	Oreochromis_niloticus
ENSTRUP00000009366	ENSTRUG00000003958	Takifugu_rubripes
ENSTNIP00000005282	ENSTNIG00000002724	Tetraodon_nigroviridis
ENSMMOP00000023734	ENSMMOG00000018067	Mola_mola
ENSGACP00000018051	ENSGACG00000013661	Gasterosteus_aculeatus
ENSCSEP00000011669	ENSCSEG00000007514	Cynoglossus_semilaevis
ENSCVAP00000026523	ENSCVAG00000012154	Cyprinodon_variegatus
ENSFHEP00000003537	ENSFHEG00000004425	Fundulus_heteroclitus
ENSGAFP00000025252	ENSGAFG00000017053	Gambusia_affinis
ENSXMAP00000035985	ENSXMAG00000025833	Xiphophorus_maculatus
ENSPMEP00000013829	ENSPMEG00000016162	Poecilia_mexicana
ENSPFOP00000010159	ENSPFOG00000010074	Poecilia_formosa
ENSOMEP00000012322	ENSOMEG00000001005	Oryzias_melastigma
ENSPRNP00000040940	ENSPRNG00000020098	Parambassis_ranga
ENSLCAP00010039062	ENSLCAG00010018268	Lates_calcarifer
ENSSMAP00000014832	ENSSMAG00000009080	Scophthalmus_maximus
ENSMALP00000005904	ENSMALG00000004231	Monopterus_albus
ENSAPEP00000018977	ENSAPEG00000013562	Amphiprion_percula
ENSAOCP00000008537	ENSAOCG00000012558	Amphiprion_ocellaris
ENSAOCP00000026370	ENSAOCG00000000962	Amphiprion_ocellaris
ENSAPOP00000004413	ENSAPOG00000006010	Acanthochromis_polyacanthus
ENSSPAP00000017226	ENSSPAG00000012990	Stegastes_partitus
ENSPRNP00000040938	ENSPRNG00000020097	Parambassis_ranga
ENSPREP00000012842	ENSPREG00000008717	Poecilia_reticulata
ENSPLAP00000017361	ENSPLAG00000021714	Poecilia_latipinna
ENSKMAP00000008549	ENSKMAG00000006432	Kryptolebias_marmoratus
ENSORLP00000001970	ENSORLG00000001589	Oryzias_latipes_ASM223467v1
ENSORLP00020026052	ENSORLG00020008300	Oryzias_latipes_ASM223471v1
ENSORLP00015016627	ENSORLG00015017593	Oryzias_latipes_ASM223469v1
ENSPNYP00000004806	ENSPNYG00000003736	Pundamilia_nyererei
ENSNBRP00000029223	ENSNBRG00000022259	Neolamprologus_brichardi
ENSACIP00000004710	ENSACIG00000003697	Amphilophus_citrinellus
ENSGWIP00000047070	ENSGWIG00000023188	Gouania_willdenowi
ENSLBEP00000017121	ENSLBEG00000013212	Labrus_bergylta
ENSPMGP00000015409	ENSPMGG00000012638	Periophthalmus_magnuspinnatus
ENSHCOP00000015487	ENSHCOG00000019105	Hippocampus_comes
ENSATEP00000033794	ENSATEG00000023256	Anabas_testudineus
ENSGMOP00000016866	ENSGMOG00000015713	Gadus_morhua
ENSHHUP00000034377	ENSHHUG00000021669	Hucho_hucho
ENSELUP00000019720	ENSELUG00000019020	Esox_lucius
ENSDCDP00000018016	ENSDCDG00000014585	Denticeps_clupeoides
ENSCHAP00000010316	ENSCHAG00000005957	Clupea_harengus
ENSIPUP00000033927	ENSIPUG00000022787	Ictalurus_punctatus
ENSEEEP00000009691	ENSEEEG00000004942	Electrophorus_electricus
ENSAMXP00005010795	ENSAMXG00005005992	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000007611	ENSAMXG00000007407	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000009855	ENSPNAG00000015376	Pygocentrus_nattereri
ENSDARP00000077450	ENSDARG00000059606	Danio_rerio
ENSLOCP00000003834	ENSLOCG00000003234	Lepisosteus_oculatus
ENSECRP00000018142	ENSECRG00000012134	Erpetoichthys_calabaricus
ENSLACP00000019933	ENSLACG00000017522	Latimeria_chalumnae
ENSCMIP00000017947	ENSCMIG00000008494	Callorhinchus_milii
ENSEBUP00000014701	ENSEBUG00000009269	Eptatretus_burgeri
ENSPMAP00000007036	ENSPMAG00000006395	Petromyzon_marinus
