ENSSMRP00000019734	ENSSMRG00000015389	Salvator_merianae
ENSPEMP00000013148	ENSPEMG00000013281	Peromyscus_maniculatus_bairdii
ENSPPRP00000002148	ENSPPRG00000023631	Panthera_pardus
ENSMLEP00000021580	ENSMLEG00000034997	Mandrillus_leucophaeus
ENSPSMP00000012126	ENSPSMG00000008750	Prolemur_simus
ENSNVIP00000016484	ENSNVIG00000012916	Neovison_vison
ENSDARP00000100653	ENSDARG00000077590	Danio_rerio
ENSCJAP00000006313	ENSCJAG00000003475	Callithrix_jacchus
ENSMEUP00000001716	ENSMEUG00000001875	Notamacropus_eugenii
ENSSBOP00000019991	ENSSBOG00000026598	Saimiri_boliviensis_boliviensis
ENSGAGP00000030189	ENSGAGG00000021779	Gopherus_agassizii
ENSECRP00000013344	ENSECRG00000008904	Erpetoichthys_calabaricus
ENSMUNP00000005980	ENSMUNG00000004863	Melopsittacus_undulatus
ENSTBEP00000007884	ENSTBEG00000009102	Tupaia_belangeri
ENSLCAP00010025505	ENSLCAG00010011924	Lates_calcarifer
ENSOGAP00000017907	ENSOGAG00000028008	Otolemur_garnettii
ENSECAP00000032767	ENSECAG00000034576	Equus_caballus
ENSVPAP00000009185	ENSVPAG00000009869	Vicugna_pacos
ENSDNOP00000027453	ENSDNOG00000035175	Dasypus_novemcinctus
ENSHHUP00000006563	ENSHHUG00000004020	Hucho_hucho
ENSBIXP00005024802	ENSBIXG00005004709	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSPKIP00000038653	ENSPKIG00000016348	Paramormyrops_kingsleyae
ENSTSYP00000027672	ENSTSYG00000031889	Carlito_syrichta
ENSUPAP00010015948	ENSUPAG00010012755	Urocitellus_parryii
ENSMUSP00000091511	ENSMUSG00000046561	Mus_musculus_strain_reference_(CL57BL6)
ENSACLP00000008887	ENSACLG00000006048	Astatotilapia_calliptera
ENSAPOP00000014236	ENSAPOG00000017107	Acanthochromis_polyacanthus
ENSNGAP00000013169	ENSNGAG00000014828	Nannospalax_galili
ENSCABP00000020078	ENSCABG00000014803	Chelonoidis_abingdonii
ENSHCOP00000027738	ENSHCOG00000019805	Hippocampus_comes
ENSHCOP00000000441	ENSHCOG00000001264	Hippocampus_comes
ENSOMEP00000023924	ENSOMEG00000004257	Oryzias_melastigma
ENSCGOP00000057075	ENSCGOG00000024752	Cottoperca_gobio
ENSPVAP00000005571	ENSPVAG00000005889	Pteropus_vampyrus
ENSSLDP00000017382	ENSSLDG00000013725	Seriola_lalandi_dorsalis
ENSNPEP00000015198	ENSNPEG00000011349	Nothoprocta_perdicaria	ENSNPET00000015574
ENSMMOP00000027293	ENSMMOG00000020641	Mola_mola
ENSMUGP00000023165	ENSMUGG00000019394	Meriones_unguiculatus
ENSETEP00000002193	ENSETEG00000002689	Echinops_telfairi
ENSCGRP00000000034	ENSCGRG00000000058	Cricetulus_griseus_CriGri_1.0
ENSTTRP00000007551	ENSTTRG00000007981	Tursiops_truncatus
ENSVURP00010007815	ENSVURG00010006021	Vombatus_ursinus
ENSACAP00000011685	ENSACAG00000011954	Anolis_carolinensis
ENSNSUP00000005793	ENSNSUG00000004671	Notechis_scutatus
ENSLBEP00000017141	ENSLBEG00000013201	Labrus_bergylta
ENSXCOP00000020956	ENSXCOG00000015688	Xiphophorus_couchianus
ENSBSLP00000020220	ENSBSLG00000010364	Betta_splendens
ENSORLP00000032132	ENSORLG00000024656	Oryzias_latipes_ASM223467v1
ENSXETP00000009221	ENSXETG00000011839	Xenopus_tropicalis
ENSNBRP00000001021	ENSNBRG00000000877	Neolamprologus_brichardi
ENSPMGP00000029121	ENSPMGG00000023435	Periophthalmus_magnuspinnatus
ENSBIXP00000025808	ENSBIXG00000027901	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSLCRP00005042760	ENSLCRG00005016400	Larimichthys_crocea
ENSGACP00000002089	ENSGACG00000001601	Gasterosteus_aculeatus
ENSUMAP00000004212	ENSUMAG00000003417	Ursus_maritimus
ENSARWP00000013428	ENSARWG00000009308	Apteryx_rowi	ENSARWT00000015348
ENSXMAP00000013226	ENSXMAG00000013200	Xiphophorus_maculatus
ENSABRP00000017192	ENSABRG00000015001	Anser_brachyrhynchus	ENSABRT00000024445
ENSPFOP00000001895	ENSPFOG00000002029	Poecilia_formosa
ENSAMXP00005014952	ENSAMXG00005007932	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSGGOP00000012388	ENSGGOG00000012700	Gorilla_gorilla
ENSANAP00000012152	ENSANAG00000024011	Aotus_nancymaae
ENSOARP00000019618	ENSOARG00000018284	Ovis_aries
ENSCMIP00000019896	ENSCMIG00000009241	Callorhinchus_milii
ENSCAFP00020021949	ENSCAFG00020017341	Canis_lupus_dingo
ENSSTOP00000013805	ENSSTOG00000015417	Ictidomys_tridecemlineatus
ENSMAMP00000004693	ENSMAMG00000003180	Mastacembelus_armatus
ENSMMUP00000031065	ENSMMUG00000023597	Macaca_mulatta
ENSXCOP00000004632	ENSXCOG00000003660	Xiphophorus_couchianus
ENSPTEP00000030415	ENSPTEG00000029629	Piliocolobus_tephrosceles
ENSPLAP00000015888	ENSPLAG00000019915	Poecilia_latipinna
ENSCCAP00000015573	ENSCCAG00000025579	Cebus_capucinus_imitator
ENSCATP00000037207	ENSCATG00000041348	Cercocebus_atys
ENSPNYP00000021664	ENSPNYG00000016379	Pundamilia_nyererei
ENSAHAP00000012427	ENSAHAG00000008943	Apteryx_haastii	ENSAHAT00000013755
ENSMGAP00000011314	ENSMGAG00000010871	Meleagris_gallopavo	ENSMGAT00000012187
ENSHHUP00000032216	ENSHHUG00000020454	Hucho_hucho
ENSPRNP00000052233	ENSPRNG00000024699	Parambassis_ranga
ENSMPUP00000008226	ENSMPUG00000008288	Mustela_putorius_furo
ENSGAFP00000008602	ENSGAFG00000005848	Gambusia_affinis
ENSMNEP00000017869	ENSMNEG00000032901	Macaca_nemestrina
ENSSMAP00000008425	ENSSMAG00000005194	Scophthalmus_maximus
ENSONIP00000006874	ENSONIG00000005471	Oreochromis_niloticus
ENSPCIP00000046428	ENSPCIG00000037210	Phascolarctos_cinereus
ENSCJPP00005003667	ENSCJPG00005003806	Coturnix_japonica	ENSCJPT00005006434
ENSFHEP00000023997	ENSFHEG00000005333	Fundulus_heteroclitus
ENSOPRP00000015904	ENSOPRG00000009110	Ochotona_princeps
ENSUAMP00000002290	ENSUAMG00000002118	Ursus_americanus
ENSACIP00000018694	ENSACIG00000014573	Amphilophus_citrinellus
ENSCGRP00001015454	ENSCGRG00001016057	Cricetulus_griseus_CHOK1GS_HDv1
MGP_PahariEiJ_P0071291	MGP_PahariEiJ_G0027057	Mus_pahari_strain_PAHARI_EIJ
ENSCSAP00000000158	ENSCSAG00000003792	Chlorocebus_sabaeus
ENSGWIP00000025247	ENSGWIG00000013336	Gouania_willdenowi
ENSVVUP00000010762	ENSVVUG00000007950	Vulpes_vulpes
ENSFCAP00000029182	ENSFCAG00000034327	Felis_catus
ENSCHIP00000007488	ENSCHIG00000010979	Capra_hircus
ENSMFAP00000012029	ENSMFAG00000020823	Macaca_fascicularis
ENSPVIP00000020384	ENSPVIG00000015533	Pogona_vitticeps
MGP_SPRETEiJ_P0062767	MGP_SPRETEiJ_G0026563	Mus_spretus_strain_SPRET/EiJ
ENSPTRP00000028143	ENSPTRG00000016384	Pan_troglodytes
ENSMVIP00005008801	ENSMVIG00005006514	Manacus_vitellinus
ENSMMMP00000013408	ENSMMMG00000011955	Marmota_marmota_marmota
ENSTGEP00000006799	ENSTGEG00000005547	Theropithecus_gelada
ENSPPYP00000016770	ENSPPYG00000015014	Pongo_abelii
ENSLACP00000017723	ENSLACG00000015610	Latimeria_chalumnae
ENSLCOP00000005422	ENSLCOG00000004036	Lepidothrix_coronata
ENSTGUP00000001894	ENSTGUG00000001839	Taeniopygia_guttata
ENSKMAP00000021553	ENSKMAG00000016034	Kryptolebias_marmoratus
ENSCPOP00000026466	ENSCPOG00000009284	Cavia_porcellus
ENSODEP00000001761	ENSODEG00000001386	Octodon_degus
ENSCPUP00000018277	ENSCPUG00000012585	Calidris_pugnax
ENSSFOP00015033014	ENSSFOG00015021083	Scleropages_formosus
ENSTRUP00000026183	ENSTRUG00000010396	Takifugu_rubripes
ENSAHAP00000002073	ENSAHAG00000001740	Apteryx_haastii	ENSAHAT00000002360
ENSCSEP00000007352	ENSCSEG00000004731	Cynoglossus_semilaevis
ENSACAP00000011595	ENSACAG00000011862	Anolis_carolinensis
ENSSDAP00000007289	ENSSDAG00000006684	Spermophilus_dauricus
ENSCLAP00000010674	ENSCLAG00000007365	Chinchilla_lanigera
ENSLOCP00000016177	ENSLOCG00000013135	Lepisosteus_oculatus
ENSECAP00000044898	ENSECAG00000038083	Equus_caballus
ENSSSCP00000018124	ENSSSCG00000009122	Sus_scrofa_strain_reference
MGP_CAROLIEiJ_P0060367	MGP_CAROLIEiJ_G0025610	Mus_caroli_strain_CAROLI_EIJ
ENSCPGP00000024702	ENSCPGG00000017014	Calidris_pygmaea
ENSMODP00000006543	ENSMODG00000005308	Monodelphis_domestica
ENSOCUP00000049171	ENSOCUG00000030939	Oryctolagus_cuniculus
ENSGAFP00000008622	ENSGAFG00000005858	Gambusia_affinis
ENSAOWP00000008329	ENSAOWG00000005728	Apteryx_owenii	ENSAOWT00000009430
ENSELUP00000011644	ENSELUG00000011975	Esox_lucius
ENSAPLP00000007932	ENSAPLG00000008292	Anas_platyrhynchos_platyrhynchos
ENSPREP00000031978	ENSPREG00000021666	Poecilia_reticulata
ENSRROP00000023526	ENSRROG00000035608	Rhinopithecus_roxellana
ENSDORP00000015285	ENSDORG00000016246	Dipodomys_ordii
ENSATEP00000000168	ENSATEG00000000161	Anabas_testudineus
ENSPNAP00000014400	ENSPNAG00000020268	Pygocentrus_nattereri
ENSPPAP00000035364	ENSPPAG00000040500	Pan_paniscus
ENSLACP00000002654	ENSLACG00000002375	Latimeria_chalumnae
ENSORLP00020009810	ENSORLG00020010696	Oryzias_latipes_ASM223471v1
ENSBTAP00000023672	ENSBTAG00000017808	Bos_taurus
ENSSDUP00000004406	ENSSDUG00000003283	Seriola_dumerili
ENSFALP00000001090	ENSFALG00000001049	Ficedula_albicollis
ENSSPUP00000022367	ENSSPUG00000017172	Sphenodon_punctatus
ENSBMUP00000024714	ENSBMUG00000018593	Bos_mutus
ENSMZEP00005032473	ENSMZEG00005024189	Maylandia_zebra
ENSSPAP00000009713	ENSSPAG00000007401	Stegastes_partitus
ENSPSIP00000015266	ENSPSIG00000013643	Pelodiscus_sinensis
ENSRBIP00000030229	ENSRBIG00000038987	Rhinopithecus_bieti
ENSJHYP00000009781	ENSJHYG00000007685	Junco_hyemalis
ENSCCEP00000027091	ENSCCEG00000023676	Cyanistes_caeruleus
ENSECAP00000021786	ENSECAG00000024322	Equus_caballus
ENSP00000320219	ENSG00000180801	Homo_sapiens
ENSSCAP00000014245	ENSSCAG00000010476	Serinus_canaria
ENSLAFP00000008876	ENSLAFG00000010599	Loxodonta_africana
ENSMAUP00000007529	ENSMAUG00000009186	Mesocricetus_auratus
ENSORLP00015010612	ENSORLG00015011421	Oryzias_latipes_ASM223469v1
ENSCPRP00005007135	ENSCPRG00005005061	Crocodylus_porosus
ENSDCDP00000054006	ENSDCDG00000032269	Denticeps_clupeoides
ENSCCNP00000016580	ENSCCNG00000016875	Castor_canadensis
ENSMALP00000028305	ENSMALG00000019602	Monopterus_albus
ENSPCOP00000006251	ENSPCOG00000014263	Propithecus_coquereli
ENSPMEP00000019263	ENSPMEG00000022259	Poecilia_mexicana
ENSAOCP00000032366	ENSAOCG00000024706	Amphiprion_ocellaris
ENSEASP00005013863	ENSEASG00005009667	Equus_asinus_asinus
ENSAOWP00000007440	ENSAOWG00000005102	Apteryx_owenii	ENSAOWT00000008426
ENSMICP00000007415	ENSMICG00000008144	Microcebus_murinus
ENSCAPP00000014020	ENSCAPG00000014512	Cavia_aperea
ENSZALP00000005681	ENSZALG00000005276	Zonotrichia_albicollis
