ENSVURP00010005925	ENSVURG00010004600	Vombatus_ursinus
ENSOPRP00000000824	ENSOPRG00000000902	Ochotona_princeps
ENSPSMP00000031111	ENSPSMG00000021579	Prolemur_simus
ENSPCOP00000025138	ENSPCOG00000024789	Propithecus_coquereli
ENSMICP00000048197	ENSMICG00000043591	Microcebus_murinus
ENSOGAP00000002876	ENSOGAG00000003221	Otolemur_garnettii
ENSHGLP00000025231	ENSHGLG00000017977	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100000451	ENSHGLG00100000379	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000017694	ENSFDAG00000006226	Fukomys_damarensis
ENSCLAP00000009936	ENSCLAG00000006881	Chinchilla_lanigera
ENSODEP00000019063	ENSODEG00000014059	Octodon_degus
ENSCPOP00000013593	ENSCPOG00000015079	Cavia_porcellus
ENSUPAP00010002808	ENSUPAG00010002340	Urocitellus_parryii
ENSMMMP00000008257	ENSMMMG00000007406	Marmota_marmota_marmota
ENSSDAP00000003390	ENSSDAG00000003224	Spermophilus_dauricus
ENSSTOP00000013464	ENSSTOG00000015029	Ictidomys_tridecemlineatus
ENSCCNP00000004695	ENSCCNG00000005006	Castor_canadensis
ENSDORP00000011354	ENSDORG00000012077	Dipodomys_ordii
ENSTBEP00000015020	ENSTBEG00000017288	Tupaia_belangeri
ENSSBOP00000008095	ENSSBOG00000020968	Saimiri_boliviensis_boliviensis
ENSCCAP00000001464	ENSCCAG00000009416	Cebus_capucinus_imitator
ENSCJAP00000001542	ENSCJAG00000000911	Callithrix_jacchus
ENSANAP00000000943	ENSANAG00000008158	Aotus_nancymaae
ENSP00000344545	ENSG00000188076	Homo_sapiens
ENSP00000471646	ENSG00000268320	Homo_sapiens
ENSGGOP00000040913	ENSGGOG00000043325	Gorilla_gorilla
ENSPPAP00000011857	ENSPPAG00000029126	Pan_paniscus
ENSPTRP00000048351	ENSPTRG00000028774	Pan_troglodytes
ENSPPYP00000022351	ENSPPYG00000019963	Pongo_abelii
ENSMMUP00000072386	ENSMMUG00000054795	Macaca_mulatta
ENSMNEP00000008884	ENSMNEG00000028918	Macaca_nemestrina
ENSMFAP00000003235	ENSMFAG00000033650	Macaca_fascicularis
ENSCSAP00000007544	ENSCSAG00000011340	Chlorocebus_sabaeus
ENSMLEP00000022983	ENSMLEG00000035698	Mandrillus_leucophaeus
ENSPANP00000000977	ENSPANG00000013065	Papio_anubis
ENSCATP00000001980	ENSCATG00000009031	Cercocebus_atys
ENSTGEP00000027775	ENSTGEG00000022395	Theropithecus_gelada
ENSCANP00000023847	ENSCANG00000035338	Colobus_angolensis_palliatus
ENSPTEP00000019977	ENSPTEG00000021260	Piliocolobus_tephrosceles
ENSRROP00000008537	ENSRROG00000028727	Rhinopithecus_roxellana
ENSRBIP00000018972	ENSRBIG00000033480	Rhinopithecus_bieti
ENSTSYP00000015425	ENSTSYG00000034131	Carlito_syrichta
ENSDNOP00000025437	ENSDNOG00000033758	Dasypus_novemcinctus
ENSLAFP00000006211	ENSLAFG00000007390	Loxodonta_africana
ENSPCAP00000007827	ENSPCAG00000008424	Procavia_capensis
ENSETEP00000009019	ENSETEG00000011119	Echinops_telfairi
ENSOANP00000025885	ENSOANG00000020366	Ornithorhynchus_anatinus
ENSOANP00000026883	ENSOANG00000021122	Ornithorhynchus_anatinus
ENSOANP00000025413	ENSOANG00000020019	Ornithorhynchus_anatinus
ENSOANP00000028528	ENSOANG00000022350	Ornithorhynchus_anatinus
ENSOANP00000027958	ENSOANG00000021929	Ornithorhynchus_anatinus
ENSBTAP00000044005	ENSBTAG00000032918	Bos_taurus
ENSBIXP00000002460	ENSBIXG00000008931	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005004692	ENSBIXG00005000712	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000011115	ENSBMUG00000008579	Bos_mutus
ENSBBBP00000010925	ENSBBBG00000018961	Bison_bison_bison
ENSOARP00000015959	ENSOARG00000014878	Ovis_aries
ENSSSCP00000013890	ENSSSCG00000013060	Sus_scrofa_strain_reference
ENSCAFP00000023330	ENSCAFG00000015860	Canis_lupus_familiaris
ENSCAFP00020016227	ENSCAFG00020013011	Canis_lupus_dingo
ENSVVUP00000042080	ENSVVUG00000029891	Vulpes_vulpes
ENSAMEP00000007148	ENSAMEG00000006786	Ailuropoda_melanoleuca
ENSUMAP00000017078	ENSUMAG00000012532	Ursus_maritimus
ENSMPUP00000013887	ENSMPUG00000013992	Mustela_putorius_furo
ENSNVIP00000027438	ENSNVIG00000021208	Neovison_vison
ENSFCAP00000008209	ENSFCAG00000008856	Felis_catus
ENSPVAP00000008591	ENSPVAG00000009108	Pteropus_vampyrus
ENSSARP00000008843	ENSSARG00000009790	Sorex_araneus
ENSECAP00000009193	ENSECAG00000034235	Equus_caballus
ENSECAP00000011652	ENSECAG00000039036	Equus_caballus
ENSECAP00000008559	ENSECAG00000010662	Equus_caballus
ENSEASP00005028851	ENSEASG00005019637	Equus_asinus_asinus
ENSVPAP00000000935	ENSVPAG00000001013	Vicugna_pacos
ENSPTRP00000006476	ENSPTRG00000003765	Pan_troglodytes
ENSPPAP00000028114	ENSPPAG00000037115	Pan_paniscus
ENSP00000278282	ENSG00000149021	Homo_sapiens
ENSGGOP00000001767	ENSGGOG00000001795	Gorilla_gorilla
ENSPPYP00000003657	ENSPPYG00000003165	Pongo_abelii
ENSNLEP00000004237	ENSNLEG00000003507	Nomascus_leucogenys
ENSMFAP00000024815	ENSMFAG00000043963	Macaca_fascicularis
ENSMMUP00000037350	ENSMMUG00000031123	Macaca_mulatta
ENSMNEP00000013044	ENSMNEG00000030793	Macaca_nemestrina
ENSCATP00000030030	ENSCATG00000038223	Cercocebus_atys
ENSMLEP00000039113	ENSMLEG00000043598	Mandrillus_leucophaeus
ENSPANP00000017524	ENSPANG00000019204	Papio_anubis
ENSTGEP00000020398	ENSTGEG00000016388	Theropithecus_gelada
ENSCSAP00000002829	ENSCSAG00000006546	Chlorocebus_sabaeus
ENSPTEP00000011231	ENSPTEG00000012666	Piliocolobus_tephrosceles
ENSCANP00000005241	ENSCANG00000018072	Colobus_angolensis_palliatus
ENSSBOP00000004386	ENSSBOG00000018756	Saimiri_boliviensis_boliviensis
ENSCJAP00000035325	ENSCJAG00000019012	Callithrix_jacchus
ENSANAP00000020374	ENSANAG00000027981	Aotus_nancymaae
ENSTSYP00000019397	ENSTSYG00000013070	Carlito_syrichta
ENSPSMP00000032088	ENSPSMG00000022253	Prolemur_simus
ENSMICP00000043194	ENSMICG00000041999	Microcebus_murinus
ENSPCOP00000031723	ENSPCOG00000028635	Propithecus_coquereli
ENSMSIP00000036064	ENSMSIG00000030022	Mus_spicilegus
MGP_SPRETEiJ_P0050062	MGP_SPRETEiJ_G0023586	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000025554	ENSMUSG00000024653	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0048089	MGP_CAROLIEiJ_G0022673	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0021086	MGP_PahariEiJ_G0014167	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000027342	ENSRNOG00000020196	Rattus_norvegicus
ENSMUGP00000002954	ENSMUGG00000002774	Meriones_unguiculatus
ENSCGRP00000021634	ENSCGRG00000015701	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001017924	ENSCGRG00001017835	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015005297	ENSCGRG00015004172	Cricetulus_griseus_CriGri-PICR
ENSPEMP00000007657	ENSPEMG00000009557	Peromyscus_maniculatus_bairdii
ENSMOCP00000015121	ENSMOCG00000014419	Microtus_ochrogaster
ENSNGAP00000013720	ENSNGAG00000015223	Nannospalax_galili
ENSJJAP00000009313	ENSJJAG00000013224	Jaculus_jaculus
ENSCCNP00000021935	ENSCCNG00000021651	Castor_canadensis
ENSSDAP00000007456	ENSSDAG00000006811	Spermophilus_dauricus
ENSSDAP00000007470	ENSSDAG00000006830	Spermophilus_dauricus
ENSSTOP00000009044	ENSSTOG00000010085	Ictidomys_tridecemlineatus
ENSMMMP00000002595	ENSMMMG00000002393	Marmota_marmota_marmota
ENSLAFP00000024113	ENSLAFG00000027694	Loxodonta_africana
ENSOANP00000028470	ENSOANG00000022312	Ornithorhynchus_anatinus
ENSCJPP00005021921	ENSCJPG00005017504	Coturnix_japonica
ENSNMEP00000002844	ENSNMEG00000003456	Numida_meleagris
