ENSAHAP00000010324	ENSAHAG00000007495	Apteryx_haastii	ENSAHAT00000011440
ENSAOWP00000023184	ENSAOWG00000015622	Apteryx_owenii	ENSAOWT00000026257
ENSARWP00000019441	ENSARWG00000013305	Apteryx_rowi	ENSARWT00000022063
ENSDNVP00000016544	ENSDNVG00000011572	Dromaius_novaehollandiae	ENSDNVT00000019867
ENSNPEP00000016946	ENSNPEG00000012611	Nothoprocta_perdicaria
ENSUPAP00010005818	ENSUPAG00010004678	Urocitellus_parryii
ENSSDAP00000005351	ENSSDAG00000004981	Spermophilus_dauricus
ENSSTOP00000021129	ENSSTOG00000028193	Ictidomys_tridecemlineatus
ENSMMMP00000028214	ENSMMMG00000024595	Marmota_marmota_marmota
ENSOCUP00000042789	ENSOCUG00000000760	Oryctolagus_cuniculus
ENSOPRP00000010022	ENSOPRG00000010963	Ochotona_princeps
ENSBIXP00005044138	ENSBIXG00005027935	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000029630	ENSBIXG00000011305	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000013158	ENSBTAG00000009978	Bos_taurus
ENSBMUP00000012549	ENSBMUG00000009595	Bos_mutus
ENSBBBP00000011698	ENSBBBG00000008306	Bison_bison_bison
ENSCHIP00000009584	ENSCHIG00000012400	Capra_hircus
ENSOARP00000011695	ENSOARG00000010906	Ovis_aries
ENSTTRP00000008001	ENSTTRG00000008440	Tursiops_truncatus
ENSSSCP00000020457	ENSSSCG00000021218	Sus_scrofa_strain_reference
ENSECAP00000023303	ENSECAG00000024889	Equus_caballus
ENSPVAP00000000553	ENSPVAG00000000587	Pteropus_vampyrus
ENSMLUP00000013959	ENSMLUG00000015316	Myotis_lucifugus
ENSUAMP00000018870	ENSUAMG00000014941	Ursus_americanus
ENSUMAP00000006569	ENSUMAG00000005127	Ursus_maritimus
ENSAMEP00000001764	ENSAMEG00000001687	Ailuropoda_melanoleuca
ENSNVIP00000011223	ENSNVIG00000008893	Neovison_vison
ENSMPUP00000012350	ENSMPUG00000012444	Mustela_putorius_furo
ENSCAFP00020015749	ENSCAFG00020012649	Canis_lupus_dingo
ENSCAFP00000002995	ENSCAFG00000002036	Canis_lupus_familiaris
ENSVVUP00000041157	ENSVVUG00000029302	Vulpes_vulpes
ENSPPRP00000014869	ENSPPRG00000007625	Panthera_pardus
ENSPTIP00000014425	ENSPTIG00000013853	Panthera_tigris_altaica
ENSFCAP00000025374	ENSFCAG00000023001	Felis_catus
ENSSARP00000005256	ENSSARG00000005817	Sorex_araneus
ENSEEUP00000009564	ENSEEUG00000010497	Erinaceus_europaeus
ENSCHOP00000000148	ENSCHOG00000000169	Choloepus_hoffmanni
ENSDNOP00000019390	ENSDNOG00000042799	Dasypus_novemcinctus
ENSLAFP00000021068	ENSLAFG00000025617	Loxodonta_africana
ENSPCAP00000011598	ENSPCAG00000012381	Procavia_capensis
ENSETEP00000012375	ENSETEG00000015260	Echinops_telfairi
ENSOANP00000013152	ENSOANG00000008274	Ornithorhynchus_anatinus
ENSXETP00000018554	ENSXETG00000001689	Xenopus_tropicalis
ENSLACP00000012308	ENSLACG00000010837	Latimeria_chalumnae
ENSDCDP00000062849	ENSDCDG00000035528	Denticeps_clupeoides
ENSCHAP00000004002	ENSCHAG00000002651	Clupea_harengus
ENSAMXP00000010298	ENSAMXG00000010029	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005002669	ENSAMXG00005001571	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000024372	ENSPNAG00000008860	Pygocentrus_nattereri
ENSIPUP00000035501	ENSIPUG00000023805	Ictalurus_punctatus
ENSEEEP00000013063	ENSEEEG00000006575	Electrophorus_electricus
ENSDARP00000093281	ENSDARG00000070052	Danio_rerio
ENSHHUP00000050166	ENSHHUG00000030284	Hucho_hucho
ENSELUP00000009828	ENSELUG00000010350	Esox_lucius
ENSMALP00000028417	ENSMALG00000019679	Monopterus_albus
ENSMAMP00000011401	ENSMAMG00000007725	Mastacembelus_armatus
ENSATEP00000023895	ENSATEG00000016586	Anabas_testudineus
ENSBSLP00000044741	ENSBSLG00000021359	Betta_splendens
ENSSDUP00000008909	ENSSDUG00000006559	Seriola_dumerili
ENSSLDP00000005588	ENSSLDG00000004470	Seriola_lalandi_dorsalis
ENSSMAP00000007236	ENSSMAG00000004490	Scophthalmus_maximus
ENSLCAP00010009162	ENSLCAG00010004395	Lates_calcarifer
ENSACIP00000016218	ENSACIG00000012623	Amphilophus_citrinellus
ENSAPEP00000021457	ENSAPEG00000015328	Amphiprion_percula
ENSAOCP00000009261	ENSAOCG00000013365	Amphiprion_ocellaris
ENSAPOP00000020276	ENSAPOG00000023805	Acanthochromis_polyacanthus
ENSSPAP00000017486	ENSSPAG00000013194	Stegastes_partitus
ENSPRNP00000042657	ENSPRNG00000020851	Parambassis_ranga
ENSPFOP00000028574	ENSPFOG00000012487	Poecilia_formosa
ENSPLAP00000016351	ENSPLAG00000020472	Poecilia_latipinna
ENSPMEP00000003324	ENSPMEG00000000075	Poecilia_mexicana
ENSPREP00000027827	ENSPREG00000018829	Poecilia_reticulata
ENSXMAP00000040725	ENSXMAG00000025787	Xiphophorus_maculatus
ENSXCOP00000011202	ENSXCOG00000008476	Xiphophorus_couchianus
ENSGAFP00000013813	ENSGAFG00000009328	Gambusia_affinis
ENSFHEP00000034927	ENSFHEG00000022915	Fundulus_heteroclitus
ENSCVAP00000000595	ENSCVAG00000001528	Cyprinodon_variegatus
ENSKMAP00000005251	ENSKMAG00000003969	Kryptolebias_marmoratus
ENSORLP00020005094	ENSORLG00020005897	Oryzias_latipes_ASM223471v1
ENSORLP00000039628	ENSORLG00000015951	Oryzias_latipes_ASM223467v1
ENSORLP00015022137	ENSORLG00015001382	Oryzias_latipes_ASM223469v1
ENSOMEP00000013029	ENSOMEG00000014481	Oryzias_melastigma
ENSMZEP00005004626	ENSMZEG00005003573	Maylandia_zebra
ENSACLP00000011261	ENSACLG00000007717	Astatotilapia_calliptera
ENSHBUP00000010998	ENSHBUG00000012579	Haplochromis_burtoni
ENSPNYP00000028996	ENSPNYG00000021847	Pundamilia_nyererei
ENSNBRP00000023858	ENSNBRG00000018258	Neolamprologus_brichardi
ENSONIP00000001540	ENSONIG00000001218	Oreochromis_niloticus
ENSACIP00000016240	ENSACIG00000012633	Amphilophus_citrinellus
ENSGWIP00000054171	ENSGWIG00000025937	Gouania_willdenowi
ENSLCRP00005041240	ENSLCRG00005015864	Larimichthys_crocea
ENSMMOP00000020568	ENSMMOG00000015651	Mola_mola
ENSLBEP00000030397	ENSLBEG00000022955	Labrus_bergylta
ENSCGOP00000037647	ENSCGOG00000017316	Cottoperca_gobio
ENSGACP00000006364	ENSGACG00000004820	Gasterosteus_aculeatus
ENSCSEP00000029690	ENSCSEG00000019023	Cynoglossus_semilaevis
ENSTRUP00000016033	ENSTRUG00000006534	Takifugu_rubripes
ENSHCOP00000027822	ENSHCOG00000019950	Hippocampus_comes
ENSPMGP00000017881	ENSPMGG00000014626	Periophthalmus_magnuspinnatus
ENSGMOP00000005436	ENSGMOG00000005132	Gadus_morhua
ENSSFOP00015022309	ENSSFOG00015014356	Scleropages_formosus
ENSPKIP00000031990	ENSPKIG00000012265	Paramormyrops_kingsleyae
ENSMALP00000027658	ENSMALG00000019184	Monopterus_albus
ENSMAMP00000000332	ENSMAMG00000000227	Mastacembelus_armatus
ENSATEP00000001988	ENSATEG00000001389	Anabas_testudineus
ENSLCAP00010049348	ENSLCAG00010022945	Lates_calcarifer
ENSLCAP00010053839	ENSLCAG00010025052	Lates_calcarifer
ENSSMAP00000023682	ENSSMAG00000014450	Scophthalmus_maximus
ENSSDUP00000010384	ENSSDUG00000007597	Seriola_dumerili
ENSSLDP00000002724	ENSSLDG00000002178	Seriola_lalandi_dorsalis
ENSCGOP00000005977	ENSCGOG00000003152	Cottoperca_gobio
ENSLCRP00005039908	ENSLCRG00005015416	Larimichthys_crocea
ENSLBEP00000005928	ENSLBEG00000004565	Labrus_bergylta
ENSMMOP00000013298	ENSMMOG00000010208	Mola_mola
ENSMZEP00005016977	ENSMZEG00005012754	Maylandia_zebra
ENSACLP00000004614	ENSACLG00000003092	Astatotilapia_calliptera
ENSHBUP00000010853	ENSHBUG00000000351	Haplochromis_burtoni
ENSPNYP00000011148	ENSPNYG00000008466	Pundamilia_nyererei
ENSNBRP00000009014	ENSNBRG00000007041	Neolamprologus_brichardi
ENSACIP00000011771	ENSACIG00000009194	Amphilophus_citrinellus
ENSGWIP00000016445	ENSGWIG00000009220	Gouania_willdenowi
ENSCVAP00000030383	ENSCVAG00000018874	Cyprinodon_variegatus
ENSPLAP00000008665	ENSPLAG00000011282	Poecilia_latipinna
ENSKMAP00000021251	ENSKMAG00000015790	Kryptolebias_marmoratus
ENSAPEP00000015582	ENSAPEG00000011090	Amphiprion_percula
ENSAOCP00000012581	ENSAOCG00000017073	Amphiprion_ocellaris
ENSAPOP00000032766	ENSAPOG00000020893	Acanthochromis_polyacanthus
ENSAPEP00000015611	ENSAPEG00000011110	Amphiprion_percula
ENSPRNP00000022440	ENSPRNG00000011500	Parambassis_ranga
ENSBSLP00000057140	ENSBSLG00000026594	Betta_splendens
ENSCSEP00000005402	ENSCSEG00000003495	Cynoglossus_semilaevis
ENSHCOP00000026412	ENSHCOG00000017328	Hippocampus_comes
ENSTNIP00000022519	ENSTNIG00000019317	Tetraodon_nigroviridis
ENSTRUP00000051485	ENSTRUG00000023197	Takifugu_rubripes
ENSGMOP00000013651	ENSGMOG00000012765	Gadus_morhua
ENSHHUP00000087719	ENSHHUG00000050728	Hucho_hucho
ENSELUP00000019561	ENSELUG00000018873	Esox_lucius
ENSXMAP00000034631	ENSXMAG00000023610	Xiphophorus_maculatus
ENSXCOP00000004939	ENSXCOG00000003875	Xiphophorus_couchianus
ENSGAFP00000027339	ENSGAFG00000018473	Gambusia_affinis
ENSPMGP00000000731	ENSPMGG00000000674	Periophthalmus_magnuspinnatus
ENSAMXP00000030645	ENSAMXG00000032110	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005004258	ENSAMXG00005002599	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000000633	ENSPNAG00000000359	Pygocentrus_nattereri
ENSDARP00000127821	ENSDARG00000089954	Danio_rerio
ENSCHAP00000024250	ENSCHAG00000011926	Clupea_harengus
ENSLOCP00000020362	ENSLOCG00000016482	Lepisosteus_oculatus
ENSECRP00000012704	ENSECRG00000008482	Erpetoichthys_calabaricus
ENSCMIP00000020512	ENSCMIG00000009449	Callorhinchus_milii
ENSPMAP00000008992	ENSPMAG00000008166	Petromyzon_marinus
