ENSNSUP00000000067	ENSNSUG00000000089	Notechis_scutatus
ENSSDAP00000000655	ENSSDAG00000000705	Spermophilus_dauricus
ENSSDAP00000007045	ENSSDAG00000006499	Spermophilus_dauricus
ENSOCUP00000008498	ENSOCUG00000009871	Oryctolagus_cuniculus
ENSHGLP00100024490	ENSHGLG00100017981	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000016859	ENSHGLG00000012057	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100018165	ENSHGLG00100013387	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000004722	ENSHGLG00000003462	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000018772	ENSFDAG00000009589	Fukomys_damarensis
ENSODEP00000007760	ENSODEG00000005787	Octodon_degus
ENSODEP00000025650	ENSODEG00000018934	Octodon_degus
ENSODEP00000010583	ENSODEG00000007893	Octodon_degus
ENSCPOP00000032361	ENSCPOG00000033275	Cavia_porcellus
ENSCLAP00000016446	ENSCLAG00000011307	Chinchilla_lanigera
ENSDORP00000012371	ENSDORG00000013157	Dipodomys_ordii
ENSPTRP00000009389	ENSPTRG00000005533	Pan_troglodytes
ENSPPAP00000013939	ENSPPAG00000030127	Pan_paniscus
ENSP00000449795	ENSG00000170855	Homo_sapiens
ENSGGOP00000018242	ENSGGOG00000023657	Gorilla_gorilla
ENSPPYP00000005731	ENSPPYG00000005029	Pongo_abelii
ENSNLEP00000018972	ENSNLEG00000015649	Nomascus_leucogenys
ENSRROP00000007164	ENSRROG00000027066	Rhinopithecus_roxellana
ENSRBIP00000023867	ENSRBIG00000035847	Rhinopithecus_bieti
ENSPTEP00000000540	ENSPTEG00000000639	Piliocolobus_tephrosceles
ENSMNEP00000040288	ENSMNEG00000043041	Macaca_nemestrina
ENSMFAP00000022922	ENSMFAG00000043147	Macaca_fascicularis
ENSMMUP00000078455	ENSMMUG00000050265	Macaca_mulatta
ENSCATP00000018518	ENSCATG00000033082	Cercocebus_atys
ENSMLEP00000034976	ENSMLEG00000041641	Mandrillus_leucophaeus
ENSCSAP00000015774	ENSCSAG00000002262	Chlorocebus_sabaeus
ENSPANP00000010878	ENSPANG00000026352	Papio_anubis
ENSTGEP00000028743	ENSTGEG00000023143	Theropithecus_gelada
ENSSBOP00000012553	ENSSBOG00000023076	Saimiri_boliviensis_boliviensis
ENSCCAP00000000928	ENSCCAG00000005732	Cebus_capucinus_imitator
ENSCJAP00000059340	ENSCJAG00000042496	Callithrix_jacchus
ENSTSYP00000027079	ENSTSYG00000036748	Carlito_syrichta
ENSPSMP00000002107	ENSPSMG00000001605	Prolemur_simus
ENSMICP00000026377	ENSMICG00000038646	Microcebus_murinus
ENSOGAP00000003423	ENSOGAG00000003849	Otolemur_garnettii
ENSOPRP00000003871	ENSOPRG00000004220	Ochotona_princeps
ENSPVAP00000002106	ENSPVAG00000002227	Pteropus_vampyrus
ENSEEUP00000010576	ENSEEUG00000011614	Erinaceus_europaeus
ENSLAFP00000005361	ENSLAFG00000006387	Loxodonta_africana
ENSPCAP00000012885	ENSPCAG00000013835	Procavia_capensis
ENSDNOP00000009767	ENSDNOG00000012588	Dasypus_novemcinctus
ENSCHOP00000008159	ENSCHOG00000009230	Choloepus_hoffmanni
ENSSARP00000000404	ENSSARG00000000454	Sorex_araneus
ENSSARP00000000034	ENSSARG00000000037	Sorex_araneus
