ENSCHAP00000061977	ENSCHAG00000027590	Clupea_harengus
ENSNBRP00000031922	ENSNBRG00000024255	Neolamprologus_brichardi
ENSONIP00000006205	ENSONIG00000004935	Oreochromis_niloticus
ENSACIP00000028982	ENSACIG00000022436	Amphilophus_citrinellus
ENSPRNP00000053919	ENSPRNG00000025349	Parambassis_ranga
ENSHCOP00000003312	ENSHCOG00000004627	Hippocampus_comes
ENSGMOP00000001874	ENSGMOG00000001771	Gadus_morhua
ENSHHUP00000048804	ENSHHUG00000029562	Hucho_hucho
ENSELUP00000021613	ENSELUG00000020669	Esox_lucius
ENSSFOP00015022503	ENSSFOG00015014481	Scleropages_formosus
ENSPKIP00000041908	ENSPKIG00000018276	Paramormyrops_kingsleyae
ENSECRP00000017470	ENSECRG00000011664	Erpetoichthys_calabaricus
ENSPVIP00000031001	ENSPVIG00000022785	Pogona_vitticeps
ENSACAP00000010174	ENSACAG00000010366	Anolis_carolinensis
ENSNSUP00000002129	ENSNSUG00000001808	Notechis_scutatus	ENSNSUT00000002296
ENSSMRP00000004745	ENSSMRG00000003908	Salvator_merianae
ENSSPUP00000023258	ENSSPUG00000017843	Sphenodon_punctatus
ENSGAGP00000009695	ENSGAGG00000007652	Gopherus_agassizii
ENSCABP00000006765	ENSCABG00000005119	Chelonoidis_abingdonii
ENSCPBP00000037151	ENSCPBG00000025755	Chrysemys_picta_bellii
ENSOPRP00000015204	ENSOPRG00000016648	Ochotona_princeps
ENSETEP00000014946	ENSETEG00000018389	Echinops_telfairi
ENSPPAP00000039517	ENSPPAG00000042444	Pan_paniscus
ENSPTRP00000010529	ENSPTRG00000032568	Pan_troglodytes
ENSGGOP00000030848	ENSGGOG00000016091	Gorilla_gorilla
ENSP00000433967	ENSG00000254692	Homo_sapiens
ENSP00000261789	ENSG00000100926	Homo_sapiens
ENSP00000454374	ENSG00000259522	Homo_sapiens
ENSPPYP00000006469	ENSPPYG00000005689	Pongo_abelii
ENSNLEP00000018628	ENSNLEG00000015344	Nomascus_leucogenys
ENSPTEP00000019104	ENSPTEG00000020485	Piliocolobus_tephrosceles
ENSCANP00000012309	ENSCANG00000029500	Colobus_angolensis_palliatus
ENSRROP00000038270	ENSRROG00000042511	Rhinopithecus_roxellana
ENSRBIP00000012053	ENSRBIG00000029944	Rhinopithecus_bieti
ENSTGEP00000027251	ENSTGEG00000022005	Theropithecus_gelada
ENSPANP00000017695	ENSPANG00000020367	Papio_anubis
ENSCSAP00000012075	ENSCSAG00000016003	Chlorocebus_sabaeus
ENSCATP00000026258	ENSCATG00000036549	Cercocebus_atys
ENSMFAP00000033085	ENSMFAG00000003053	Macaca_fascicularis
ENSMMUP00000016405	ENSMMUG00000012493	Macaca_mulatta
ENSMNEP00000027302	ENSMNEG00000037029	Macaca_nemestrina
ENSMLEP00000035898	ENSMLEG00000042062	Mandrillus_leucophaeus
ENSCCAP00000028363	ENSCCAG00000032112	Cebus_capucinus_imitator
ENSSBOP00000006727	ENSSBOG00000020300	Saimiri_boliviensis_boliviensis
ENSCJAP00000012832	ENSCJAG00000006911	Callithrix_jacchus
ENSANAP00000018073	ENSANAG00000026895	Aotus_nancymaae
ENSTSYP00000002474	ENSTSYG00000002692	Carlito_syrichta
ENSPCOP00000015411	ENSPCOG00000019435	Propithecus_coquereli
ENSPSMP00000021905	ENSPSMG00000015487	Prolemur_simus
ENSMICP00000021915	ENSMICG00000001725	Microcebus_murinus
ENSMICP00000001568	ENSMICG00000036867	Microcebus_murinus
ENSOGAP00000009533	ENSOGAG00000010651	Otolemur_garnettii
ENSHGLP00100003173	ENSHGLG00100002422	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000003631	ENSHGLG00000002683	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000017830	ENSFDAG00000010294	Fukomys_damarensis
ENSCLAP00000016429	ENSCLAG00000011295	Chinchilla_lanigera
ENSODEP00000003513	ENSODEG00000002690	Octodon_degus
ENSCPOP00000013329	ENSCPOG00000014791	Cavia_porcellus
ENSCAPP00000015929	ENSCAPG00000015934	Cavia_aperea
ENSUPAP00010011819	ENSUPAG00010009578	Urocitellus_parryii
ENSSDAP00000024541	ENSSDAG00000022336	Spermophilus_dauricus
ENSSTOP00000002070	ENSSTOG00000002315	Ictidomys_tridecemlineatus
ENSMMMP00000013572	ENSMMMG00000012090	Marmota_marmota_marmota
ENSMSIP00000037347	ENSMSIG00000031123	Mus_spicilegus
MGP_SPRETEiJ_P0038590	MGP_SPRETEiJ_G0020195	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000113782	ENSMUSG00000002320	Mus_musculus_strain_reference_(CL57BL6)
ENSMUSP00000154468	ENSMUSG00000115232	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0036869	MGP_CAROLIEiJ_G0019306	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0084981	MGP_PahariEiJ_G0030323	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000026734	ENSRNOG00000019710	Rattus_norvegicus
ENSMUGP00000009847	ENSMUGG00000008757	Meriones_unguiculatus
ENSCGRP00001016979	ENSCGRG00001017143	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000011822	ENSCGRG00000008609	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015023586	ENSCGRG00015017941	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000010049	ENSMAUG00000011062	Mesocricetus_auratus
ENSMOCP00000015845	ENSMOCG00000014908	Microtus_ochrogaster
ENSPEMP00000016930	ENSPEMG00000016008	Peromyscus_maniculatus_bairdii
ENSNGAP00000019150	ENSNGAG00000019058	Nannospalax_galili
ENSJJAP00000007751	ENSJJAG00000012088	Jaculus_jaculus
ENSCCNP00000000867	ENSCCNG00000000960	Castor_canadensis
ENSDORP00000008718	ENSDORG00000009278	Dipodomys_ordii
ENSTBEP00000008861	ENSTBEG00000010249	Tupaia_belangeri
ENSPVAP00000010137	ENSPVAG00000010760	Pteropus_vampyrus
ENSMLUP00000019542	ENSMLUG00000027031	Myotis_lucifugus
ENSEASP00005017273	ENSEASG00005011964	Equus_asinus_asinus
ENSECAP00000010257	ENSECAG00000012455	Equus_caballus
ENSBIXP00000039467	ENSBIXG00000023416	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005044017	ENSBIXG00005027787	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000003509	ENSBTAG00000002709	Bos_taurus
ENSBMUP00000033395	ENSBMUG00000024943	Bos_mutus
ENSBBBP00000014004	ENSBBBG00000005772	Bison_bison_bison
ENSOARP00000020600	ENSOARG00000019177	Ovis_aries
ENSCHIP00000023863	ENSCHIG00000021279	Capra_hircus
ENSTTRP00000008178	ENSTTRG00000008627	Tursiops_truncatus
ENSUAMP00000031881	ENSUAMG00000024398	Ursus_americanus
ENSUMAP00000031645	ENSUMAG00000022829	Ursus_maritimus
ENSAMEP00000017164	ENSAMEG00000016245	Ailuropoda_melanoleuca
ENSNVIP00000000616	ENSNVIG00000000528	Neovison_vison
ENSCAFP00020003305	ENSCAFG00020002795	Canis_lupus_dingo
ENSCAFP00000017771	ENSCAFG00000012071	Canis_lupus_familiaris
ENSVVUP00000040965	ENSVVUG00000029162	Vulpes_vulpes
ENSPPRP00000003567	ENSPPRG00000022679	Panthera_pardus
ENSPTIP00000008439	ENSPTIG00000009784	Panthera_tigris_altaica
ENSFCAP00000047851	ENSFCAG00000005588	Felis_catus
ENSEEUP00000010392	ENSEEUG00000011404	Erinaceus_europaeus
ENSDNOP00000000281	ENSDNOG00000000373	Dasypus_novemcinctus
ENSCHOP00000004567	ENSCHOG00000005162	Choloepus_hoffmanni
ENSLAFP00000013311	ENSLAFG00000015869	Loxodonta_africana
ENSPCAP00000014802	ENSPCAG00000015852	Procavia_capensis
ENSOCUP00000002516	ENSOCUG00000002895	Oryctolagus_cuniculus
ENSVURP00010029755	ENSVURG00010022734	Vombatus_ursinus
ENSPCIP00000013632	ENSPCIG00000010714	Phascolarctos_cinereus
ENSMEUP00000009915	ENSMEUG00000010866	Notamacropus_eugenii
ENSSHAP00000003631	ENSSHAG00000003190	Sarcophilus_harrisii
ENSMODP00000004028	ENSMODG00000003296	Monodelphis_domestica
ENSAOWP00000014408	ENSAOWG00000009834	Apteryx_owenii
ENSAMEP00000001765	ENSAMEG00000001692	Ailuropoda_melanoleuca
ENSXETP00000037449	ENSXETG00000012958	Xenopus_tropicalis
ENSLACP00000000381	ENSLACG00000000343	Latimeria_chalumnae
ENSPMAP00000004242	ENSPMAG00000003893	Petromyzon_marinus	ENSPMAT00000004259
ENSEBUP00000024328	ENSEBUG00000014989	Eptatretus_burgeri	ENSEBUT00000024904
ENSEBUP00000017864	ENSEBUG00000011167	Eptatretus_burgeri	ENSEBUT00000018440
ENSLOCP00000001155	ENSLOCG00000001034	Lepisosteus_oculatus
ENSCINP00000014563	ENSCING00000007089	Ciona_intestinalis
ENSCSAVP00000004372	ENSCSAVG00000002585	Ciona_savignyi
