ENSCABP00000025544	ENSCABG00000018748	Chelonoidis_abingdonii
ENSMUGP00000012009	ENSMUGG00000010496	Meriones_unguiculatus
ENSPEMP00000022229	ENSPEMG00000019654	Peromyscus_maniculatus_bairdii
ENSMOCP00000024792	ENSMOCG00000021105	Microtus_ochrogaster
ENSCGRP00015013894	ENSCGRG00015010634	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001002522	ENSCGRG00001002790	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000008982	ENSCGRG00000006567	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000005798	ENSMAUG00000007889	Mesocricetus_auratus
ENSNGAP00000021631	ENSNGAG00000020759	Nannospalax_galili
ENSJJAP00000018289	ENSJJAG00000019599	Jaculus_jaculus
ENSSDAP00000013365	ENSSDAG00000012054	Spermophilus_dauricus
ENSSTOP00000018933	ENSSTOG00000024938	Ictidomys_tridecemlineatus
ENSUPAP00010026605	ENSUPAG00010021049	Urocitellus_parryii
ENSMMMP00000020518	ENSMMMG00000018096	Marmota_marmota_marmota
ENSOCUP00000004486	ENSOCUG00000005177	Oryctolagus_cuniculus
ENSOPRP00000010086	ENSOPRG00000011049	Ochotona_princeps
ENSTBEP00000012891	ENSTBEG00000014864	Tupaia_belangeri
ENSTSYP00000013283	ENSTSYG00000014475	Carlito_syrichta
ENSTSYP00000020996	ENSTSYG00000025975	Carlito_syrichta
ENSPTRP00000002780	ENSPTRG00000001672	Pan_troglodytes
ENSPPAP00000024368	ENSPPAG00000035336	Pan_paniscus
ENSP00000209929	ENSG00000094963	Homo_sapiens
ENSGGOP00000008691	ENSGGOG00000008887	Gorilla_gorilla
ENSPPYP00000000598	ENSPPYG00000000517	Pongo_abelii
ENSNLEP00000018408	ENSNLEG00000015155	Nomascus_leucogenys
ENSPTEP00000014598	ENSPTEG00000016289	Piliocolobus_tephrosceles
ENSCANP00000022383	ENSCANG00000034621	Colobus_angolensis_palliatus
ENSRROP00000035427	ENSRROG00000041207	Rhinopithecus_roxellana
ENSRBIP00000034125	ENSRBIG00000040777	Rhinopithecus_bieti
ENSMNEP00000006629	ENSMNEG00000027713	Macaca_nemestrina
ENSMFAP00000027572	ENSMFAG00000045183	Macaca_fascicularis
ENSMMUP00000025933	ENSMMUG00000019727	Macaca_mulatta
ENSMLEP00000014611	ENSMLEG00000031467	Mandrillus_leucophaeus
ENSCATP00000020969	ENSCATG00000034225	Cercocebus_atys
ENSTGEP00000011472	ENSTGEG00000009353	Theropithecus_gelada
ENSCSAP00000007807	ENSCSAG00000011608	Chlorocebus_sabaeus
ENSSBOP00000020673	ENSSBOG00000026912	Saimiri_boliviensis_boliviensis
ENSCJAP00000018094	ENSCJAG00000009848	Callithrix_jacchus
ENSCCAP00000030470	ENSCCAG00000033286	Cebus_capucinus_imitator
ENSANAP00000039409	ENSANAG00000037111	Aotus_nancymaae
ENSMICP00000024177	ENSMICG00000017108	Microcebus_murinus
ENSPCOP00000018673	ENSPCOG00000021238	Propithecus_coquereli
ENSPSMP00000037074	ENSPSMG00000025502	Prolemur_simus
ENSOGAP00000014745	ENSOGAG00000016477	Otolemur_garnettii
ENSDNOP00000002442	ENSDNOG00000003159	Dasypus_novemcinctus
ENSCHOP00000005652	ENSCHOG00000006385	Choloepus_hoffmanni
ENSLAFP00000013883	ENSLAFG00000016530	Loxodonta_africana
ENSPCAP00000015104	ENSPCAG00000016154	Procavia_capensis
ENSETEP00000014176	ENSETEG00000017456	Echinops_telfairi
ENSVURP00010006587	ENSVURG00010005109	Vombatus_ursinus
ENSPCIP00000010191	ENSPCIG00000007676	Phascolarctos_cinereus
ENSMEUP00000005424	ENSMEUG00000005932	Notamacropus_eugenii
ENSMODP00000004526	ENSMODG00000003696	Monodelphis_domestica
ENSOANP00000001396	ENSOANG00000000896	Ornithorhynchus_anatinus
ENSXETP00000012126	ENSXETG00000014815	Xenopus_tropicalis
ENSXETP00000012141	ENSXETG00000014710	Xenopus_tropicalis
ENSACAP00000013098	ENSACAG00000013320	Anolis_carolinensis
ENSPVIP00000014531	ENSPVIG00000011238	Pogona_vitticeps
ENSNSUP00000026584	ENSNSUG00000019077	Notechis_scutatus
ENSSMRP00000012171	ENSSMRG00000009523	Salvator_merianae
ENSLSDP00000013072	ENSLSDG00000009524	Lonchura_striata_domestica
ENSHCOP00000008076	ENSHCOG00000010249	Hippocampus_comes
ENSMALP00000006424	ENSMALG00000004585	Monopterus_albus
ENSACIP00000018177	ENSACIG00000014187	Amphilophus_citrinellus
ENSNBRP00000031155	ENSNBRG00000023666	Neolamprologus_brichardi
ENSCHAP00000020589	ENSCHAG00000010388	Clupea_harengus
ENSMALP00000006395	ENSMALG00000004552	Monopterus_albus
ENSSFOP00015003315	ENSSFOG00015002164	Scleropages_formosus
ENSEBUP00000005734	ENSEBUG00000003881	Eptatretus_burgeri
