ENSGAGP00000006280	ENSGAGG00000004053	Gopherus_agassizii
ENSPCOP00000025329	ENSPCOG00000024879	Propithecus_coquereli
ENSPSMP00000026640	ENSPSMG00000018693	Prolemur_simus
ENSMICP00000046738	ENSMICG00000026345	Microcebus_murinus
ENSOGAP00000011274	ENSOGAG00000012581	Otolemur_garnettii
ENSTBEP00000008464	ENSTBEG00000009756	Tupaia_belangeri
ENSHGLP00000022271	ENSHGLG00000015878	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100022950	ENSHGLG00100016881	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000019269	ENSFDAG00000009269	Fukomys_damarensis
ENSCLAP00000007755	ENSCLAG00000005445	Chinchilla_lanigera
ENSODEP00000022111	ENSODEG00000016246	Octodon_degus
ENSCPOP00000014895	ENSCPOG00000024714	Cavia_porcellus
ENSCAPP00000003765	ENSCAPG00000006416	Cavia_aperea
ENSUPAP00010002313	ENSUPAG00010001873	Urocitellus_parryii
ENSSDAP00000006199	ENSSDAG00000005730	Spermophilus_dauricus
ENSMMMP00000021310	ENSMMMG00000017967	Marmota_marmota_marmota
ENSSTOP00000032240	ENSSTOG00000027947	Ictidomys_tridecemlineatus
MGP_SPRETEiJ_P0090480	MGP_SPRETEiJ_G0032987	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000019849	ENSMSIG00000016751	Mus_spicilegus
ENSMUSP00000037025	ENSMUSG00000032177	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0086927	MGP_CAROLIEiJ_G0031863	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0022575	MGP_PahariEiJ_G0014729	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000057815	ENSRNOG00000020828	Rattus_norvegicus
ENSMUGP00000025081	ENSMUGG00000020898	Meriones_unguiculatus
ENSCGRP00001013261	ENSCGRG00001014442	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015000100	ENSCGRG00015000066	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000014374	ENSCGRG00000010402	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000013924	ENSMAUG00000013828	Mesocricetus_auratus
ENSMOCP00000007327	ENSMOCG00000007095	Microtus_ochrogaster
ENSPEMP00000027198	ENSPEMG00000023071	Peromyscus_maniculatus_bairdii
ENSNGAP00000015280	ENSNGAG00000016357	Nannospalax_galili
ENSJJAP00000022146	ENSJJAG00000022269	Jaculus_jaculus
ENSCCNP00000011966	ENSCCNG00000012426	Castor_canadensis
ENSDORP00000012782	ENSDORG00000013594	Dipodomys_ordii
ENSOPRP00000002478	ENSOPRG00000002660	Ochotona_princeps
ENSETEP00000000374	ENSETEG00000000467	Echinops_telfairi
ENSLAFP00000019747	ENSLAFG00000032058	Loxodonta_africana
ENSPCAP00000013155	ENSPCAG00000014052	Procavia_capensis
ENSHHUP00000062524	ENSHHUG00000036976	Hucho_hucho
ENSGALP00000071517	ENSGALG00000050456	Gallus_gallus
ENSOCUP00000001232	ENSOCUG00000001428	Oryctolagus_cuniculus
ENSSARP00000009128	ENSSARG00000010067	Sorex_araneus
ENSMODP00000007099	ENSMODG00000005727	Monodelphis_domestica
ENSMODP00000044647	ENSMODG00000045262	Monodelphis_domestica
ENSMEUP00000014535	ENSMEUG00000015903	Notamacropus_eugenii
ENSPCIP00000049898	ENSPCIG00000018672	Phascolarctos_cinereus
ENSSHAP00000007551	ENSSHAG00000006562	Sarcophilus_harrisii
ENSLACP00000004691	ENSLACG00000004173	Latimeria_chalumnae
ENSXETP00000007394	ENSXETG00000007825	Xenopus_tropicalis
ENSPVIP00000011679	ENSPVIG00000009156	Pogona_vitticeps
ENSACAP00000008777	ENSACAG00000008734	Anolis_carolinensis
ENSNSUP00000017960	ENSNSUG00000012535	Notechis_scutatus
ENSSMRP00000021587	ENSSMRG00000016802	Salvator_merianae
ENSECRP00000028274	ENSECRG00000019124	Erpetoichthys_calabaricus
ENSCMIP00000011196	ENSCMIG00000005800	Callorhinchus_milii
ENSPKIP00000038262	ENSPKIG00000016008	Paramormyrops_kingsleyae
ENSPKIP00000037930	ENSPKIG00000015898	Paramormyrops_kingsleyae
ENSSFOP00015037178	ENSSFOG00015023646	Scleropages_formosus
ENSSFOP00015029035	ENSSFOG00015018611	Scleropages_formosus
ENSSFOP00015036238	ENSSFOG00015023065	Scleropages_formosus
ENSSFOP00015000913	ENSSFOG00015000655	Scleropages_formosus
ENSLCRP00005025152	ENSLCRG00005010038	Larimichthys_crocea
ENSMMOP00000015906	ENSMMOG00000012124	Mola_mola
ENSGACP00000018256	ENSGACG00000013825	Gasterosteus_aculeatus
ENSCSEP00000032859	ENSCSEG00000021093	Cynoglossus_semilaevis
ENSMALP00000023836	ENSMALG00000016600	Monopterus_albus
ENSSDUP00000029181	ENSSDUG00000020801	Seriola_dumerili
ENSSLDP00000018396	ENSSLDG00000014021	Seriola_lalandi_dorsalis
ENSMAMP00000017706	ENSMAMG00000011754	Mastacembelus_armatus
ENSAOCP00000002032	ENSAOCG00000005111	Amphiprion_ocellaris
ENSAPEP00000015560	ENSAPEG00000011085	Amphiprion_percula
ENSSPAP00000001239	ENSSPAG00000000913	Stegastes_partitus
ENSATEP00000030384	ENSATEG00000020983	Anabas_testudineus
ENSLBEP00000010605	ENSLBEG00000008179	Labrus_bergylta
ENSLCAP00010004615	ENSLCAG00010002355	Lates_calcarifer
ENSSMAP00000007420	ENSSMAG00000004595	Scophthalmus_maximus
ENSPFOP00000007491	ENSPFOG00000007155	Poecilia_formosa
ENSXCOP00000021897	ENSXCOG00000016357	Xiphophorus_couchianus
ENSPMEP00000026489	ENSPMEG00000010237	Poecilia_mexicana
ENSPREP00000010147	ENSPREG00000006925	Poecilia_reticulata
ENSGAFP00000023657	ENSGAFG00000015958	Gambusia_affinis
ENSCVAP00000027579	ENSCVAG00000013999	Cyprinodon_variegatus
ENSFHEP00000000905	ENSFHEG00000001663	Fundulus_heteroclitus
ENSKMAP00000023418	ENSKMAG00000017373	Kryptolebias_marmoratus
ENSORLP00000026892	ENSORLG00000005439	Oryzias_latipes_ASM223467v1
ENSORLP00015016307	ENSORLG00015017258	Oryzias_latipes_ASM223469v1
ENSORLP00020023544	ENSORLG00020004459	Oryzias_latipes_ASM223471v1
ENSOMEP00000000051	ENSOMEG00000023957	Oryzias_melastigma
ENSMZEP00005025500	ENSMZEG00005019025	Maylandia_zebra
ENSPNYP00000017503	ENSPNYG00000013235	Pundamilia_nyererei
ENSHBUP00000018970	ENSHBUG00000021116	Haplochromis_burtoni
ENSONIP00000001936	ENSONIG00000001548	Oreochromis_niloticus
ENSACIP00000031328	ENSACIG00000024195	Amphilophus_citrinellus
ENSNBRP00000013127	ENSNBRG00000010191	Neolamprologus_brichardi
ENSACLP00000027113	ENSACLG00000018415	Astatotilapia_calliptera
ENSPRNP00000009072	ENSPRNG00000005193	Parambassis_ranga
ENSXMAP00000000214	ENSXMAG00000000208	Xiphophorus_maculatus
ENSPLAP00000000692	ENSPLAG00000001575	Poecilia_latipinna
ENSTRUP00000050746	ENSTRUG00000010334	Takifugu_rubripes
ENSPMGP00000002225	ENSPMGG00000001476	Periophthalmus_magnuspinnatus
ENSCGOP00000009326	ENSCGOG00000004258	Cottoperca_gobio
ENSGWIP00000016080	ENSGWIG00000001149	Gouania_willdenowi
ENSBSLP00000038195	ENSBSLG00000018235	Betta_splendens
ENSHCOP00000025627	ENSHCOG00000015939	Hippocampus_comes
ENSGMOP00000003925	ENSGMOG00000003688	Gadus_morhua
ENSHHUP00000008308	ENSHHUG00000005000	Hucho_hucho
ENSHHUP00000078297	ENSHHUG00000045334	Hucho_hucho
ENSELUP00000024416	ENSELUG00000000987	Esox_lucius
ENSPNAP00000014345	ENSPNAG00000020916	Pygocentrus_nattereri
ENSAMXP00000044727	ENSAMXG00000031477	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSEEEP00000010401	ENSEEEG00000005212	Electrophorus_electricus
ENSIPUP00000019355	ENSIPUG00000013114	Ictalurus_punctatus
ENSDARP00000024572	ENSDARG00000032344	Danio_rerio
ENSDCDP00000042872	ENSDCDG00000023198	Denticeps_clupeoides
ENSCHAP00000026487	ENSCHAG00000012646	Clupea_harengus
ENSDCDP00000040345	ENSDCDG00000023977	Denticeps_clupeoides
ENSCHAP00000022618	ENSCHAG00000010650	Clupea_harengus
ENSPNAP00000025882	ENSPNAG00000001582	Pygocentrus_nattereri
ENSAMXP00000031500	ENSAMXG00000032214	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSEEEP00000034830	ENSEEEG00000016574	Electrophorus_electricus
ENSSMAP00000034770	ENSSMAG00000021257	Scophthalmus_maximus
ENSGACP00000025810	ENSGACG00000019526	Gasterosteus_aculeatus
ENSBSLP00000003183	ENSBSLG00000001493	Betta_splendens
ENSPRNP00000035006	ENSPRNG00000017567	Parambassis_ranga
ENSGWIP00000052359	ENSGWIG00000024490	Gouania_willdenowi
ENSORLP00020008929	ENSORLG00020009930	Oryzias_latipes_ASM223471v1
ENSORLP00000030112	ENSORLG00000009983	Oryzias_latipes_ASM223467v1
ENSORLP00015008458	ENSORLG00015009280	Oryzias_latipes_ASM223469v1
ENSOMEP00000033064	ENSOMEG00000018844	Oryzias_melastigma
ENSKMAP00000013060	ENSKMAG00000009782	Kryptolebias_marmoratus
ENSAPEP00000014433	ENSAPEG00000010260	Amphiprion_percula
ENSAOCP00000020476	ENSAOCG00000004647	Amphiprion_ocellaris
ENSAPOP00000006170	ENSAPOG00000007956	Acanthochromis_polyacanthus
ENSSPAP00000018274	ENSSPAG00000013640	Stegastes_partitus
ENSMZEP00005018385	ENSMZEG00005013787	Maylandia_zebra
ENSACLP00000007444	ENSACLG00000005032	Astatotilapia_calliptera
ENSHBUP00000005039	ENSHBUG00000006427	Haplochromis_burtoni
ENSPNYP00000009939	ENSPNYG00000007527	Pundamilia_nyererei
ENSNBRP00000009533	ENSNBRG00000007416	Neolamprologus_brichardi
ENSONIP00000004874	ENSONIG00000003869	Oreochromis_niloticus
ENSACIP00000030505	ENSACIG00000023605	Amphilophus_citrinellus
ENSMAMP00000009762	ENSMAMG00000006588	Mastacembelus_armatus
ENSMALP00000012987	ENSMALG00000009192	Monopterus_albus
ENSATEP00000007369	ENSATEG00000005009	Anabas_testudineus
ENSSLDP00000010025	ENSSLDG00000007985	Seriola_lalandi_dorsalis
ENSSDUP00000019493	ENSSDUG00000014197	Seriola_dumerili
ENSLCAP00010003712	ENSLCAG00010001869	Lates_calcarifer
ENSLCRP00005005264	ENSLCRG00005002563	Larimichthys_crocea
ENSMMOP00000014792	ENSMMOG00000011312	Mola_mola
ENSCGOP00000006973	ENSCGOG00000002311	Cottoperca_gobio
ENSLBEP00000012576	ENSLBEG00000009634	Labrus_bergylta
ENSCVAP00000029942	ENSCVAG00000018147	Cyprinodon_variegatus
ENSCVAP00000025251	ENSCVAG00000009929	Cyprinodon_variegatus
ENSFHEP00000004153	ENSFHEG00000005314	Fundulus_heteroclitus
ENSPMEP00000003948	ENSPMEG00000005167	Poecilia_mexicana
ENSPLAP00000018314	ENSPLAG00000022949	Poecilia_latipinna
ENSPFOP00000012229	ENSPFOG00000012025	Poecilia_formosa
ENSPREP00000000152	ENSPREG00000000139	Poecilia_reticulata
ENSGAFP00000021963	ENSGAFG00000014816	Gambusia_affinis
ENSXMAP00000007199	ENSXMAG00000007185	Xiphophorus_maculatus
ENSCSEP00000032609	ENSCSEG00000020919	Cynoglossus_semilaevis
ENSTRUP00000039474	ENSTRUG00000015440	Takifugu_rubripes
ENSTNIP00000011076	ENSTNIG00000008246	Tetraodon_nigroviridis
ENSHCOP00000017023	ENSHCOG00000020870	Hippocampus_comes
ENSPMGP00000017735	ENSPMGG00000014513	Periophthalmus_magnuspinnatus
ENSGMOP00000018709	ENSGMOG00000017395	Gadus_morhua
ENSACIP00000030501	ENSACIG00000023601	Amphilophus_citrinellus
ENSNBRP00000009484	ENSNBRG00000007392	Neolamprologus_brichardi
ENSXCOP00000021464	ENSXCOG00000016065	Xiphophorus_couchianus
ENSHHUP00000023062	ENSHHUG00000014451	Hucho_hucho
ENSHHUP00000006337	ENSHHUG00000003904	Hucho_hucho
ENSELUP00000040391	ENSELUG00000021084	Esox_lucius
ENSACLP00000027173	ENSACLG00000018477	Astatotilapia_calliptera
ENSNBRP00000013085	ENSNBRG00000010174	Neolamprologus_brichardi
ENSSLDP00000010798	ENSSLDG00000008596	Seriola_lalandi_dorsalis
ENSHHUP00000022927	ENSHHUG00000014360	Hucho_hucho
ENSAMXP00005016545	ENSAMXG00005008623	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSSFOP00015014836	ENSSFOG00015009568	Scleropages_formosus
ENSSFOP00015014839	ENSSFOG00015009565	Scleropages_formosus
ENSCPBP00000006641	ENSCPBG00000005273	Chrysemys_picta_bellii
ENSABRP00000027103	ENSABRG00000022594	Anser_brachyrhynchus
ENSLOCP00000009203	ENSLOCG00000007575	Lepisosteus_oculatus
ENSPMAP00000007402	ENSPMAG00000006710	Petromyzon_marinus
