ENSCABP00000015431	ENSCABG00000011518	Chelonoidis_abingdonii
ENSSDAP00000027207	ENSSDAG00000024652	Spermophilus_dauricus
ENSUPAP00010019435	ENSUPAG00010015389	Urocitellus_parryii
ENSMMMP00000013296	ENSMMMG00000011865	Marmota_marmota_marmota
ENSUMAP00000020710	ENSUMAG00000015186	Ursus_maritimus
ENSUAMP00000026041	ENSUAMG00000020223	Ursus_americanus
ENSNVIP00000028221	ENSNVIG00000021796	Neovison_vison
ENSCAFP00000045842	ENSCAFG00000047437	Canis_lupus_familiaris
ENSCAFP00020028367	ENSCAFG00020022232	Canis_lupus_dingo
ENSVVUP00000003215	ENSVVUG00000002485	Vulpes_vulpes
ENSPPRP00000000660	ENSPPRG00000024680	Panthera_pardus
ENSBIXP00005045978	ENSBIXG00005030989	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000017742	ENSBIXG00000004149	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000063503	ENSBTAG00000053406	Bos_taurus
ENSBBBP00000008137	ENSBBBG00000016119	Bison_bison_bison
ENSCHIP00000017124	ENSCHIG00000017107	Capra_hircus
ENSSSCP00000036256	ENSSSCG00000038700	Sus_scrofa_strain_reference
ENSTTRP00000014345	ENSTTRG00000015133	Tursiops_truncatus
ENSVPAP00000006952	ENSVPAG00000007473	Vicugna_pacos
ENSEASP00005014240	ENSEASG00005009941	Equus_asinus_asinus
ENSECAP00000022145	ENSECAG00000024646	Equus_caballus
ENSCHOP00000009961	ENSCHOG00000011272	Choloepus_hoffmanni
ENSDNOP00000021398	ENSDNOG00000038519	Dasypus_novemcinctus
ENSCLAP00000001334	ENSCLAG00000001016	Chinchilla_lanigera
ENSODEP00000018164	ENSODEG00000013388	Octodon_degus
ENSHGLP00100021632	ENSHGLG00100015918	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000012407	ENSHGLG00000008864	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000002807	ENSFDAG00000012416	Fukomys_damarensis
ENSCPOP00000014863	ENSCPOG00000023251	Cavia_porcellus
ENSLAFP00000012497	ENSLAFG00000014926	Loxodonta_africana
ENSVURP00010018493	ENSVURG00010014094	Vombatus_ursinus
ENSPCIP00000026816	ENSPCIG00000020085	Phascolarctos_cinereus
ENSMEUP00000010149	ENSMEUG00000011134	Notamacropus_eugenii
ENSSHAP00000011379	ENSSHAG00000009786	Sarcophilus_harrisii
ENSMODP00000017190	ENSMODG00000013750	Monodelphis_domestica
ENSOANP00000017556	ENSOANG00000011083	Ornithorhynchus_anatinus
ENSXETP00000009601	ENSXETG00000011582	Xenopus_tropicalis
ENSLACP00000010452	ENSLACG00000009208	Latimeria_chalumnae
ENSEEEP00000011350	ENSEEEG00000005741	Electrophorus_electricus	ENSEEET00000011484
ENSIPUP00000035573	ENSIPUG00000023846	Ictalurus_punctatus	ENSIPUT00000036969
ENSPNAP00000008739	ENSPNAG00000003083	Pygocentrus_nattereri	ENSPNAT00000014870
ENSAMXP00000034516	ENSAMXG00000034081	Astyanax_mexicanus_Astyanax_mexicanus-2.0	ENSAMXT00000057533
ENSDARP00000053891	ENSDARG00000074266	Danio_rerio
ENSHHUP00000058491	ENSHHUG00000034790	Hucho_hucho
ENSHHUP00000062380	ENSHHUG00000036888	Hucho_hucho
ENSELUP00000008538	ENSELUG00000009174	Esox_lucius
ENSCHAP00000018825	ENSCHAG00000009714	Clupea_harengus
ENSORLP00000034980	ENSORLG00000027359	Oryzias_latipes_ASM223467v1
ENSORLP00020005232	ENSORLG00020006021	Oryzias_latipes_ASM223471v1
ENSORLP00015017109	ENSORLG00015018112	Oryzias_latipes_ASM223469v1
ENSOMEP00000006124	ENSOMEG00000007175	Oryzias_melastigma
ENSHCOP00000004343	ENSHCOG00000005778	Hippocampus_comes
ENSSPAP00000021385	ENSSPAG00000016123	Stegastes_partitus
ENSATEP00000013962	ENSATEG00000009747	Anabas_testudineus
ENSMAMP00000013398	ENSMAMG00000009089	Mastacembelus_armatus
ENSLCRP00005003392	ENSLCRG00005001706	Larimichthys_crocea
ENSCSEP00000011218	ENSCSEG00000007212	Cynoglossus_semilaevis
ENSTRUP00000048931	ENSTRUG00000023420	Takifugu_rubripes
ENSLBEP00000032288	ENSLBEG00000024343	Labrus_bergylta
ENSCGOP00000014414	ENSCGOG00000007012	Cottoperca_gobio
ENSBSLP00000023657	ENSBSLG00000012041	Betta_splendens
ENSFHEP00000024529	ENSFHEG00000006167	Fundulus_heteroclitus
ENSGWIP00000009585	ENSGWIG00000005704	Gouania_willdenowi
ENSSMAP00000007273	ENSSMAG00000004516	Scophthalmus_maximus
ENSPMGP00000011441	ENSPMGG00000009474	Periophthalmus_magnuspinnatus
ENSMMOP00000006348	ENSMMOG00000004964	Mola_mola
ENSTNIP00000013776	ENSTNIG00000010846	Tetraodon_nigroviridis
ENSMALP00000002605	ENSMALG00000001968	Monopterus_albus
ENSSDUP00000012764	ENSSDUG00000009286	Seriola_dumerili
ENSSLDP00000022895	ENSSLDG00000017877	Seriola_lalandi_dorsalis
ENSLCAP00010026571	ENSLCAG00010012438	Lates_calcarifer
ENSAOCP00000009474	ENSAOCG00000013608	Amphiprion_ocellaris
ENSAPEP00000019260	ENSAPEG00000013753	Amphiprion_percula
ENSAPOP00000018007	ENSAPOG00000021300	Acanthochromis_polyacanthus
ENSACLP00000024791	ENSACLG00000016854	Astatotilapia_calliptera
ENSMZEP00005006686	ENSMZEG00005005160	Maylandia_zebra
ENSHBUP00000034287	ENSHBUG00000000671	Haplochromis_burtoni
ENSNBRP00000002196	ENSNBRG00000001781	Neolamprologus_brichardi
ENSACIP00000029739	ENSACIG00000023029	Amphilophus_citrinellus
ENSXCOP00000021326	ENSXCOG00000015962	Xiphophorus_couchianus
ENSXMAP00000038705	ENSXMAG00000025750	Xiphophorus_maculatus
ENSGAFP00000025857	ENSGAFG00000017448	Gambusia_affinis
ENSPFOP00000001169	ENSPFOG00000001281	Poecilia_formosa
ENSPLAP00000023798	ENSPLAG00000000821	Poecilia_latipinna
ENSPMEP00000015564	ENSPMEG00000018105	Poecilia_mexicana
ENSPREP00000024349	ENSPREG00000016447	Poecilia_reticulata
ENSCVAP00000019841	ENSCVAG00000023260	Cyprinodon_variegatus
ENSKMAP00000018488	ENSKMAG00000013761	Kryptolebias_marmoratus
ENSDCDP00000040251	ENSDCDG00000026513	Denticeps_clupeoides
ENSSFOP00015019685	ENSSFOG00015012661	Scleropages_formosus
ENSPKIP00000023585	ENSPKIG00000007161	Paramormyrops_kingsleyae
ENSECRP00000013594	ENSECRG00000009073	Erpetoichthys_calabaricus
ENSCINP00000004732	ENSCING00000002324	Ciona_intestinalis
FBpp0110114	FBgn0083953	Drosophila_melanogaster
C29E4.12.1	WBGene00016209	Caenorhabditis_elegans_strain_N2
