ENSVURP00010018419	ENSVURG00010014035	Vombatus_ursinus
ENSBMUP00000023188	ENSBMUG00000017421	Bos_mutus
ENSBBBP00000010118	ENSBBBG00000018329	Bison_bison_bison
ENSTTRP00000011590	ENSTTRG00000012222	Tursiops_truncatus
ENSDORP00000012685	ENSDORG00000013488	Dipodomys_ordii
ENSMAUP00000004979	ENSMAUG00000006741	Mesocricetus_auratus
ENSMAUP00000003917	ENSMAUG00000004621	Mesocricetus_auratus
ENSCGRP00000019616	ENSCGRG00000014284	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001001819	ENSCGRG00001001706	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015023026	ENSCGRG00015017496	Cricetulus_griseus_CriGri-PICR
ENSPEMP00000021662	ENSPEMG00000027815	Peromyscus_maniculatus_bairdii
ENSMOCP00000003751	ENSMOCG00000003005	Microtus_ochrogaster
MGP_SPRETEiJ_P0058956	MGP_SPRETEiJ_G0025731	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000122066	ENSMUSG00000038671	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000014886	ENSMSIG00000012801	Mus_spicilegus
MGP_CAROLIEiJ_P0056726	MGP_CAROLIEiJ_G0024805	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0067748	MGP_PahariEiJ_G0026253	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000019038	ENSRNOG00000013992	Rattus_norvegicus
ENSMUGP00000003099	ENSMUGG00000002889	Meriones_unguiculatus
ENSMUGP00000005259	ENSMUGG00000004842	Meriones_unguiculatus
ENSNGAP00000012533	ENSNGAG00000014373	Nannospalax_galili
ENSJJAP00000010161	ENSJJAG00000013827	Jaculus_jaculus
ENSCCNP00000032157	ENSCCNG00000030533	Castor_canadensis
ENSCLAP00000005925	ENSCLAG00000004200	Chinchilla_lanigera
ENSODEP00000008868	ENSODEG00000006629	Octodon_degus
ENSCAPP00000010461	ENSCAPG00000011731	Cavia_aperea
ENSCPOP00000032748	ENSCPOG00000038193	Cavia_porcellus
ENSHGLP00100005542	ENSHGLG00100004198	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000016893	ENSHGLG00000012078	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000015150	ENSFDAG00000002842	Fukomys_damarensis
ENSUPAP00010004704	ENSUPAG00010003811	Urocitellus_parryii
ENSMMMP00000001346	ENSMMMG00000001220	Marmota_marmota_marmota
ENSSDAP00000008451	ENSSDAG00000007704	Spermophilus_dauricus
ENSSTOP00000025049	ENSSTOG00000011978	Ictidomys_tridecemlineatus
ENSTSYP00000020330	ENSTSYG00000033120	Carlito_syrichta
ENSOGAP00000022281	ENSOGAG00000026673	Otolemur_garnettii
ENSPSMP00000001648	ENSPSMG00000001220	Prolemur_simus
ENSMICP00000041554	ENSMICG00000008840	Microcebus_murinus
ENSPCOP00000024013	ENSPCOG00000024163	Propithecus_coquereli
ENSPTRP00000023684	ENSPTRG00000013747	Pan_troglodytes
ENSPTRP00000065646	ENSPTRG00000044739	Pan_troglodytes
ENSPPAP00000005961	ENSPPAG00000023993	Pan_paniscus
ENSP00000483486	ENSG00000101246	Homo_sapiens
ENSGGOP00000004700	ENSGGOG00000004799	Gorilla_gorilla
ENSPPYP00000012564	ENSPPYG00000011245	Pongo_abelii
ENSNLEP00000012365	ENSNLEG00000010131	Nomascus_leucogenys
ENSRBIP00000041470	ENSRBIG00000044065	Rhinopithecus_bieti
ENSRROP00000002536	ENSRROG00000010121	Rhinopithecus_roxellana
ENSPTEP00000005116	ENSPTEG00000005936	Piliocolobus_tephrosceles
ENSTGEP00000010380	ENSTGEG00000008512	Theropithecus_gelada
ENSPANP00000014412	ENSPANG00000025599	Papio_anubis
ENSMFAP00000008296	ENSMFAG00000001321	Macaca_fascicularis
ENSMNEP00000025723	ENSMNEG00000036325	Macaca_nemestrina
ENSMMUP00000053995	ENSMMUG00000000169	Macaca_mulatta
ENSCATP00000032021	ENSCATG00000039104	Cercocebus_atys
ENSMLEP00000020052	ENSMLEG00000034228	Mandrillus_leucophaeus
ENSCSAP00000012668	ENSCSAG00000016609	Chlorocebus_sabaeus
ENSCCAP00000009544	ENSCCAG00000022484	Cebus_capucinus_imitator
ENSSBOP00000010231	ENSSBOG00000021962	Saimiri_boliviensis_boliviensis
ENSCJAP00000019146	ENSCJAG00000010382	Callithrix_jacchus
ENSANAP00000037763	ENSANAG00000036343	Aotus_nancymaae
ENSLAFP00000008945	ENSLAFG00000010685	Loxodonta_africana
ENSPCAP00000001717	ENSPCAG00000001846	Procavia_capensis
ENSOPRP00000002755	ENSOPRG00000003002	Ochotona_princeps
ENSDNOP00000034891	ENSDNOG00000034430	Dasypus_novemcinctus
ENSDNOP00000030658	ENSDNOG00000045912	Dasypus_novemcinctus
ENSDNOP00000001183	ENSDNOG00000001531	Dasypus_novemcinctus
ENSCGRP00000016877	ENSCGRG00000012276	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001019309	ENSCGRG00001018796	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015011935	ENSCGRG00015009175	Cricetulus_griseus_CriGri-PICR
ENSMOCP00000011363	ENSMOCG00000011608	Microtus_ochrogaster
ENSSSCP00000061644	ENSSSCG00000035304	Sus_scrofa_strain_reference
ENSLACP00000002205	ENSLACG00000001971	Latimeria_chalumnae
ENSXMAP00000002631	ENSXMAG00000002627	Xiphophorus_maculatus
ENSXCOP00000012396	ENSXCOG00000009364	Xiphophorus_couchianus
ENSGAFP00000010257	ENSGAFG00000006962	Gambusia_affinis
ENSPLAP00000017731	ENSPLAG00000022207	Poecilia_latipinna
ENSPFOP00000003665	ENSPFOG00000003764	Poecilia_formosa
ENSPMEP00000011374	ENSPMEG00000013451	Poecilia_mexicana
ENSPREP00000029072	ENSPREG00000019667	Poecilia_reticulata
ENSFHEP00000016102	ENSFHEG00000000458	Fundulus_heteroclitus
ENSKMAP00000022685	ENSKMAG00000016837	Kryptolebias_marmoratus
ENSPMGP00000023549	ENSPMGG00000019041	Periophthalmus_magnuspinnatus
ENSGWIP00000004383	ENSGWIG00000002358	Gouania_willdenowi
ENSGACP00000015224	ENSGACG00000011497	Gasterosteus_aculeatus	ENSGACT00000015253
ENSLBEP00000006318	ENSLBEG00000004752	Labrus_bergylta	ENSLBET00000006635
ENSTNIP00000000949	ENSTNIG00000005278	Tetraodon_nigroviridis
ENSTRUP00000023437	ENSTRUG00000009319	Takifugu_rubripes
ENSMMOP00000012551	ENSMMOG00000009657	Mola_mola
ENSHCOP00000019698	ENSHCOG00000005225	Hippocampus_comes
ENSSDUP00000009716	ENSSDUG00000007121	Seriola_dumerili
ENSSLDP00000025766	ENSSLDG00000020044	Seriola_lalandi_dorsalis
ENSCSEP00000021260	ENSCSEG00000013577	Cynoglossus_semilaevis
ENSBSLP00000056505	ENSBSLG00000026343	Betta_splendens
ENSBSLP00000000609	ENSBSLG00000000511	Betta_splendens
ENSATEP00000003951	ENSATEG00000002756	Anabas_testudineus
ENSPNYP00000031427	ENSPNYG00000023704	Pundamilia_nyererei
ENSHBUP00000024860	ENSHBUG00000006541	Haplochromis_burtoni
ENSNBRP00000025628	ENSNBRG00000019595	Neolamprologus_brichardi
ENSMALP00000022790	ENSMALG00000015904	Monopterus_albus
ENSSMAP00000002176	ENSSMAG00000001351	Scophthalmus_maximus
ENSLCRP00005061151	ENSLCRG00005022559	Larimichthys_crocea
ENSCGOP00000040121	ENSCGOG00000018284	Cottoperca_gobio
ENSLCAP00010034220	ENSLCAG00010016078	Lates_calcarifer
ENSAOCP00000019705	ENSAOCG00000003286	Amphiprion_ocellaris
ENSAPEP00000005021	ENSAPEG00000003601	Amphiprion_percula
ENSAPOP00000026832	ENSAPOG00000010944	Acanthochromis_polyacanthus
ENSSPAP00000018690	ENSSPAG00000014104	Stegastes_partitus
ENSPRNP00000001402	ENSPRNG00000000933	Parambassis_ranga
ENSACLP00000003595	ENSACLG00000002442	Astatotilapia_calliptera
ENSMZEP00005030620	ENSMZEG00005022808	Maylandia_zebra
ENSHBUP00000032608	ENSHBUG00000019093	Haplochromis_burtoni
ENSNBRP00000029101	ENSNBRG00000022174	Neolamprologus_brichardi
ENSONIP00000006439	ENSONIG00000005124	Oreochromis_niloticus
ENSACIP00000012490	ENSACIG00000009740	Amphilophus_citrinellus
ENSMAMP00000028978	ENSMAMG00000019501	Mastacembelus_armatus
ENSORLP00000013349	ENSORLG00000010647	Oryzias_latipes_ASM223467v1
ENSORLP00020023569	ENSORLG00020004500	Oryzias_latipes_ASM223471v1
ENSORLP00015035447	ENSORLG00015022049	Oryzias_latipes_ASM223469v1
ENSOMEP00000022022	ENSOMEG00000001352	Oryzias_melastigma
ENSGMOP00000016822	ENSGMOG00000015683	Gadus_morhua
ENSDCDP00000021230	ENSDCDG00000016693	Denticeps_clupeoides
ENSDARP00000129349	ENSDARG00000057857	Danio_rerio
ENSPKIP00000021889	ENSPKIG00000006104	Paramormyrops_kingsleyae
ENSAMXP00005043361	ENSAMXG00005020184	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000041001	ENSAMXG00000042798	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSCHAP00000054955	ENSCHAG00000024895	Clupea_harengus
ENSHHUP00000012711	ENSHHUG00000007750	Hucho_hucho
ENSHHUP00000041600	ENSHHUG00000025694	Hucho_hucho
ENSELUP00000013244	ENSELUG00000013412	Esox_lucius
ENSPNAP00000030212	ENSPNAG00000003438	Pygocentrus_nattereri
ENSIPUP00000036569	ENSIPUG00000024487	Ictalurus_punctatus
ENSEEEP00000017800	ENSEEEG00000008789	Electrophorus_electricus
ENSSFOP00015032025	ENSSFOG00015020500	Scleropages_formosus
ENSLOCP00000001931	ENSLOCG00000001677	Lepisosteus_oculatus
ENSECRP00000010260	ENSECRG00000006843	Erpetoichthys_calabaricus
ENSCMIP00000030397	ENSCMIG00000013074	Callorhinchus_milii
ENSEBUP00000021818	ENSEBUG00000013459	Eptatretus_burgeri
ENSCINP00000033624	ENSCING00000024645	Ciona_intestinalis
ENSCSAVP00000006573	ENSCSAVG00000003938	Ciona_savignyi
FBpp0071229	FBgn0030088	Drosophila_melanogaster
Y54E10BR.2.1	WBGene00021841	Caenorhabditis_elegans_strain_N2
FBpp0083550	FBgn0038915	Drosophila_melanogaster
YPL051W_mRNA	YPL051W	Saccharomyces_cerevisiae_strain_S288C
