ENSCABP00000023499	ENSCABG00000017324	Chelonoidis_abingdonii
ENSPTRP00000049674	ENSPTRG00000029431	Pan_troglodytes
ENSGGOP00000025429	ENSGGOG00000021932	Gorilla_gorilla
ENSPPYP00000013181	ENSPPYG00000011816	Pongo_abelii
ENSNLEP00000018312	ENSNLEG00000015068	Nomascus_leucogenys
ENSMFAP00000045173	ENSMFAG00000000319	Macaca_fascicularis
ENSMNEP00000042624	ENSMNEG00000044039	Macaca_nemestrina
ENSMMUP00000046967	ENSMMUG00000045506	Macaca_mulatta
ENSCSAP00000003045	ENSCSAG00000006757	Chlorocebus_sabaeus
ENSPANP00000013315	ENSPANG00000020550	Papio_anubis
ENSTGEP00000014681	ENSTGEG00000011925	Theropithecus_gelada
ENSCATP00000009135	ENSCATG00000027873	Cercocebus_atys
ENSMLEP00000017139	ENSMLEG00000032784	Mandrillus_leucophaeus
ENSRBIP00000019265	ENSRBIG00000033621	Rhinopithecus_bieti
ENSRROP00000038908	ENSRROG00000042813	Rhinopithecus_roxellana
ENSPTEP00000038152	ENSPTEG00000035534	Piliocolobus_tephrosceles
ENSCANP00000005904	ENSCANG00000019935	Colobus_angolensis_palliatus
ENSCCAP00000024768	ENSCCAG00000030181	Cebus_capucinus_imitator
ENSSBOP00000028204	ENSSBOG00000030504	Saimiri_boliviensis_boliviensis
ENSCJAP00000069958	ENSCJAG00000053088	Callithrix_jacchus
ENSANAP00000005120	ENSANAG00000020671	Aotus_nancymaae
ENSTTRP00000005302	ENSTTRG00000005618	Tursiops_truncatus
ENSMPUP00000012989	ENSMPUG00000013085	Mustela_putorius_furo
ENSUAMP00000035569	ENSUAMG00000027015	Ursus_americanus
ENSCAFP00000036652	ENSCAFG00000029842	Canis_lupus_familiaris
ENSCAFP00020004231	ENSCAFG00020003500	Canis_lupus_dingo
ENSVVUP00000031286	ENSVVUG00000022794	Vulpes_vulpes
ENSFCAP00000054217	ENSFCAG00000044751	Felis_catus
ENSPPRP00000017715	ENSPPRG00000009597	Panthera_pardus
ENSMLUP00000010342	ENSMLUG00000011358	Myotis_lucifugus
ENSECAP00000026685	ENSECAG00000034857	Equus_caballus
ENSEASP00005027580	ENSEASG00005018777	Equus_asinus_asinus
ENSBMUP00000013186	ENSBMUG00000010070	Bos_mutus
ENSOARP00000016345	ENSOARG00000015236	Ovis_aries
ENSBIXP00000030650	ENSBIXG00000012696	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000028574	ENSBTAG00000021435	Bos_taurus
ENSBIXP00005043293	ENSBIXG00005026962	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBBBP00000024781	ENSBBBG00000019848	Bison_bison_bison
ENSCHIP00000008933	ENSCHIG00000011957	Capra_hircus
ENSLAFP00000016388	ENSLAFG00000022547	Loxodonta_africana
ENSPCAP00000012443	ENSPCAG00000013370	Procavia_capensis
ENSETEP00000010533	ENSETEG00000012984	Echinops_telfairi
ENSTSYP00000024197	ENSTSYG00000032573	Carlito_syrichta
ENSPPAP00000009501	ENSPPAG00000027986	Pan_paniscus
ENSJJAP00000014839	ENSJJAG00000017200	Jaculus_jaculus
ENSSTOP00000015708	ENSSTOG00000025460	Ictidomys_tridecemlineatus
ENSAMEP00000011038	ENSAMEG00000010499	Ailuropoda_melanoleuca
ENSOANP00000030261	ENSOANG00000029973	Ornithorhynchus_anatinus
ENSXETP00000041786	ENSXETG00000002465	Xenopus_tropicalis
ENSDCDP00000023087	ENSDCDG00000017606	Denticeps_clupeoides
ENSCHAP00000060467	ENSCHAG00000027042	Clupea_harengus
ENSAMXP00000008891	ENSAMXG00000008651	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005039057	ENSAMXG00005018464	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000005537	ENSPNAG00000011746	Pygocentrus_nattereri
ENSIPUP00000002186	ENSIPUG00000001579	Ictalurus_punctatus
ENSEEEP00000021994	ENSEEEG00000010684	Electrophorus_electricus
ENSDARP00000044859	ENSDARG00000028957	Danio_rerio
ENSKMAP00000029619	ENSKMAG00000021935	Kryptolebias_marmoratus
ENSGWIP00000029405	ENSGWIG00000015350	Gouania_willdenowi
ENSGACP00000006011	ENSGACG00000004545	Gasterosteus_aculeatus
ENSPFOP00000005650	ENSPFOG00000005759	Poecilia_formosa
ENSPMEP00000005103	ENSPMEG00000006436	Poecilia_mexicana
ENSPLAP00000019374	ENSPLAG00000001440	Poecilia_latipinna
ENSGAFP00000030648	ENSGAFG00000020653	Gambusia_affinis
ENSXMAP00000035019	ENSXMAG00000023605	Xiphophorus_maculatus
ENSFHEP00000015566	ENSFHEG00000017195	Fundulus_heteroclitus
ENSORLP00020006012	ENSORLG00020006838	Oryzias_latipes_ASM223471v1
ENSORLP00000041463	ENSORLG00000028214	Oryzias_latipes_ASM223467v1
ENSORLP00015004842	ENSORLG00015005611	Oryzias_latipes_ASM223469v1
ENSPREP00000025217	ENSPREG00000017016	Poecilia_reticulata
ENSOMEP00000007094	ENSOMEG00000008167	Oryzias_melastigma
ENSBSLP00000040873	ENSBSLG00000019744	Betta_splendens
ENSCGOP00000026399	ENSCGOG00000012445	Cottoperca_gobio
ENSATEP00000012997	ENSATEG00000009096	Anabas_testudineus
ENSXCOP00000003889	ENSXCOG00000003057	Xiphophorus_couchianus
ENSPNYP00000006996	ENSPNYG00000005366	Pundamilia_nyererei
ENSHBUP00000003253	ENSHBUG00000004498	Haplochromis_burtoni
ENSMZEP00005025924	ENSMZEG00005019336	Maylandia_zebra
ENSACLP00000029361	ENSACLG00000019913	Astatotilapia_calliptera
ENSNBRP00000006646	ENSNBRG00000005238	Neolamprologus_brichardi
ENSONIP00000024766	ENSONIG00000019674	Oreochromis_niloticus
ENSACIP00000029031	ENSACIG00000022486	Amphilophus_citrinellus
ENSMAMP00000006234	ENSMAMG00000004248	Mastacembelus_armatus
ENSSMAP00000012282	ENSSMAG00000007569	Scophthalmus_maximus
ENSCSEP00000030807	ENSCSEG00000019729	Cynoglossus_semilaevis
ENSAOCP00000030136	ENSAOCG00000002670	Amphiprion_ocellaris
ENSAPEP00000005106	ENSAPEG00000003672	Amphiprion_percula
ENSAPOP00000023239	ENSAPOG00000004919	Acanthochromis_polyacanthus
ENSSPAP00000005943	ENSSPAG00000004609	Stegastes_partitus
ENSPRNP00000041633	ENSPRNG00000020395	Parambassis_ranga
ENSCVAP00000020813	ENSCVAG00000002439	Cyprinodon_variegatus
ENSMALP00000013364	ENSMALG00000009460	Monopterus_albus
ENSSDUP00000011413	ENSSDUG00000008324	Seriola_dumerili
ENSSLDP00000011108	ENSSLDG00000008842	Seriola_lalandi_dorsalis
ENSLCAP00010000766	ENSLCAG00010000472	Lates_calcarifer
ENSTNIP00000002365	ENSTNIG00000001100	Tetraodon_nigroviridis
ENSTRUP00000043492	ENSTRUG00000016981	Takifugu_rubripes
ENSMMOP00000004650	ENSMMOG00000003715	Mola_mola
ENSLCRP00005016148	ENSLCRG00005006760	Larimichthys_crocea
ENSLBEP00000001675	ENSLBEG00000001330	Labrus_bergylta
ENSHCOP00000025293	ENSHCOG00000000426	Hippocampus_comes
ENSPMGP00000027555	ENSPMGG00000022239	Periophthalmus_magnuspinnatus
ENSGMOP00000013999	ENSGMOG00000013099	Gadus_morhua
ENSHHUP00000019831	ENSHHUG00000012405	Hucho_hucho
ENSHHUP00000000485	ENSHHUG00000000321	Hucho_hucho
ENSELUP00000020095	ENSELUG00000019356	Esox_lucius
ENSPKIP00000016160	ENSPKIG00000002610	Paramormyrops_kingsleyae
ENSECRP00000013328	ENSECRG00000008881	Erpetoichthys_calabaricus
ENSEBUP00000011918	ENSEBUG00000007623	Eptatretus_burgeri
