ENSPCIP00000025073	ENSPCIG00000018785	Phascolarctos_cinereus
ENSPTEP00000036202	ENSPTEG00000034043	Piliocolobus_tephrosceles
ENSCJAP00000070515	ENSCJAG00000005821	Callithrix_jacchus
ENSOCUP00000026590	ENSOCUG00000010659	Oryctolagus_cuniculus
ENSOPRP00000002316	ENSOPRG00000002473	Ochotona_princeps
ENSTTRP00000001306	ENSTTRG00000001388	Tursiops_truncatus
ENSBIXP00005047018	ENSBIXG00005031613	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSPVAP00000006906	ENSPVAG00000007311	Pteropus_vampyrus
ENSCHOP00000005839	ENSCHOG00000006581	Choloepus_hoffmanni
ENSHGLP00100002811	ENSHGLG00100002181	Heterocephalus_glaber_HetGla_1.0
ENSSTOP00000030183	ENSSTOG00000024094	Ictidomys_tridecemlineatus
ENSMICP00000008626	ENSMICG00000009477	Microcebus_murinus
ENSPSMP00000010230	ENSPSMG00000007400	Prolemur_simus
ENSOGAP00000015221	ENSOGAG00000016997	Otolemur_garnettii
ENSTSYP00000009444	ENSTSYG00000010297	Carlito_syrichta
ENSDORP00000019624	ENSDORG00000015422	Dipodomys_ordii
ENSJJAP00000013360	ENSJJAG00000016078	Jaculus_jaculus
ENSEEUP00000001885	ENSEEUG00000002055	Erinaceus_europaeus
ENSLAFP00000012114	ENSLAFG00000014452	Loxodonta_africana
ENSPCAP00000008631	ENSPCAG00000009186	Procavia_capensis
ENSETEP00000012463	ENSETEG00000015378	Echinops_telfairi
ENSOANP00000032620	ENSOANG00000030272	Ornithorhynchus_anatinus
ENSOANP00000001031	ENSOANG00000000660	Ornithorhynchus_anatinus
ENSABRP00000019927	ENSABRG00000016867	Anser_brachyrhynchus	ENSABRT00000028119
ENSAPLP00000004836	ENSAPLG00000005205	Anas_platyrhynchos_platyrhynchos
ENSMGAP00000008723	ENSMGAG00000008433	Meleagris_gallopavo
ENSCJPP00005018919	ENSCJPG00005015363	Coturnix_japonica
ENSGALP00000070608	ENSGALG00000008582	Gallus_gallus
ENSNMEP00000025793	ENSNMEG00000021815	Numida_meleagris
ENSCPUP00000011012	ENSCPUG00000007495	Calidris_pugnax
ENSCPGP00000001930	ENSCPGG00000001271	Calidris_pygmaea
ENSLCOP00000022898	ENSLCOG00000016072	Lepidothrix_coronata
ENSMVIP00005026400	ENSMVIG00005018399	Manacus_vitellinus
ENSLSDP00000014919	ENSLSDG00000010750	Lonchura_striata_domestica
ENSTGUP00000010303	ENSTGUG00000009963	Taeniopygia_guttata
ENSFALP00000004109	ENSFALG00000003913	Ficedula_albicollis
ENSPMJP00000024883	ENSPMJG00000018267	Parus_major
ENSCCEP00000026607	ENSCCEG00000023331	Cyanistes_caeruleus
ENSZALP00000023057	ENSZALG00000017855	Zonotrichia_albicollis
ENSJHYP00000012074	ENSJHYG00000009425	Junco_hyemalis
ENSSCAP00000002745	ENSSCAG00000002375	Serinus_canaria
ENSMUNP00000014325	ENSMUNG00000011143	Melopsittacus_undulatus
ENSARWP00000005754	ENSARWG00000004082	Apteryx_rowi
ENSAHAP00000022598	ENSAHAG00000015769	Apteryx_haastii
ENSAOWP00000027381	ENSAOWG00000018453	Apteryx_owenii
ENSDNVP00000023002	ENSDNVG00000015896	Dromaius_novaehollandiae
ENSNPEP00000011429	ENSNPEG00000008570	Nothoprocta_perdicaria
ENSCPRP00005002594	ENSCPRG00005001887	Crocodylus_porosus
ENSGAGP00000016011	ENSGAGG00000012038	Gopherus_agassizii
ENSCABP00000029485	ENSCABG00000021632	Chelonoidis_abingdonii
ENSCPBP00000028069	ENSCPBG00000019586	Chrysemys_picta_bellii
ENSPSIP00000019440	ENSPSIG00000017026	Pelodiscus_sinensis
ENSSMRP00000026742	ENSSMRG00000020333	Salvator_merianae
ENSNSUP00000006246	ENSNSUG00000004968	Notechis_scutatus
ENSACAP00000009341	ENSACAG00000009477	Anolis_carolinensis
ENSPVIP00000003387	ENSPVIG00000002849	Pogona_vitticeps
ENSSPUP00000002309	ENSSPUG00000001758	Sphenodon_punctatus
ENSXETP00000052946	ENSXETG00000017800	Xenopus_tropicalis
ENSLACP00000005030	ENSLACG00000004473	Latimeria_chalumnae
ENSLOCP00000013259	ENSLOCG00000010807	Lepisosteus_oculatus
ENSECRP00000009813	ENSECRG00000006567	Erpetoichthys_calabaricus
ENSSFOP00015006540	ENSSFOG00015004237	Scleropages_formosus
ENSPKIP00000039842	ENSPKIG00000017042	Paramormyrops_kingsleyae
ENSPKIP00000028777	ENSPKIG00000010283	Paramormyrops_kingsleyae
ENSSFOP00015018798	ENSSFOG00015012028	Scleropages_formosus
ENSCHAP00000054552	ENSCHAG00000024337	Clupea_harengus
ENSDCDP00000061715	ENSDCDG00000035033	Denticeps_clupeoides
ENSAMXP00005011222	ENSAMXG00005006091	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000008376	ENSAMXG00000007893	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000033435	ENSPNAG00000022084	Pygocentrus_nattereri
ENSIPUP00000028460	ENSIPUG00000019278	Ictalurus_punctatus
ENSEEEP00000023218	ENSEEEG00000011255	Electrophorus_electricus
ENSDARP00000146713	ENSDARG00000112453	Danio_rerio
ENSHHUP00000058120	ENSHHUG00000034486	Hucho_hucho
ENSHHUP00000077550	ENSHHUG00000045284	Hucho_hucho
ENSELUP00000024651	ENSELUG00000023532	Esox_lucius
ENSSMAP00000025649	ENSSMAG00000015705	Scophthalmus_maximus
ENSCSEP00000004561	ENSCSEG00000002969	Cynoglossus_semilaevis
ENSSDUP00000001049	ENSSDUG00000000744	Seriola_dumerili
ENSSLDP00000000912	ENSSLDG00000000820	Seriola_lalandi_dorsalis
ENSLCAP00010059070	ENSLCAG00010027534	Lates_calcarifer
ENSXMAP00000026453	ENSXMAG00000010539	Xiphophorus_maculatus
ENSXCOP00000025770	ENSXCOG00000019264	Xiphophorus_couchianus
ENSGAFP00000006752	ENSGAFG00000004554	Gambusia_affinis
ENSPMEP00000004661	ENSPMEG00000006125	Poecilia_mexicana
ENSPFOP00000015368	ENSPFOG00000015086	Poecilia_formosa
ENSPLAP00000017277	ENSPLAG00000021692	Poecilia_latipinna
ENSPREP00000008478	ENSPREG00000005795	Poecilia_reticulata
ENSCVAP00000020990	ENSCVAG00000002736	Cyprinodon_variegatus
ENSFHEP00000025119	ENSFHEG00000007189	Fundulus_heteroclitus
ENSKMAP00000021962	ENSKMAG00000016314	Kryptolebias_marmoratus
ENSORLP00020019183	ENSORLG00020020283	Oryzias_latipes_ASM223471v1
ENSORLP00015013394	ENSORLG00015014374	Oryzias_latipes_ASM223469v1
ENSORLP00000041767	ENSORLG00000017616	Oryzias_latipes_ASM223467v1
ENSOMEP00000004343	ENSOMEG00000005340	Oryzias_melastigma
ENSACLP00000012162	ENSACLG00000008302	Astatotilapia_calliptera
ENSMZEP00005005657	ENSMZEG00005004388	Maylandia_zebra
ENSONIP00000010759	ENSONIG00000008559	Oreochromis_niloticus
ENSHBUP00000018190	ENSHBUG00000000617	Haplochromis_burtoni
ENSPNYP00000011843	ENSPNYG00000008866	Pundamilia_nyererei
ENSNBRP00000013885	ENSNBRG00000010690	Neolamprologus_brichardi
ENSACIP00000025746	ENSACIG00000019821	Amphilophus_citrinellus
ENSAPEP00000032112	ENSAPEG00000022814	Amphiprion_percula
ENSAOCP00000022850	ENSAOCG00000008589	Amphiprion_ocellaris
ENSAPOP00000032144	ENSAPOG00000019882	Acanthochromis_polyacanthus
ENSSPAP00000010989	ENSSPAG00000008371	Stegastes_partitus
ENSPRNP00000049693	ENSPRNG00000023488	Parambassis_ranga
ENSGWIP00000048962	ENSGWIG00000023331	Gouania_willdenowi
ENSMAMP00000009834	ENSMAMG00000006637	Mastacembelus_armatus
ENSMALP00000014896	ENSMALG00000010348	Monopterus_albus
ENSATEP00000021562	ENSATEG00000014971	Anabas_testudineus
ENSBSLP00000055721	ENSBSLG00000026024	Betta_splendens
ENSHCOP00000019840	ENSHCOG00000005455	Hippocampus_comes
ENSPMGP00000000973	ENSPMGG00000000887	Periophthalmus_magnuspinnatus
ENSTNIP00000006015	ENSTNIG00000003428	Tetraodon_nigroviridis
ENSTRUP00000044631	ENSTRUG00000017416	Takifugu_rubripes
ENSMMOP00000026703	ENSMMOG00000020200	Mola_mola
ENSLCRP00005058323	ENSLCRG00005021108	Larimichthys_crocea
ENSLBEP00000022701	ENSLBEG00000017288	Labrus_bergylta
ENSCGOP00000015536	ENSCGOG00000006399	Cottoperca_gobio
ENSGACP00000005769	ENSGACG00000004341	Gasterosteus_aculeatus
ENSGMOP00000008345	ENSGMOG00000007804	Gadus_morhua
ENSCHAP00000046251	ENSCHAG00000021280	Clupea_harengus
ENSDCDP00000026179	ENSDCDG00000019044	Denticeps_clupeoides
ENSPNAP00000002408	ENSPNAG00000001201	Pygocentrus_nattereri
ENSAMXP00000015918	ENSAMXG00000015410	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSIPUP00000020335	ENSIPUG00000013806	Ictalurus_punctatus
ENSEEEP00000042098	ENSEEEG00000019885	Electrophorus_electricus
ENSDARP00000124043	ENSDARG00000062323	Danio_rerio
ENSCMIP00000010196	ENSCMIG00000005189	Callorhinchus_milii
