ENSCABP00000013831	ENSCABG00000010336	Chelonoidis_abingdonii
ENSCCAP00000016193	ENSCCAG00000025891	Cebus_capucinus_imitator
ENSCJAP00000012081	ENSCJAG00000006543	Callithrix_jacchus
ENSSBOP00000035655	ENSSBOG00000033985	Saimiri_boliviensis_boliviensis
ENSANAP00000032705	ENSANAG00000034042	Aotus_nancymaae
ENSTSYP00000032517	ENSTSYG00000028899	Carlito_syrichta
ENSPSMP00000003893	ENSPSMG00000003143	Prolemur_simus
ENSMICP00000035425	ENSMICG00000029382	Microcebus_murinus
ENSPCOP00000024149	ENSPCOG00000024242	Propithecus_coquereli
ENSOGAP00000020468	ENSOGAG00000032261	Otolemur_garnettii
ENSLAFP00000018942	ENSLAFG00000027913	Loxodonta_africana
ENSPCAP00000010301	ENSPCAG00000011086	Procavia_capensis
ENSETEP00000001415	ENSETEG00000001749	Echinops_telfairi
ENSDNOP00000030747	ENSDNOG00000045227	Dasypus_novemcinctus
ENSPEMP00000010528	ENSPEMG00000011488	Peromyscus_maniculatus_bairdii
ENSMOCP00000012820	ENSMOCG00000012807	Microtus_ochrogaster
ENSCGRP00001014956	ENSCGRG00001015698	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000005076	ENSCGRG00000003712	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015000480	ENSCGRG00015000492	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000022754	ENSMAUG00000020098	Mesocricetus_auratus
ENSMSIP00000021662	ENSMSIG00000018392	Mus_spicilegus
MGP_SPRETEiJ_P0020970	MGP_SPRETEiJ_G0015417	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000048803	ENSMUSG00000041577	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0019921	MGP_CAROLIEiJ_G0014610	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0075216	MGP_PahariEiJ_G0027846	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000004241	ENSRNOG00000003120	Rattus_norvegicus
ENSMUGP00000004950	ENSMUGG00000004557	Meriones_unguiculatus
ENSNGAP00000012245	ENSNGAG00000014170	Nannospalax_galili
ENSJJAP00000012864	ENSJJAG00000015790	Jaculus_jaculus
ENSCAPP00000013358	ENSCAPG00000014000	Cavia_aperea
ENSCPOP00000024368	ENSCPOG00000031553	Cavia_porcellus
ENSCLAP00000020046	ENSCLAG00000013735	Chinchilla_lanigera
ENSODEP00000018446	ENSODEG00000013597	Octodon_degus
ENSHGLP00100022355	ENSHGLG00100016444	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000004995	ENSHGLG00000003662	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000017180	ENSFDAG00000005801	Fukomys_damarensis
ENSDORP00000003264	ENSDORG00000003488	Dipodomys_ordii
ENSCCNP00000024347	ENSCCNG00000023846	Castor_canadensis
ENSUPAP00010009782	ENSUPAG00010007921	Urocitellus_parryii
ENSSDAP00000001647	ENSSDAG00000001628	Spermophilus_dauricus
ENSSTOP00000019901	ENSSTOG00000011558	Ictidomys_tridecemlineatus
ENSMMMP00000015156	ENSMMMG00000013516	Marmota_marmota_marmota
ENSOCUP00000008358	ENSOCUG00000009707	Oryctolagus_cuniculus
ENSOPRP00000013533	ENSOPRG00000014833	Ochotona_princeps
ENSPCIP00000040356	ENSPCIG00000029536	Phascolarctos_cinereus
ENSMEUP00000006795	ENSMEUG00000007447	Notamacropus_eugenii
ENSVURP00010017576	ENSVURG00010013409	Vombatus_ursinus
ENSSHAP00000020458	ENSSHAG00000017347	Sarcophilus_harrisii
ENSMODP00000001313	ENSMODG00000001105	Monodelphis_domestica
ENSOANP00000003035	ENSOANG00000001911	Ornithorhynchus_anatinus
ENSXETP00000037508	ENSXETG00000012930	Xenopus_tropicalis
ENSLACP00000007794	ENSLACG00000006903	Latimeria_chalumnae
ENSDCDP00000055699	ENSDCDG00000032878	Denticeps_clupeoides
ENSCHAP00000045996	ENSCHAG00000021339	Clupea_harengus
ENSAMXP00005023401	ENSAMXG00005012018	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000048710	ENSAMXG00000038615	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000025675	ENSPNAG00000010821	Pygocentrus_nattereri
ENSIPUP00000035874	ENSIPUG00000024045	Ictalurus_punctatus
ENSEEEP00000037774	ENSEEEG00000017958	Electrophorus_electricus
ENSDARP00000129413	ENSDARG00000070597	Danio_rerio
ENSHHUP00000076245	ENSHHUG00000044636	Hucho_hucho
ENSHHUP00000054253	ENSHHUG00000032550	Hucho_hucho
ENSELUP00000001520	ENSELUG00000002992	Esox_lucius
ENSTRUP00000011382	ENSTRUG00000021776	Takifugu_rubripes
ENSTNIP00000010094	ENSTNIG00000007290	Tetraodon_nigroviridis
ENSMMOP00000005837	ENSMMOG00000004582	Mola_mola
ENSLCRP00005010638	ENSLCRG00005004878	Larimichthys_crocea
ENSLBEP00000017029	ENSLBEG00000013146	Labrus_bergylta
ENSCGOP00000036459	ENSCGOG00000016836	Cottoperca_gobio
ENSMALP00000028736	ENSMALG00000019889	Monopterus_albus
ENSMAMP00000011580	ENSMAMG00000007840	Mastacembelus_armatus
ENSATEP00000035460	ENSATEG00000024364	Anabas_testudineus
ENSBSLP00000030998	ENSBSLG00000015257	Betta_splendens
ENSSMAP00000009296	ENSSMAG00000005725	Scophthalmus_maximus
ENSCSEP00000006938	ENSCSEG00000004481	Cynoglossus_semilaevis
ENSSDUP00000003124	ENSSDUG00000002392	Seriola_dumerili
ENSSLDP00000008088	ENSSLDG00000006430	Seriola_lalandi_dorsalis
ENSLCAP00010026646	ENSLCAG00010012474	Lates_calcarifer
ENSHCOP00000021323	ENSHCOG00000008049	Hippocampus_comes
ENSAOCP00000006700	ENSAOCG00000010362	Amphiprion_ocellaris
ENSAPEP00000010253	ENSAPEG00000007364	Amphiprion_percula
ENSAPOP00000026911	ENSAPOG00000011010	Acanthochromis_polyacanthus
ENSSPAP00000014695	ENSSPAG00000011089	Stegastes_partitus
ENSPRNP00000039634	ENSPRNG00000019521	Parambassis_ranga
ENSFHEP00000019723	ENSFHEG00000021626	Fundulus_heteroclitus
ENSCVAP00000003654	ENSCVAG00000004858	Cyprinodon_variegatus
ENSPMEP00000029065	ENSPMEG00000014576	Poecilia_mexicana
ENSPFOP00000021274	ENSPFOG00000022192	Poecilia_formosa
ENSPLAP00000003778	ENSPLAG00000005328	Poecilia_latipinna
ENSPREP00000005596	ENSPREG00000003895	Poecilia_reticulata
ENSXMAP00000026622	ENSXMAG00000022719	Xiphophorus_maculatus
ENSXCOP00000024707	ENSXCOG00000018457	Xiphophorus_couchianus
ENSGAFP00000006792	ENSGAFG00000004627	Gambusia_affinis
ENSKMAP00000020000	ENSKMAG00000014868	Kryptolebias_marmoratus
ENSORLP00015028215	ENSORLG00015010681	Oryzias_latipes_ASM223469v1
ENSORLP00000039026	ENSORLG00000027337	Oryzias_latipes_ASM223467v1
ENSORLP00020014495	ENSORLG00020015496	Oryzias_latipes_ASM223471v1
ENSOMEP00000018454	ENSOMEG00000020149	Oryzias_melastigma
ENSMZEP00005001295	ENSMZEG00005001079	Maylandia_zebra
ENSHBUP00000004581	ENSHBUG00000005923	Haplochromis_burtoni
ENSACLP00000007890	ENSACLG00000005360	Astatotilapia_calliptera
ENSPNYP00000024478	ENSPNYG00000018486	Pundamilia_nyererei
ENSNBRP00000015688	ENSNBRG00000012140	Neolamprologus_brichardi
ENSONIP00000024272	ENSONIG00000019287	Oreochromis_niloticus
ENSACIP00000029639	ENSACIG00000022946	Amphilophus_citrinellus
ENSGWIP00000015075	ENSGWIG00000008449	Gouania_willdenowi
ENSPMGP00000001906	ENSPMGG00000001719	Periophthalmus_magnuspinnatus
ENSGACP00000000511	ENSGACG00000000397	Gasterosteus_aculeatus
ENSGMOP00000015936	ENSGMOG00000014874	Gadus_morhua
ENSSFOP00015000644	ENSSFOG00015000521	Scleropages_formosus
ENSPKIP00000019267	ENSPKIG00000004496	Paramormyrops_kingsleyae
ENSLOCP00000014933	ENSLOCG00000012141	Lepisosteus_oculatus
ENSECRP00000006216	ENSECRG00000004139	Erpetoichthys_calabaricus
ENSCMIP00000000416	ENSCMIG00000000312	Callorhinchus_milii
ENSEBUP00000019733	ENSEBUG00000012260	Eptatretus_burgeri
