ENSSFOP00015025043	ENSSFOG00015016017	Scleropages_formosus
ENSGAFP00000000491	ENSGAFG00000000385	Gambusia_affinis
ENSKMAP00000003213	ENSKMAG00000002459	Kryptolebias_marmoratus
ENSORLP00020028356	ENSORLG00020011791	Oryzias_latipes_ASM223471v1
ENSORLP00015016249	ENSORLG00015017230	Oryzias_latipes_ASM223469v1
ENSORLP00000040018	ENSORLG00000025684	Oryzias_latipes_ASM223467v1
ENSOMEP00000028038	ENSOMEG00000010875	Oryzias_melastigma
ENSGWIP00000047405	ENSGWIG00000023324	Gouania_willdenowi
ENSMMOP00000010261	ENSMMOG00000007920	Mola_mola
ENSMAMP00000032221	ENSMAMG00000021666	Mastacembelus_armatus
ENSSMAP00000029021	ENSSMAG00000017765	Scophthalmus_maximus
ENSPRNP00000041867	ENSPRNG00000020508	Parambassis_ranga
ENSPRNP00000047589	ENSPRNG00000022853	Parambassis_ranga
ENSMALP00000029547	ENSMALG00000020439	Monopterus_albus
ENSLCAP00010041447	ENSLCAG00010019423	Lates_calcarifer
ENSSDUP00000025396	ENSSDUG00000018434	Seriola_dumerili
ENSSLDP00000018102	ENSSLDG00000014252	Seriola_lalandi_dorsalis
ENSATEP00000014336	ENSATEG00000010013	Anabas_testudineus
ENSAPEP00000005960	ENSAPEG00000004226	Amphiprion_percula
ENSAPOP00000021241	ENSAPOG00000001678	Acanthochromis_polyacanthus
ENSSPAP00000002999	ENSSPAG00000002296	Stegastes_partitus
ENSLCRP00005006328	ENSLCRG00005003202	Larimichthys_crocea
ENSCGOP00000039979	ENSCGOG00000018246	Cottoperca_gobio
ENSLBEP00000026456	ENSLBEG00000020129	Labrus_bergylta
ENSBSLP00000046109	ENSBSLG00000021998	Betta_splendens
ENSHCOP00000026045	ENSHCOG00000016633	Hippocampus_comes
ENSCSEP00000004904	ENSCSEG00000003176	Cynoglossus_semilaevis
ENSTNIP00000020131	ENSTNIG00000017006	Tetraodon_nigroviridis
ENSTRUP00000049288	ENSTRUG00000003898	Takifugu_rubripes
ENSGACP00000013741	ENSGACG00000010392	Gasterosteus_aculeatus
ENSAOCP00000013204	ENSAOCG00000017809	Amphiprion_ocellaris
ENSPMGP00000009708	ENSPMGG00000008033	Periophthalmus_magnuspinnatus
ENSGMOP00000019825	ENSGMOG00000018422	Gadus_morhua
ENSFHEP00000020274	ENSFHEG00000022205	Fundulus_heteroclitus
ENSPMGP00000014323	ENSPMGG00000011740	Periophthalmus_magnuspinnatus
ENSEEEP00000035749	ENSEEEG00000017017	Electrophorus_electricus
ENSLOCP00000018991	ENSLOCG00000015431	Lepisosteus_oculatus
ENSLACP00000005691	ENSLACG00000005057	Latimeria_chalumnae
ENSECRP00000020042	ENSECRG00000013457	Erpetoichthys_calabaricus
ENSLCOP00000009337	ENSLCOG00000006815	Lepidothrix_coronata
ENSMVIP00005021353	ENSMVIG00005014998	Manacus_vitellinus
ENSLSDP00000023099	ENSLSDG00000016263	Lonchura_striata_domestica
ENSTGUP00000010518	ENSTGUG00000010194	Taeniopygia_guttata
ENSSCAP00000004609	ENSSCAG00000003740	Serinus_canaria
ENSJHYP00000010761	ENSJHYG00000008414	Junco_hyemalis
ENSZALP00000020151	ENSZALG00000015882	Zonotrichia_albicollis
ENSFALP00000014177	ENSFALG00000013580	Ficedula_albicollis
ENSPMJP00000004502	ENSPMJG00000003886	Parus_major
ENSCCEP00000023036	ENSCCEG00000020717	Cyanistes_caeruleus
ENSCPUP00000017212	ENSCPUG00000011868	Calidris_pugnax
ENSCPGP00000001628	ENSCPGG00000001243	Calidris_pygmaea
ENSMUNP00000022308	ENSMUNG00000016779	Melopsittacus_undulatus
ENSGALP00000071603	ENSGALG00000011008	Gallus_gallus
ENSCJPP00005003332	ENSCJPG00005003539	Coturnix_japonica
ENSMGAP00000018351	ENSMGAG00000011945	Meleagris_gallopavo
ENSNMEP00000020487	ENSNMEG00000017591	Numida_meleagris
ENSABRP00000002520	ENSABRG00000002442	Anser_brachyrhynchus
ENSAPLP00000025983	ENSAPLG00000009818	Anas_platyrhynchos_platyrhynchos
ENSAOWP00000025575	ENSAOWG00000017285	Apteryx_owenii
ENSAHAP00000004474	ENSAHAG00000003483	Apteryx_haastii
ENSARWP00000019673	ENSARWG00000013477	Apteryx_rowi
ENSNPEP00000016601	ENSNPEG00000012346	Nothoprocta_perdicaria
ENSDNVP00000020221	ENSDNVG00000014152	Dromaius_novaehollandiae
ENSCPRP00005024582	ENSCPRG00005017084	Crocodylus_porosus
ENSGAGP00000031088	ENSGAGG00000022339	Gopherus_agassizii
ENSCABP00000027428	ENSCABG00000020151	Chelonoidis_abingdonii
ENSCPBP00000007405	ENSCPBG00000005841	Chrysemys_picta_bellii
ENSPSIP00000010547	ENSPSIG00000009569	Pelodiscus_sinensis
ENSPVIP00000024182	ENSPVIG00000018232	Pogona_vitticeps
ENSACAP00000000985	ENSACAG00000000975	Anolis_carolinensis
ENSNSUP00000001185	ENSNSUG00000001064	Notechis_scutatus
ENSSMRP00000028630	ENSSMRG00000022002	Salvator_merianae
ENSSPUP00000004671	ENSSPUG00000003592	Sphenodon_punctatus
ENSVURP00010002781	ENSVURG00010001863	Vombatus_ursinus
ENSVURP00010003210	ENSVURG00010002240	Vombatus_ursinus
ENSPCIP00000040574	ENSPCIG00000029701	Phascolarctos_cinereus
ENSMEUP00000014100	ENSMEUG00000015440	Notamacropus_eugenii
ENSSHAP00000015705	ENSSHAG00000013384	Sarcophilus_harrisii
ENSMODP00000051525	ENSMODG00000008553	Monodelphis_domestica
ENSCHOP00000009248	ENSCHOG00000010453	Choloepus_hoffmanni
ENSDNOP00000026562	ENSDNOG00000040670	Dasypus_novemcinctus
ENSLAFP00000001474	ENSLAFG00000001764	Loxodonta_africana
ENSETEP00000016382	ENSETEG00000020169	Echinops_telfairi
ENSPCAP00000006859	ENSPCAG00000007292	Procavia_capensis
ENSPTRP00000003583	ENSPTRG00000002119	Pan_troglodytes
ENSP00000355583	ENSG00000143674	Homo_sapiens
ENSGGOP00000027600	ENSGGOG00000005704	Gorilla_gorilla
ENSPPYP00000000106	ENSPPYG00000000106	Pongo_abelii
ENSNLEP00000002980	ENSNLEG00000002463	Nomascus_leucogenys
ENSTGEP00000015655	ENSTGEG00000012643	Theropithecus_gelada
ENSPANP00000042626	ENSPANG00000013610	Papio_anubis
ENSCATP00000007462	ENSCATG00000022233	Cercocebus_atys
ENSMFAP00000011380	ENSMFAG00000014791	Macaca_fascicularis
ENSMMUP00000012093	ENSMMUG00000009226	Macaca_mulatta
ENSMNEP00000013898	ENSMNEG00000031160	Macaca_nemestrina
ENSCSAP00000006364	ENSCSAG00000010168	Chlorocebus_sabaeus
ENSRBIP00000031119	ENSRBIG00000039408	Rhinopithecus_bieti
ENSRROP00000040583	ENSRROG00000043550	Rhinopithecus_roxellana
ENSPTEP00000038421	ENSPTEG00000035735	Piliocolobus_tephrosceles
ENSMLEP00000017078	ENSMLEG00000032745	Mandrillus_leucophaeus
ENSCANP00000024565	ENSCANG00000035688	Colobus_angolensis_palliatus
ENSPPAP00000026051	ENSPPAG00000036146	Pan_paniscus
ENSCCAP00000009139	ENSCCAG00000022321	Cebus_capucinus_imitator
ENSSBOP00000023293	ENSSBOG00000028155	Saimiri_boliviensis_boliviensis
ENSCJAP00000033782	ENSCJAG00000018228	Callithrix_jacchus
ENSANAP00000026381	ENSANAG00000030901	Aotus_nancymaae
ENSTSYP00000000369	ENSTSYG00000000403	Carlito_syrichta
ENSPCOP00000028897	ENSPCOG00000027124	Propithecus_coquereli
ENSPSMP00000033861	ENSPSMG00000023322	Prolemur_simus
ENSMICP00000014135	ENSMICG00000015508	Microcebus_murinus
ENSOGAP00000009052	ENSOGAG00000010128	Otolemur_garnettii
ENSCGRP00001000371	ENSCGRG00001000308	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000022837	ENSCGRG00000016544	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015009841	ENSCGRG00015007576	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000022884	ENSMAUG00000020182	Mesocricetus_auratus
ENSPEMP00000020457	ENSPEMG00000018415	Peromyscus_maniculatus_bairdii
ENSMOCP00000004630	ENSMOCG00000003917	Microtus_ochrogaster
ENSMUSP00000034316	ENSMUSG00000031853	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0090102	MGP_SPRETEiJ_G0032842	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000007165	ENSMSIG00000006387	Mus_spicilegus
MGP_CAROLIEiJ_P0086570	MGP_CAROLIEiJ_G0031724	Mus_caroli_strain_CAROLI_EIJ
ENSRNOP00000026986	ENSRNOG00000019931	Rattus_norvegicus
ENSNGAP00000004275	ENSNGAG00000005555	Nannospalax_galili
ENSJJAP00000017474	ENSJJAG00000019015	Jaculus_jaculus
ENSCCNP00000017017	ENSCCNG00000017297	Castor_canadensis
ENSCLAP00000005467	ENSCLAG00000003881	Chinchilla_lanigera
ENSCPOP00000003499	ENSCPOG00000003876	Cavia_porcellus
ENSODEP00000008463	ENSODEG00000006318	Octodon_degus
ENSHGLP00000025490	ENSHGLG00000018159	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100002918	ENSHGLG00100002248	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000009241	ENSFDAG00000017278	Fukomys_damarensis
ENSCCNP00000029839	ENSCCNG00000028619	Castor_canadensis
ENSUPAP00010027146	ENSUPAG00010021445	Urocitellus_parryii
ENSSTOP00000020674	ENSSTOG00000027529	Ictidomys_tridecemlineatus
ENSMMMP00000017875	ENSMMMG00000015822	Marmota_marmota_marmota
ENSTBEP00000002084	ENSTBEG00000002393	Tupaia_belangeri
ENSOCUP00000008942	ENSOCUG00000010372	Oryctolagus_cuniculus
ENSOPRP00000015029	ENSOPRG00000016450	Ochotona_princeps
ENSCHIP00000014836	ENSCHIG00000015700	Capra_hircus
ENSOARP00000003621	ENSOARG00000003390	Ovis_aries
ENSBIXP00000030181	ENSBIXG00000012042	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005041235	ENSBIXG00005024232	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000028227	ENSBTAG00000021183	Bos_taurus
ENSBMUP00000009143	ENSBMUG00000007122	Bos_mutus
ENSBBBP00000015225	ENSBBBG00000023071	Bison_bison_bison
ENSTTRP00000012364	ENSTTRG00000013030	Tursiops_truncatus
ENSSSCP00000010842	ENSSSCG00000010164	Sus_scrofa_strain_reference
ENSVPAP00000007355	ENSVPAG00000007905	Vicugna_pacos
ENSPVAP00000011081	ENSPVAG00000011754	Pteropus_vampyrus
ENSMLUP00000021398	ENSMLUG00000023950	Myotis_lucifugus
ENSPTIP00000004302	ENSPTIG00000006850	Panthera_tigris_altaica
ENSECAP00000007355	ENSECAG00000009443	Equus_caballus
ENSEASP00005018539	ENSEASG00005012775	Equus_asinus_asinus
ENSUAMP00000000120	ENSUAMG00000000056	Ursus_americanus
ENSUMAP00000008816	ENSUMAG00000006698	Ursus_maritimus
ENSAMEP00000002942	ENSAMEG00000002788	Ailuropoda_melanoleuca
ENSMPUP00000005704	ENSMPUG00000005751	Mustela_putorius_furo
ENSNVIP00000005673	ENSNVIG00000004560	Neovison_vison
ENSCAFP00020035053	ENSCAFG00020027160	Canis_lupus_dingo
ENSCAFP00000017003	ENSCAFG00000011566	Canis_lupus_familiaris
ENSVVUP00000009898	ENSVVUG00000007319	Vulpes_vulpes
ENSFCAP00000033223	ENSFCAG00000009652	Felis_catus
ENSPPRP00000023176	ENSPPRG00000013459	Panthera_pardus
ENSSARP00000005287	ENSSARG00000005830	Sorex_araneus
ENSEEUP00000010182	ENSEEUG00000011126	Erinaceus_europaeus
ENSCMIP00000016497	ENSCMIG00000007911	Callorhinchus_milii
MGP_PahariEiJ_P0054815	MGP_PahariEiJ_G0023322	Mus_pahari_strain_PAHARI_EIJ
ENSEBUP00000013424	ENSEBUG00000008477	Eptatretus_burgeri
ENSPMAP00000009549	ENSPMAG00000008667	Petromyzon_marinus
ENSEBUP00000010241	ENSEBUG00000006569	Eptatretus_burgeri
