ENSAOWP00000010456	ENSAOWG00000007191	Apteryx_owenii	ENSAOWT00000011884
ENSARWP00000011928	ENSARWG00000008233	Apteryx_rowi	ENSARWT00000013577
ENSAHAP00000020123	ENSAHAG00000014166	Apteryx_haastii	ENSAHAT00000022211
ENSDNVP00000026405	ENSDNVG00000018374	Dromaius_novaehollandiae	ENSDNVT00000031927
ENSNPEP00000001511	ENSNPEG00000001167	Nothoprocta_perdicaria
ENSCPBP00000009511	ENSCPBG00000007356	Chrysemys_picta_bellii
ENSPSIP00000019766	ENSPSIG00000017478	Pelodiscus_sinensis
ENSPVIP00000013411	ENSPVIG00000010399	Pogona_vitticeps
ENSACAP00000007733	ENSACAG00000007732	Anolis_carolinensis
ENSNSUP00000002733	ENSNSUG00000002241	Notechis_scutatus
ENSSMRP00000027937	ENSSMRG00000021508	Salvator_merianae
ENSSPUP00000015762	ENSSPUG00000012165	Sphenodon_punctatus
ENSPCIP00000018144	ENSPCIG00000013883	Phascolarctos_cinereus
ENSVURP00010002793	ENSVURG00010002280	Vombatus_ursinus
ENSMEUP00000000898	ENSMEUG00000000971	Notamacropus_eugenii
ENSSHAP00000013715	ENSSHAG00000011726	Sarcophilus_harrisii
ENSMODP00000047022	ENSMODG00000001724	Monodelphis_domestica
ENSPCAP00000004544	ENSPCAG00000004819	Procavia_capensis
ENSLAFP00000013723	ENSLAFG00000016341	Loxodonta_africana
ENSETEP00000006691	ENSETEG00000008232	Echinops_telfairi
ENSCPOP00000017920	ENSCPOG00000027502	Cavia_porcellus
ENSCAPP00000002661	ENSCAPG00000005601	Cavia_aperea
ENSCLAP00000019336	ENSCLAG00000013253	Chinchilla_lanigera
ENSODEP00000014872	ENSODEG00000010987	Octodon_degus
ENSHGLP00000006919	ENSHGLG00000005052	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100004069	ENSHGLG00100003099	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000016985	ENSFDAG00000005643	Fukomys_damarensis
ENSSARP00000000955	ENSSARG00000001040	Sorex_araneus
ENSBIXP00005032409	ENSBIXG00005001459	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000017522	ENSBIXG00000021516	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000036550	ENSBTAG00000025898	Bos_taurus
ENSBBBP00000026822	ENSBBBG00000022871	Bison_bison_bison
ENSBMUP00000029388	ENSBMUG00000021981	Bos_mutus
ENSCHIP00000028174	ENSCHIG00000023795	Capra_hircus
ENSOARP00000014210	ENSOARG00000013258	Ovis_aries
ENSTTRP00000015592	ENSTTRG00000016448	Tursiops_truncatus
ENSSSCP00000057801	ENSSSCG00000008169	Sus_scrofa_strain_reference
ENSCHOP00000007213	ENSCHOG00000008158	Choloepus_hoffmanni
ENSDNOP00000003172	ENSDNOG00000004120	Dasypus_novemcinctus
ENSPTRP00000030111	ENSPTRG00000030399	Pan_troglodytes
ENSPPAP00000016842	ENSPPAG00000031495	Pan_paniscus
ENSP00000386856	ENSG00000204634	Homo_sapiens
ENSGGOP00000005349	ENSGGOG00000005459	Gorilla_gorilla
ENSPPYP00000013493	ENSPPYG00000012102	Pongo_abelii
ENSNLEP00000037022	ENSNLEG00000014456	Nomascus_leucogenys
ENSRROP00000039393	ENSRROG00000042993	Rhinopithecus_roxellana
ENSRBIP00000042871	ENSRBIG00000044656	Rhinopithecus_bieti
ENSPTEP00000020398	ENSPTEG00000021643	Piliocolobus_tephrosceles
ENSCANP00000039014	ENSCANG00000043185	Colobus_angolensis_palliatus
ENSPANP00000017380	ENSPANG00000022369	Papio_anubis
ENSTGEP00000008339	ENSTGEG00000006815	Theropithecus_gelada
ENSCATP00000035077	ENSCATG00000040426	Cercocebus_atys
ENSMFAP00000035092	ENSMFAG00000004006	Macaca_fascicularis
ENSMNEP00000001517	ENSMNEG00000006766	Macaca_nemestrina
ENSCSAP00000013209	ENSCSAG00000017170	Chlorocebus_sabaeus
ENSMLEP00000013733	ENSMLEG00000031021	Mandrillus_leucophaeus
ENSMMUP00000078835	ENSMMUG00000009874	Macaca_mulatta
ENSCCAP00000031971	ENSCCAG00000034002	Cebus_capucinus_imitator
ENSSBOP00000021507	ENSSBOG00000027309	Saimiri_boliviensis_boliviensis
ENSCJAP00000039514	ENSCJAG00000021215	Callithrix_jacchus
ENSANAP00000000492	ENSANAG00000003815	Aotus_nancymaae
ENSTSYP00000004971	ENSTSYG00000005432	Carlito_syrichta
ENSPSMP00000027551	ENSPSMG00000019245	Prolemur_simus
ENSPCOP00000003093	ENSPCOG00000009380	Propithecus_coquereli
ENSMICP00000050577	ENSMICG00000046616	Microcebus_murinus
ENSOGAP00000012996	ENSOGAG00000014498	Otolemur_garnettii
ENSTBEP00000014159	ENSTBEG00000016280	Tupaia_belangeri
ENSAMEP00000016487	ENSAMEG00000015593	Ailuropoda_melanoleuca
ENSUMAP00000010045	ENSUMAG00000007521	Ursus_maritimus
ENSNVIP00000026695	ENSNVIG00000020651	Neovison_vison
ENSMPUP00000012106	ENSMPUG00000012202	Mustela_putorius_furo
ENSCAFP00020031483	ENSCAFG00020024570	Canis_lupus_dingo
ENSCAFP00000003216	ENSCAFG00000002206	Canis_lupus_familiaris
ENSVVUP00000040144	ENSVVUG00000028667	Vulpes_vulpes
ENSPPRP00000028958	ENSPPRG00000021315	Panthera_pardus
ENSPTIP00000008114	ENSPTIG00000009537	Panthera_tigris_altaica
ENSFCAP00000016195	ENSFCAG00000018372	Felis_catus
ENSECAP00000010382	ENSECAG00000012024	Equus_caballus
ENSEASP00005026836	ENSEASG00005018292	Equus_asinus_asinus
ENSEEUP00000013325	ENSEEUG00000014609	Erinaceus_europaeus
ENSPVAP00000011043	ENSPVAG00000011715	Pteropus_vampyrus
ENSDORP00000014798	ENSDORG00000015729	Dipodomys_ordii
ENSCCNP00000003623	ENSCCNG00000003156	Castor_canadensis
ENSMUSP00000049967	ENSMUSG00000003134	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0018305	MGP_SPRETEiJ_G0014874	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000026416	ENSMSIG00000022280	Mus_spicilegus
MGP_CAROLIEiJ_P0017304	MGP_CAROLIEiJ_G0014070	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0072650	MGP_PahariEiJ_G0027317	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000018640	ENSRNOG00000013583	Rattus_norvegicus
ENSMUGP00000027962	ENSMUGG00000023159	Meriones_unguiculatus
ENSMUGP00000028250	ENSMUGG00000023374	Meriones_unguiculatus
ENSPEMP00000007840	ENSPEMG00000009663	Peromyscus_maniculatus_bairdii
ENSMOCP00000024505	ENSMOCG00000020892	Microtus_ochrogaster
ENSCGRP00001022192	ENSCGRG00001020779	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015015178	ENSCGRG00015011603	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000002242	ENSCGRG00000001652	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000012481	ENSMAUG00000012769	Mesocricetus_auratus
ENSNGAP00000004356	ENSNGAG00000005697	Nannospalax_galili
ENSJJAP00000015727	ENSJJAG00000017814	Jaculus_jaculus
ENSSTOP00000010004	ENSSTOG00000011150	Ictidomys_tridecemlineatus
ENSSDAP00000011855	ENSSDAG00000010648	Spermophilus_dauricus
ENSUPAP00010000532	ENSUPAG00010000418	Urocitellus_parryii
ENSMMMP00000022145	ENSMMMG00000019456	Marmota_marmota_marmota
ENSOCUP00000002073	ENSOCUG00000002398	Oryctolagus_cuniculus
ENSOPRP00000001140	ENSOPRG00000001216	Ochotona_princeps
ENSMLUP00000002287	ENSMLUG00000002513	Myotis_lucifugus
ENSOANP00000007331	ENSOANG00000004625	Ornithorhynchus_anatinus
ENSXETP00000020211	ENSXETG00000006514	Xenopus_tropicalis
ENSLACP00000014914	ENSLACG00000013124	Latimeria_chalumnae
ENSGACP00000001062	ENSGACG00000000820	Gasterosteus_aculeatus
ENSMMOP00000025792	ENSMMOG00000019556	Mola_mola
ENSTRUP00000053578	ENSTRUG00000014914	Takifugu_rubripes
ENSTNIP00000018767	ENSTNIG00000015692	Tetraodon_nigroviridis
ENSGWIP00000009385	ENSGWIG00000005547	Gouania_willdenowi
ENSATEP00000003885	ENSATEG00000002673	Anabas_testudineus
ENSBSLP00000054214	ENSBSLG00000025466	Betta_splendens
ENSLBEP00000020256	ENSLBEG00000015524	Labrus_bergylta
ENSCSEP00000005207	ENSCSEG00000003354	Cynoglossus_semilaevis
ENSFHEP00000031009	ENSFHEG00000016677	Fundulus_heteroclitus
ENSCVAP00000017339	ENSCVAG00000020465	Cyprinodon_variegatus
ENSXMAP00000019193	ENSXMAG00000019137	Xiphophorus_maculatus
ENSGAFP00000004053	ENSGAFG00000002697	Gambusia_affinis
ENSPFOP00000017376	ENSPFOG00000017224	Poecilia_formosa
ENSPMEP00000012541	ENSPMEG00000014790	Poecilia_mexicana
ENSPLAP00000030485	ENSPLAG00000021627	Poecilia_latipinna
ENSPREP00000003258	ENSPREG00000002317	Poecilia_reticulata
ENSKMAP00000017304	ENSKMAG00000012865	Kryptolebias_marmoratus
ENSORLP00020016672	ENSORLG00020017746	Oryzias_latipes_ASM223471v1
ENSORLP00015019208	ENSORLG00015020296	Oryzias_latipes_ASM223469v1
ENSORLP00000011749	ENSORLG00000009369	Oryzias_latipes_ASM223467v1
ENSOMEP00000032315	ENSOMEG00000017709	Oryzias_melastigma
ENSHBUP00000028676	ENSHBUG00000012658	Haplochromis_burtoni
ENSPNYP00000015469	ENSPNYG00000011684	Pundamilia_nyererei
ENSMZEP00005025389	ENSMZEG00005018948	Maylandia_zebra
ENSACLP00000028695	ENSACLG00000019431	Astatotilapia_calliptera
ENSONIP00000021466	ENSONIG00000017018	Oreochromis_niloticus
ENSACIP00000004718	ENSACIG00000003673	Amphilophus_citrinellus
ENSLCRP00005048540	ENSLCRG00005018277	Larimichthys_crocea
ENSCGOP00000024671	ENSCGOG00000011707	Cottoperca_gobio
ENSAOCP00000025523	ENSAOCG00000013192	Amphiprion_ocellaris
ENSAPEP00000002365	ENSAPEG00000001672	Amphiprion_percula
ENSAPOP00000012556	ENSAPOG00000015314	Acanthochromis_polyacanthus
ENSSPAP00000021202	ENSSPAG00000015955	Stegastes_partitus
ENSMAMP00000029965	ENSMAMG00000020192	Mastacembelus_armatus
ENSMALP00000004444	ENSMALG00000003192	Monopterus_albus
ENSSDUP00000017372	ENSSDUG00000012655	Seriola_dumerili
ENSSLDP00000015972	ENSSLDG00000012658	Seriola_lalandi_dorsalis
ENSSMAP00000011254	ENSSMAG00000006884	Scophthalmus_maximus
ENSLCAP00010026328	ENSLCAG00010012297	Lates_calcarifer
ENSXCOP00000024772	ENSXCOG00000018502	Xiphophorus_couchianus
ENSHCOP00000013660	ENSHCOG00000017043	Hippocampus_comes
ENSPMGP00000006077	ENSPMGG00000005112	Periophthalmus_magnuspinnatus
ENSGMOP00000000772	ENSGMOG00000000757	Gadus_morhua
ENSHHUP00000052849	ENSHHUG00000031752	Hucho_hucho
ENSHHUP00000049773	ENSHHUG00000030083	Hucho_hucho
ENSELUP00000008502	ENSELUG00000009165	Esox_lucius
ENSAMXP00005007100	ENSAMXG00005004218	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000013182	ENSAMXG00000012808	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000013652	ENSPNAG00000019527	Pygocentrus_nattereri
ENSEEEP00000013105	ENSEEEG00000006574	Electrophorus_electricus
ENSIPUP00000003051	ENSIPUG00000002183	Ictalurus_punctatus
ENSDARP00000134284	ENSDARG00000104493	Danio_rerio
ENSDCDP00000010823	ENSDCDG00000005388	Denticeps_clupeoides
ENSCHAP00000014032	ENSCHAG00000007575	Clupea_harengus
ENSPKIP00000001180	ENSPKIG00000019571	Paramormyrops_kingsleyae
ENSLOCP00000012980	ENSLOCG00000010590	Lepisosteus_oculatus
ENSNBRP00000029320	ENSNBRG00000022329	Neolamprologus_brichardi
ENSECRP00000006588	ENSECRG00000004391	Erpetoichthys_calabaricus
ENSCMIP00000042356	ENSCMIG00000017531	Callorhinchus_milii
