ENSDCDP00000003222	ENSDCDG00000001680	Denticeps_clupeoides
ENSORLP00000041738	ENSORLG00000009751	Oryzias_latipes_ASM223467v1
ENSORLP00015011430	ENSORLG00015012265	Oryzias_latipes_ASM223469v1
ENSORLP00020028886	ENSORLG00020012612	Oryzias_latipes_ASM223471v1
ENSOMEP00000024880	ENSOMEG00000005798	Oryzias_melastigma
ENSPMGP00000005936	ENSPMGG00000004988	Periophthalmus_magnuspinnatus
ENSPMGP00000005827	ENSPMGG00000004897	Periophthalmus_magnuspinnatus
ENSTRUP00000044817	ENSTRUG00000017481	Takifugu_rubripes
ENSTNIP00000000727	ENSTNIG00000012744	Tetraodon_nigroviridis
ENSMMOP00000012370	ENSMMOG00000009507	Mola_mola
ENSLCRP00005052678	ENSLCRG00005019781	Larimichthys_crocea
ENSCGOP00000042480	ENSCGOG00000019186	Cottoperca_gobio
ENSLBEP00000026783	ENSLBEG00000020359	Labrus_bergylta
ENSGACP00000004607	ENSGACG00000003515	Gasterosteus_aculeatus
ENSSDUP00000023455	ENSSDUG00000017055	Seriola_dumerili
ENSSLDP00000018585	ENSSLDG00000014577	Seriola_lalandi_dorsalis
ENSLCAP00010022095	ENSLCAG00010010410	Lates_calcarifer
ENSSMAP00000021820	ENSSMAG00000013366	Scophthalmus_maximus
ENSMALP00000009689	ENSMALG00000006892	Monopterus_albus
ENSMAMP00000003271	ENSMAMG00000002259	Mastacembelus_armatus
ENSATEP00000011630	ENSATEG00000008099	Anabas_testudineus
ENSBSLP00000007539	ENSBSLG00000003706	Betta_splendens
ENSCSEP00000027854	ENSCSEG00000017795	Cynoglossus_semilaevis
ENSKMAP00000014735	ENSKMAG00000011040	Kryptolebias_marmoratus
ENSHCOP00000008985	ENSHCOG00000011362	Hippocampus_comes
ENSGMOP00000011648	ENSGMOG00000010888	Gadus_morhua
ENSELUP00000027543	ENSELUG00000003835	Esox_lucius
ENSELUP00000027565	ENSELUG00000003846	Esox_lucius
ENSHHUP00000034513	ENSHHUG00000021743	Hucho_hucho
ENSPKIP00000035895	ENSPKIG00000014673	Paramormyrops_kingsleyae
ENSPKIP00000031116	ENSPKIG00000011738	Paramormyrops_kingsleyae
ENSSFOP00015000497	ENSSFOG00015000353	Scleropages_formosus
ENSLOCP00000011961	ENSLOCG00000009780	Lepisosteus_oculatus
ENSPKIP00000035879	ENSPKIG00000014658	Paramormyrops_kingsleyae
ENSPVIP00000004652	ENSPVIG00000003785	Pogona_vitticeps
ENSACAP00000005001	ENSACAG00000005120	Anolis_carolinensis
ENSNSUP00000015541	ENSNSUG00000011504	Notechis_scutatus
ENSSMRP00000019580	ENSSMRG00000015256	Salvator_merianae	ENSSMRT00000022972
ENSSPUP00000000660	ENSSPUG00000000553	Sphenodon_punctatus
ENSGALP00000009443	ENSGALG00000005884	Gallus_gallus
ENSMGAP00000018761	ENSMGAG00000003515	Meleagris_gallopavo
ENSCJPP00005012926	ENSCJPG00005010947	Coturnix_japonica
ENSNMEP00000005379	ENSNMEG00000005587	Numida_meleagris
ENSABRP00000024464	ENSABRG00000020536	Anser_brachyrhynchus
ENSAPLP00000023757	ENSAPLG00000005608	Anas_platyrhynchos_platyrhynchos
ENSCPUP00000028438	ENSCPUG00000019131	Calidris_pugnax
ENSCPGP00000015123	ENSCPGG00000010673	Calidris_pygmaea
ENSMUNP00000004772	ENSMUNG00000003961	Melopsittacus_undulatus
ENSLSDP00000022505	ENSLSDG00000015905	Lonchura_striata_domestica
ENSTGUP00000000426	ENSTGUG00000000409	Taeniopygia_guttata
ENSJHYP00000003947	ENSJHYG00000003256	Junco_hyemalis
ENSZALP00000016942	ENSZALG00000013729	Zonotrichia_albicollis
ENSSCAP00000008651	ENSSCAG00000006592	Serinus_canaria
ENSPMJP00000005146	ENSPMJG00000004438	Parus_major
ENSCCEP00000007435	ENSCCEG00000007830	Cyanistes_caeruleus
ENSFALP00000006890	ENSFALG00000006592	Ficedula_albicollis
ENSMVIP00005018363	ENSMVIG00005013057	Manacus_vitellinus
ENSLCOP00000007180	ENSLCOG00000005288	Lepidothrix_coronata
ENSAHAP00000005368	ENSAHAG00000004164	Apteryx_haastii
ENSAOWP00000025015	ENSAOWG00000016925	Apteryx_owenii
ENSARWP00000002064	ENSARWG00000001588	Apteryx_rowi
ENSDNVP00000027186	ENSDNVG00000018874	Dromaius_novaehollandiae
ENSNPEP00000011389	ENSNPEG00000008545	Nothoprocta_perdicaria
ENSCPRP00005004614	ENSCPRG00005003351	Crocodylus_porosus
ENSGAGP00000002581	ENSGAGG00000002067	Gopherus_agassizii
ENSCABP00000012677	ENSCABG00000009485	Chelonoidis_abingdonii
ENSCPBP00000026034	ENSCPBG00000018489	Chrysemys_picta_bellii
ENSPSIP00000009472	ENSPSIG00000008546	Pelodiscus_sinensis
ENSOANP00000010257	ENSOANG00000006423	Ornithorhynchus_anatinus
ENSXETP00000045052	ENSXETG00000020779	Xenopus_tropicalis
ENSLACP00000018303	ENSLACG00000016123	Latimeria_chalumnae
ENSECRP00000006328	ENSECRG00000004219	Erpetoichthys_calabaricus
ENSHHUP00000084325	ENSHHUG00000048905	Hucho_hucho
ENSCMIP00000019778	ENSCMIG00000009200	Callorhinchus_milii
