ENSGAGP00000013561	ENSGAGG00000010355	Gopherus_agassizii
ENSCHOP00000005782	ENSCHOG00000006530	Choloepus_hoffmanni
ENSLAFP00000024900	ENSLAFG00000013500	Loxodonta_africana
ENSPCAP00000013941	ENSPCAG00000014925	Procavia_capensis
ENSETEP00000009757	ENSETEG00000012018	Echinops_telfairi
ENSSARP00000007990	ENSSARG00000008801	Sorex_araneus
ENSOANP00000021004	ENSOANG00000013302	Ornithorhynchus_anatinus
ENSCHAP00000019292	ENSCHAG00000009877	Clupea_harengus
ENSDCDP00000016479	ENSDCDG00000013436	Denticeps_clupeoides
ENSAMXP00000033008	ENSAMXG00000040497	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005023462	ENSAMXG00005012049	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000016004	ENSPNAG00000022121	Pygocentrus_nattereri
ENSEEEP00000042332	ENSEEEG00000019994	Electrophorus_electricus
ENSDARP00000153086	ENSDARG00000113533	Danio_rerio
ENSSFOP00015023131	ENSSFOG00015014873	Scleropages_formosus
ENSPKIP00000024974	ENSPKIG00000008017	Paramormyrops_kingsleyae
ENSCSEP00000014799	ENSCSEG00000009523	Cynoglossus_semilaevis
ENSTNIP00000005536	ENSTNIG00000002967	Tetraodon_nigroviridis
ENSGWIP00000003040	ENSGWIG00000001700	Gouania_willdenowi
ENSHCOP00000000797	ENSHCOG00000001668	Hippocampus_comes
ENSAPEP00000020049	ENSAPEG00000014334	Amphiprion_percula
ENSNBRP00000013556	ENSNBRG00000010522	Neolamprologus_brichardi
ENSSPAP00000027775	ENSSPAG00000020931	Stegastes_partitus
ENSXMAP00000023638	ENSXMAG00000026342	Xiphophorus_maculatus
ENSGAFP00000022135	ENSGAFG00000014936	Gambusia_affinis
ENSPFOP00000005621	ENSPFOG00000005632	Poecilia_formosa
ENSPMEP00000011691	ENSPMEG00000013797	Poecilia_mexicana
ENSPLAP00000002080	ENSPLAG00000003276	Poecilia_latipinna
ENSPREP00000019983	ENSPREG00000013536	Poecilia_reticulata
ENSCVAP00000014146	ENSCVAG00000016741	Cyprinodon_variegatus
ENSFHEP00000034228	ENSFHEG00000021817	Fundulus_heteroclitus
ENSKMAP00000010852	ENSKMAG00000008117	Kryptolebias_marmoratus
ENSORLP00020017424	ENSORLG00020018460	Oryzias_latipes_ASM223471v1
ENSORLP00000035889	ENSORLG00000016507	Oryzias_latipes_ASM223467v1
ENSORLP00015013633	ENSORLG00015014522	Oryzias_latipes_ASM223469v1
ENSOMEP00000003360	ENSOMEG00000004267	Oryzias_melastigma
ENSMZEP00005023734	ENSMZEG00005017754	Maylandia_zebra
ENSACLP00000027593	ENSACLG00000018754	Astatotilapia_calliptera
ENSHBUP00000001956	ENSHBUG00000003124	Haplochromis_burtoni
ENSPNYP00000007356	ENSPNYG00000005649	Pundamilia_nyererei
ENSONIP00000025470	ENSONIG00000020216	Oreochromis_niloticus
ENSACIP00000014331	ENSACIG00000011135	Amphilophus_citrinellus
ENSPRNP00000016283	ENSPRNG00000008680	Parambassis_ranga
ENSGACP00000004674	ENSGACG00000003569	Gasterosteus_aculeatus
ENSTRUP00000016206	ENSTRUG00000006597	Takifugu_rubripes
ENSSDUP00000019593	ENSSDUG00000014280	Seriola_dumerili
ENSLCAP00010058464	ENSLCAG00010027266	Lates_calcarifer
ENSSMAP00000000729	ENSSMAG00000000459	Scophthalmus_maximus
ENSSLDP00000010835	ENSSLDG00000008632	Seriola_lalandi_dorsalis
ENSMAMP00000028301	ENSMAMG00000019044	Mastacembelus_armatus
ENSMALP00000005750	ENSMALG00000004116	Monopterus_albus
ENSATEP00000014278	ENSATEG00000009973	Anabas_testudineus
ENSBSLP00000029514	ENSBSLG00000014715	Betta_splendens
ENSAOCP00000000772	ENSAOCG00000003661	Amphiprion_ocellaris
ENSAPOP00000013892	ENSAPOG00000016710	Acanthochromis_polyacanthus
ENSLCRP00005055767	ENSLCRG00005020778	Larimichthys_crocea
ENSLBEP00000038539	ENSLBEG00000028738	Labrus_bergylta
ENSCGOP00000021706	ENSCGOG00000010452	Cottoperca_gobio
ENSPMGP00000024390	ENSPMGG00000019729	Periophthalmus_magnuspinnatus
ENSHHUP00000047627	ENSHHUG00000028945	Hucho_hucho
ENSHHUP00000075955	ENSHHUG00000044469	Hucho_hucho
ENSELUP00000000401	ENSELUG00000002000	Esox_lucius
ENSGMOP00000009420	ENSGMOG00000008809	Gadus_morhua
ENSDCDP00000012826	ENSDCDG00000008136	Denticeps_clupeoides
ENSDCDP00000037243	ENSDCDG00000024985	Denticeps_clupeoides
ENSCHAP00000003081	ENSCHAG00000002009	Clupea_harengus
ENSIPUP00000004871	ENSIPUG00000003391	Ictalurus_punctatus
ENSEEEP00000014166	ENSEEEG00000007038	Electrophorus_electricus
ENSAMXP00005037734	ENSAMXG00005017922	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000020034	ENSAMXG00000019463	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000006655	ENSPNAG00000002335	Pygocentrus_nattereri
ENSDARP00000078874	ENSDARG00000005648	Danio_rerio
ENSPKIP00000008649	ENSPKIG00000024055	Paramormyrops_kingsleyae
ENSSFOP00015013367	ENSSFOG00015008626	Scleropages_formosus
ENSLOCP00000006150	ENSLOCG00000005109	Lepisosteus_oculatus
ENSECRP00000025615	ENSECRG00000017308	Erpetoichthys_calabaricus
ENSXETP00000003611	ENSXETG00000004663	Xenopus_tropicalis
ENSLACP00000021073	ENSLACG00000018514	Latimeria_chalumnae
ENSCMIP00000018118	ENSCMIG00000008559	Callorhinchus_milii
ENSNSUP00000021267	ENSNSUG00000015453	Notechis_scutatus
ENSLACP00000014749	ENSLACG00000012982	Latimeria_chalumnae
ENSPMAP00000000771	ENSPMAG00000000704	Petromyzon_marinus
ENSEBUP00000008116	ENSEBUG00000005266	Eptatretus_burgeri
ENSCSAVP00000013236	ENSCSAVG00000007773	Ciona_savignyi
ENSCINP00000007842	ENSCING00000003805	Ciona_intestinalis
