ENSAHAP00000011360	ENSAHAG00000008221	Apteryx_haastii
ENSBBBP00000008643	ENSBBBG00000016683	Bison_bison_bison
ENSOARP00000001464	ENSOARG00000001396	Ovis_aries
ENSCHIP00000014828	ENSCHIG00000015663	Capra_hircus
ENSTTRP00000003186	ENSTTRG00000003398	Tursiops_truncatus
ENSVPAP00000010907	ENSVPAG00000011721	Vicugna_pacos
ENSEASP00005004700	ENSEASG00005003513	Equus_asinus_asinus
ENSECAP00000031311	ENSECAG00000015380	Equus_caballus
ENSPVAP00000009303	ENSPVAG00000009869	Pteropus_vampyrus
ENSCAFP00020011434	ENSCAFG00020009216	Canis_lupus_dingo
ENSCAFP00020021252	ENSCAFG00020016769	Canis_lupus_dingo
ENSCAFP00000051170	ENSCAFG00000044852	Canis_lupus_familiaris
ENSAMEP00000014126	ENSAMEG00000013424	Ailuropoda_melanoleuca
ENSMLUP00000001821	ENSMLUG00000001999	Myotis_lucifugus
ENSSARP00000013092	ENSSARG00000014472	Sorex_araneus
ENSSSCP00000068682	ENSSSCG00000029808	Sus_scrofa_strain_reference
ENSMUSP00000102056	ENSMUSG00000028683	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0066361	MGP_SPRETEiJ_G0027320	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000016633	ENSMSIG00000014237	Mus_spicilegus
MGP_CAROLIEiJ_P0063865	MGP_CAROLIEiJ_G0026348	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0078969	MGP_PahariEiJ_G0028680	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000024841	ENSRNOG00000018375	Rattus_norvegicus
ENSMUGP00000027929	ENSMUGG00000023215	Meriones_unguiculatus
ENSCGRP00015033415	ENSCGRG00015025178	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000004599	ENSCGRG00000003382	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001012053	ENSCGRG00001013546	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000007480	ENSMAUG00000009104	Mesocricetus_auratus
ENSPEMP00000027399	ENSPEMG00000023218	Peromyscus_maniculatus_bairdii
ENSMOCP00000003093	ENSMOCG00000002467	Microtus_ochrogaster
ENSNGAP00000008124	ENSNGAG00000011204	Nannospalax_galili
ENSJJAP00000022802	ENSJJAG00000022753	Jaculus_jaculus
ENSSDAP00000000152	ENSSDAG00000000205	Spermophilus_dauricus
ENSODEP00000010516	ENSODEG00000007848	Octodon_degus
ENSCPOP00000030798	ENSCPOG00000002171	Cavia_porcellus
ENSODEP00000025345	ENSODEG00000018572	Octodon_degus
ENSCAPP00000005265	ENSCAPG00000007623	Cavia_aperea
ENSHGLP00000000951	ENSHGLG00000000770	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100022275	ENSHGLG00100016395	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000006342	ENSFDAG00000015130	Fukomys_damarensis
ENSCLAP00000010311	ENSCLAG00000007128	Chinchilla_lanigera
ENSUPAP00010026466	ENSUPAG00010020911	Urocitellus_parryii
ENSSTOP00000027837	ENSSTOG00000006439	Ictidomys_tridecemlineatus
ENSMMMP00000022027	ENSMMMG00000019371	Marmota_marmota_marmota
ENSCCNP00000002813	ENSCCNG00000003053	Castor_canadensis
ENSDORP00000004627	ENSDORG00000004943	Dipodomys_ordii
ENSOCUP00000010775	ENSOCUG00000012509	Oryctolagus_cuniculus
ENSOPRP00000003735	ENSOPRG00000004043	Ochotona_princeps
ENSTBEP00000013378	ENSTBEG00000015420	Tupaia_belangeri
ENSPTRP00000065479	ENSPTRG00000000665	Pan_troglodytes
ENSPPAP00000020156	ENSPPAG00000033276	Pan_paniscus
ENSP00000353575	ENSG00000070785	Homo_sapiens
ENSGGOP00000000263	ENSGGOG00000000267	Gorilla_gorilla
ENSPPYP00000001646	ENSPPYG00000001421	Pongo_abelii
ENSNLEP00000017293	ENSNLEG00000014193	Nomascus_leucogenys
ENSTGEP00000035649	ENSTGEG00000028381	Theropithecus_gelada
ENSCATP00000003844	ENSCATG00000014346	Cercocebus_atys
ENSMLEP00000032454	ENSMLEG00000040438	Mandrillus_leucophaeus
ENSMNEP00000032383	ENSMNEG00000039521	Macaca_nemestrina
ENSMFAP00000001207	ENSMFAG00000035339	Macaca_fascicularis
ENSMMUP00000077733	ENSMMUG00000005342	Macaca_mulatta
ENSCSAP00000016806	ENSCSAG00000001208	Chlorocebus_sabaeus
ENSPANP00000000327	ENSPANG00000006657	Papio_anubis
ENSRROP00000031079	ENSRROG00000039246	Rhinopithecus_roxellana
ENSRBIP00000031991	ENSRBIG00000039803	Rhinopithecus_bieti
ENSPTEP00000038925	ENSPTEG00000036099	Piliocolobus_tephrosceles
ENSCANP00000023636	ENSCANG00000035221	Colobus_angolensis_palliatus
ENSSBOP00000035213	ENSSBOG00000033753	Saimiri_boliviensis_boliviensis
ENSCJAP00000008015	ENSCJAG00000004386	Callithrix_jacchus
ENSCCAP00000000844	ENSCCAG00000005205	Cebus_capucinus_imitator
ENSANAP00000040228	ENSANAG00000037457	Aotus_nancymaae
ENSTSYP00000002090	ENSTSYG00000002259	Carlito_syrichta
ENSPSMP00000004515	ENSPSMG00000003595	Prolemur_simus
ENSMICP00000007351	ENSMICG00000008068	Microcebus_murinus
ENSPCOP00000000654	ENSPCOG00000002001	Propithecus_coquereli
ENSOGAP00000017896	ENSOGAG00000032873	Otolemur_garnettii
ENSLAFP00000002593	ENSLAFG00000003118	Loxodonta_africana
ENSETEP00000005078	ENSETEG00000006255	Echinops_telfairi
ENSDNOP00000013829	ENSDNOG00000017821	Dasypus_novemcinctus
ENSCHOP00000004073	ENSCHOG00000004601	Choloepus_hoffmanni
ENSSBOP00000017900	ENSSBOG00000025592	Saimiri_boliviensis_boliviensis
ENSXETP00000027473	ENSXETG00000009055	Xenopus_tropicalis
ENSIPUP00000026221	ENSIPUG00000017744	Ictalurus_punctatus
ENSEEEP00000022383	ENSEEEG00000010870	Electrophorus_electricus
ENSAMXP00005057612	ENSAMXG00005025430	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000009706	ENSAMXG00000009435	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000003824	ENSPNAG00000010272	Pygocentrus_nattereri
ENSDARP00000016277	ENSDARG00000018106	Danio_rerio
ENSCHAP00000053353	ENSCHAG00000024236	Clupea_harengus
ENSDCDP00000040156	ENSDCDG00000026475	Denticeps_clupeoides
ENSHHUP00000002794	ENSHHUG00000001761	Hucho_hucho
ENSHHUP00000069179	ENSHHUG00000040761	Hucho_hucho
ENSELUP00000033480	ENSELUG00000011768	Esox_lucius
ENSGACP00000018229	ENSGACG00000013800	Gasterosteus_aculeatus
ENSMMOP00000024925	ENSMMOG00000018940	Mola_mola
ENSLCRP00005054926	ENSLCRG00005020487	Larimichthys_crocea
ENSCGOP00000039849	ENSCGOG00000018061	Cottoperca_gobio
ENSLBEP00000022943	ENSLBEG00000017558	Labrus_bergylta
ENSSDUP00000026597	ENSSDUG00000019272	Seriola_dumerili
ENSSLDP00000016579	ENSSLDG00000013142	Seriola_lalandi_dorsalis
ENSSMAP00000000819	ENSSMAG00000000509	Scophthalmus_maximus
ENSLCAP00010030341	ENSLCAG00010014270	Lates_calcarifer
ENSCSEP00000025658	ENSCSEG00000016376	Cynoglossus_semilaevis
ENSMAMP00000017728	ENSMAMG00000011952	Mastacembelus_armatus
ENSMALP00000024393	ENSMALG00000016994	Monopterus_albus
ENSATEP00000017744	ENSATEG00000012292	Anabas_testudineus
ENSBSLP00000017118	ENSBSLG00000008947	Betta_splendens
ENSAOCP00000027587	ENSAOCG00000016662	Amphiprion_ocellaris
ENSAPEP00000011426	ENSAPEG00000008131	Amphiprion_percula
ENSAPOP00000030095	ENSAPOG00000016451	Acanthochromis_polyacanthus
ENSSPAP00000019695	ENSSPAG00000014843	Stegastes_partitus
ENSPRNP00000033114	ENSPRNG00000016719	Parambassis_ranga
ENSXCOP00000002717	ENSXCOG00000002161	Xiphophorus_couchianus
ENSXMAP00000015810	ENSXMAG00000015759	Xiphophorus_maculatus
ENSGAFP00000015805	ENSGAFG00000010681	Gambusia_affinis
ENSPFOP00000005980	ENSPFOG00000005957	Poecilia_formosa
ENSPMEP00000006449	ENSPMEG00000007944	Poecilia_mexicana
ENSPLAP00000013475	ENSPLAG00000016987	Poecilia_latipinna
ENSPREP00000003157	ENSPREG00000002273	Poecilia_reticulata
ENSFHEP00000034389	ENSFHEG00000022111	Fundulus_heteroclitus
ENSCVAP00000007670	ENSCVAG00000009355	Cyprinodon_variegatus
ENSKMAP00000014490	ENSKMAG00000010865	Kryptolebias_marmoratus
ENSORLP00020012788	ENSORLG00020013740	Oryzias_latipes_ASM223471v1
ENSORLP00000020215	ENSORLG00000016154	Oryzias_latipes_ASM223467v1
ENSORLP00015012960	ENSORLG00015013839	Oryzias_latipes_ASM223469v1
ENSOMEP00000035822	ENSOMEG00000023308	Oryzias_melastigma
ENSMZEP00005034105	ENSMZEG00005025489	Maylandia_zebra
ENSACLP00000039853	ENSACLG00000026854	Astatotilapia_calliptera
ENSPNYP00000013944	ENSPNYG00000010560	Pundamilia_nyererei
ENSHBUP00000001754	ENSHBUG00000002930	Haplochromis_burtoni
ENSNBRP00000021146	ENSNBRG00000016204	Neolamprologus_brichardi
ENSONIP00000012485	ENSONIG00000009932	Oreochromis_niloticus
ENSACIP00000017346	ENSACIG00000013509	Amphilophus_citrinellus
ENSGWIP00000013758	ENSGWIG00000007808	Gouania_willdenowi
ENSHCOP00000022041	ENSHCOG00000009381	Hippocampus_comes
ENSTNIP00000018307	ENSTNIG00000015249	Tetraodon_nigroviridis
ENSTRUP00000006766	ENSTRUG00000002897	Takifugu_rubripes
ENSPMGP00000018585	ENSPMGG00000015154	Periophthalmus_magnuspinnatus
ENSGMOP00000015043	ENSGMOG00000014081	Gadus_morhua
ENSSFOP00015030176	ENSSFOG00015019360	Scleropages_formosus
ENSPKIP00000008334	ENSPKIG00000023868	Paramormyrops_kingsleyae
ENSLOCP00000002925	ENSLOCG00000002492	Lepisosteus_oculatus
ENSECRP00000014163	ENSECRG00000009448	Erpetoichthys_calabaricus
ENSCMIP00000023922	ENSCMIG00000010655	Callorhinchus_milii
ENSEBUP00000015647	ENSEBUG00000009848	Eptatretus_burgeri
ENSEBUP00000019410	ENSEBUG00000012071	Eptatretus_burgeri
ENSCINP00000026376	ENSCING00000014647	Ciona_intestinalis
FBpp0086469	FBgn0034029	Drosophila_melanogaster	FBtr0087336
C15F1.4.1	WBGene00004090	Caenorhabditis_elegans_strain_N2	C15F1.4.1
YOR260W_mRNA	YOR260W	Saccharomyces_cerevisiae_strain_S288C
