ENSCPBP00000040717	ENSCPBG00000027961	Chrysemys_picta_bellii
MGP_CAROLIEiJ_P0068172	MGP_CAROLIEiJ_G0027220	Mus_caroli_strain_CAROLI_EIJ
ENSHGLP00000007054	ENSHGLG00000005154	Heterocephalus_glaber_HetGla_female_1.0
ENSFHEP00000004330	ENSFHEG00000005245	Fundulus_heteroclitus
ENSNLEP00000020437	ENSNLEG00000016824	Nomascus_leucogenys
MGP_PahariEiJ_P0031370	MGP_PahariEiJ_G0017002	Mus_pahari_strain_PAHARI_EIJ
ENSODEP00000009963	ENSODEG00000007449	Octodon_degus
ENSDARP00000138673	ENSDARG00000104531	Danio_rerio
ENSAMXP00000032390	ENSAMXG00000031395	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSCMIP00000024510	ENSCMIG00000010863	Callorhinchus_milii
ENSBBBP00000021566	ENSBBBG00000003522	Bison_bison_bison
ENSAPEP00000021666	ENSAPEG00000015422	Amphiprion_percula
ENSAPOP00000030571	ENSAPOG00000001123	Acanthochromis_polyacanthus
ENSCCEP00000025832	ENSCCEG00000022797	Cyanistes_caeruleus
ENSCCEP00000025833	ENSCCEG00000022801	Cyanistes_caeruleus
ENSPNAP00000026103	ENSPNAG00000001701	Pygocentrus_nattereri
ENSFDAP00000000230	ENSFDAG00000010541	Fukomys_damarensis
ENSSTOP00000022580	ENSSTOG00000023603	Ictidomys_tridecemlineatus
ENSAMEP00000019145	ENSAMEG00000018120	Ailuropoda_melanoleuca
ENSATEP00000029976	ENSATEG00000020701	Anabas_testudineus	ENSATET00000030432
ENSMAMP00000004889	ENSMAMG00000003297	Mastacembelus_armatus	ENSMAMT00000005010
ENSMSIP00000009863	ENSMSIG00000008647	Mus_spicilegus
ENSPRNP00000055081	ENSPRNG00000025852	Parambassis_ranga
ENSLSDP00000010255	ENSLSDG00000007557	Lonchura_striata_domestica
ENSGAGP00000013662	ENSGAGG00000010416	Gopherus_agassizii
ENSXCOP00000004635	ENSXCOG00000003662	Xiphophorus_couchianus
ENSETEP00000008642	ENSETEG00000010638	Echinops_telfairi
ENSTBEP00000010991	ENSTBEG00000012685	Tupaia_belangeri
ENSORLP00020027491	ENSORLG00020010464	Oryzias_latipes_ASM223471v1
ENSNMEP00000022384	ENSNMEG00000019160	Numida_meleagris
ENSZALP00000007963	ENSZALG00000007010	Zonotrichia_albicollis
ENSCANP00000034403	ENSCANG00000040875	Colobus_angolensis_palliatus
ENSDCDP00000019872	ENSDCDG00000015900	Denticeps_clupeoides
ENSCCNP00000019010	ENSCCNG00000019151	Castor_canadensis
ENSHBUP00000004672	ENSHBUG00000006047	Haplochromis_burtoni
ENSOARP00000007347	ENSOARG00000006856	Ovis_aries
F33A8.4.1	WBGene00009352	Caenorhabditis_elegans_strain_N2
ENSSLDP00000017246	ENSSLDG00000013617	Seriola_lalandi_dorsalis
ENSORLP00000024779	ENSORLG00000019957	Oryzias_latipes_ASM223467v1
ENSBMUP00000011861	ENSBMUG00000009112	Bos_mutus
ENSVVUP00000018326	ENSVVUG00000013506	Vulpes_vulpes
ENSLACP00000002328	ENSLACG00000002079	Latimeria_chalumnae
ENSCHOP00000011789	ENSCHOG00000013311	Choloepus_hoffmanni
ENSPKIP00000038883	ENSPKIG00000016454	Paramormyrops_kingsleyae	ENSPKIT00000019879
ENSSPAP00000014886	ENSSPAG00000011232	Stegastes_partitus
ENSMICP00000015654	ENSMICG00000017179	Microcebus_murinus
ENSCGOP00000057081	ENSCGOG00000024755	Cottoperca_gobio
ENSSPUP00000017227	ENSSPUG00000013292	Sphenodon_punctatus
ENSSARP00000007247	ENSSARG00000007999	Sorex_araneus
ENSLBEP00000017358	ENSLBEG00000013353	Labrus_bergylta
ENSBTAP00000009526	ENSBTAG00000007240	Bos_taurus
ENSLAFP00000010225	ENSLAFG00000012234	Loxodonta_africana
MGP_SPRETEiJ_P0070807	MGP_SPRETEiJ_G0028215	Mus_spretus_strain_SPRET/EiJ
ENSXETP00000009126	ENSXETG00000011892	Xenopus_tropicalis
ENSANAP00000033990	ENSANAG00000034646	Aotus_nancymaae
ENSMLEP00000012250	ENSMLEG00000030291	Mandrillus_leucophaeus
ENSKMAP00000021883	ENSKMAG00000016236	Kryptolebias_marmoratus
ENSGAFP00000008681	ENSGAFG00000005874	Gambusia_affinis
ENSMUNP00000018200	ENSMUNG00000013922	Melopsittacus_undulatus
ENSAHAP00000023569	ENSAHAG00000016475	Apteryx_haastii
ENSPMEP00000032527	ENSPMEG00000020485	Poecilia_mexicana
ENSVURP00010006025	ENSVURG00010004655	Vombatus_ursinus
ENSPEMP00000013508	ENSPEMG00000013522	Peromyscus_maniculatus_bairdii
ENSUAMP00000019130	ENSUAMG00000015105	Ursus_americanus
ENSCAPP00000011051	ENSCAPG00000012188	Cavia_aperea
ENSIPUP00000003945	ENSIPUG00000002789	Ictalurus_punctatus
ENSSSCP00000028181	ENSSSCG00000028581	Sus_scrofa_strain_reference
ENSCPOP00000010319	ENSCPOG00000011477	Cavia_porcellus
ENSTNIP00000009072	ENSTNIG00000006312	Tetraodon_nigroviridis	ENSTNIT00000009243
ENSXETP00000034530	ENSXETG00000015108	Xenopus_tropicalis
ENSUMAP00000004677	ENSUMAG00000003758	Ursus_maritimus
ENSNGAP00000014457	ENSNGAG00000015745	Nannospalax_galili
ENSSCAP00000006078	ENSSCAG00000004739	Serinus_canaria
ENSRBIP00000020253	ENSRBIG00000034117	Rhinopithecus_bieti
ENSCGRP00001012935	ENSCGRG00001014205	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000007344	ENSCGRG00000005340	Cricetulus_griseus_CriGri_1.0
ENSMPUP00000016624	ENSMPUG00000016727	Mustela_putorius_furo
ENSBSLP00000021325	ENSBSLG00000010935	Betta_splendens	ENSBSLT00000023882
ENSPMJP00000021962	ENSPMJG00000016307	Parus_major
ENSPANP00000018524	ENSPANG00000013373	Papio_anubis
ENSMAUP00000018613	ENSMAUG00000017115	Mesocricetus_auratus
ENSOANP00000010675	ENSOANG00000006688	Ornithorhynchus_anatinus
ENSLCAP00010024382	ENSLCAG00010011426	Lates_calcarifer
ENSPSMP00000029853	ENSPSMG00000020716	Prolemur_simus
ENSCCAP00000040519	ENSCCAG00000038052	Cebus_capucinus_imitator
ENSUPAP00010023092	ENSUPAG00010018312	Urocitellus_parryii
ENSCAFP00020035197	ENSCAFG00020027253	Canis_lupus_dingo
ENSDNOP00000003496	ENSDNOG00000004525	Dasypus_novemcinctus
ENSSFOP00015032779	ENSSFOG00015020941	Scleropages_formosus	ENSSFOT00015033143
ENSPVAP00000006987	ENSPVAG00000007405	Pteropus_vampyrus
ENSACAP00000013339	ENSACAG00000013561	Anolis_carolinensis
ENSPTRP00000027482	ENSPTRG00000015962	Pan_troglodytes
ENSPTEP00000028025	ENSPTEG00000027775	Piliocolobus_tephrosceles
ENSMUGP00000013972	ENSMUGG00000012105	Meriones_unguiculatus
ENSACLP00000008141	ENSACLG00000005538	Astatotilapia_calliptera
ENSORLP00015028567	ENSORLG00015011275	Oryzias_latipes_ASM223469v1
ENSSMAP00000008003	ENSSMAG00000004944	Scophthalmus_maximus	ENSSMAT00000008103
ENSVPAP00000009233	ENSVPAG00000009921	Vicugna_pacos
ENSMGAP00000013116	ENSMGAG00000012455	Meleagris_gallopavo
ENSNBRP00000000844	ENSNBRG00000000710	Neolamprologus_brichardi
ENSCATP00000009418	ENSCATG00000028628	Cercocebus_atys
ENSFCAP00000021280	ENSFCAG00000023396	Felis_catus
ENSLCOP00000013736	ENSLCOG00000009895	Lepidothrix_coronata
ENSMEUP00000015231	ENSMEUG00000016660	Notamacropus_eugenii
ENSCAFP00020035191	ENSCAFG00020027252	Canis_lupus_dingo
ENSAMXP00005009718	ENSAMXG00005005488	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSEASP00005011389	ENSEASG00005008011	Equus_asinus_asinus
ENSCLAP00000005469	ENSCLAG00000003884	Chinchilla_lanigera
ENSEBUP00000004031	ENSEBUG00000002841	Eptatretus_burgeri
ENSLCAP00010024372	ENSLCAG00010011422	Lates_calcarifer	ENSLCAT00010024906
ENSSBOP00000007865	ENSSBOG00000020855	Saimiri_boliviensis_boliviensis
ENSPNYP00000002636	ENSPNYG00000002085	Pundamilia_nyererei
ENSMUSP00000031077	ENSMUSG00000029179	Mus_musculus_strain_reference_(CL57BL6)
ENSFDAP00000016282	ENSFDAG00000004685	Fukomys_damarensis
ENSHGLP00100016547	ENSHGLG00100012217	Heterocephalus_glaber_HetGla_1.0
ENSCPUP00000028716	ENSCPUG00000019302	Calidris_pugnax
ENSSMRP00000002101	ENSSMRG00000001737	Salvator_merianae
ENSMLUP00000003847	ENSMLUG00000004225	Myotis_lucifugus
ENSMFAP00000002435	ENSMFAG00000033636	Macaca_fascicularis
ENSNSUP00000026061	ENSNSUG00000018745	Notechis_scutatus
ENSMVIP00005009994	ENSMVIG00005007343	Manacus_vitellinus
ENSCHIP00000026205	ENSCHIG00000022645	Capra_hircus
ENSBIXP00000042117	ENSBIXG00000026229	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSEEEP00000035424	ENSEEEG00000016871	Electrophorus_electricus
ENSONIP00000006859	ENSONIG00000005459	Oreochromis_niloticus
ENSRROP00000000804	ENSRROG00000002974	Rhinopithecus_roxellana
ENSNVIP00000016938	ENSNVIG00000013287	Neovison_vison
ENSPPYP00000016367	ENSPPYG00000014647	Pongo_abelii
ENSPCOP00000015574	ENSPCOG00000019530	Propithecus_coquereli
ENSGWIP00000025671	ENSGWIG00000013516	Gouania_willdenowi
ENSFALP00000009582	ENSFALG00000009183	Ficedula_albicollis
ENSLCRP00005026261	ENSLCRG00005010485	Larimichthys_crocea
ENSPMGP00000001098	ENSPMGG00000000987	Periophthalmus_magnuspinnatus
ENSCJPP00005023119	ENSCJPG00005018369	Coturnix_japonica
