ENSGAGP00000026092	ENSGAGG00000019062	Gopherus_agassizii
ENSCPOP00000019324	ENSCPOG00000025705	Cavia_porcellus
ENSSTOP00000008608	ENSSTOG00000009606	Ictidomys_tridecemlineatus
ENSUPAP00010020288	ENSUPAG00010016060	Urocitellus_parryii
ENSMMMP00000023702	ENSMMMG00000020755	Marmota_marmota_marmota
ENSSDAP00000013368	ENSSDAG00000012048	Spermophilus_dauricus
ENSPEMP00000012216	ENSPEMG00000012612	Peromyscus_maniculatus_bairdii
ENSMOCP00000016681	ENSMOCG00000015516	Microtus_ochrogaster
ENSCGRP00015034618	ENSCGRG00015026040	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001003311	ENSCGRG00001003980	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000003304	ENSCGRG00000002429	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000013422	ENSMAUG00000013478	Mesocricetus_auratus
ENSMSIP00000038591	ENSMSIG00000032148	Mus_spicilegus
MGP_SPRETEiJ_P0062232	MGP_SPRETEiJ_G0026455	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000014747	ENSMUSG00000014603	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0059849	MGP_CAROLIEiJ_G0025505	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0070804	MGP_PahariEiJ_G0026951	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000024611	ENSRNOG00000018290	Rattus_norvegicus
ENSMUGP00000028629	ENSMUGG00000023739	Meriones_unguiculatus
ENSNGAP00000021957	ENSNGAG00000020991	Nannospalax_galili
ENSJJAP00000015136	ENSJJAG00000017392	Jaculus_jaculus
ENSCCNP00000021151	ENSCCNG00000021009	Castor_canadensis
ENSDORP00000007395	ENSDORG00000007888	Dipodomys_ordii
ENSOCUP00000008384	ENSOCUG00000009734	Oryctolagus_cuniculus
ENSOPRP00000003782	ENSOPRG00000004114	Ochotona_princeps
ENSPTRP00000001851	ENSPTRG00000001070	Pan_troglodytes
ENSPPAP00000039541	ENSPPAG00000042465	Pan_paniscus
ENSGGOP00000003988	ENSGGOG00000004064	Gorilla_gorilla
ENSP00000497310	ENSG00000156150	Homo_sapiens
ENSPPYP00000001225	ENSPPYG00000001055	Pongo_abelii
ENSNLEP00000004291	ENSNLEG00000003549	Nomascus_leucogenys
ENSTGEP00000002555	ENSTGEG00000002231	Theropithecus_gelada
ENSCSAP00000016466	ENSCSAG00000001560	Chlorocebus_sabaeus
ENSPANP00000012295	ENSPANG00000005530	Papio_anubis
ENSMLEP00000020771	ENSMLEG00000034611	Mandrillus_leucophaeus
ENSCATP00000028761	ENSCATG00000037651	Cercocebus_atys
ENSMFAP00000045636	ENSMFAG00000000542	Macaca_fascicularis
ENSMNEP00000045960	ENSMNEG00000045454	Macaca_nemestrina
ENSMMUP00000073205	ENSMMUG00000060619	Macaca_mulatta
ENSRBIP00000024028	ENSRBIG00000035923	Rhinopithecus_bieti
ENSRROP00000033537	ENSRROG00000040344	Rhinopithecus_roxellana
ENSPTEP00000027122	ENSPTEG00000027036	Piliocolobus_tephrosceles
ENSCANP00000034647	ENSCANG00000041013	Colobus_angolensis_palliatus
ENSCCAP00000024684	ENSCCAG00000030144	Cebus_capucinus_imitator
ENSSBOP00000030202	ENSSBOG00000031389	Saimiri_boliviensis_boliviensis
ENSCJAP00000075645	ENSCJAG00000003365	Callithrix_jacchus
ENSANAP00000029471	ENSANAG00000032526	Aotus_nancymaae
ENSTSYP00000029653	ENSTSYG00000034965	Carlito_syrichta
ENSPCOP00000017556	ENSPCOG00000020604	Propithecus_coquereli
ENSMICP00000048203	ENSMICG00000043406	Microcebus_murinus
ENSPSMP00000019547	ENSPSMG00000013791	Prolemur_simus
ENSOGAP00000021244	ENSOGAG00000024075	Otolemur_garnettii
ENSTBEP00000004420	ENSTBEG00000005145	Tupaia_belangeri
ENSPVAP00000009141	ENSPVAG00000009696	Pteropus_vampyrus
ENSMLUP00000000278	ENSMLUG00000000307	Myotis_lucifugus
ENSUAMP00000028196	ENSUAMG00000021796	Ursus_americanus
ENSUMAP00000018526	ENSUMAG00000013602	Ursus_maritimus
ENSAMEP00000005518	ENSAMEG00000005223	Ailuropoda_melanoleuca
ENSNVIP00000030202	ENSNVIG00000023276	Neovison_vison
ENSMPUP00000003751	ENSMPUG00000003781	Mustela_putorius_furo
ENSCAFP00000029305	ENSCAFG00000019795	Canis_lupus_familiaris
ENSCAFP00020012120	ENSCAFG00020009745	Canis_lupus_dingo
ENSVVUP00000003689	ENSVVUG00000002882	Vulpes_vulpes
ENSPPRP00000025822	ENSPPRG00000016165	Panthera_pardus
ENSPTIP00000014153	ENSPTIG00000013672	Panthera_tigris_altaica
ENSFCAP00000028732	ENSFCAG00000030151	Felis_catus
ENSECAP00000022361	ENSECAG00000024821	Equus_caballus
ENSEASP00005007309	ENSEASG00005005343	Equus_asinus_asinus
ENSBIXP00000039605	ENSBIXG00000023509	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005010048	ENSBIXG00005007753	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000027924	ENSBTAG00000020966	Bos_taurus
ENSCHIP00000031889	ENSCHIG00000026078	Capra_hircus
ENSBBBP00000000317	ENSBBBG00000009459	Bison_bison_bison
ENSBMUP00000003842	ENSBMUG00000003015	Bos_mutus
ENSOARP00000020835	ENSOARG00000019395	Ovis_aries
ENSTTRP00000015219	ENSTTRG00000016064	Tursiops_truncatus
ENSSSCP00000060413	ENSSSCG00000006812	Sus_scrofa_strain_reference
ENSDNOP00000019291	ENSDNOG00000042013	Dasypus_novemcinctus
ENSVURP00010017171	ENSVURG00010013120	Vombatus_ursinus
ENSPCIP00000004347	ENSPCIG00000003613	Phascolarctos_cinereus
ENSMEUP00000011454	ENSMEUG00000012571	Notamacropus_eugenii
ENSSHAP00000008053	ENSSHAG00000006986	Sarcophilus_harrisii
ENSMODP00000002147	ENSMODG00000001755	Monodelphis_domestica
ENSOANP00000009370	ENSOANG00000005886	Ornithorhynchus_anatinus
ENSLACP00000020567	ENSLACG00000018075	Latimeria_chalumnae
ENSDCDP00000017481	ENSDCDG00000014257	Denticeps_clupeoides
ENSCHAP00000033678	ENSCHAG00000016018	Clupea_harengus
ENSIPUP00000006347	ENSIPUG00000004410	Ictalurus_punctatus
ENSEEEP00000042556	ENSEEEG00000020095	Electrophorus_electricus
ENSAMXP00005026128	ENSAMXG00005013198	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000053970	ENSAMXG00000040005	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000000423	ENSPNAG00000000239	Pygocentrus_nattereri
ENSHHUP00000009222	ENSHHUG00000005618	Hucho_hucho
ENSHHUP00000064217	ENSHHUG00000037900	Hucho_hucho
ENSELUP00000036719	ENSELUG00000016103	Esox_lucius
ENSMMOP00000002926	ENSMMOG00000002354	Mola_mola
ENSTNIP00000018185	ENSTNIG00000015130	Tetraodon_nigroviridis
ENSSMAP00000031159	ENSSMAG00000019092	Scophthalmus_maximus
ENSCGOP00000008314	ENSCGOG00000004304	Cottoperca_gobio
ENSLBEP00000010712	ENSLBEG00000008288	Labrus_bergylta
ENSLCRP00005053610	ENSLCRG00005020071	Larimichthys_crocea
ENSSLDP00000003372	ENSSLDG00000002667	Seriola_lalandi_dorsalis
ENSSDUP00000012013	ENSSDUG00000008743	Seriola_dumerili
ENSMALP00000028363	ENSMALG00000019658	Monopterus_albus
ENSMAMP00000015797	ENSMAMG00000010714	Mastacembelus_armatus
ENSLCAP00010012309	ENSLCAG00010005839	Lates_calcarifer
ENSCSEP00000006287	ENSCSEG00000004068	Cynoglossus_semilaevis
ENSATEP00000027962	ENSATEG00000019280	Anabas_testudineus
ENSAPOP00000031496	ENSAPOG00000018762	Acanthochromis_polyacanthus
ENSAOCP00000012415	ENSAOCG00000016870	Amphiprion_ocellaris
ENSPRNP00000056225	ENSPRNG00000026284	Parambassis_ranga
ENSHBUP00000019988	ENSHBUG00000022212	Haplochromis_burtoni
ENSPNYP00000006708	ENSPNYG00000005155	Pundamilia_nyererei
ENSMZEP00005008678	ENSMZEG00005006605	Maylandia_zebra
ENSACLP00000002409	ENSACLG00000001667	Astatotilapia_calliptera
ENSONIP00000003169	ENSONIG00000002531	Oreochromis_niloticus
ENSNBRP00000004976	ENSNBRG00000003956	Neolamprologus_brichardi
ENSACIP00000005509	ENSACIG00000004355	Amphilophus_citrinellus
ENSGWIP00000050612	ENSGWIG00000024559	Gouania_willdenowi
ENSXMAP00000010133	ENSXMAG00000010113	Xiphophorus_maculatus
ENSPFOP00000012750	ENSPFOG00000012757	Poecilia_formosa
ENSCVAP00000027125	ENSCVAG00000013191	Cyprinodon_variegatus
ENSKMAP00000023823	ENSKMAG00000017675	Kryptolebias_marmoratus
ENSORLP00020027983	ENSORLG00020011231	Oryzias_latipes_ASM223471v1
ENSORLP00000007786	ENSORLG00000006191	Oryzias_latipes_ASM223467v1
ENSORLP00015002425	ENSORLG00015003104	Oryzias_latipes_ASM223469v1
ENSOMEP00000034220	ENSOMEG00000020695	Oryzias_melastigma
ENSBSLP00000009795	ENSBSLG00000004818	Betta_splendens
ENSLOCP00000014360	ENSLOCG00000011685	Lepisosteus_oculatus
ENSECRP00000001997	ENSECRG00000001392	Erpetoichthys_calabaricus
