ENSACAP00000014295	ENSACAG00000014587	Anolis_carolinensis
ENSMLUP00000010407	ENSMLUG00000011431	Myotis_lucifugus
ENSMLUP00000015691	ENSMLUG00000017209	Myotis_lucifugus
ENSPVAP00000005224	ENSPVAG00000005521	Pteropus_vampyrus
ENSCHOP00000011894	ENSCHOG00000013436	Choloepus_hoffmanni
ENSDNOP00000024644	ENSDNOG00000041284	Dasypus_novemcinctus
ENSLAFP00000017417	ENSLAFG00000023200	Loxodonta_africana
ENSETEP00000016430	ENSETEG00000020222	Echinops_telfairi
ENSVURP00010013313	ENSVURG00010010253	Vombatus_ursinus
ENSPCIP00000004167	ENSPCIG00000003418	Phascolarctos_cinereus
ENSSHAP00000006758	ENSSHAG00000005874	Sarcophilus_harrisii
ENSMODP00000010628	ENSMODG00000008546	Monodelphis_domestica
ENSMODP00000050474	ENSMODG00000045213	Monodelphis_domestica
ENSOANP00000018565	ENSOANG00000011713	Ornithorhynchus_anatinus
ENSXETP00000032500	ENSXETG00000010881	Xenopus_tropicalis
ENSLACP00000018940	ENSLACG00000016662	Latimeria_chalumnae
ENSECRP00000015077	ENSECRG00000010053	Erpetoichthys_calabaricus
