ENSVURP00010023766	ENSVURG00010018217	Vombatus_ursinus
ENSMMMP00000005680	ENSMMMG00000005114	Marmota_marmota_marmota
ENSSDAP00000016795	ENSSDAG00000014702	Spermophilus_dauricus
ENSCCNP00000027127	ENSCCNG00000026267	Castor_canadensis
ENSDORP00000007454	ENSDORG00000007948	Dipodomys_ordii
ENSCGRP00000016126	ENSCGRG00000011706	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001009383	ENSCGRG00001011482	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015017019	ENSCGRG00015013080	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000025786	ENSMAUG00000022197	Mesocricetus_auratus
ENSPEMP00000009700	ENSPEMG00000010920	Peromyscus_maniculatus_bairdii
ENSMOCP00000026281	ENSMOCG00000022148	Microtus_ochrogaster
ENSMSIP00000029056	ENSMSIG00000024333	Mus_spicilegus
MGP_SPRETEiJ_P0093645	MGP_SPRETEiJ_G0033830	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000035237	ENSMUSG00000032612	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0089926	MGP_CAROLIEiJ_G0032685	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0025607	MGP_PahariEiJ_G0015553	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000071463	ENSRNOG00000054863	Rattus_norvegicus
ENSMUGP00000021323	ENSMUGG00000017931	Meriones_unguiculatus
ENSNGAP00000016118	ENSNGAG00000016905	Nannospalax_galili
ENSJJAP00000022922	ENSJJAG00000022821	Jaculus_jaculus
ENSTBEP00000007364	ENSTBEG00000008478	Tupaia_belangeri
ENSOCUP00000026649	ENSOCUG00000005926	Oryctolagus_cuniculus
ENSOPRP00000008787	ENSOPRG00000009591	Ochotona_princeps
ENSMLUP00000012651	ENSMLUG00000013894	Myotis_lucifugus
ENSSARP00000006988	ENSSARG00000007703	Sorex_araneus
ENSEEUP00000002262	ENSEEUG00000002458	Erinaceus_europaeus
ENSECAP00000016951	ENSECAG00000018624	Equus_caballus
ENSEASP00005016567	ENSEASG00005011232	Equus_asinus_asinus
ENSBIXP00000004186	ENSBIXG00000010546	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005031508	ENSBIXG00005011888	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000015787	ENSBTAG00000011899	Bos_taurus
ENSBMUP00000018961	ENSBMUG00000014366	Bos_mutus
ENSBBBP00000004947	ENSBBBG00000013809	Bison_bison_bison
ENSCHIP00000017972	ENSCHIG00000017572	Capra_hircus
ENSOARP00000014984	ENSOARG00000013960	Ovis_aries
ENSTTRP00000016457	ENSTTRG00000017365	Tursiops_truncatus
ENSSSCP00000046329	ENSSSCG00000011382	Sus_scrofa_strain_reference
ENSVPAP00000010176	ENSVPAG00000010928	Vicugna_pacos
ENSUAMP00000012415	ENSUAMG00000010047	Ursus_americanus
ENSUMAP00000031679	ENSUMAG00000022843	Ursus_maritimus
ENSAMEP00000013337	ENSAMEG00000012591	Ailuropoda_melanoleuca
ENSNVIP00000030755	ENSNVIG00000023683	Neovison_vison
ENSMPUP00000013743	ENSMPUG00000013846	Mustela_putorius_furo
ENSCAFP00020026719	ENSCAFG00020021004	Canis_lupus_dingo
ENSCAFP00000017081	ENSCAFG00000024214	Canis_lupus_familiaris
ENSVVUP00000040796	ENSVVUG00000029055	Vulpes_vulpes
ENSPPRP00000000958	ENSPPRG00000024456	Panthera_pardus
ENSPTIP00000021362	ENSPTIG00000018516	Panthera_tigris_altaica
ENSFCAP00000034630	ENSFCAG00000009853	Felis_catus
ENSPVAP00000008243	ENSPVAG00000008735	Pteropus_vampyrus
ENSDNOP00000009927	ENSDNOG00000012797	Dasypus_novemcinctus
ENSCHOP00000001750	ENSCHOG00000001983	Choloepus_hoffmanni
ENSLAFP00000015513	ENSLAFG00000018507	Loxodonta_africana
ENSPCAP00000010389	ENSPCAG00000010998	Procavia_capensis
ENSETEP00000015205	ENSETEG00000018711	Echinops_telfairi
ENSPTEP00000005847	ENSPTEG00000006755	Piliocolobus_tephrosceles
ENSPTEP00000005953	ENSPTEG00000006860	Piliocolobus_tephrosceles
ENSPTEP00000005900	ENSPTEG00000006816	Piliocolobus_tephrosceles
ENSPPRP00000021496	ENSPPRG00000012294	Panthera_pardus
ENSUMAP00000031648	ENSUMAG00000022834	Ursus_maritimus
ENSOANP00000021773	ENSOANG00000013806	Ornithorhynchus_anatinus
ENSCPBP00000034926	ENSCPBG00000024360	Chrysemys_picta_bellii
ENSCPBP00000015272	ENSCPBG00000011299	Chrysemys_picta_bellii
ENSCABP00000014866	ENSCABG00000011110	Chelonoidis_abingdonii	ENSCABT00000016285
ENSGAGP00000031297	ENSGAGG00000021693	Gopherus_agassizii	ENSGAGT00000035498
ENSPSIP00000016071	ENSPSIG00000014081	Pelodiscus_sinensis
ENSLSDP00000017206	ENSLSDG00000012359	Lonchura_striata_domestica
ENSTGUP00000006881	ENSTGUG00000006633	Taeniopygia_guttata
ENSZALP00000022284	ENSZALG00000017324	Zonotrichia_albicollis
ENSJHYP00000015729	ENSJHYG00000012038	Junco_hyemalis
ENSSCAP00000002540	ENSSCAG00000002213	Serinus_canaria
ENSFALP00000009135	ENSFALG00000008747	Ficedula_albicollis
ENSPMJP00000016617	ENSPMJG00000012557	Parus_major
ENSCCEP00000001496	ENSCCEG00000001735	Cyanistes_caeruleus
ENSLCOP00000005708	ENSLCOG00000004235	Lepidothrix_coronata
ENSMVIP00005012848	ENSMVIG00005009341	Manacus_vitellinus
ENSMUNP00000018399	ENSMUNG00000013597	Melopsittacus_undulatus
ENSMUNP00000018409	ENSMUNG00000014082	Melopsittacus_undulatus
ENSCPGP00000027879	ENSCPGG00000019222	Calidris_pygmaea
ENSCPUP00000005834	ENSCPUG00000004268	Calidris_pugnax
ENSABRP00000007378	ENSABRG00000003695	Anser_brachyrhynchus
ENSAPLP00000014762	ENSAPLG00000014796	Anas_platyrhynchos_platyrhynchos
ENSGALP00000006016	ENSGALG00000003799	Gallus_gallus
ENSCJPP00005012642	ENSCJPG00005010737	Coturnix_japonica
ENSMGAP00000002043	ENSMGAG00000002305	Meleagris_gallopavo
ENSNMEP00000012535	ENSNMEG00000011394	Numida_meleagris
ENSAHAP00000003259	ENSAHAG00000002601	Apteryx_haastii
ENSARWP00000018927	ENSARWG00000013004	Apteryx_rowi
ENSAOWP00000009122	ENSAOWG00000005016	Apteryx_owenii
ENSDNVP00000003041	ENSDNVG00000002177	Dromaius_novaehollandiae
ENSNPEP00000021820	ENSNPEG00000016175	Nothoprocta_perdicaria
ENSPVIP00000033619	ENSPVIG00000024426	Pogona_vitticeps
ENSACAP00000008111	ENSACAG00000008007	Anolis_carolinensis
ENSNSUP00000008344	ENSNSUG00000005531	Notechis_scutatus
ENSSMRP00000009713	ENSSMRG00000007731	Salvator_merianae
ENSXETP00000048737	ENSXETG00000010284	Xenopus_tropicalis
ENSLACP00000018977	ENSLACG00000016695	Latimeria_chalumnae
ENSACAP00000018807	ENSACAG00000024063	Anolis_carolinensis
ENSACAP00000020477	ENSACAG00000024761	Anolis_carolinensis
ENSACAP00000020397	ENSACAG00000028060	Anolis_carolinensis
ENSACAP00000019142	ENSACAG00000027450	Anolis_carolinensis
ENSACAP00000020899	ENSACAG00000025433	Anolis_carolinensis
ENSACAP00000020668	ENSACAG00000022859	Anolis_carolinensis
ENSACAP00000019455	ENSACAG00000027080	Anolis_carolinensis
ENSACAP00000019436	ENSACAG00000003009	Anolis_carolinensis
ENSACAP00000019834	ENSACAG00000024126	Anolis_carolinensis
ENSACAP00000020125	ENSACAG00000027770	Anolis_carolinensis
ENSLACP00000000030	ENSLACG00000000024	Latimeria_chalumnae
ENSXCOP00000019579	ENSXCOG00000014713	Xiphophorus_couchianus	ENSXCOT00000019823
ENSDARP00000131625	ENSDARG00000100224	Danio_rerio	ENSDART00000166996
ENSCMIP00000044034	ENSCMIG00000018222	Callorhinchus_milii
ENSEBUP00000024852	ENSEBUG00000015352	Eptatretus_burgeri	ENSEBUT00000025428
ENSCSAVP00000018876	ENSCSAVG00000011088	Ciona_savignyi
ENSCINP00000015942	ENSCING00000007773	Ciona_intestinalis
