ENSAPLP00000010976	ENSAPLG00000011242	Anas_platyrhynchos_platyrhynchos
MGP_PahariEiJ_P0033390	MGP_PahariEiJ_G0017469	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000009727	ENSRNOG00000007301	Rattus_norvegicus
ENSMUGP00000022433	ENSMUGG00000018800	Meriones_unguiculatus
ENSNGAP00000013509	ENSNGAG00000015065	Nannospalax_galili
ENSJJAP00000004519	ENSJJAG00000009480	Jaculus_jaculus
ENSHGLP00000008559	ENSHGLG00000006174	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100025604	ENSHGLG00100018777	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000003645	ENSFDAG00000013040	Fukomys_damarensis
ENSCPOP00000016136	ENSCPOG00000023775	Cavia_porcellus
ENSSDAP00000022013	ENSSDAG00000020027	Spermophilus_dauricus
ENSUPAP00010019976	ENSUPAG00010015820	Urocitellus_parryii
ENSMMMP00000018446	ENSMMMG00000016341	Marmota_marmota_marmota
ENSSTOP00000018202	ENSSTOG00000024725	Ictidomys_tridecemlineatus
ENSOCUP00000011718	ENSOCUG00000013621	Oryctolagus_cuniculus
ENSCATP00000031839	ENSCATG00000039023	Cercocebus_atys
ENSPANP00000010764	ENSPANG00000004785	Papio_anubis
ENSMLEP00000032062	ENSMLEG00000040252	Mandrillus_leucophaeus
ENSMFAP00000003470	ENSMFAG00000001481	Macaca_fascicularis
ENSMMUP00000067752	ENSMMUG00000060221	Macaca_mulatta
ENSMNEP00000026342	ENSMNEG00000036613	Macaca_nemestrina
ENSTGEP00000024432	ENSTGEG00000019741	Theropithecus_gelada
ENSCSAP00000009854	ENSCSAG00000013696	Chlorocebus_sabaeus
ENSRROP00000021135	ENSRROG00000034493	Rhinopithecus_roxellana
ENSRBIP00000010158	ENSRBIG00000028937	Rhinopithecus_bieti
ENSPTEP00000000272	ENSPTEG00000000332	Piliocolobus_tephrosceles
ENSCANP00000010671	ENSCANG00000028740	Colobus_angolensis_palliatus
ENSPTRP00000029470	ENSPTRG00000017225	Pan_troglodytes
ENSPTRP00000084930	ENSPTRG00000046389	Pan_troglodytes
ENSPPAP00000024835	ENSPPAG00000035552	Pan_paniscus
ENSP00000367942	ENSG00000164404	Homo_sapiens
ENSGGOP00000012017	ENSGGOG00000012318	Gorilla_gorilla
ENSPPYP00000017638	ENSPPYG00000015772	Pongo_abelii
ENSNLEP00000015619	ENSNLEG00000012865	Nomascus_leucogenys
ENSCCAP00000027719	ENSCCAG00000031721	Cebus_capucinus_imitator
ENSCCAP00000027585	ENSCCAG00000031655	Cebus_capucinus_imitator
ENSSBOP00000009441	ENSSBOG00000021602	Saimiri_boliviensis_boliviensis
ENSCJAP00000024409	ENSCJAG00000013297	Callithrix_jacchus
ENSANAP00000035987	ENSANAG00000035513	Aotus_nancymaae
ENSTSYP00000008817	ENSTSYG00000009625	Carlito_syrichta
ENSPCOP00000017945	ENSPCOG00000020827	Propithecus_coquereli
ENSMICP00000040635	ENSMICG00000032249	Microcebus_murinus
ENSPSMP00000034116	ENSPSMG00000023516	Prolemur_simus
ENSOGAP00000008445	ENSOGAG00000009434	Otolemur_garnettii
ENSTBEP00000010257	ENSTBEG00000011854	Tupaia_belangeri
ENSLAFP00000008829	ENSLAFG00000010547	Loxodonta_africana
ENSETEP00000005248	ENSETEG00000006459	Echinops_telfairi
ENSDNOP00000020118	ENSDNOG00000036127	Dasypus_novemcinctus
ENSCHOP00000009763	ENSCHOG00000011026	Choloepus_hoffmanni
ENSXETP00000001678	ENSXETG00000006517	Xenopus_tropicalis
ENSLACP00000009463	ENSLACG00000008346	Latimeria_chalumnae
ENSCHAP00000033147	ENSCHAG00000015806	Clupea_harengus
ENSDCDP00000058591	ENSDCDG00000033987	Denticeps_clupeoides
ENSAMXP00005010812	ENSAMXG00005006001	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000019441	ENSAMXG00000018879	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000017414	ENSPNAG00000023678	Pygocentrus_nattereri
ENSEEEP00000048180	ENSEEEG00000022679	Electrophorus_electricus
ENSIPUP00000018214	ENSIPUG00000012372	Ictalurus_punctatus
ENSDARP00000008475	ENSDARG00000003229	Danio_rerio
ENSHHUP00000087541	ENSHHUG00000050611	Hucho_hucho
ENSHHUP00000007936	ENSHHUG00000004878	Hucho_hucho
ENSELUP00000024633	ENSELUG00000023686	Esox_lucius
ENSCVAP00000015797	ENSCVAG00000018658	Cyprinodon_variegatus
ENSFHEP00000009842	ENSFHEG00000011089	Fundulus_heteroclitus
ENSXCOP00000011354	ENSXCOG00000008583	Xiphophorus_couchianus
ENSXMAP00000009246	ENSXMAG00000009227	Xiphophorus_maculatus
ENSGAFP00000011393	ENSGAFG00000007731	Gambusia_affinis
ENSPFOP00000010753	ENSPFOG00000010770	Poecilia_formosa
ENSPLAP00000029656	ENSPLAG00000020060	Poecilia_latipinna
ENSPMEP00000008361	ENSPMEG00000010093	Poecilia_mexicana
ENSPREP00000007532	ENSPREG00000005167	Poecilia_reticulata
ENSKMAP00000008237	ENSKMAG00000006187	Kryptolebias_marmoratus
ENSORLP00020009642	ENSORLG00020010538	Oryzias_latipes_ASM223471v1
ENSORLP00000042760	ENSORLG00000024393	Oryzias_latipes_ASM223467v1
ENSORLP00015023311	ENSORLG00015003205	Oryzias_latipes_ASM223469v1
ENSOMEP00000025513	ENSOMEG00000006786	Oryzias_melastigma
ENSHCOP00000019851	ENSHCOG00000005449	Hippocampus_comes
ENSMALP00000007189	ENSMALG00000005033	Monopterus_albus
ENSCSEP00000023959	ENSCSEG00000015272	Cynoglossus_semilaevis
ENSTRUP00000050821	ENSTRUG00000021050	Takifugu_rubripes
ENSTNIP00000011795	ENSTNIG00000008941	Tetraodon_nigroviridis
ENSMMOP00000005432	ENSMMOG00000004298	Mola_mola
ENSGACP00000024033	ENSGACG00000018186	Gasterosteus_aculeatus
ENSLBEP00000035841	ENSLBEG00000026878	Labrus_bergylta
ENSMZEP00005015766	ENSMZEG00005011841	Maylandia_zebra
ENSMZEP00005033009	ENSMZEG00005024608	Maylandia_zebra
ENSACLP00000010110	ENSACLG00000006918	Astatotilapia_calliptera
ENSPNYP00000000355	ENSPNYG00000000273	Pundamilia_nyererei
ENSHBUP00000000858	ENSHBUG00000002047	Haplochromis_burtoni
ENSNBRP00000016421	ENSNBRG00000012675	Neolamprologus_brichardi
ENSONIP00000016237	ENSONIG00000012904	Oreochromis_niloticus
ENSACIP00000007804	ENSACIG00000006103	Amphilophus_citrinellus
ENSGWIP00000041663	ENSGWIG00000020971	Gouania_willdenowi
ENSPRNP00000049467	ENSPRNG00000023609	Parambassis_ranga
ENSBSLP00000043309	ENSBSLG00000020635	Betta_splendens
ENSATEP00000007859	ENSATEG00000005477	Anabas_testudineus
ENSMAMP00000012956	ENSMAMG00000008784	Mastacembelus_armatus
ENSSLDP00000017450	ENSSLDG00000013771	Seriola_lalandi_dorsalis
ENSSDUP00000008250	ENSSDUG00000006058	Seriola_dumerili
ENSLCAP00010033136	ENSLCAG00010015580	Lates_calcarifer
ENSSMAP00000007823	ENSSMAG00000004832	Scophthalmus_maximus
ENSCGOP00000016532	ENSCGOG00000007936	Cottoperca_gobio
ENSLCRP00005047615	ENSLCRG00005018036	Larimichthys_crocea
ENSAOCP00000011972	ENSAOCG00000016348	Amphiprion_ocellaris
ENSAPEP00000026424	ENSAPEG00000018761	Amphiprion_percula
ENSAPOP00000027752	ENSAPOG00000012512	Acanthochromis_polyacanthus
ENSSPAP00000016281	ENSSPAG00000012258	Stegastes_partitus
ENSPMGP00000021657	ENSPMGG00000017532	Periophthalmus_magnuspinnatus
ENSGMOP00000005920	ENSGMOG00000005579	Gadus_morhua
ENSSFOP00015029168	ENSSFOG00015018741	Scleropages_formosus
ENSPKIP00000009163	ENSPKIG00000024372	Paramormyrops_kingsleyae
ENSLOCP00000013021	ENSLOCG00000010635	Lepisosteus_oculatus
ENSECRP00000011763	ENSECRG00000007841	Erpetoichthys_calabaricus
ENSCMIP00000003785	ENSCMIG00000002270	Callorhinchus_milii
ENSEBUP00000022441	ENSEBUG00000013829	Eptatretus_burgeri
