FBpp0086065	FBgn0010620	Drosophila_melanogaster
ENSTGUP00000006744	ENSTGUG00000006561	Taeniopygia_guttata
ENSLSDP00000008677	ENSLSDG00000006479	Lonchura_striata_domestica
ENSSCAP00000007893	ENSSCAG00000006056	Serinus_canaria
ENSCCEP00000026320	ENSCCEG00000023155	Cyanistes_caeruleus
ENSCPUP00000017721	ENSCPUG00000012214	Calidris_pugnax
ENSAPLP00000032801	ENSAPLG00000008441	Anas_platyrhynchos_platyrhynchos
ENSNPEP00000019135	ENSNPEG00000014249	Nothoprocta_perdicaria
ENSAOWP00000005955	ENSAOWG00000004093	Apteryx_owenii
ENSAHAP00000018505	ENSAHAG00000013119	Apteryx_haastii
ENSARWP00000004088	ENSARWG00000002997	Apteryx_rowi
ENSDNVP00000018884	ENSDNVG00000013196	Dromaius_novaehollandiae
ENSPVIP00000007346	ENSPVIG00000006014	Pogona_vitticeps
ENSXETP00000015145	ENSXETG00000000348	Xenopus_tropicalis
ENSSFOP00015013974	ENSSFOG00015009020	Scleropages_formosus
ENSPKIP00000019512	ENSPKIG00000004643	Paramormyrops_kingsleyae
ENSAPEP00000011666	ENSAPEG00000008333	Amphiprion_percula
ENSAOCP00000003677	ENSAOCG00000007006	Amphiprion_ocellaris
ENSAPOP00000012336	ENSAPOG00000014981	Acanthochromis_polyacanthus
ENSSPAP00000013094	ENSSPAG00000009924	Stegastes_partitus
ENSPRNP00000008770	ENSPRNG00000005199	Parambassis_ranga
ENSXCOP00000024624	ENSXCOG00000018397	Xiphophorus_couchianus
ENSXMAP00000014194	ENSXMAG00000014174	Xiphophorus_maculatus
ENSGAFP00000028082	ENSGAFG00000018988	Gambusia_affinis
ENSPMEP00000004897	ENSPMEG00000006225	Poecilia_mexicana
ENSPFOP00000027457	ENSPFOG00000012348	Poecilia_formosa
ENSPLAP00000015076	ENSPLAG00000018921	Poecilia_latipinna
ENSPREP00000001300	ENSPREG00000000959	Poecilia_reticulata
ENSFHEP00000030952	ENSFHEG00000016570	Fundulus_heteroclitus
ENSCVAP00000020981	ENSCVAG00000002714	Cyprinodon_variegatus
ENSKMAP00000000292	ENSKMAG00000000277	Kryptolebias_marmoratus
ENSACLP00000002889	ENSACLG00000001982	Astatotilapia_calliptera
ENSMZEP00005015190	ENSMZEG00005011395	Maylandia_zebra
ENSPNYP00000018038	ENSPNYG00000013622	Pundamilia_nyererei
ENSHBUP00000030124	ENSHBUG00000014977	Haplochromis_burtoni
ENSNBRP00000008191	ENSNBRG00000006388	Neolamprologus_brichardi
ENSONIP00000002667	ENSONIG00000002139	Oreochromis_niloticus
ENSACIP00000009465	ENSACIG00000007413	Amphilophus_citrinellus
ENSSLDP00000033512	ENSSLDG00000025636	Seriola_lalandi_dorsalis
ENSSDUP00000002140	ENSSDUG00000001661	Seriola_dumerili
ENSLCAP00010030476	ENSLCAG00010014339	Lates_calcarifer
ENSSMAP00000018995	ENSSMAG00000011636	Scophthalmus_maximus
ENSMAMP00000035277	ENSMAMG00000023679	Mastacembelus_armatus
ENSMALP00000006506	ENSMALG00000004643	Monopterus_albus
ENSATEP00000036032	ENSATEG00000024771	Anabas_testudineus
ENSCGOP00000019698	ENSCGOG00000009513	Cottoperca_gobio
ENSGACP00000016562	ENSGACG00000012529	Gasterosteus_aculeatus
ENSLCRP00005031118	ENSLCRG00005012342	Larimichthys_crocea
ENSLBEP00000019492	ENSLBEG00000014972	Labrus_bergylta
ENSLBEP00000002763	ENSLBEG00000002136	Labrus_bergylta
ENSTNIP00000004977	ENSTNIG00000003298	Tetraodon_nigroviridis
ENSTRUP00000056261	ENSTRUG00000025428	Takifugu_rubripes
ENSMMOP00000006452	ENSMMOG00000005048	Mola_mola
ENSBSLP00000012045	ENSBSLG00000006149	Betta_splendens
ENSORLP00020014663	ENSORLG00020000414	Oryzias_latipes_ASM223471v1
ENSORLP00015024662	ENSORLG00015005349	Oryzias_latipes_ASM223469v1
ENSORLP00000045643	ENSORLG00000027854	Oryzias_latipes_ASM223467v1
ENSOMEP00000013465	ENSOMEG00000014926	Oryzias_melastigma
ENSGWIP00000017265	ENSGWIG00000009617	Gouania_willdenowi
ENSPMGP00000028303	ENSPMGG00000022790	Periophthalmus_magnuspinnatus
ENSCSEP00000020817	ENSCSEG00000013294	Cynoglossus_semilaevis
ENSHCOP00000004361	ENSHCOG00000005817	Hippocampus_comes
ENSGMOP00000005174	ENSGMOG00000004891	Gadus_morhua
ENSHHUP00000044986	ENSHHUG00000027493	Hucho_hucho
ENSHHUP00000012113	ENSHHUG00000007407	Hucho_hucho
ENSELUP00000037198	ENSELUG00000016778	Esox_lucius
ENSPNAP00000010262	ENSPNAG00000015797	Pygocentrus_nattereri
ENSAMXP00000046586	ENSAMXG00000032200	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSIPUP00000013415	ENSIPUG00000009171	Ictalurus_punctatus
ENSEEEP00000037601	ENSEEEG00000017889	Electrophorus_electricus
ENSDCDP00000019517	ENSDCDG00000015641	Denticeps_clupeoides
ENSDARP00000098748	ENSDARG00000074231	Danio_rerio
ENSHHUP00000017228	ENSHHUG00000010713	Hucho_hucho
ENSXMAP00000012807	ENSXMAG00000012783	Xiphophorus_maculatus
ENSXCOP00000019239	ENSXCOG00000014466	Xiphophorus_couchianus
ENSPLAP00000021595	ENSPLAG00000005468	Poecilia_latipinna
ENSPMEP00000011773	ENSPMEG00000013938	Poecilia_mexicana
ENSPFOP00000005815	ENSPFOG00000005908	Poecilia_formosa
ENSFHEP00000008564	ENSFHEG00000009779	Fundulus_heteroclitus
ENSCVAP00000000957	ENSCVAG00000001913	Cyprinodon_variegatus
ENSKMAP00000024846	ENSKMAG00000018408	Kryptolebias_marmoratus
ENSORLP00015023807	ENSORLG00015004012	Oryzias_latipes_ASM223469v1
ENSORLP00000014675	ENSORLG00000011708	Oryzias_latipes_ASM223467v1
ENSOMEP00000029663	ENSOMEG00000013466	Oryzias_melastigma
ENSLCAP00010011994	ENSLCAG00010005699	Lates_calcarifer
ENSSDUP00000003538	ENSSDUG00000002684	Seriola_dumerili
ENSMALP00000008945	ENSMALG00000006325	Monopterus_albus
ENSAPEP00000018538	ENSAPEG00000013156	Amphiprion_percula
ENSAOCP00000006529	ENSAOCG00000010288	Amphiprion_ocellaris
ENSAPOP00000025869	ENSAPOG00000009241	Acanthochromis_polyacanthus
ENSSPAP00000011245	ENSSPAG00000008551	Stegastes_partitus
ENSPRNP00000021979	ENSPRNG00000011316	Parambassis_ranga
ENSPNYP00000001495	ENSPNYG00000001179	Pundamilia_nyererei
ENSHBUP00000032125	ENSHBUG00000018254	Haplochromis_burtoni
ENSMZEP00005009758	ENSMZEG00005007390	Maylandia_zebra
ENSACLP00000030648	ENSACLG00000020749	Astatotilapia_calliptera
ENSNBRP00000031415	ENSNBRG00000023866	Neolamprologus_brichardi
ENSONIP00000022323	ENSONIG00000017703	Oreochromis_niloticus
ENSACIP00000012368	ENSACIG00000009640	Amphilophus_citrinellus
ENSGWIP00000001845	ENSGWIG00000001041	Gouania_willdenowi
ENSTRUP00000048403	ENSTRUG00000024458	Takifugu_rubripes
ENSTNIP00000017079	ENSTNIG00000014072	Tetraodon_nigroviridis
ENSMMOP00000028298	ENSMMOG00000021391	Mola_mola
ENSHCOP00000028019	ENSHCOG00000020383	Hippocampus_comes
ENSCSEP00000017942	ENSCSEG00000011503	Cynoglossus_semilaevis
ENSLBEP00000006955	ENSLBEG00000005386	Labrus_bergylta
ENSLCRP00005049608	ENSLCRG00005018718	Larimichthys_crocea
ENSSLDP00000016578	ENSSLDG00000013152	Seriola_lalandi_dorsalis
ENSATEP00000027706	ENSATEG00000019157	Anabas_testudineus
ENSSMAP00000006531	ENSSMAG00000004029	Scophthalmus_maximus
ENSGACP00000025075	ENSGACG00000018966	Gasterosteus_aculeatus
ENSBSLP00000007373	ENSBSLG00000003578	Betta_splendens
ENSSDUP00000003514	ENSSDUG00000002671	Seriola_dumerili
ENSLCAP00010011990	ENSLCAG00010005697	Lates_calcarifer
ENSMAMP00000017622	ENSMAMG00000011928	Mastacembelus_armatus
ENSCGOP00000001894	ENSCGOG00000001050	Cottoperca_gobio
ENSPMGP00000020356	ENSPMGG00000016465	Periophthalmus_magnuspinnatus
ENSGMOP00000011428	ENSGMOG00000010665	Gadus_morhua
ENSELUP00000037062	ENSELUG00000016566	Esox_lucius
ENSHHUP00000067346	ENSHHUG00000039700	Hucho_hucho
ENSAMXP00000036211	ENSAMXG00000010367	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005014866	ENSAMXG00005007904	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000035897	ENSPNAG00000026232	Pygocentrus_nattereri
ENSIPUP00000010174	ENSIPUG00000006968	Ictalurus_punctatus
ENSEEEP00000038614	ENSEEEG00000018320	Electrophorus_electricus
ENSDARP00000145309	ENSDARG00000113474	Danio_rerio
ENSDCDP00000051562	ENSDCDG00000031293	Denticeps_clupeoides
ENSCHAP00000017272	ENSCHAG00000009103	Clupea_harengus
ENSPKIP00000016525	ENSPKIG00000002804	Paramormyrops_kingsleyae
ENSLOCP00000001968	ENSLOCG00000001710	Lepisosteus_oculatus
ENSLOCP00000003652	ENSLOCG00000003104	Lepisosteus_oculatus
ENSECRP00000019376	ENSECRG00000012973	Erpetoichthys_calabaricus
ENSAMXP00005003296	ENSAMXG00005002086	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSCHAP00000009023	ENSCHAG00000005375	Clupea_harengus
ENSCGOP00000001892	ENSCGOG00000001048	Cottoperca_gobio
ENSSFOP00015029636	ENSSFOG00015019040	Scleropages_formosus
ENSCMIP00000021969	ENSCMIG00000009963	Callorhinchus_milii
ENSACAP00000020409	ENSACAG00000025807	Anolis_carolinensis
ENSCMIP00000015308	ENSCMIG00000007483	Callorhinchus_milii
ENSEBUP00000023355	ENSEBUG00000014391	Eptatretus_burgeri
ENSGAGP00000034669	ENSGAGG00000024637	Gopherus_agassizii
ENSCABP00000015927	ENSCABG00000011877	Chelonoidis_abingdonii
ENSCPBP00000041026	ENSCPBG00000028161	Chrysemys_picta_bellii
ENSPSIP00000004716	ENSPSIG00000004407	Pelodiscus_sinensis
ENSCPUP00000003183	ENSCPUG00000002442	Calidris_pugnax
ENSCPGP00000002080	ENSCPGG00000001558	Calidris_pygmaea
ENSMUNP00000013813	ENSMUNG00000010773	Melopsittacus_undulatus
ENSPMJP00000000053	ENSPMJG00000000094	Parus_major
ENSCCEP00000014740	ENSCCEG00000014048	Cyanistes_caeruleus
ENSLCOP00000002641	ENSLCOG00000002033	Lepidothrix_coronata
ENSMVIP00005002878	ENSMVIG00005002240	Manacus_vitellinus
ENSFALP00000001342	ENSFALG00000001292	Ficedula_albicollis
ENSTGUP00000009170	ENSTGUG00000008912	Taeniopygia_guttata
ENSLSDP00000020762	ENSLSDG00000014707	Lonchura_striata_domestica
ENSSCAP00000000515	ENSSCAG00000000439	Serinus_canaria
ENSJHYP00000006044	ENSJHYG00000004905	Junco_hyemalis
ENSCJPP00005027860	ENSCJPG00005021539	Coturnix_japonica
ENSGALP00000066224	ENSGALG00000007650	Gallus_gallus
ENSMGAP00000009300	ENSMGAG00000009029	Meleagris_gallopavo
ENSNMEP00000012090	ENSNMEG00000011290	Numida_meleagris
ENSABRP00000018199	ENSABRG00000015669	Anser_brachyrhynchus
ENSAPLP00000004045	ENSAPLG00000004539	Anas_platyrhynchos_platyrhynchos
ENSAHAP00000009178	ENSAHAG00000006688	Apteryx_haastii
ENSAOWP00000019998	ENSAOWG00000013525	Apteryx_owenii
ENSARWP00000010893	ENSARWG00000007507	Apteryx_rowi
ENSDNVP00000014736	ENSDNVG00000010380	Dromaius_novaehollandiae
ENSNPEP00000006505	ENSNPEG00000004922	Nothoprocta_perdicaria
ENSCPRP00005003585	ENSCPRG00005002619	Crocodylus_porosus
ENSNSUP00000018177	ENSNSUG00000013307	Notechis_scutatus
ENSACAP00000005319	ENSACAG00000005447	Anolis_carolinensis
ENSSMRP00000030284	ENSSMRG00000023224	Salvator_merianae
ENSPVIP00000002009	ENSPVIG00000001746	Pogona_vitticeps
ENSSPUP00000013023	ENSSPUG00000010023	Sphenodon_punctatus
ENSMSIP00000034142	ENSMSIG00000028503	Mus_spicilegus
ENSMUSP00000021077	ENSMUSG00000020733	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0032301	MGP_SPRETEiJ_G0018234	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0030855	MGP_CAROLIEiJ_G0017389	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0037581	MGP_PahariEiJ_G0018519	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000004351	ENSRNOG00000003232	Rattus_norvegicus
ENSMUGP00000026839	ENSMUGG00000022343	Meriones_unguiculatus
ENSCGRP00000016953	ENSCGRG00000012329	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015013247	ENSCGRG00015010149	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001026101	ENSCGRG00001023524	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000022922	ENSMAUG00000020214	Mesocricetus_auratus
ENSMOCP00000011825	ENSMOCG00000012088	Microtus_ochrogaster
ENSPEMP00000017526	ENSPEMG00000016416	Peromyscus_maniculatus_bairdii
ENSNGAP00000023239	ENSNGAG00000021857	Nannospalax_galili
ENSOPRP00000001335	ENSOPRG00000001457	Ochotona_princeps
ENSOCUP00000001351	ENSOCUG00000001575	Oryctolagus_cuniculus
ENSBIXP00005027313	ENSBIXG00005030809	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000006600	ENSBIXG00000012692	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000034568	ENSBTAG00000011382	Bos_taurus
ENSBMUP00000010512	ENSBMUG00000008119	Bos_mutus
ENSBBBP00000026724	ENSBBBG00000022648	Bison_bison_bison
ENSCHIP00000007323	ENSCHIG00000010840	Capra_hircus
ENSOARP00000013120	ENSOARG00000012235	Ovis_aries
ENSVPAP00000009619	ENSVPAG00000010339	Vicugna_pacos
ENSTTRP00000002441	ENSTTRG00000002603	Tursiops_truncatus
ENSSSCP00000067473	ENSSSCG00000017232	Sus_scrofa_strain_reference
ENSLAFP00000006324	ENSLAFG00000007518	Loxodonta_africana
ENSPCAP00000013048	ENSPCAG00000013968	Procavia_capensis
ENSVURP00010015921	ENSVURG00010012192	Vombatus_ursinus
ENSPCIP00000005364	ENSPCIG00000004462	Phascolarctos_cinereus
ENSMEUP00000002879	ENSMEUG00000003152	Notamacropus_eugenii
ENSSHAP00000022268	ENSSHAG00000018844	Sarcophilus_harrisii
ENSMODP00000008498	ENSMODG00000006858	Monodelphis_domestica
ENSPCOP00000024285	ENSPCOG00000024332	Propithecus_coquereli
ENSMICP00000022113	ENSMICG00000036133	Microcebus_murinus
ENSPSMP00000000261	ENSPSMG00000000248	Prolemur_simus
ENSOGAP00000017704	ENSOGAG00000033254	Otolemur_garnettii
ENSTSYP00000022757	ENSTSYG00000029239	Carlito_syrichta
ENSCLAP00000013149	ENSCLAG00000009078	Chinchilla_lanigera
ENSODEP00000013153	ENSODEG00000009739	Octodon_degus
ENSCPOP00000026208	ENSCPOG00000038426	Cavia_porcellus
ENSCAPP00000014649	ENSCAPG00000014965	Cavia_aperea
ENSHGLP00000007619	ENSHGLG00000005527	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100022301	ENSHGLG00100016409	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000006378	ENSFDAG00000006392	Fukomys_damarensis
ENSJJAP00000004489	ENSJJAG00000009429	Jaculus_jaculus
ENSDORP00000004970	ENSDORG00000005312	Dipodomys_ordii
ENSCCNP00000002289	ENSCCNG00000002524	Castor_canadensis
ENSSTOP00000023847	ENSSTOG00000009583	Ictidomys_tridecemlineatus
ENSUPAP00010030529	ENSUPAG00010023966	Urocitellus_parryii
ENSMMMP00000012723	ENSMMMG00000011380	Marmota_marmota_marmota
ENSTBEP00000002925	ENSTBEG00000003383	Tupaia_belangeri
ENSNVIP00000012592	ENSNVIG00000009987	Neovison_vison
ENSMPUP00000014075	ENSMPUG00000014183	Mustela_putorius_furo
ENSUAMP00000030868	ENSUAMG00000023699	Ursus_americanus
ENSCAFP00020027822	ENSCAFG00020021847	Canis_lupus_dingo
ENSCAFP00000006867	ENSCAFG00000004599	Canis_lupus_familiaris
ENSVVUP00000013764	ENSVVUG00000010084	Vulpes_vulpes
ENSPPRP00000024523	ENSPPRG00000014731	Panthera_pardus
ENSPTIP00000013286	ENSPTIG00000013071	Panthera_tigris_altaica
ENSFCAP00000034276	ENSFCAG00000034776	Felis_catus
ENSECAP00000012191	ENSECAG00000014372	Equus_caballus
ENSEASP00005028002	ENSEASG00005019036	Equus_asinus_asinus
ENSMLUP00000002960	ENSMLUG00000003257	Myotis_lucifugus
ENSPVAP00000001296	ENSPVAG00000001380	Pteropus_vampyrus
ENSCCAP00000029987	ENSCCAG00000033036	Cebus_capucinus_imitator
ENSSBOP00000022571	ENSSBOG00000027825	Saimiri_boliviensis_boliviensis
ENSCCAP00000036512	ENSCCAG00000036180	Cebus_capucinus_imitator
ENSCJAP00000027272	ENSCJAG00000014794	Callithrix_jacchus
ENSANAP00000001028	ENSANAG00000008865	Aotus_nancymaae
ENSPPAP00000003324	ENSPPAG00000013929	Pan_paniscus
ENSPTRP00000016341	ENSPTRG00000009616	Pan_troglodytes
ENSP00000262613	ENSG00000109062	Homo_sapiens
ENSGGOP00000003224	ENSGGOG00000003285	Gorilla_gorilla
ENSPPYP00000009663	ENSPPYG00000008603	Pongo_abelii
ENSNLEP00000012687	ENSNLEG00000010430	Nomascus_leucogenys
ENSMNEP00000017852	ENSMNEG00000032894	Macaca_nemestrina
ENSMMUP00000007573	ENSMMUG00000005737	Macaca_mulatta
ENSMFAP00000024594	ENSMFAG00000043867	Macaca_fascicularis
ENSCATP00000023712	ENSCATG00000035401	Cercocebus_atys
ENSMLEP00000005393	ENSMLEG00000023881	Mandrillus_leucophaeus
ENSCSAP00000000945	ENSCSAG00000004612	Chlorocebus_sabaeus
ENSTGEP00000034274	ENSTGEG00000027321	Theropithecus_gelada
ENSPANP00000016078	ENSPANG00000020262	Papio_anubis
ENSCANP00000040235	ENSCANG00000043795	Colobus_angolensis_palliatus
ENSPTEP00000000151	ENSPTEG00000000210	Piliocolobus_tephrosceles
ENSRBIP00000007291	ENSRBIG00000027528	Rhinopithecus_bieti
ENSRROP00000019430	ENSRROG00000033727	Rhinopithecus_roxellana
ENSDNOP00000024486	ENSDNOG00000032628	Dasypus_novemcinctus
ENSUMAP00000010835	ENSUMAG00000008156	Ursus_maritimus
ENSSDAP00000004955	ENSSDAG00000004623	Spermophilus_dauricus
ENSOANP00000019893	ENSOANG00000012584	Ornithorhynchus_anatinus
ENSXETP00000042193	ENSXETG00000010250	Xenopus_tropicalis
ENSLACP00000016695	ENSLACG00000014704	Latimeria_chalumnae
ENSPMEP00000034913	ENSPMEG00000024273	Poecilia_mexicana
ENSPFOP00000006963	ENSPFOG00000006957	Poecilia_formosa
ENSPLAP00000015890	ENSPLAG00000019907	Poecilia_latipinna
ENSPREP00000022967	ENSPREG00000015509	Poecilia_reticulata
