FBpp0099388	FBgn0053977	Drosophila_melanogaster	FBtr0100020
F28D1.11.1	WBGene00009219	Caenorhabditis_elegans_strain_N2	F28D1.11.1
ENSGAGP00000024137	ENSGAGG00000017652	Gopherus_agassizii
ENSECAP00000005360	ENSECAG00000007343	Equus_caballus
ENSUAMP00000026781	ENSUAMG00000020713	Ursus_americanus
ENSUMAP00000027101	ENSUMAG00000019686	Ursus_maritimus
ENSAMEP00000019888	ENSAMEG00000018837	Ailuropoda_melanoleuca
ENSMPUP00000018316	ENSMPUG00000018434	Mustela_putorius_furo
ENSNVIP00000023974	ENSNVIG00000018600	Neovison_vison
ENSCAFP00020009611	ENSCAFG00020007807	Canis_lupus_dingo
ENSVVUP00000017688	ENSVVUG00000013011	Vulpes_vulpes
ENSPPRP00000028422	ENSPPRG00000020505	Panthera_pardus
ENSFCAP00000017038	ENSFCAG00000028614	Felis_catus
ENSBIXP00000023946	ENSBIXG00000026264	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005005460	ENSBIXG00005011141	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000004597	ENSBTAG00000003535	Bos_taurus
ENSBMUP00000016297	ENSBMUG00000012388	Bos_mutus
ENSBBBP00000020774	ENSBBBG00000003342	Bison_bison_bison
ENSCHIP00000001104	ENSCHIG00000001909	Capra_hircus
ENSOARP00000007133	ENSOARG00000006665	Ovis_aries
ENSVPAP00000009981	ENSVPAG00000010722	Vicugna_pacos
ENSDNOP00000026687	ENSDNOG00000046629	Dasypus_novemcinctus
ENSLAFP00000028492	ENSLAFG00000023095	Loxodonta_africana
ENSETEP00000014923	ENSETEG00000018362	Echinops_telfairi
ENSOANP00000022333	ENSOANG00000014159	Ornithorhynchus_anatinus
ENSVURP00010020254	ENSVURG00010015511	Vombatus_ursinus
ENSVURP00010028947	ENSVURG00010022175	Vombatus_ursinus
ENSPCIP00000016708	ENSPCIG00000012840	Phascolarctos_cinereus
ENSMEUP00000004018	ENSMEUG00000004419	Notamacropus_eugenii
ENSMODP00000033900	ENSMODG00000024342	Monodelphis_domestica
ENSSHAP00000008275	ENSSHAG00000007169	Sarcophilus_harrisii
ENSLACP00000010910	ENSLACG00000009599	Latimeria_chalumnae
ENSSFOP00015015685	ENSSFOG00015010104	Scleropages_formosus	ENSSFOT00015015867
ENSPKIP00000015717	ENSPKIG00000002338	Paramormyrops_kingsleyae	ENSPKIT00000040190
ENSDCDP00000039879	ENSDCDG00000026381	Denticeps_clupeoides	ENSDCDT00000050766
ENSCHAP00000030858	ENSCHAG00000014792	Clupea_harengus	ENSCHAT00000033485
ENSAMXP00000026254	ENSAMXG00000025548	Astyanax_mexicanus_Astyanax_mexicanus-2.0	ENSAMXT00000026275
ENSAMXP00005057741	ENSAMXG00005025475	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000011864	ENSPNAG00000017579	Pygocentrus_nattereri
ENSIPUP00000011395	ENSIPUG00000007763	Ictalurus_punctatus
ENSEEEP00000013255	ENSEEEG00000006645	Electrophorus_electricus
ENSDARP00000113627	ENSDARG00000058650	Danio_rerio
ENSHHUP00000059856	ENSHHUG00000035535	Hucho_hucho
ENSHHUP00000041830	ENSHHUG00000025813	Hucho_hucho
ENSELUP00000030956	ENSELUG00000001608	Esox_lucius
ENSSDUP00000024949	ENSSDUG00000018108	Seriola_dumerili
ENSSLDP00000018570	ENSSLDG00000014600	Seriola_lalandi_dorsalis
ENSLCAP00010048371	ENSLCAG00010022499	Lates_calcarifer
ENSCGOP00000030697	ENSCGOG00000014257	Cottoperca_gobio
ENSGACP00000005987	ENSGACG00000004537	Gasterosteus_aculeatus
ENSLBEP00000035455	ENSLBEG00000026614	Labrus_bergylta
ENSLCRP00005053627	ENSLCRG00005020077	Larimichthys_crocea
ENSPMGP00000001400	ENSPMGG00000001262	Periophthalmus_magnuspinnatus
ENSHCOP00000001642	ENSHCOG00000002641	Hippocampus_comes
ENSMALP00000027030	ENSMALG00000018750	Monopterus_albus
ENSPRNP00000010181	ENSPRNG00000005906	Parambassis_ranga
ENSSPAP00000000044	ENSSPAG00000000037	Stegastes_partitus
ENSFHEP00000010465	ENSFHEG00000011770	Fundulus_heteroclitus
ENSCVAP00000014856	ENSCVAG00000017572	Cyprinodon_variegatus
ENSXCOP00000026535	ENSXCOG00000019808	Xiphophorus_couchianus
ENSXMAP00000020334	ENSXMAG00000020287	Xiphophorus_maculatus
ENSGAFP00000008436	ENSGAFG00000005729	Gambusia_affinis
ENSPFOP00000009550	ENSPFOG00000009593	Poecilia_formosa
ENSPREP00000028960	ENSPREG00000019597	Poecilia_reticulata
ENSPLAP00000000505	ENSPLAG00000001336	Poecilia_latipinna
ENSPMEP00000010095	ENSPMEG00000012018	Poecilia_mexicana
ENSORLP00020030289	ENSORLG00020014694	Oryzias_latipes_ASM223471v1
ENSORLP00015026978	ENSORLG00015008850	Oryzias_latipes_ASM223469v1
ENSORLP00000000602	ENSORLG00000000494	Oryzias_latipes_ASM223467v1
ENSOMEP00000025277	ENSOMEG00000006423	Oryzias_melastigma
ENSGWIP00000006242	ENSGWIG00000003659	Gouania_willdenowi
ENSGWIP00000006507	ENSGWIG00000003780	Gouania_willdenowi
ENSACLP00000014646	ENSACLG00000009972	Astatotilapia_calliptera
ENSPNYP00000014283	ENSPNYG00000010826	Pundamilia_nyererei
ENSMZEP00005035530	ENSMZEG00005026545	Maylandia_zebra
ENSHBUP00000033655	ENSHBUG00000020711	Haplochromis_burtoni
ENSNBRP00000021642	ENSNBRG00000016594	Neolamprologus_brichardi
ENSONIP00000026514	ENSONIG00000021212	Oreochromis_niloticus
ENSACIP00000005268	ENSACIG00000004146	Amphilophus_citrinellus
ENSCSEP00000011582	ENSCSEG00000007456	Cynoglossus_semilaevis
ENSCSEP00000010447	ENSCSEG00000006714	Cynoglossus_semilaevis
ENSSMAP00000005215	ENSSMAG00000003191	Scophthalmus_maximus
ENSATEP00000013541	ENSATEG00000009449	Anabas_testudineus
ENSBSLP00000032915	ENSBSLG00000016066	Betta_splendens
ENSAPEP00000011766	ENSAPEG00000008384	Amphiprion_percula
ENSAOCP00000013298	ENSAOCG00000017848	Amphiprion_ocellaris
ENSAPOP00000023560	ENSAPOG00000005415	Acanthochromis_polyacanthus
ENSKMAP00000015228	ENSKMAG00000011399	Kryptolebias_marmoratus
ENSMMOP00000021671	ENSMMOG00000016458	Mola_mola
ENSMMOP00000020775	ENSMMOG00000015799	Mola_mola
ENSTNIP00000002983	ENSTNIG00000001321	Tetraodon_nigroviridis
ENSTRUP00000027541	ENSTRUG00000010902	Takifugu_rubripes
ENSMAMP00000025102	ENSMAMG00000016864	Mastacembelus_armatus
ENSGMOP00000021605	ENSGMOG00000020118	Gadus_morhua
ENSLOCP00000021784	ENSLOCG00000017679	Lepisosteus_oculatus
ENSECRP00000006966	ENSECRG00000004651	Erpetoichthys_calabaricus
