ENSSFOP00015028853	ENSSFOG00015018529	Scleropages_formosus
ENSP00000305161	ENSG00000169871	Homo_sapiens
ENSGGOP00000000399	ENSGGOG00000000406	Gorilla_gorilla
ENSPPYP00000019548	ENSPPYG00000017437	Pongo_abelii
ENSNLEP00000043213	ENSNLEG00000029001	Nomascus_leucogenys
ENSMFAP00000014634	ENSMFAG00000030488	Macaca_fascicularis
ENSMMUP00000022856	ENSMMUG00000017366	Macaca_mulatta
ENSMNEP00000029482	ENSMNEG00000038221	Macaca_nemestrina
ENSTGEP00000010564	ENSTGEG00000008646	Theropithecus_gelada
ENSCATP00000003192	ENSCATG00000012802	Cercocebus_atys
ENSMLEP00000018457	ENSMLEG00000033414	Mandrillus_leucophaeus
ENSCSAP00000018990	ENSCSAG00000019486	Chlorocebus_sabaeus
ENSCANP00000004403	ENSCANG00000015443	Colobus_angolensis_palliatus
ENSPTEP00000022191	ENSPTEG00000023154	Piliocolobus_tephrosceles
ENSRBIP00000005024	ENSRBIG00000022839	Rhinopithecus_bieti
ENSRROP00000005795	ENSRROG00000023649	Rhinopithecus_roxellana
ENSCCAP00000001149	ENSCCAG00000007480	Cebus_capucinus_imitator
ENSCCAP00000018439	ENSCCAG00000027047	Cebus_capucinus_imitator
ENSSBOP00000011283	ENSSBOG00000022470	Saimiri_boliviensis_boliviensis
ENSCJAP00000029370	ENSCJAG00000015951	Callithrix_jacchus
ENSTSYP00000015193	ENSTSYG00000028175	Carlito_syrichta
ENSOCUP00000041178	ENSOCUG00000016416	Oryctolagus_cuniculus
ENSMICP00000027826	ENSMICG00000037286	Microcebus_murinus
ENSPSMP00000014465	ENSPSMG00000010373	Prolemur_simus
ENSOGAP00000019836	ENSOGAG00000033288	Otolemur_garnettii
ENSUAMP00000010414	ENSUAMG00000008564	Ursus_americanus
ENSUMAP00000015466	ENSUMAG00000011348	Ursus_maritimus
ENSAMEP00000002716	ENSAMEG00000002599	Ailuropoda_melanoleuca
ENSNVIP00000002127	ENSNVIG00000001742	Neovison_vison
ENSMPUP00000019638	ENSMPUG00000019766	Mustela_putorius_furo
ENSCAFP00000063067	ENSCAFG00000013913	Canis_lupus_familiaris
ENSCAFP00020016614	ENSCAFG00020013319	Canis_lupus_dingo
ENSVVUP00000032563	ENSVVUG00000023601	Vulpes_vulpes
ENSFCAP00000055879	ENSFCAG00000018978	Felis_catus
ENSEASP00005024910	ENSEASG00005016938	Equus_asinus_asinus
ENSECAP00000016966	ENSECAG00000019517	Equus_caballus
ENSPVAP00000009030	ENSPVAG00000009584	Pteropus_vampyrus
ENSMLUP00000009011	ENSMLUG00000009887	Myotis_lucifugus
ENSTTRP00000000716	ENSTTRG00000000759	Tursiops_truncatus
ENSSSCP00000054250	ENSSSCG00000034347	Sus_scrofa_strain_reference
ENSBIXP00000000633	ENSBIXG00000029582	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005006061	ENSBIXG00005011606	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000007799	ENSBMUG00000006134	Bos_mutus
ENSBBBP00000022726	ENSBBBG00000008923	Bison_bison_bison
ENSCHIP00000015714	ENSCHIG00000016250	Capra_hircus
ENSOARP00000016384	ENSOARG00000015270	Ovis_aries
ENSDORP00000019449	ENSDORG00000016641	Dipodomys_ordii
ENSEEUP00000012875	ENSEEUG00000014128	Erinaceus_europaeus
ENSAMXP00000018856	ENSAMXG00000018305	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSIPUP00000006137	ENSIPUG00000004256	Ictalurus_punctatus
ENSCHAP00000012373	ENSCHAG00000006902	Clupea_harengus
ENSPNAP00000010698	ENSPNAG00000016267	Pygocentrus_nattereri
ENSIPUP00000027478	ENSIPUG00000018612	Ictalurus_punctatus
ENSACLP00000018175	ENSACLG00000012430	Astatotilapia_calliptera
ENSHBUP00000012216	ENSHBUG00000013923	Haplochromis_burtoni
ENSLCAP00010028644	ENSLCAG00010013429	Lates_calcarifer
ENSHHUP00000064270	ENSHHUG00000037911	Hucho_hucho
ENSCINP00000024518	ENSCING00000013322	Ciona_intestinalis
ENSCSAVP00000007573	ENSCSAVG00000004526	Ciona_savignyi
