ENSCABP00000024516	ENSCABG00000018058	Chelonoidis_abingdonii
ENSMPUP00000014295	ENSMPUG00000014402	Mustela_putorius_furo
ENSPPRP00000005970	ENSPPRG00000001554	Panthera_pardus
ENSFCAP00000023140	ENSFCAG00000022760	Felis_catus
ENSVVUP00000035384	ENSVVUG00000025456	Vulpes_vulpes
ENSOGAP00000007978	ENSOGAG00000008900	Otolemur_garnettii
ENSOCUP00000014684	ENSOCUG00000017084	Oryctolagus_cuniculus
ENSTBEP00000010379	ENSTBEG00000011989	Tupaia_belangeri
ENSSARP00000008772	ENSSARG00000009698	Sorex_araneus
ENSETEP00000013688	ENSETEG00000016864	Echinops_telfairi
ENSCSAP00000012795	ENSCSAG00000016734	Chlorocebus_sabaeus
ENSCSAP00000012789	ENSCSAG00000016732	Chlorocebus_sabaeus
ENSMFAP00000017421	ENSMFAG00000031844	Macaca_fascicularis
ENSMNEP00000035599	ENSMNEG00000040958	Macaca_nemestrina
ENSMMUP00000080183	ENSMMUG00000059786	Macaca_mulatta
ENSPANP00000004289	ENSPANG00000004681	Papio_anubis
ENSTGEP00000014046	ENSTGEG00000011394	Theropithecus_gelada
ENSMLEP00000021303	ENSMLEG00000034865	Mandrillus_leucophaeus
ENSCATP00000043798	ENSCATG00000044421	Cercocebus_atys
ENSPTEP00000018354	ENSPTEG00000019791	Piliocolobus_tephrosceles
ENSCANP00000008800	ENSCANG00000027820	Colobus_angolensis_palliatus
ENSRROP00000021028	ENSRROG00000034439	Rhinopithecus_roxellana
ENSPTRP00000028879	ENSPTRG00000016855	Pan_troglodytes
ENSPPAP00000036660	ENSPPAG00000041084	Pan_paniscus
ENSP00000307342	ENSG00000164588	Homo_sapiens
ENSGGOP00000001513	ENSGGOG00000001533	Gorilla_gorilla
ENSPPYP00000017259	ENSPPYG00000015446	Pongo_abelii
ENSCCAP00000009103	ENSCCAG00000022307	Cebus_capucinus_imitator
ENSSBOP00000032940	ENSSBOG00000032652	Saimiri_boliviensis_boliviensis
ENSCJAP00000054799	ENSCJAG00000043822	Callithrix_jacchus
ENSANAP00000009355	ENSANAG00000022674	Aotus_nancymaae
ENSPSMP00000013350	ENSPSMG00000009592	Prolemur_simus
ENSMICP00000031246	ENSMICG00000035751	Microcebus_murinus
ENSCAPP00000016791	ENSCAPG00000016610	Cavia_aperea
ENSCLAP00000010447	ENSCLAG00000007218	Chinchilla_lanigera
ENSHGLP00000010142	ENSHGLG00000007274	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100019828	ENSHGLG00100014617	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000014058	ENSFDAG00000001068	Fukomys_damarensis
ENSSTOP00000007923	ENSSTOG00000008842	Ictidomys_tridecemlineatus
ENSMMMP00000011146	ENSMMMG00000009894	Marmota_marmota_marmota
ENSUPAP00010006657	ENSUPAG00010005339	Urocitellus_parryii
ENSECAP00000005605	ENSECAG00000007584	Equus_caballus
ENSEASP00005019591	ENSEASG00005013458	Equus_asinus_asinus
ENSPVAP00000002179	ENSPVAG00000002303	Pteropus_vampyrus
ENSPCAP00000010949	ENSPCAG00000011753	Procavia_capensis
ENSPTIP00000006455	ENSPTIG00000008380	Panthera_tigris_altaica
ENSLAFP00000001309	ENSLAFG00000001571	Loxodonta_africana
ENSCHOP00000007396	ENSCHOG00000008367	Choloepus_hoffmanni
ENSPTIP00000018096	ENSPTIG00000016333	Panthera_tigris_altaica
ENSOARP00000009123	ENSOARG00000008505	Ovis_aries
ENSJJAP00000017910	ENSJJAG00000019334	Jaculus_jaculus
ENSODEP00000000387	ENSODEG00000000340	Octodon_degus
ENSMOCP00000019052	ENSMOCG00000017160	Microtus_ochrogaster
ENSMSIP00000003883	ENSMSIG00000003357	Mus_spicilegus
ENSCPOP00000012730	ENSCPOG00000014131	Cavia_porcellus
ENSNLEP00000026064	ENSNLEG00000036214	Nomascus_leucogenys
ENSDNOP00000014346	ENSDNOG00000018477	Dasypus_novemcinctus
ENSNLEP00000024944	ENSNLEG00000033534	Nomascus_leucogenys
ENSRBIP00000035784	ENSRBIG00000041536	Rhinopithecus_bieti
ENSOANP00000006123	ENSOANG00000003864	Ornithorhynchus_anatinus
ENSGAGP00000026100	ENSGAGG00000019070	Gopherus_agassizii
ENSNVIP00000004124	ENSNVIG00000003314	Neovison_vison
ENSUAMP00000012657	ENSUAMG00000010245	Ursus_americanus
ENSBMUP00000001001	ENSBMUG00000000842	Bos_mutus
ENSSDAP00000000132	ENSSDAG00000000181	Spermophilus_dauricus
ENSODEP00000000364	ENSODEG00000000320	Octodon_degus
ENSCCNP00000005330	ENSCCNG00000005676	Castor_canadensis
ENSMSIP00000001726	ENSMSIG00000001666	Mus_spicilegus
ENSMOCP00000012596	ENSMOCG00000012646	Microtus_ochrogaster
ENSJJAP00000017499	ENSJJAG00000019032	Jaculus_jaculus
ENSPCOP00000009091	ENSPCOG00000015893	Propithecus_coquereli
ENSXETP00000038413	ENSXETG00000016856	Xenopus_tropicalis
ENSLACP00000017284	ENSLACG00000015224	Latimeria_chalumnae
ENSCHAP00000048729	ENSCHAG00000022418	Clupea_harengus
ENSDCDP00000013302	ENSDCDG00000008944	Denticeps_clupeoides
ENSAMXP00000039422	ENSAMXG00000008425	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005002839	ENSAMXG00005001716	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000034397	ENSPNAG00000023705	Pygocentrus_nattereri
ENSIPUP00000024595	ENSIPUG00000016616	Ictalurus_punctatus
ENSDARP00000138452	ENSDARG00000104480	Danio_rerio
ENSELUP00000025074	ENSELUG00000023788	Esox_lucius
ENSHHUP00000060217	ENSHHUG00000035722	Hucho_hucho
ENSFHEP00000011752	ENSFHEG00000013187	Fundulus_heteroclitus
ENSMALP00000028796	ENSMALG00000019916	Monopterus_albus
ENSMMOP00000001853	ENSMMOG00000001553	Mola_mola
ENSTNIP00000010337	ENSTNIG00000007528	Tetraodon_nigroviridis
ENSXMAP00000004432	ENSXMAG00000004418	Xiphophorus_maculatus
ENSGAFP00000017889	ENSGAFG00000012110	Gambusia_affinis
ENSPREP00000026875	ENSPREG00000018137	Poecilia_reticulata
ENSCVAP00000013802	ENSCVAG00000016366	Cyprinodon_variegatus
ENSFHEP00000023648	ENSFHEG00000004772	Fundulus_heteroclitus
ENSHCOP00000023026	ENSHCOG00000011236	Hippocampus_comes
ENSXCOP00000003025	ENSXCOG00000002396	Xiphophorus_couchianus
ENSHHUP00000003279	ENSHHUG00000002058	Hucho_hucho
ENSPMEP00000031925	ENSPMEG00000019415	Poecilia_mexicana
ENSPLAP00000012446	ENSPLAG00000015752	Poecilia_latipinna
ENSPFOP00000007038	ENSPFOG00000007002	Poecilia_formosa
ENSAOCP00000014017	ENSAOCG00000018637	Amphiprion_ocellaris
ENSAPEP00000024884	ENSAPEG00000017675	Amphiprion_percula
ENSAPOP00000024064	ENSAPOG00000006263	Acanthochromis_polyacanthus
ENSSPAP00000001801	ENSSPAG00000001369	Stegastes_partitus
ENSPRNP00000011498	ENSPRNG00000006503	Parambassis_ranga
ENSORLP00000007672	ENSORLG00000006104	Oryzias_latipes_ASM223467v1
ENSORLP00015010184	ENSORLG00015011008	Oryzias_latipes_ASM223469v1
ENSORLP00020003837	ENSORLG00020004628	Oryzias_latipes_ASM223471v1
ENSOMEP00000025642	ENSOMEG00000007011	Oryzias_melastigma
ENSGWIP00000024644	ENSGWIG00000013054	Gouania_willdenowi
ENSCSEP00000030702	ENSCSEG00000019661	Cynoglossus_semilaevis
ENSPMGP00000028839	ENSPMGG00000023217	Periophthalmus_magnuspinnatus
ENSATEP00000023487	ENSATEG00000016266	Anabas_testudineus
ENSBSLP00000016284	ENSBSLG00000008502	Betta_splendens
ENSHBUP00000009978	ENSHBUG00000011527	Haplochromis_burtoni
ENSPNYP00000009461	ENSPNYG00000007153	Pundamilia_nyererei
ENSACLP00000006583	ENSACLG00000004432	Astatotilapia_calliptera
ENSMZEP00005026827	ENSMZEG00005020010	Maylandia_zebra
ENSNBRP00000012199	ENSNBRG00000009519	Neolamprologus_brichardi
ENSONIP00000009678	ENSONIG00000007678	Oreochromis_niloticus
ENSACIP00000026260	ENSACIG00000020348	Amphilophus_citrinellus
ENSCGOP00000030821	ENSCGOG00000014317	Cottoperca_gobio
ENSSMAP00000010493	ENSSMAG00000006439	Scophthalmus_maximus
ENSSLDP00000007987	ENSSLDG00000006329	Seriola_lalandi_dorsalis
ENSSDUP00000023003	ENSSDUG00000016712	Seriola_dumerili
ENSLCAP00010009815	ENSLCAG00010004715	Lates_calcarifer
ENSMAMP00000022969	ENSMAMG00000015450	Mastacembelus_armatus
ENSKMAP00000018814	ENSKMAG00000013979	Kryptolebias_marmoratus
ENSLCRP00005010788	ENSLCRG00005004918	Larimichthys_crocea
ENSTRUP00000031955	ENSTRUG00000012625	Takifugu_rubripes
ENSLBEP00000022614	ENSLBEG00000017328	Labrus_bergylta
ENSSFOP00015034729	ENSSFOG00015022126	Scleropages_formosus
ENSPKIP00000022912	ENSPKIG00000006735	Paramormyrops_kingsleyae
ENSPKIP00000008570	ENSPKIG00000024003	Paramormyrops_kingsleyae
ENSSFOP00015002723	ENSSFOG00015001583	Scleropages_formosus
ENSEEEP00000038150	ENSEEEG00000018129	Electrophorus_electricus
ENSLOCP00000014714	ENSLOCG00000011966	Lepisosteus_oculatus
ENSECRP00000004342	ENSECRG00000002935	Erpetoichthys_calabaricus
ENSCMIP00000048688	ENSCMIG00000019896	Callorhinchus_milii
