ENSGAGP00000028038	ENSGAGG00000020354	Gopherus_agassizii
ENSMVIP00005002221	ENSMVIG00005001753	Manacus_vitellinus
ENSCPGP00000025068	ENSCPGG00000017262	Calidris_pygmaea
ENSCPUP00000006852	ENSCPUG00000004966	Calidris_pugnax
ENSGALP00000044116	ENSGALG00000036441	Gallus_gallus
ENSCJPP00005022214	ENSCJPG00005017747	Coturnix_japonica
ENSMGAP00000010118	ENSMGAG00000009779	Meleagris_gallopavo
ENSNMEP00000026360	ENSNMEG00000022244	Numida_meleagris
ENSABRP00000002074	ENSABRG00000002070	Anser_brachyrhynchus
ENSCCAP00000002154	ENSCCAG00000012994	Cebus_capucinus_imitator
ENSSBOP00000031971	ENSSBOG00000032169	Saimiri_boliviensis_boliviensis
ENSCJAP00000065622	ENSCJAG00000048519	Callithrix_jacchus
ENSANAP00000012712	ENSANAG00000024291	Aotus_nancymaae
ENSCANP00000024387	ENSCANG00000035589	Colobus_angolensis_palliatus
ENSPTEP00000042650	ENSPTEG00000038901	Piliocolobus_tephrosceles
ENSRROP00000021901	ENSRROG00000034837	Rhinopithecus_roxellana
ENSRBIP00000034996	ENSRBIG00000041160	Rhinopithecus_bieti
ENSMFAP00000006418	ENSMFAG00000034165	Macaca_fascicularis
ENSMMUP00000073365	ENSMMUG00000009593	Macaca_mulatta
ENSMNEP00000046200	ENSMNEG00000045560	Macaca_nemestrina
ENSCATP00000007708	ENSCATG00000022645	Cercocebus_atys
ENSPANP00000017850	ENSPANG00000019541	Papio_anubis
ENSTGEP00000025398	ENSTGEG00000020448	Theropithecus_gelada
ENSMLEP00000000565	ENSMLEG00000001484	Mandrillus_leucophaeus
ENSCSAP00000010678	ENSCSAG00000014556	Chlorocebus_sabaeus
ENSP00000376330	ENSG00000115935	Homo_sapiens
ENSPPAP00000029924	ENSPPAG00000037968	Pan_paniscus
ENSGGOP00000016367	ENSGGOG00000016773	Gorilla_gorilla
ENSPPYP00000014458	ENSPPYG00000012948	Pongo_abelii
ENSNLEP00000007149	ENSNLEG00000005907	Nomascus_leucogenys
ENSPSMP00000035130	ENSPSMG00000024219	Prolemur_simus
ENSTBEP00000006728	ENSTBEG00000007763	Tupaia_belangeri
ENSDORP00000021117	ENSDORG00000027952	Dipodomys_ordii
ENSUAMP00000007111	ENSUAMG00000006198	Ursus_americanus
ENSAMEP00000012913	ENSAMEG00000012269	Ailuropoda_melanoleuca
ENSCAFP00020007500	ENSCAFG00020006074	Canis_lupus_dingo
ENSCAFP00000019560	ENSCAFG00000013271	Canis_lupus_familiaris
ENSVVUP00000017483	ENSVVUG00000012885	Vulpes_vulpes
ENSPTIP00000018804	ENSPTIG00000016801	Panthera_tigris_altaica
ENSPPRP00000007725	ENSPPRG00000002779	Panthera_pardus
ENSFCAP00000013358	ENSFCAG00000014400	Felis_catus
ENSOARP00000000263	ENSOARG00000000276	Ovis_aries
ENSBBBP00000022947	ENSBBBG00000017196	Bison_bison_bison
ENSTTRP00000006833	ENSTTRG00000007218	Tursiops_truncatus
ENSPVAP00000016211	ENSPVAG00000017183	Pteropus_vampyrus
MGP_SPRETEiJ_P0054404	MGP_SPRETEiJ_G0024583	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000007796	ENSMSIG00000006899	Mus_spicilegus
ENSMUSP00000092268	ENSMUSG00000075284	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0052322	MGP_CAROLIEiJ_G0023660	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0063318	MGP_PahariEiJ_G0025112	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000024922	ENSRNOG00000018406	Rattus_norvegicus
ENSMUGP00000027850	ENSMUGG00000023145	Meriones_unguiculatus
ENSMUGP00000027717	ENSMUGG00000023029	Meriones_unguiculatus
ENSPEMP00000013890	ENSPEMG00000013848	Peromyscus_maniculatus_bairdii
ENSNGAP00000024122	ENSNGAG00000022478	Nannospalax_galili
ENSODEP00000011959	ENSODEG00000008878	Octodon_degus
ENSODEP00000012098	ENSODEG00000008975	Octodon_degus
ENSHGLP00000020520	ENSHGLG00000014667	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100007066	ENSHGLG00100005301	Heterocephalus_glaber_HetGla_1.0
ENSCLAP00000003765	ENSCLAG00000002683	Chinchilla_lanigera
ENSVPAP00000002470	ENSVPAG00000002670	Vicugna_pacos
ENSMLUP00000016560	ENSMLUG00000022385	Myotis_lucifugus
ENSCAFP00020007507	ENSCAFG00020006077	Canis_lupus_dingo
ENSCPOP00000030850	ENSCPOG00000034131	Cavia_porcellus
ENSFDAP00000004419	ENSFDAG00000013649	Fukomys_damarensis
ENSOGAP00000014843	ENSOGAG00000016579	Otolemur_garnettii
ENSLAFP00000024317	ENSLAFG00000028992	Loxodonta_africana
ENSETEP00000010654	ENSETEG00000013126	Echinops_telfairi
ENSMMMP00000027136	ENSMMMG00000023716	Marmota_marmota_marmota
ENSSDAP00000013429	ENSSDAG00000012107	Spermophilus_dauricus
ENSSTOP00000003830	ENSSTOG00000004271	Ictidomys_tridecemlineatus
ENSUPAP00010026138	ENSUPAG00010020649	Urocitellus_parryii
ENSEEUP00000011494	ENSEEUG00000012618	Erinaceus_europaeus
ENSVURP00010025199	ENSVURG00010019295	Vombatus_ursinus
ENSPCIP00000035563	ENSPCIG00000026292	Phascolarctos_cinereus
ENSMEUP00000001028	ENSMEUG00000001119	Notamacropus_eugenii
ENSSHAP00000006095	ENSSHAG00000005304	Sarcophilus_harrisii
ENSMODP00000042248	ENSMODG00000009366	Monodelphis_domestica
ENSCMIP00000029295	ENSCMIG00000012690	Callorhinchus_milii
ENSECRP00000013314	ENSECRG00000008869	Erpetoichthys_calabaricus
ENSLOCP00000008829	ENSLOCG00000007291	Lepisosteus_oculatus
ENSSFOP00015002244	ENSSFOG00015001460	Scleropages_formosus
ENSPKIP00000007192	ENSPKIG00000023181	Paramormyrops_kingsleyae
ENSSFOP00015028638	ENSSFOG00015018399	Scleropages_formosus
ENSPKIP00000019136	ENSPKIG00000004428	Paramormyrops_kingsleyae
ENSIPUP00000028188	ENSIPUG00000019090	Ictalurus_punctatus
ENSEEEP00000046510	ENSEEEG00000021910	Electrophorus_electricus
ENSAMXP00005053353	ENSAMXG00005023911	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSCHAP00000017351	ENSCHAG00000009130	Clupea_harengus
ENSEEEP00000009724	ENSEEEG00000004954	Electrophorus_electricus
ENSIPUP00000029685	ENSIPUG00000020061	Ictalurus_punctatus
ENSAMXP00000015608	ENSAMXG00000015175	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005040255	ENSAMXG00005018941	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000014941	ENSPNAG00000020906	Pygocentrus_nattereri
ENSDARP00000140745	ENSDARG00000104300	Danio_rerio
ENSAOCP00000020856	ENSAOCG00000005235	Amphiprion_ocellaris
ENSAPEP00000012901	ENSAPEG00000009191	Amphiprion_percula
ENSAPOP00000009228	ENSAPOG00000011488	Acanthochromis_polyacanthus
ENSCVAP00000022957	ENSCVAG00000000744	Cyprinodon_variegatus
ENSLCAP00010002002	ENSLCAG00010001112	Lates_calcarifer
ENSSDUP00000028665	ENSSDUG00000020688	Seriola_dumerili
ENSMALP00000031450	ENSMALG00000021712	Monopterus_albus
ENSBSLP00000040410	ENSBSLG00000019611	Betta_splendens
ENSSMAP00000003899	ENSSMAG00000002417	Scophthalmus_maximus
ENSLCRP00005021222	ENSLCRG00005008631	Larimichthys_crocea
ENSMAMP00000033255	ENSMAMG00000022370	Mastacembelus_armatus
ENSMMOP00000008930	ENSMMOG00000006895	Mola_mola
ENSXMAP00000041483	ENSXMAG00000024536	Xiphophorus_maculatus
ENSXCOP00000018706	ENSXCOG00000014077	Xiphophorus_couchianus
ENSGAFP00000013303	ENSGAFG00000008972	Gambusia_affinis
ENSPLAP00000004196	ENSPLAG00000005833	Poecilia_latipinna
ENSPFOP00000015715	ENSPFOG00000015672	Poecilia_formosa
ENSKMAP00000021460	ENSKMAG00000015949	Kryptolebias_marmoratus
ENSPRNP00000019179	ENSPRNG00000010019	Parambassis_ranga	ENSPRNT00000020472
ENSSPAP00000018308	ENSSPAG00000013816	Stegastes_partitus	ENSSPAT00000018586
ENSACIP00000017364	ENSACIG00000013460	Amphilophus_citrinellus
ENSSLDP00000009977	ENSSLDG00000007968	Seriola_lalandi_dorsalis
ENSCSEP00000026189	ENSCSEG00000016723	Cynoglossus_semilaevis
ENSATEP00000023408	ENSATEG00000016223	Anabas_testudineus
ENSLBEP00000008054	ENSLBEG00000006224	Labrus_bergylta
ENSORLP00020022728	ENSORLG00020003169	Oryzias_latipes_ASM223471v1
ENSCSEP00000026171	ENSCSEG00000016716	Cynoglossus_semilaevis
ENSACLP00000039790	ENSACLG00000026823	Astatotilapia_calliptera
ENSMZEP00005036636	ENSMZEG00005027323	Maylandia_zebra
ENSPNYP00000009508	ENSPNYG00000007173	Pundamilia_nyererei
ENSHBUP00000016003	ENSHBUG00000017937	Haplochromis_burtoni
ENSONIP00000001657	ENSONIG00000001313	Oreochromis_niloticus
ENSOMEP00000022171	ENSOMEG00000001578	Oryzias_melastigma
ENSHCOP00000025186	ENSHCOG00000015156	Hippocampus_comes
ENSCGOP00000039722	ENSCGOG00000018133	Cottoperca_gobio
ENSGACP00000015809	ENSGACG00000011946	Gasterosteus_aculeatus
ENSPMGP00000025030	ENSPMGG00000020227	Periophthalmus_magnuspinnatus
ENSGMOP00000008844	ENSGMOG00000008268	Gadus_morhua
ENSORLP00000030130	ENSORLG00000022974	Oryzias_latipes_ASM223467v1
ENSORLP00020022735	ENSORLG00020003185	Oryzias_latipes_ASM223471v1
ENSORLP00015027667	ENSORLG00015009871	Oryzias_latipes_ASM223469v1
ENSCJPP00005002551	ENSCJPG00005002820	Coturnix_japonica
ENSELUP00000000913	ENSELUG00000002461	Esox_lucius
ENSHHUP00000037631	ENSHHUG00000023551	Hucho_hucho
ENSHHUP00000037628	ENSHHUG00000023544	Hucho_hucho
ENSEBUP00000021591	ENSEBUG00000013322	Eptatretus_burgeri
