ENSAOWP00000026601	ENSAOWG00000017604	Apteryx_owenii
ENSCANP00000007404	ENSCANG00000023899	Colobus_angolensis_palliatus
ENSMAMP00000016015	ENSMAMG00000010805	Mastacembelus_armatus
ENSKMAP00000015267	ENSKMAG00000011421	Kryptolebias_marmoratus
ENSMUGP00000023663	ENSMUGG00000019764	Meriones_unguiculatus
ENSFDAP00000009136	ENSFDAG00000017204	Fukomys_damarensis
ENSOPRP00000014940	ENSOPRG00000016328	Ochotona_princeps
ENSXCOP00000008621	ENSXCOG00000006593	Xiphophorus_couchianus
ENSJHYP00000013618	ENSJHYG00000010410	Junco_hyemalis
ENSSPAP00000012056	ENSSPAG00000009108	Stegastes_partitus
ENSATEP00000013162	ENSATEG00000009131	Anabas_testudineus
ENSPPAP00000002593	ENSPPAG00000010912	Pan_paniscus	ENSPPAT00000012369
ENSORLP00015027069	ENSORLG00015009016	Oryzias_latipes_ASM223469v1
ENSLBEP00000013929	ENSLBEG00000010699	Labrus_bergylta
ENSPSIP00000013087	ENSPSIG00000011388	Pelodiscus_sinensis
ENSPTIP00000016095	ENSPTIG00000014909	Panthera_tigris_altaica
ENSELUP00000016038	ENSELUG00000015922	Esox_lucius
ENSCINP00000026135	ENSCING00000014447	Ciona_intestinalis
ENSSFOP00015001050	ENSSFOG00015000782	Scleropages_formosus
ENSCHAP00000038444	ENSCHAG00000017933	Clupea_harengus
ENSPLAP00000022708	ENSPLAG00000007476	Poecilia_latipinna
ENSEEUP00000002238	ENSEEUG00000002409	Erinaceus_europaeus
ENSFALP00000013244	ENSFALG00000012659	Ficedula_albicollis
ENSACLP00000023587	ENSACLG00000015898	Astatotilapia_calliptera
ENSCAFP00020032843	ENSCAFG00020025449	Canis_lupus_dingo
ENSABRP00000012129	ENSABRG00000008282	Anser_brachyrhynchus
ENSGAGP00000034030	ENSGAGG00000024118	Gopherus_agassizii
ENSMGAP00000010474	ENSMGAG00000010104	Meleagris_gallopavo
ENSVURP00010000357	ENSVURG00010000329	Vombatus_ursinus	ENSVURT00010000414
ENSMAUP00000001263	ENSMAUG00000000902	Mesocricetus_auratus
ENSGMOP00000007443	ENSGMOG00000006981	Gadus_morhua
ENSCAFP00000046692	ENSCAFG00000002463	Canis_lupus_familiaris
ENSCCNP00000029295	ENSCCNG00000028049	Castor_canadensis
ENSVPAP00000008360	ENSVPAG00000008987	Vicugna_pacos
ENSHBUP00000025772	ENSHBUG00000008046	Haplochromis_burtoni
ENSCCAP00000036033	ENSCCAG00000035905	Cebus_capucinus_imitator
ENSORLP00020001838	ENSORLG00020002563	Oryzias_latipes_ASM223471v1
ENSONIP00000003754	ENSONIG00000002998	Oreochromis_niloticus
ENSNSUP00000019966	ENSNSUG00000014549	Notechis_scutatus
ENSXMAP00000026216	ENSXMAG00000007422	Xiphophorus_maculatus
ENSCGRP00001020929	ENSCGRG00001019927	Cricetulus_griseus_CHOK1GS_HDv1
ENSMALP00000008481	ENSMALG00000005988	Monopterus_albus
ENSBTAP00000061925	ENSBTAG00000003555	Bos_taurus
ENSTSYP00000002227	ENSTSYG00000002409	Carlito_syrichta
ENSPCIP00000008178	ENSPCIG00000006251	Phascolarctos_cinereus	ENSPCIT00000010303
ENSSMAP00000025395	ENSSMAG00000015466	Scophthalmus_maximus
ENSCJAP00000026801	ENSCJAG00000014464	Callithrix_jacchus
ENSCHOP00000007592	ENSCHOG00000008571	Choloepus_hoffmanni
ENSMEUP00000009758	ENSMEUG00000010661	Notamacropus_eugenii	ENSMEUT00000010725
ENSMLEP00000009450	ENSMLEG00000028846	Mandrillus_leucophaeus
ENSTBEP00000010996	ENSTBEG00000012630	Tupaia_belangeri
ENSMMOP00000010470	ENSMMOG00000008079	Mola_mola
ENSGWIP00000012969	ENSGWIG00000007462	Gouania_willdenowi
ENSNLEP00000038303	ENSNLEG00000031549	Nomascus_leucogenys
ENSMPUP00000011498	ENSMPUG00000011590	Mustela_putorius_furo
MGP_CAROLIEiJ_P0045746	MGP_CAROLIEiJ_G0021922	Mus_caroli_strain_CAROLI_EIJ
ENSPFOP00000025497	ENSPFOG00000023731	Poecilia_formosa
ENSECAP00000018612	ENSECAG00000020504	Equus_caballus
ENSNMEP00000018140	ENSNMEG00000015061	Numida_meleagris
ENSPFOP00000019986	ENSPFOG00000019859	Poecilia_formosa
ENSAPEP00000009503	ENSAPEG00000006745	Amphiprion_percula
ENSUAMP00000020883	ENSUAMG00000016021	Ursus_americanus
ENSOANP00000004531	ENSOANG00000002849	Ornithorhynchus_anatinus
ENSBIXP00005040403	ENSBIXG00005023072	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSHGLP00100014167	ENSHGLG00100010474	Heterocephalus_glaber_HetGla_1.0
ENSDNOP00000009678	ENSDNOG00000012440	Dasypus_novemcinctus
ENSRBIP00000008609	ENSRBIG00000028134	Rhinopithecus_bieti
FBpp0288416	FBgn0031077	Drosophila_melanogaster
ENSPNYP00000008663	ENSPNYG00000006552	Pundamilia_nyererei
ENSLOCP00000020310	ENSLOCG00000016430	Lepisosteus_oculatus
ENSOMEP00000000375	ENSOMEG00000001271	Oryzias_melastigma
ENSPMJP00000018353	ENSPMJG00000013743	Parus_major
ENSTTRP00000006038	ENSTTRG00000006370	Tursiops_truncatus
ENSCINP00000026136	ENSCING00000014449	Ciona_intestinalis
ENSDNVP00000018125	ENSDNVG00000012663	Dromaius_novaehollandiae
ENSEEEP00000022080	ENSEEEG00000010725	Electrophorus_electricus
ENSEEEP00000022083	ENSEEEG00000010728	Electrophorus_electricus
ENSCSAP00000008905	ENSCSAG00000012732	Chlorocebus_sabaeus
ENSCABP00000021308	ENSCABG00000015697	Chelonoidis_abingdonii
ENSLCRP00005020400	ENSLCRG00005008327	Larimichthys_crocea
ENSODEP00000014262	ENSODEG00000010547	Octodon_degus
ENSAPOP00000008001	ENSAPOG00000010107	Acanthochromis_polyacanthus
ENSPMEP00000028653	ENSPMEG00000013937	Poecilia_mexicana
ENSGGOP00000007704	ENSGGOG00000007860	Gorilla_gorilla
ENSACAP00000014856	ENSACAG00000014758	Anolis_carolinensis
ENSAMXP00005054149	ENSAMXG00005024215	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSBMUP00000033587	ENSBMUG00000025060	Bos_mutus
YMR259C_mRNA	YMR259C	Saccharomyces_cerevisiae_strain_S288C
ENSMSIP00000013404	ENSMSIG00000011599	Mus_spicilegus
ENSCMIP00000008278	ENSCMIG00000004423	Callorhinchus_milii
ENSDORP00000005614	ENSDORG00000005991	Dipodomys_ordii
ENSMLUP00000014217	ENSMLUG00000015594	Myotis_lucifugus
ENSCCEP00000011378	ENSCCEG00000011155	Cyanistes_caeruleus
ENSRROP00000017669	ENSRROG00000032889	Rhinopithecus_roxellana
ENSUMAP00000016481	ENSUMAG00000012119	Ursus_maritimus
ENSGACP00000003481	ENSGACG00000002656	Gasterosteus_aculeatus
MGP_PahariEiJ_P0045260	MGP_PahariEiJ_G0020912	Mus_pahari_strain_PAHARI_EIJ
ENSCGRP00000005936	ENSCGRG00000004357	Cricetulus_griseus_CriGri_1.0
ENSPVAP00000002044	ENSPVAG00000002164	Pteropus_vampyrus
ENSRNOP00000032728	ENSRNOG00000025899	Rattus_norvegicus
ENSPNAP00000007384	ENSPNAG00000013217	Pygocentrus_nattereri
ENSNPEP00000018093	ENSNPEG00000013465	Nothoprocta_perdicaria
ENSPPYP00000013914	ENSPPYG00000012456	Pongo_abelii
ENSTGUP00000003712	ENSTGUG00000003517	Taeniopygia_guttata
ENSP00000385995	ENSG00000115970	Homo_sapiens	ENST00000405006
ENSETEP00000010264	ENSETEG00000012654	Echinops_telfairi
ENSHCOP00000004989	ENSHCOG00000006725	Hippocampus_comes
ENSECRP00000021696	ENSECRG00000014622	Erpetoichthys_calabaricus
ENSCSAVP00000004930	ENSCSAVG00000002934	Ciona_savignyi
ENSLAFP00000003560	ENSLAFG00000004268	Loxodonta_africana
ENSOARP00000007594	ENSOARG00000007081	Ovis_aries
ENSTNIP00000020237	ENSTNIG00000017102	Tetraodon_nigroviridis
ENSSTOP00000030194	ENSSTOG00000003121	Ictidomys_tridecemlineatus
ENSPPRP00000021571	ENSPPRG00000012427	Panthera_pardus
ENSLCAP00010055733	ENSLCAG00010025998	Lates_calcarifer
ENSHGLP00000007794	ENSHGLG00000005656	Heterocephalus_glaber_HetGla_female_1.0
ENSHHUP00000032283	ENSHHUG00000020499	Hucho_hucho
MGP_SPRETEiJ_P0047666	MGP_SPRETEiJ_G0022838	Mus_spretus_strain_SPRET/EiJ
ENSBBBP00000005964	ENSBBBG00000014645	Bison_bison_bison
ENSSDAP00000012542	ENSSDAG00000011214	Spermophilus_dauricus
ENSPTEP00000037255	ENSPTEG00000034834	Piliocolobus_tephrosceles
ENSCPUP00000001531	ENSCPUG00000001177	Calidris_pugnax
ENSGAFP00000004668	ENSGAFG00000003160	Gambusia_affinis
ENSNVIP00000020646	ENSNVIG00000016081	Neovison_vison
ENSORLP00000001877	ENSORLG00000001515	Oryzias_latipes_ASM223467v1
ENSCPOP00000000753	ENSCPOG00000000838	Cavia_porcellus
ENSPRNP00000007060	ENSPRNG00000004205	Parambassis_ranga
ENSCGRP00015029462	ENSCGRG00015022207	Cricetulus_griseus_CriGri-PICR
ENSMODP00000043922	ENSMODG00000000451	Monodelphis_domestica	ENSMODT00000087791
ENSMNEP00000005866	ENSMNEG00000024145	Macaca_nemestrina
ENSPEMP00000027244	ENSPEMG00000023105	Peromyscus_maniculatus_bairdii
ENSMICP00000009468	ENSMICG00000010352	Microcebus_murinus
ENSSMRP00000023882	ENSSMRG00000018534	Salvator_merianae
ENSCVAP00000031116	ENSCVAG00000020256	Cyprinodon_variegatus
ENSDARP00000069539	ENSDARG00000053082	Danio_rerio
ENSFCAP00000012486	ENSFCAG00000013463	Felis_catus
ENSDCDP00000030814	ENSDCDG00000021568	Denticeps_clupeoides
ENSCPBP00000006654	ENSCPBG00000005278	Chrysemys_picta_bellii
ENSMMUP00000000860	ENSMMUG00000000642	Macaca_mulatta
Y92H12A.5b.1	WBGene00022361	Caenorhabditis_elegans_strain_N2
ENSPTRP00000077801	ENSPTRG00000011873	Pan_troglodytes	ENSPTRT00000083075
ENSEASP00005006795	ENSEASG00005005019	Equus_asinus_asinus
ENSOANP00000022436	ENSOANG00000014233	Ornithorhynchus_anatinus
ENSEASP00005006791	ENSEASG00005005017	Equus_asinus_asinus
ENSBIXP00000012739	ENSBIXG00000017793	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSMFAP00000012565	ENSMFAG00000015722	Macaca_fascicularis
ENSCPRP00005022232	ENSCPRG00005015502	Crocodylus_porosus
ENSCATP00000015008	ENSCATG00000031404	Cercocebus_atys
ENSCSEP00000001026	ENSCSEG00000000718	Cynoglossus_semilaevis
ENSPCOP00000016770	ENSPCOG00000020158	Propithecus_coquereli
ENSFHEP00000018675	ENSFHEG00000020544	Fundulus_heteroclitus
ENSCPGP00000027749	ENSCPGG00000019124	Calidris_pygmaea
ENSPSMP00000010040	ENSPSMG00000007072	Prolemur_simus
ENSAOCP00000007446	ENSAOCG00000011320	Amphiprion_ocellaris
ENSOCUP00000031567	ENSOCUG00000001048	Oryctolagus_cuniculus
ENSXETP00000019385	ENSXETG00000012201	Xenopus_tropicalis
ENSARWP00000009671	ENSARWG00000005719	Apteryx_rowi
ENSBSLP00000040799	ENSBSLG00000019710	Betta_splendens
ENSHHUP00000032220	ENSHHUG00000020448	Hucho_hucho
