ENSCABP00000003238	ENSCABG00000002483	Chelonoidis_abingdonii
ENSRROP00000015517	ENSRROG00000031939	Rhinopithecus_roxellana
ENSPTEP00000002927	ENSPTEG00000003464	Piliocolobus_tephrosceles
ENSGGOP00000045709	ENSGGOG00000038474	Gorilla_gorilla
ENSPTRP00000008439	ENSPTRG00000004941	Pan_troglodytes
ENSPPAP00000031209	ENSPPAG00000038540	Pan_paniscus
ENSP00000262053	ENSG00000123268	Homo_sapiens
ENSNLEP00000021607	ENSNLEG00000017793	Nomascus_leucogenys
ENSMFAP00000002470	ENSMFAG00000000109	Macaca_fascicularis
ENSMMUP00000066683	ENSMMUG00000054294	Macaca_mulatta
ENSTGEP00000004315	ENSTGEG00000003618	Theropithecus_gelada
ENSCATP00000022750	ENSCATG00000034998	Cercocebus_atys
ENSMLEP00000011367	ENSMLEG00000029861	Mandrillus_leucophaeus
ENSPANP00000045640	ENSPANG00000033486	Papio_anubis
ENSCSAP00000002254	ENSCSAG00000005951	Chlorocebus_sabaeus
ENSCANP00000007223	ENSCANG00000023793	Colobus_angolensis_palliatus
ENSCCAP00000017052	ENSCCAG00000026329	Cebus_capucinus_imitator
ENSSBOP00000009657	ENSSBOG00000021700	Saimiri_boliviensis_boliviensis
ENSCJAP00000058742	ENSCJAG00000043330	Callithrix_jacchus
ENSANAP00000031546	ENSANAG00000033502	Aotus_nancymaae
ENSTSYP00000026399	ENSTSYG00000036032	Carlito_syrichta
ENSCGRP00015038239	ENSCGRG00015028577	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001008639	ENSCGRG00001010893	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000017969	ENSCGRG00000013063	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000022105	ENSMAUG00000019644	Mesocricetus_auratus
ENSMOCP00000005086	ENSMOCG00000004493	Microtus_ochrogaster
ENSPEMP00000031337	ENSPEMG00000030876	Peromyscus_maniculatus_bairdii
MGP_SPRETEiJ_P0041654	MGP_SPRETEiJ_G0021178	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000023769	ENSMUSG00000023027	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000005638	ENSMSIG00000005084	Mus_spicilegus
MGP_CAROLIEiJ_P0039817	MGP_CAROLIEiJ_G0020283	Mus_caroli_strain_CAROLI_EIJ
ENSMSIP00000009994	ENSMSIG00000008763	Mus_spicilegus
MGP_PahariEiJ_P0043167	MGP_PahariEiJ_G0020286	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000073249	ENSRNOG00000061088	Rattus_norvegicus
ENSMUGP00000025092	ENSMUGG00000020956	Meriones_unguiculatus
ENSOPRP00000007762	ENSOPRG00000008487	Ochotona_princeps
ENSOGAP00000016013	ENSOGAG00000026029	Otolemur_garnettii
ENSPSMP00000010830	ENSPSMG00000007823	Prolemur_simus
ENSNVIP00000006703	ENSNVIG00000005297	Neovison_vison
ENSPCOP00000026192	ENSPCOG00000025429	Propithecus_coquereli
ENSMICP00000002993	ENSMICG00000003301	Microcebus_murinus
ENSJJAP00000013995	ENSJJAG00000016574	Jaculus_jaculus
ENSJJAP00000018717	ENSJJAG00000019906	Jaculus_jaculus
ENSSSCP00000017098	ENSSSCG00000016138	Sus_scrofa_strain_reference
ENSMNEP00000040592	ENSMNEG00000043185	Macaca_nemestrina
ENSPPYP00000005154	ENSPPYG00000004515	Pongo_abelii
ENSNGAP00000017637	ENSNGAG00000018003	Nannospalax_galili
ENSCAFP00000050106	ENSCAFG00000007928	Canis_lupus_familiaris
ENSMLUP00000018044	ENSMLUG00000023181	Myotis_lucifugus
ENSSARP00000006223	ENSSARG00000006869	Sorex_araneus
ENSMLUP00000019020	ENSMLUG00000024865	Myotis_lucifugus
ENSBIXP00005014056	ENSBIXG00005018105	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000018373	ENSBIXG00000022206	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000058370	ENSBTAG00000018131	Bos_taurus
ENSBMUP00000019821	ENSBMUG00000014944	Bos_mutus
ENSBBBP00000014484	ENSBBBG00000022224	Bison_bison_bison
ENSCHIP00000016751	ENSCHIG00000016898	Capra_hircus
ENSVPAP00000009433	ENSVPAG00000010138	Vicugna_pacos
ENSECAP00000014184	ENSECAG00000016445	Equus_caballus
ENSEASP00005008205	ENSEASG00005005929	Equus_asinus_asinus
ENSCAFP00020018571	ENSCAFG00020014783	Canis_lupus_dingo
ENSVVUP00000036068	ENSVVUG00000025915	Vulpes_vulpes
ENSUAMP00000016361	ENSUAMG00000013035	Ursus_americanus
ENSCPOP00000030614	ENSCPOG00000033391	Cavia_porcellus
ENSCLAP00000001257	ENSCLAG00000000957	Chinchilla_lanigera
ENSODEP00000016065	ENSODEG00000011824	Octodon_degus
ENSODEP00000009946	ENSODEG00000007435	Octodon_degus
ENSODEP00000004258	ENSODEG00000003243	Octodon_degus
ENSHGLP00100012487	ENSHGLG00100009249	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000001666	ENSHGLG00000001267	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100014972	ENSHGLG00100011087	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000004844	ENSHGLG00000003557	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100025664	ENSHGLG00100018824	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000021537	ENSFDAG00000007631	Fukomys_damarensis
ENSMSIP00000013430	ENSMSIG00000011609	Mus_spicilegus
ENSTBEP00000009397	ENSTBEG00000010876	Tupaia_belangeri
ENSPCAP00000009326	ENSPCAG00000010038	Procavia_capensis
ENSEEUP00000007262	ENSEEUG00000008000	Erinaceus_europaeus
ENSVURP00010009306	ENSVURG00010007214	Vombatus_ursinus
ENSVURP00010012020	ENSVURG00010009302	Vombatus_ursinus
ENSPCIP00000000320	ENSPCIG00000000249	Phascolarctos_cinereus
ENSSHAP00000005304	ENSSHAG00000004637	Sarcophilus_harrisii
ENSMODP00000007821	ENSMODG00000006303	Monodelphis_domestica
ENSOANP00000020310	ENSOANG00000012838	Ornithorhynchus_anatinus
ENSOANP00000030873	ENSOANG00000028332	Ornithorhynchus_anatinus
ENSETEP00000013691	ENSETEG00000016871	Echinops_telfairi
ENSPVIP00000008959	ENSPVIG00000007175	Pogona_vitticeps
ENSACAP00000016946	ENSACAG00000017202	Anolis_carolinensis
ENSNSUP00000001369	ENSNSUG00000001198	Notechis_scutatus
ENSSMRP00000015994	ENSSMRG00000012436	Salvator_merianae
ENSXETP00000046855	ENSXETG00000020313	Xenopus_tropicalis
ENSLACP00000021464	ENSLACG00000018861	Latimeria_chalumnae
ENSCGOP00000042878	ENSCGOG00000019371	Cottoperca_gobio
ENSLBEP00000006245	ENSLBEG00000004798	Labrus_bergylta
ENSOANP00000015540	ENSOANG00000009798	Ornithorhynchus_anatinus
ENSCMIP00000012448	ENSCMIG00000006327	Callorhinchus_milii
