ENSCABP00000022703	ENSCABG00000016702	Chelonoidis_abingdonii
ENSNGAP00000023311	ENSNGAG00000021907	Nannospalax_galili
ENSJJAP00000022107	ENSJJAG00000022264	Jaculus_jaculus
ENSDORP00000001864	ENSDORG00000001984	Dipodomys_ordii
ENSCCNP00000012430	ENSCCNG00000012904	Castor_canadensis
ENSOPRP00000010097	ENSOPRG00000011068	Ochotona_princeps
ENSOCUP00000042238	ENSOCUG00000005982	Oryctolagus_cuniculus
ENSGGOP00000033971	ENSGGOG00000042822	Gorilla_gorilla
ENSP00000360776	ENSG00000158470	Homo_sapiens
ENSPTRP00000023410	ENSPTRG00000013609	Pan_troglodytes
ENSPPAP00000012872	ENSPPAG00000029604	Pan_paniscus
ENSPPYP00000012423	ENSPPYG00000011118	Pongo_abelii
ENSNLEP00000041932	ENSNLEG00000006975	Nomascus_leucogenys
ENSCATP00000032390	ENSCATG00000039260	Cercocebus_atys
ENSTGEP00000019491	ENSTGEG00000015703	Theropithecus_gelada
ENSMNEP00000033848	ENSMNEG00000040159	Macaca_nemestrina
ENSMFAP00000008126	ENSMFAG00000037307	Macaca_fascicularis
ENSPANP00000014619	ENSPANG00000004894	Papio_anubis
ENSMLEP00000018234	ENSMLEG00000033316	Mandrillus_leucophaeus
ENSCSAP00000011124	ENSCSAG00000015018	Chlorocebus_sabaeus
ENSPTEP00000012823	ENSPTEG00000014410	Piliocolobus_tephrosceles
ENSCANP00000021413	ENSCANG00000034133	Colobus_angolensis_palliatus
ENSRROP00000008046	ENSRROG00000028386	Rhinopithecus_roxellana
ENSRBIP00000016586	ENSRBIG00000032318	Rhinopithecus_bieti
ENSCJAP00000058583	ENSCJAG00000038408	Callithrix_jacchus
ENSCJAP00000074346	ENSCJAG00000056694	Callithrix_jacchus
ENSSBOP00000002426	ENSSBOG00000012698	Saimiri_boliviensis_boliviensis
ENSCCAP00000030119	ENSCCAG00000033096	Cebus_capucinus_imitator
ENSANAP00000038879	ENSANAG00000036885	Aotus_nancymaae
ENSTSYP00000004787	ENSTSYG00000005229	Carlito_syrichta
ENSPCOP00000003974	ENSPCOG00000011860	Propithecus_coquereli
ENSPSMP00000017644	ENSPSMG00000012547	Prolemur_simus
ENSMICP00000026752	ENSMICG00000036109	Microcebus_murinus
ENSOGAP00000001910	ENSOGAG00000002134	Otolemur_garnettii
ENSTBEP00000000839	ENSTBEG00000000978	Tupaia_belangeri
ENSVPAP00000007372	ENSVPAG00000007922	Vicugna_pacos
ENSUMAP00000033948	ENSUMAG00000024463	Ursus_maritimus
ENSSHAP00000000047	ENSSHAG00000000044	Sarcophilus_harrisii
ENSMMUP00000074872	ENSMMUG00000002124	Macaca_mulatta
ENSEEUP00000004040	ENSEEUG00000004449	Erinaceus_europaeus
ENSOANP00000010201	ENSOANG00000006389	Ornithorhynchus_anatinus
ENSXETP00000039992	ENSXETG00000000004	Xenopus_tropicalis
ENSLACP00000019575	ENSLACG00000017214	Latimeria_chalumnae
ENSSFOP00015017424	ENSSFOG00015011203	Scleropages_formosus
ENSPKIP00000024201	ENSPKIG00000007532	Paramormyrops_kingsleyae
ENSAMXP00005039223	ENSAMXG00005018460	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSAMXP00000002482	ENSAMXG00000002432	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSPNAP00000021076	ENSPNAG00000028079	Pygocentrus_nattereri
ENSIPUP00000021957	ENSIPUG00000014871	Ictalurus_punctatus
ENSEEEP00000000711	ENSEEEG00000000494	Electrophorus_electricus
ENSDARP00000018673	ENSDARG00000010301	Danio_rerio
ENSCHAP00000010028	ENSCHAG00000005696	Clupea_harengus
ENSDCDP00000051168	ENSDCDG00000031131	Denticeps_clupeoides
ENSHHUP00000013785	ENSHHUG00000008434	Hucho_hucho
ENSHHUP00000088536	ENSHHUG00000051144	Hucho_hucho
ENSHHUP00000031121	ENSHHUG00000019783	Hucho_hucho
ENSHHUP00000019512	ENSHHUG00000012198	Hucho_hucho
ENSELUP00000000599	ENSELUG00000002166	Esox_lucius
ENSTRUP00000013905	ENSTRUG00000005726	Takifugu_rubripes
ENSTNIP00000013380	ENSTNIG00000010472	Tetraodon_nigroviridis
ENSTNIP00000020727	ENSTNIG00000017581	Tetraodon_nigroviridis
ENSTRUP00000012754	ENSTRUG00000005318	Takifugu_rubripes
ENSORLP00020005555	ENSORLG00020006384	Oryzias_latipes_ASM223471v1
ENSORLP00015002199	ENSORLG00015002772	Oryzias_latipes_ASM223469v1
ENSORLP00000028004	ENSORLG00000003005	Oryzias_latipes_ASM223467v1
ENSOMEP00000006503	ENSOMEG00000007573	Oryzias_melastigma
ENSCSEP00000003353	ENSCSEG00000002190	Cynoglossus_semilaevis
ENSLCRP00005041121	ENSLCRG00005015788	Larimichthys_crocea
ENSMMOP00000010777	ENSMMOG00000008312	Mola_mola
ENSLBEP00000000709	ENSLBEG00000000561	Labrus_bergylta
ENSCGOP00000024411	ENSCGOG00000011204	Cottoperca_gobio
ENSGACP00000002799	ENSGACG00000002150	Gasterosteus_aculeatus
ENSMAMP00000010279	ENSMAMG00000006918	Mastacembelus_armatus
ENSMALP00000011412	ENSMALG00000008109	Monopterus_albus
ENSATEP00000007940	ENSATEG00000005532	Anabas_testudineus
ENSAPEP00000009573	ENSAPEG00000006880	Amphiprion_percula
ENSAOCP00000019260	ENSAOCG00000024516	Amphiprion_ocellaris
ENSAPOP00000006318	ENSAPOG00000008160	Acanthochromis_polyacanthus
ENSSPAP00000015661	ENSSPAG00000011807	Stegastes_partitus
ENSPRNP00000011092	ENSPRNG00000006287	Parambassis_ranga
ENSHBUP00000001179	ENSHBUG00000002363	Haplochromis_burtoni
ENSMZEP00005023870	ENSMZEG00005017863	Maylandia_zebra
ENSACLP00000031613	ENSACLG00000021413	Astatotilapia_calliptera
ENSPNYP00000006819	ENSPNYG00000005170	Pundamilia_nyererei
ENSNBRP00000004691	ENSNBRG00000003712	Neolamprologus_brichardi
ENSONIP00000009816	ENSONIG00000007793	Oreochromis_niloticus
ENSACIP00000002263	ENSACIG00000001825	Amphilophus_citrinellus
ENSSDUP00000025737	ENSSDUG00000018662	Seriola_dumerili
ENSSLDP00000014654	ENSSLDG00000011702	Seriola_lalandi_dorsalis
ENSLCAP00010039528	ENSLCAG00010018450	Lates_calcarifer
ENSPMGP00000019927	ENSPMGG00000016143	Periophthalmus_magnuspinnatus
ENSGMOP00000017855	ENSGMOG00000016633	Gadus_morhua
ENSGMOP00000017569	ENSGMOG00000016316	Gadus_morhua
ENSPKIP00000017867	ENSPKIG00000003603	Paramormyrops_kingsleyae
ENSSFOP00015012130	ENSSFOG00015007826	Scleropages_formosus
ENSLOCP00000008089	ENSLOCG00000006696	Lepisosteus_oculatus
ENSCMIP00000031767	ENSCMIG00000013560	Callorhinchus_milii
