ENSACAP00000010776	ENSACAG00000011002	Anolis_carolinensis
ENSPPYP00000011814	ENSPPYG00000010551	Pongo_abelii
ENSNLEP00000028219	ENSNLEG00000029543	Nomascus_leucogenys
ENSRBIP00000019432	ENSRBIG00000033710	Rhinopithecus_bieti
ENSRROP00000028083	ENSRROG00000037827	Rhinopithecus_roxellana
ENSPTEP00000043702	ENSPTEG00000039744	Piliocolobus_tephrosceles
ENSCANP00000016403	ENSCANG00000031647	Colobus_angolensis_palliatus
ENSTGEP00000016160	ENSTGEG00000013067	Theropithecus_gelada
ENSPANP00000002195	ENSPANG00000004030	Papio_anubis
ENSMMUP00000061869	ENSMMUG00000056409	Macaca_mulatta
ENSMNEP00000025990	ENSMNEG00000036467	Macaca_nemestrina
ENSMFAP00000025314	ENSMFAG00000044159	Macaca_fascicularis
ENSCATP00000013843	ENSCATG00000031008	Cercocebus_atys
ENSCSAP00000016298	ENSCSAG00000001731	Chlorocebus_sabaeus
ENSCCAP00000035925	ENSCCAG00000035873	Cebus_capucinus_imitator
ENSSBOP00000013630	ENSSBOG00000023586	Saimiri_boliviensis_boliviensis
ENSCJAP00000031416	ENSCJAG00000017097	Callithrix_jacchus
ENSANAP00000023277	ENSANAG00000029395	Aotus_nancymaae
ENSTSYP00000030296	ENSTSYG00000033309	Carlito_syrichta
ENSPCOP00000004092	ENSPCOG00000012152	Propithecus_coquereli
ENSMICP00000034170	ENSMICG00000033482	Microcebus_murinus
ENSPSMP00000010880	ENSPSMG00000007869	Prolemur_simus
ENSOGAP00000015854	ENSOGAG00000030651	Otolemur_garnettii
ENSCHIP00000010912	ENSCHIG00000013269	Capra_hircus
ENSOARP00000001289	ENSOARG00000001245	Ovis_aries
ENSBIXP00000034514	ENSBIXG00000006671	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005038384	ENSBIXG00005020397	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000008038	ENSBTAG00000006121	Bos_taurus
ENSSSCP00000041175	ENSSSCG00000033532	Sus_scrofa_strain_reference
ENSTTRP00000013731	ENSTTRG00000014483	Tursiops_truncatus
ENSUAMP00000024811	ENSUAMG00000019350	Ursus_americanus
ENSUMAP00000034178	ENSUMAG00000024593	Ursus_maritimus
ENSAMEP00000004051	ENSAMEG00000003850	Ailuropoda_melanoleuca
ENSCAFP00000003743	ENSCAFG00000031063	Canis_lupus_familiaris
ENSCAFP00020019459	ENSCAFG00020015478	Canis_lupus_dingo
ENSVVUP00000009452	ENSVVUG00000007022	Vulpes_vulpes
ENSMPUP00000007304	ENSMPUG00000007362	Mustela_putorius_furo
ENSNVIP00000015805	ENSNVIG00000012408	Neovison_vison
ENSPPRP00000023026	ENSPPRG00000013342	Panthera_pardus
ENSFCAP00000015529	ENSFCAG00000018172	Felis_catus
ENSECAP00000016662	ENSECAG00000019196	Equus_caballus
ENSEASP00005030447	ENSEASG00005020735	Equus_asinus_asinus
ENSPVAP00000006920	ENSPVAG00000007335	Pteropus_vampyrus
ENSPCAP00000008805	ENSPCAG00000009486	Procavia_capensis
ENSETEP00000009732	ENSETEG00000011991	Echinops_telfairi
ENSDNOP00000034335	ENSDNOG00000041771	Dasypus_novemcinctus
ENSSARP00000006148	ENSSARG00000006791	Sorex_araneus
ENSBMUP00000001937	ENSBMUG00000001568	Bos_mutus
ENSLAFP00000023398	ENSLAFG00000027456	Loxodonta_africana
ENSPCIP00000009536	ENSPCIG00000007798	Phascolarctos_cinereus
ENSVURP00010004059	ENSVURG00010003245	Vombatus_ursinus
ENSMEUP00000011185	ENSMEUG00000012278	Notamacropus_eugenii
ENSSHAP00000001309	ENSSHAG00000001170	Sarcophilus_harrisii
ENSMODP00000021883	ENSMODG00000017527	Monodelphis_domestica
ENSPMJP00000004416	ENSPMJG00000003814	Parus_major
ENSMODP00000040973	ENSMODG00000027852	Monodelphis_domestica
ENSXETP00000010104	ENSXETG00000011091	Xenopus_tropicalis
ENSXETP00000010091	ENSXETG00000011110	Xenopus_tropicalis
ENSLACP00000013596	ENSLACG00000011970	Latimeria_chalumnae
